Data	Age From (oldest)	Age To (youngest)	Zone From (bottom)	Zone To  (top)	Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Scientist	Fossil Group                                 	Group Abundance	Group Preservation	Stellarima sp.	Rhizosolenia oligocaenica	Rhizosolenia hebetata	Pyxilla (all generic taxa)	Hemiaulus polycystinorum	Hemiaulus insignis	Coscinodiscus rhombicus	Coscinodiscus marginatus	Coscinodiscus hajosiae	Cestodiscus pulchellus	Azpeitia oligocenica	Asterolampra vugaris var. hyalina	Trinacria excavata	Stephanopyxis grunowii	Rouxia granda	Rhizosolenia antarctica	Rouxia obesa	Cestodiscus parmula	Bogorovia veniamini	Asterolampra schmidtii	Hemiaulus pungens	Coscinodiscus lewisianus	Cestodiscus convexus	Cestodiscus antarcticus	Asterolampra acutiloba	Azpeitia oligocenica var. nodosa	Stephanopyxis turris	Sceptroneis pesplanus	Sceptroneis grunowii	Cestodiscus sp.	Cestodiscus robustus	Pseudotriceratium radiosoreticulatum	Navicula udintsevii	Cestodiscus reticulatus	Actinoptychus thumii	Triceratium unguiculatum	Rocella praenitida	Paralia sulcata	Synedra jouseana	Melosira architecturalis	Rocella vigilans	Pseudotriceratium chenevieri	Rocella gelida	Lisitzinia ornata	Paralia clavigera	Stephanopyxis marginata	Coscinodiscus sp.	Nitzschia maleinterpretaria	Rocella schraderi	Hemiaulus taurus	Thalassiosira primalabiata	Rossiella symmetrica	Rossiella paleacea	Azpeitia praenodulifera	Thalassiosira spinosa	Asteromphalus oligocenicus	Raphidodiscus marylandicus	Coscinodiscus blysmos	Thalassiosira spumellaroides	Thalassiosira fraga	Denticulopsis maccollumii	Crucidenticula paranicobarica	Crucidenticula nicobarica	Azpeitia tabularis	Rhizosolenia praebarboi	Nitzschia barronii	Denticulopsis lauta	Denticulopsis hyalina	Azpeitia salisburyana	Actinocyclus ingens  var. nodus	Actinocyclus ingens	Coscinodiscus vulnificus	Denticulopsis hustedtii	Rhizosolenia barboi	Denticulopsis praedimorpha	Denticulopsis dimorpha	Azpeitia nodulifer	Rouxia californica	Denticulopsis dimorpha var. areolata	Rouxia naviculoides	Nitzschia praeinterfrigidaria	Nitzschia porteri	Hemidiscus karstenii	Eucampia antarctica	Thalassiosira oestrupii	Thalassiosira inura	Rhizosolenia styliformis	Nitzschia kerguelenis	Nitzschia denticuloides	Nitzschia cylindrus	Cosmiodiscus insignis	Coscinodiscus elliptopora	Diatoms (unspecified pennate taxa)	Diatoms (unspecified centric taxa)	Chaetoceros spp. (resting spores)	Comment
  SR	                 	                 	                  	              	119	 744	A	 15	H	 7	  60.00	    137.3000	Baldauf  	Diatoms                                      	A              	G                 	              	                         	R                    	                          	                        	F                 	                       	R                       	                      	F                     	R                   	                                 	                  	                      	R            	                       	            	F                  	                   	R                     	                 	                        	                    	                       	                      	                                	F                   	R                    	R                   	               	A                   	R                                   	R                  	F                      	R                   	                        	                  	               	                	                        	                	                            	              	                 	                 	                       	                 	                           	                 	                	                          	                    	                  	                       	                     	                          	                          	                     	                            	                   	                         	                             	                         	                  	                       	                  	                   	                     	                     	                               	                   	                        	                       	                   	                          	                      	                  	                  	                                    	                   	                             	                 	                    	                   	                       	                   	                        	                     	                       	                   	                     	                         	                                  	                                  	                                 	from 119 SR Chapter 29 Table 7 pages 566 - 569.

  SR	                 	                 	                  	              	119	 744	A	 15	H	CC	  10.00	    137.5000	Baldauf  	Diatoms                                      	C              	M                 	              	                         	R                    	R                         	R                       	R                 	                       	F                       	R                     	F                     	R                   	                                 	                  	                      	             	                       	            	                   	                   	R                     	                 	                        	F                   	                       	                      	R                               	R                   	R                    	F                   	F              	F                   	                                    	                   	                       	                    	                        	                  	               	                	                        	                	                            	              	                 	                 	                       	                 	                           	                 	                	                          	                    	                  	                       	                     	                          	                          	                     	                            	                   	                         	                             	                         	                  	                       	                  	                   	                     	                     	                               	                   	                        	                       	                   	                          	                      	                  	                  	                                    	                   	                             	                 	                    	                   	                       	                   	                        	                     	                       	                   	                     	                         	                                  	                                  	                                 	from 119 SR Chapter 29 Table 7 pages 566 - 569.

  SR	                 	                 	                  	              	119	 744	A	 16	H	 1	  60.00	    137.8000	Baldauf  	Diatoms                                      	A              	M                 	              	R                        	                     	R                         	C                       	F                 	                       	                        	                      	R                     	R                   	                                 	                  	R                     	R            	                       	            	                   	                   	R                     	                 	                        	                    	                       	                      	R                               	                    	                     	                    	               	                    	                                    	                   	                       	                    	                        	                  	               	                	                        	                	                            	              	                 	                 	                       	                 	                           	                 	                	                          	                    	                  	                       	                     	                          	                          	                     	                            	                   	                         	                             	                         	                  	                       	                  	                   	                     	                     	                               	                   	                        	                       	                   	                          	                      	                  	                  	                                    	                   	                             	                 	                    	                   	                       	                   	                        	                     	                       	                   	                     	                         	                                  	                                  	                                 	from 119 SR Chapter 29 Table 7 pages 566 - 569.

  SR	                 	                 	                  	              	119	 744	A	 16	H	 2	  60.00	    139.3000	Baldauf  	Diatoms                                      	A              	G                 	              	R                        	R                    	R                         	F                       	                  	                       	                        	                      	                      	R                   	                                 	                  	                      	             	                       	            	R                  	                   	R                     	F                	R                       	R                   	R                      	R                     	                                	                    	                     	                    	               	                    	                                    	                   	                       	                    	                        	                  	               	                	                        	                	                            	              	                 	                 	                       	                 	                           	                 	                	                          	                    	                  	                       	                     	                          	                          	                     	                            	                   	                         	                             	                         	                  	                       	                  	                   	                     	                     	                               	                   	                        	                       	                   	                          	                      	                  	                  	                                    	                   	                             	                 	                    	                   	                       	                   	                        	                     	                       	                   	                     	                         	                                  	                                  	                                 	from 119 SR Chapter 29 Table 7 pages 566 - 569.

  SR	                 	                 	                  	              	119	 744	A	 16	H	 4	  60.00	    142.3000	Baldauf  	Diatoms                                      	A              	M                 	              	R                        	R                    	                          	C                       	F                 	                       	                        	R                     	F                     	R                   	R                                	R                 	                      	R            	                       	R           	R                  	R                  	R                     	                 	                        	                    	                       	                      	                                	                    	                     	                    	               	                    	                                    	                   	                       	                    	                        	                  	               	                	                        	                	                            	              	                 	                 	                       	                 	                           	                 	                	                          	                    	                  	                       	                     	                          	                          	                     	                            	                   	                         	                             	                         	                  	                       	                  	                   	                     	                     	                               	                   	                        	                       	                   	                          	                      	                  	                  	                                    	                   	                             	                 	                    	                   	                       	                   	                        	                     	                       	                   	                     	                         	                                  	                                  	                                 	from 119 SR Chapter 29 Table 7 pages 566 - 569.

  SR	                 	                 	                  	              	119	 744	A	 16	H	 5	  60.00	    143.8000	Baldauf  	Diatoms                                      	A              	M                 	              	R                        	R                    	                          	C                       	F                 	                       	R                       	                      	R                     	R                   	                                 	R                 	R                     	R            	R                      	            	                   	                   	                      	                 	                        	                    	                       	                      	                                	                    	                     	                    	               	                    	                                    	                   	                       	                    	                        	                  	               	                	                        	                	                            	              	                 	                 	                       	                 	                           	                 	                	                          	                    	                  	                       	                     	                          	                          	                     	                            	                   	                         	                             	                         	                  	                       	                  	                   	                     	                     	                               	                   	                        	                       	                   	                          	                      	                  	                  	                                    	                   	                             	                 	                    	                   	                       	                   	                        	                     	                       	                   	                     	                         	                                  	                                  	                                 	from 119 SR Chapter 29 Table 7 pages 566 - 569.

  SR	                 	                 	                  	              	119	 744	A	 16	H	 7	  60.00	    146.8000	Baldauf  	Diatoms                                      	A              	M                 	R             	F                        	R                    	C                         	C                       	F                 	R                      	R                       	                      	R                     	R                   	                                 	R                 	R                     	             	                       	            	                   	                   	                      	                 	                        	                    	                       	                      	                                	                    	                     	                    	               	                    	                                    	                   	                       	                    	                        	                  	               	                	                        	                	                            	              	                 	                 	                       	                 	                           	                 	                	                          	                    	                  	                       	                     	                          	                          	                     	                            	                   	                         	                             	                         	                  	                       	                  	                   	                     	                     	                               	                   	                        	                       	                   	                          	                      	                  	                  	                                    	                   	                             	                 	                    	                   	                       	                   	                        	                     	                       	                   	                     	                         	                                  	                                  	                                 	from 119 SR Chapter 29 Table 7 pages 566 - 569.

  SR	                 	                 	                  	              	119	 744	A	 16	H	CC	  18.00	    147.0800	Baldauf  	Diatoms                                      	C              	P                 	R             	R                        	R                    	R                         	F                       	F                 	F                      	R                       	R                     	R                     	R                   	R                                	                  	                      	             	                       	            	                   	                   	                      	                 	                        	                    	                       	                      	                                	                    	                     	                    	               	                    	                                    	                   	                       	                    	                        	                  	               	                	                        	                	                            	              	                 	                 	                       	                 	                           	                 	                	                          	                    	                  	                       	                     	                          	                          	                     	                            	                   	                         	                             	                         	                  	                       	                  	                   	                     	                     	                               	                   	                        	                       	                   	                          	                      	                  	                  	                                    	                   	                             	                 	                    	                   	                       	                   	                        	                     	                       	                   	                     	                         	                                  	                                  	                                 	from 119 SR Chapter 29 Table 7 pages 566 - 569.

