Exp,original_header,taxon_group,abundance_code,preservation in andance column,harmonized_code,abundance_preservation_definition,file
323,Preservation,planktic_forams,G [323_PF],,G,good (only very minor dissolution and no recrystallization; <10% of specimens are broken),323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341B_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341C_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1341A_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1339D_planktic_forams.csv; 323_U1340D_planktic_forams.csv; 323_U1340D_planktic_forams.csv; 323_U1340D_planktic_forams.csv; 323_U1340C_planktic forams.csv; 323_U1340C_planktic forams.csv; 323_U1340C_planktic forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1340A_planktic_forams.csv; 323_U1339A_planktic_forams.csv; 323_U1339A_planktic_forams.csv; 323_U1339A_planktic_forams.csv; 323_U1339A_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1339B_planktic_forams.csv; 323_U1340B_planktic_forams.csv; 323_U1340B_planktic_forams.csv; 323_U1340B_planktic_forams.csv; 323_U1340B_planktic_forams.csv; 323_U1340B_planktic_forams.csv; 323_U1340B_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1339C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343C_planktic_forams.csv; 323_U1343B_planktic_forams.csv; 323_U1343B_planktic_forams.csv; 323_U1343B_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343A_planktic_forams.csv; 323_U1343D_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1343E_planktic_forams.csv; 323_U1342A_planktic_forams.csv; 323_U1342A_planktic_forams.csv; 323_U1342A_planktic_forams.csv; 323_U1342A_planktic_forams.csv; 323_U1342C_planktic_forams.csv; 323_U1342C_planktic_forams.csv; 323_U1342C_planktic_forams.csv; 323_U1342C_planktic_forams.csv; 323_U1342B_planktic_forams.csv; 323_U1342B_planktic_forams.csv; 323_U1342B_planktic_forams.csv; 323_U1342D_planktic_forams.csv; 323_U1342D_planktic_forams.csv; 323_U1342D_planktic_forams.csv
323,Preservation,radiolarians,G [323_Rs],,G,"good (most specimens, including fine structures, complete)",323_Radiolarians_U1340D.csv; 323_Radiolarians_U1340D.csv; 323_Radiolarians_U1340D.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341A.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341C.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1341B.csv; 323_Radiolarians_U1340B.csv; 323_Radiolarians_U1340B.csv; 323_Radiolarians_U1340B.csv; 323_Radiolarians_U1340B.csv; 323_Radiolarians_U1340C.csv; 323_Radiolarians_U1340C.csv; 323_Radiolarians_U1340C.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1340A.csv; 323_Radiolarians_U1342C.csv; 323_Radiolarians_U1342B.csv
324,Preservation,nannofossils,G [324_Ng],,G,"good (little or no evidence of dissolution and/or recrystallization, primary morphological characteristics only slightly altered, and specimens identifiable to the species level)",324_Nannofossils_U1348A_2.csv; 324_Nannofossils_U1348A_2.csv; 324_Nannofossils_U1348A_2.csv; 324_Nannofossils_U1348A_1.csv
318,Preservation,dinoflagellates,G [Default],,G,good,318_U1360A_Dinoflagellates.csv; 318_U1360A_Dinoflagellates.csv; 318_U1360A_Dinoflagellates.csv; 318_U1360A_Dinoflagellates.csv; 318_U1360A_Dinoflagellates.csv; 318_U1360A_Dinoflagellates.csv
344,Preservation,benthic_forams,G [P02],,G,good (little or no evidence of dissolution and/or secondary overgrowth of calcite; diagnostic characters fully preserved),344_U1413C_benthic_forams.csv; 344_U1413C_benthic_forams.csv; 344_U1413C_benthic_forams.csv; 344_U1381C_benthic_forams.csv; 344_U1381C_benthic_forams.csv; 344_U1381C_benthic_forams.csv; 344_U1381C_benthic_forams.csv; 344_U1381C_benthic_forams.csv; 344_U1381C_benthic_forams.csv; 344_U1381C_benthic_forams.csv; 344_U1412B_benthic_forams.csv; 344_U1412B_benthic_forams.csv; 344_U1412B_benthic_forams.csv; 344_U1412B_benthic_forams.csv; 344_U1412B_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1414A_benthic_forams.csv; 344_U1412A_benthic_forams.csv; 344_U1412A_benthic_forams.csv; 344_U1412A_benthic_forams.csv; 344_U1412A_benthic_forams.csv; 344_U1412A_benthic_forams.csv; 344_U1412A_benthic_forams.csv; 344_U1412A_benthic_forams.csv; 344_U1412A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv; 344_U1413A_benthic_forams.csv
351,Preservation,benthic_forams,G [P02],,G,good (>90% of specimens unbroken with only minor evidence of diagenetic alteration; diagnostic characteristics fully preserved),351_U1438A_benthic_forams.csv; 351_U1438B_benthic_forams.csv; 351_U1438B_benthic_forams.csv; 351_U1438B_benthic_forams.csv; 351_U1438E_benthic_forams.csv
340,Preservation,nannofossils,G [P07],,G,good (specimens show little or no evidence of dissolution),340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394A.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1394B.csv; 340_nannofossils_U1401B.csv; 340_nannofossils_U1401A.csv; 340_nannofossils_U1400A.csv; 340_nannofossils_U1400A.csv; 340_nannofossils_U1400A.csv; 340_nannofossils_U1400A.csv; 340_nannofossils_U1400A.csv; 340_nannofossils_U1401D.csv; 340_nannofossils_U1396B.csv
342,Preservation,nannofossils,G [P07],,G,"good (little or no evidence of dissolution and/or recrystallization, primary morphological characteristics only slightly altered, and specimens were identifiable to the species level)",342_nannofossils_U1404B_1.csv; 342_nannofossils_U1404B_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_2.csv; 342_nannofossils_U1406A_1.csv; 342_nannofossils_U1406A_1.csv; 342_nannofossils_U1406A_1.csv; 342_nannofossils_U1404A_2.csv; 342_nannofossils_U1404A_2.csv; 342_nannofossils_U1404A_2.csv; 342_nannofossils_U1404A_2.csv; 342_nannofossils_U1403A_2.csv; 342_nannofossils_U1403A_2.csv; 342_nannofossils_U1403A_2.csv; 342_nannofossils_U1403A_2.csv; 342_nannofossils_U1407A_1.csv; 342_nannofossils_U1405A_2.csv; 342_nannofossils_U1405A_1.csv; 342_nannofossils_U1405A_1.csv; 342_nannofossils_U1405A_1.csv
344,Preservation,nannofossils,G [P07],,G,good (little or no evidence of dissolution and/or recrystallization; primary morphological characteristics only slightly altered; all specimens identifiable at the species level),344_U1380C_nannofossils.csv; 344_U1380C_nannofossils.csv; 344_U1380C_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1414A_nannofossils.csv; 344_U1412D_nannofossils.csv; 344_U1412D_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1381C_nannofossils.csv; 344_U1412A_nannofossils.csv; 344_U1412A_nannofossils.csv; 344_U1412A_nannofossils.csv; 344_U1412A_nannofossils.csv; 344_U1412A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1413A_nannofossils.csv; 344_U1412B_nannofossils.csv; 344_U1412B_nannofossils.csv; 344_U1413B_nannofossils.csv; 344_U1413B_nannofossils.csv; 344_U1413B_nannofossils.csv; 344_U1412C_nannofossils.csv; 344_U1413C_nannofossils.csv; 344_U1413C_nannofossils.csv
346,Preservation,nannofossils,G [P07],,G,good (little or no evidence of dissolution and/or recrystallization; primary morphological characteristics unaltered or only slightly altered; specimens were identifiable to the species level),346_U1426A_nannofossils.csv; 346_U1427A_nannofossils.csv; 346_U1427A_nannofossils.csv; 346_U1427A_nannofossils.csv; 346_U1427A_nannofossils.csv; 346_U1427A_nannofossils.csv; 346_U1427A_nannofossils.csv; 346_U1427A_nannofossils.csv; 346_U1427A_nannofossils.csv; 346_U1427A_nannofossils.csv
341,Preservation,planktic_forams,G [P15],,G,good (minor dissolution or pitting on calcareous taxa and no recrystallization; <10% of specimens are broken),341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1420A.csv; 341_planktic_forams_U1417D.csv; 341_planktic_forams_U1417D.csv; 341_planktic_forams_U1417D.csv; 341_planktic_forams_U1417A.csv; 341_planktic_forams_U1417A.csv; 341_planktic_forams_U1417A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1421A.csv; 341_planktic_forams_U1417C.csv; 341_planktic_forams_U1417C.csv; 341_planktic_forams_U1417B.csv; 341_planktic_forams_U1417B.csv; 341_planktic_forams_U1417B.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418A.csv; 341_planktic_forams_U1418C.csv; 341_planktic_forams_U1418C.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1418F.csv; 341_planktic_forams_U1419A.csv; 341_planktic_forams_U1419A.csv; 341_planktic_forams_U1419A.csv; 341_planktic_forams_U1418D.csv; 341_planktic_forams_U1418D.csv; 341_planktic_forams_U1418D.csv; 341_planktic_forams_U1418D.csv; 341_planktic_forams_U1418D.csv
