pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus species name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,species_taxon_id,species_taxon_name,tmp_genus_taxon_id,tmp_genus_taxon_name
86155,Saccospyris,genus,Saccospyris antarctica,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
86155,Saccospyris,genus,Saccospyris conithorax,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
86155,Saccospyris,genus,Saccospyris praeantarctica,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
292,Saturnalis,genus,Saturnalis circularis,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria,,,,
643,Sethochytris,genus,Sethochytris babylonis,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
643,Sethochytris,genus,Sethochytris triconiscus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
643,Sethochytris,genus,Sethochytris chrysallis,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
648,Siphocampe,genus,Siphocampe amygdala,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
648,Siphocampe,genus,Siphocampe arachnea,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
648,Siphocampe,genus,Siphocampe corbula,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
648,Siphocampe,genus,Siphocampe lineata,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
648,Siphocampe,genus,Siphocampe quadrata,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
648,Siphocampe,genus,,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
648,Siphocampe,genus,Siphocampe acephala,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
648,Siphocampe,genus,Siphocampe amygdala,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
298,Siphonosphaera,genus,Siphonosphaera martensi,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
298,Siphonosphaera,genus,Siphonosphaera polysiphonia,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
298,Siphonosphaera,genus,Siphonosphaera tenera,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
298,Siphonosphaera,genus,Siphonosphaera vesuvius,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
650,Siphostichartus,genus,Siphostichartus corona,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
299,Solenosphaera,genus,Solenosphaera omnitubus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
299,Solenosphaera,genus,Solenosphaera omnitubus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
299,Solenosphaera,genus,Solenosphaera quadrata,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
302,Sphaeropyle,genus,Sphaeropyle antarctica,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
302,Sphaeropyle,genus,Sphaeropyle langii,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
302,Sphaeropyle,genus,Sphaeropyle langii-robusta,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
302,Sphaeropyle,genus,Sphaeropyle robusta,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
302,Sphaeropyle,genus,Sphaeropyle tetrapila,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
304,Sphaerozoum,genus,Sphaerozoum punctatum,85059,Sphaerozoidae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
654,Spirocyrtis,genus,,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
306,Spongaster,genus,Spongaster berminghami,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
306,Spongaster,genus,Spongaster pentas,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
306,Spongaster,genus,Spongaster tetras,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
306,Spongaster,genus,Spongaster tetras,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
308,Spongatractus,genus,Spongatractus balbis,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
308,Spongatractus,genus,Spongatractus pachystylus,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,152641,Spongatractus pachystylus,308,Spongatractus
314,Spongocore,genus,Spongocore puella,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
314,Spongocore,genus,,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
315,Spongodiscus,genus,Spongodiscus cruciferus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
315,Spongodiscus,genus,Spongodiscus resurgens,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
315,Spongodiscus,genus,Spongodiscus rhabdostylus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
315,Spongodiscus,genus,,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
319,Spongoplegma,genus,,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
321,Spongopyle,genus,Spongopyle osculosa,84817,Larnacillidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
152639,Spongosphaera,genus,,,,,,,,4,Radiolaria,212476,Rhizaria,,,,
326,Spongotrochus,genus,Spongotrochus glacialis,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
326,Spongotrochus,genus,,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
328,Spongurus,genus,,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
328,Spongurus,genus,Spongurus bilobatus,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
328,Spongurus,genus,Spongurus elliptica,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
328,Spongurus,genus,Spongurus cylindricus,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
328,Spongurus,genus,Spongurus pylomaticus,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
328,Spongurus,genus,,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
432808,Stauroxiphos,genus,Stauroxiphos communis,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
663,Stichocorys,genus,Stichocorys armata,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
663,Stichocorys,genus,Stichocorys delmontensis,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
663,Stichocorys,genus,Stichocorys johnsoni,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
663,Stichocorys,genus,Stichocorys peregrina,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
663,Stichocorys,genus,Stichocorys seriata,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
663,Stichocorys,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
663,Stichocorys,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
663,Stichocorys,genus,Stichocorys wolffii,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
349,Stylodictya,genus,Stylodictya validispina,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
85204,Stylacontarium,genus,Stylacontarium acquilonium,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria,,,,
346,Stylatractus,genus,Stylatractus neptunus,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
346,Stylatractus,genus,Stylatractus plato,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
346,Stylatractus,genus,Stylatractus santaeannae,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
346,Stylatractus,genus,,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
346,Stylatractus,genus,Stylatractus universus,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
347,Stylochlamydium,genus,Stylochlamydium venustum,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
347,Stylochlamydium,genus,Stylochlamydium asteriscus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
347,Stylochlamydium,genus,Stylochlamydium bensoni,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
349,Stylodictya,genus,Stylodictya aculeata,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
349,Stylodictya,genus,Stylodictya arachnia,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
349,Stylodictya,genus,Stylodictya multispina,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
349,Stylodictya,genus,,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
349,Stylodictya,genus,,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
349,Stylodictya,genus,Stylodictya tenuispina,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
350,Stylosphaera,genus,Stylosphaera minor,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
350,Stylosphaera,genus,,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
165526,Stylotrochus,genus,Stylotrochus nitidus,,,,,,,4,Radiolaria,212476,Rhizaria,,,,
360,Tetrapyle,genus,Tetrapyle octacantha,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
360,Tetrapyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
367,Thecosphaera,genus,Thecosphaera akitaensis,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
367,Thecosphaera,genus,Thecosphaera japonica,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
367,Thecosphaera,genus,Thecosphaera pseudojaponica,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
674,Theocalyptra,genus,Theocalyptra davisiana,85905,Theopiliidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
674,Theocalyptra,genus,,85905,Theopiliidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
678,Theocorys,genus,Theocorys acroria,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152644,Theocorys acroria,678,Theocorys
678,Theocorys,genus,Theocorys anaclasta,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152645,Theocorys anaclasta,678,Theocorys
678,Theocorys,genus,Theocorys anapographa,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
678,Theocorys,genus,Theocorys anapographa,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
678,Theocorys,genus,Theocorys perforalvus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
678,Theocorys,genus,Theocorys puriri,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
678,Theocorys,genus,Theocorys redondoensis,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
678,Theocorys,genus,Theocorys spongoconus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
86224,Theocorythium,genus,Theocorythium trachelium,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
86224,Theocorythium,genus,Theocorythium trachelium,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
86224,Theocorythium,genus,Theocorythium vetulum,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
679,Theocotyle,genus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
679,Theocotyle,genus,Theocotyle conica,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
679,Theocotyle,genus,Theocotyle cryptocephala,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152648,Theocotyle cryptocephala,679,Theocotyle
679,Theocotyle,genus,Theocotyle ficus,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
679,Theocotyle,genus,Theocotyle nigriniae,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152654,Theocotyle nigriniae,679,Theocotyle
679,Theocotyle,genus,Theocotyle venezuelensis,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152653,Theocotyle venezuelensis,679,Theocotyle
152649,Theocotyle (Theocotylissa),subgenus,Theocotylissa ficus,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152660,Theocotylissa ficus,679,Theocotyle
152649,Theocotyle (Theocotylissa),subgenus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
681,Theocyrtis,genus,Theocyrtis annosa,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
681,Theocyrtis,genus,Theocyrtis careotuberosa,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
681,Theocyrtis,genus,Theocyrtis perpumila,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
681,Theocyrtis,genus,Theocyrtis perysinos,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
681,Theocyrtis,genus,Theocyrtis setanios,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
681,Theocyrtis,genus,Theocyrtis tuberosa,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
684,Tholospyris,genus,Tholospyris baconiana,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
684,Tholospyris,genus,Tholospyris kantiana,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
684,Tholospyris,genus,Tholospyris scaphipes,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
684,Tholospyris,genus,,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
685,Thyrsocyrtis,genus,Thyrsocyrtis bromia,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
685,Thyrsocyrtis,genus,Thyrsocyrtis norrisi,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
685,Thyrsocyrtis,genus,Thyrsocyrtis hirsuta,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152661,Thyrsocyrtis (Thyrsocyrtis) hirsuta,685,Thyrsocyrtis
685,Thyrsocyrtis,genus,Thyrsocyrtis krooni,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
685,Thyrsocyrtis,genus,Thyrsocyrtis lochites,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
685,Thyrsocyrtis,genus,Thyrsocyrtis orthotenes,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
685,Thyrsocyrtis,genus,Thyrsocyrtis pinguisicoides,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
685,Thyrsocyrtis,genus,Thyrsocyrtis rhizodon,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152665,Thyrsocyrtis (Thyrsocyrtis) rhizodon,685,Thyrsocyrtis
685,Thyrsocyrtis,genus,Thyrsocyrtis robusta,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152667,Thyrsocyrtis (Thyrsocyrtis) robusta,685,Thyrsocyrtis
685,Thyrsocyrtis,genus,Thyrsocyrtis tensa,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152673,Thyrsocyrtis (Pentalacorys) tensa,685,Thyrsocyrtis
685,Thyrsocyrtis,genus,Thyrsocyrtis tetracantha,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
685,Thyrsocyrtis,genus,Thyrsocyrtis triacantha,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,152671,Thyrsocyrtis (Pentalacorys) triacantha,685,Thyrsocyrtis
111598,Triceraspyris,genus,Triceraspyris antarctica,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
383,Trisolenia,genus,Trisolenia megalactis,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria,,,,
700,Tristylospyris,genus,Tristylospyris triceros,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
85722,Trisulcus,genus,Trisulcus nana,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
702,Tympanomma,genus,,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
432809,Valkyria,genus,Valkyria pukapuka,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
705,Velicucullus,genus,Velicucullus oddgurneri,85890,Sethophormididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
84700,Zealithapium,genus,Zealithapium anoectum,84699,Entapiidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
84700,Zealithapium,genus,Zealithapium mitra,84699,Entapiidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
84700,Zealithapium,genus,Zealithapium plegmacantha,84699,Entapiidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,,,
714,Zygocircus,genus,Zygocircus cimelium,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
714,Zygocircus,genus,Zygocircus productus,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
714,Zygocircus,genus,,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,,,
71282,Corbisema,genus,Corbisema flexuosa,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,432613,Ochrophyta,,,435371,Corbisema flexuosa,71282,Corbisema
71284,Dictyocha,genus,Dictyocha deflandrei,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,435372,Dictyocha deflandrei,71284,Dictyocha
71284,Dictyocha,genus,Dictyocha frenguellii,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,435373,Dictyocha frenguellii,71284,Dictyocha
82180,Distephanus,genus,Distephanus boliviensis,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,435386,Distephanus boliviensis,434215,Stephanocha
82180,Distephanus,genus,Distephanus pseudofibulua,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,,,,
82180,Distephanus,genus,Distephanus speculum,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,98653,Distephanus speculum,434215,Stephanocha
82181,Mesocena,genus,Mesocena diodon,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,435921,Mesocena diodon,82181,Mesocena
387254,Naviculopsis,genus,Naviculopsis foliacea,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,435388,Naviculopsis foliacea,387254,Naviculopsis
423746,Alabaminella,genus,Alabaminella weddelensis,241423,Eponididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
818,Ammodiscus,genus,Ammodiscus latus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
823,Ammonia,genus,Ammonia parkinsoniana,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
86769,Anomalina,genus,Anomalina spherica,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides globulosus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides parvumbilia,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides sphericus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,Anomalinoides subnonionoides,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
911,Astrononion,genus,Astrononion kickinskii,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
912,Astrorhiza,genus,,147614,Astrorhizidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
928,Awhea,genus,Awhea tosta,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina affiliata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
998,Bolivinita,genus,Bolivinita pliozea,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
998,Bolivinita,genus,Bolivinita pohana,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
247314,Botellina,genus,Botellina labyrinthica,155937,Hippocrepinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina spathula,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina pussilla,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina pygmaea,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina aculeata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina exilis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina mexicana,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina striata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina pyrula,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,385979,Bulimina pyrula,1032,Bulimina
1032,Bulimina,genus,,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina striata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1051,Cancris,genus,Cancris phillipinensis,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina laevigata,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina neocarinata,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,113296,Cassidulina neocarinata,1064,Cassidulina
1064,Cassidulina,genus,,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
424049,Caudammina,genus,,432447,Hormosinellidae,,,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides deliquatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides perforatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides subhaidingerii,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides eocanus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides grimusdalei,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides havannsis,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides neoperforatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides perforatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides premundulus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
