Data	Age From (oldest)	Age To (youngest)	Zone From (bottom)	Zone To  (top)	Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Scientist	Fossil Group                                 	Group Abundance	Group Preservation	Spirosigmoilinella compressa	Rhabdammina abyssorum	Reophax scorpiusus	Nothia latissima	Saccammina placenta	Reophax elongatus	Budashevaella multicamerata	Reticulophragmium placenta	Subreophax scalaris	Saccammina sphaerica	Haplophragmoides walteri excavatus	Hormosinella carpenteri	Trochammina cf. deformis (fine)	Karreriella siphonella	Trochammina globigeriniformis	Reophax nodulosa	Paratrochammina challengeri	Nothia excelsa	Hyperammina rugosa	Dorothia siegliei	Rzehakina minima	Reticulophragmium  ex gr rotundidorsata	Reticulophragmium amplectens	Hormosinella sp.	Rhizammina? indivisa	Ammodiscus tenuissima	Tolypammina vagans	Haplophragmoides  stomatus	Hormosina globulifera	Trochammina cf. deformis (coarse)	Haplophragmoides walteri	Bathysiphon  annulatus	Recurvoides sp.	Ammolagena clavata	Recurvoidella lamella	Spirosigmoilinella sp.	Nothia robusta	Verneuilina sp.	Haplophragmoides cf. kirki	Hyperammina elongata	Ammodiscus cretaceus	Recurvoides contortus	Glomospira charoides	Ammodiscus nagyi	Comment

  SR	                 	                 	                  	              	151	 909	C	 90	R	 2	  96.00	    945.2600	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	                  	cf              	                   	                 	                           	R                         	                   	                    	                                  	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 90	R	CC	  32.00	    946.1200	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	                  	R               	R                  	R                	R                          	                          	C                  	R                   	R                                 	C                      	C                              	                      	                             	                	                           	R             	R                 	R                	                	R                                      	R                           	R               	                    	                     	C                 	R                         	                     	                                 	                        	                      	               	R                 	R                    	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 91	R	 1	  94.00	    953.3400	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	R                 	                	                   	                 	                           	                          	                   	                    	                                  	                       	R                              	                      	                             	                	                           	R             	                  	                 	                	                                       	                            	                	                    	R                    	                  	                          	                     	                                 	                        	                      	               	                  	R                    	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 91	R	 2	  94.00	    954.8400	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	R                 	                	C                  	                 	                           	R                         	C                  	R                   	                                  	R                      	                               	                      	                             	                	                           	              	                  	                 	                	                                       	R                           	                	                    	                     	                  	R                         	R                    	                                 	R                       	R                     	               	                  	R                    	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 91	R	CC	  26.00	    955.6700	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	C                 	                	                   	                 	R                          	                          	R                  	                    	R                                 	                       	R                              	                      	                             	                	                           	C             	                  	                 	                	R                                      	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	R                 	                     	R                     	R             	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 92	R	 1	  93.00	    963.0300	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	                  	                	                   	R                	                           	                          	R                  	                    	                                  	                       	                               	                      	                             	                	R                          	              	                  	                 	                	                                       	C                           	                	                    	                     	                  	R                         	                     	                                 	                        	R                     	               	                  	R                    	R                     	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 92	R	 2	  97.00	    964.5700	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	                  	                	                   	                 	                           	R                         	R                  	                    	R                                 	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	R                           	                	                    	                     	                  	R                         	                     	                                 	R                       	                      	               	                  	C                    	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 92	R	CC	  11.00	    965.0800	Spiegler 	Benthic Foraminifers                         	               	                  	                            	C                    	                  	                	                   	R                	                           	                          	R                  	                    	                                  	R                      	                               	                      	R                            	                	                           	R             	                  	                 	                	R                                      	R                           	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	R                 	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 93	R	 1	  94.00	    972.6400	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	                  	R               	                   	R                	                           	                          	                   	R                   	R                                 	R                      	R                              	                      	                             	                	                           	R             	R                 	                 	                	R                                      	R                           	                	                    	R                    	R                 	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 93	R	 2	  96.00	    974.1600	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	                  	                	                   	                 	                           	                          	                   	R                   	R                                 	                       	                               	                      	                             	                	                           	              	                  	                 	                	R                                      	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 93	R	CC	  14.00	    974.5900	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	                     	                  	R               	                   	                 	                           	                          	R                  	R                   	                                  	                       	R                              	                      	                             	                	R                          	R             	                  	                 	                	R                                      	                            	                	                    	                     	                  	                          	                     	                                 	R                       	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 94	R	 1	  92.00	    982.2200	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	                  	                	                   	                 	                           	                          	C                  	                    	R                                 	C                      	R                              	                      	                             	R               	                           	              	R                 	R                	                	R                                      	                            	                	                    	R                    	                  	R                         	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 94	R	 2	  92.00	    983.7200	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	                     	                  	                	C                  	R                	C                          	                          	                   	R                   	R                                 	                       	R                              	                      	                             	                	                           	              	R                 	                 	                	R                                      	R                           	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 94	R	CC	  17.00	    984.8300	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	                  	                	                   	                 	R                          	R                         	R                  	                    	R                                 	R                      	                               	                      	                             	R               	                           	              	R                 	                 	                	                                       	R                           	                	                    	                     	                  	R                         	                     	                                 	                        	                      	R              	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 95	R	 1	  96.00	    991.6600	Spiegler 	Benthic Foraminifers                         	               	                  	                            	C                    	                  	                	R                  	R                	R                          	                          	R                  	                    	C                                 	R                      	C                              	                      	                             	                	                           	C             	R                 	R                	                	R                                      	                            	                	                    	                     	                  	R                         	                     	                                 	R                       	R                     	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 95	R	CC	  18.00	    992.6200	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	                  	                	                   	                 	                           	R                         	                   	R                   	R                                 	                       	R                              	                      	                             	                	                           	R             	                  	                 	                	R                                      	R                           	                	                    	R                    	                  	R                         	                     	R                                	R                       	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 96	R	 1	  94.00	   1001.3400	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	                     	R                 	                	                   	                 	                           	R                         	R                  	                    	C                                 	R                      	C                              	                      	                             	                	                           	R             	                  	                 	                	R                                      	R                           	                	                    	                     	R                 	                          	R                    	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 96	R	CC	  20.00	   1001.9400	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	R                 	                	                   	                 	                           	                          	                   	                    	                                  	                       	                               	                      	                             	                	                           	R             	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 97	R	 1	  95.00	   1010.9500	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	R                 	R               	R                  	R                	                           	R                         	C                  	                    	R                                 	                       	                               	                      	                             	R               	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	R                         	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 97	R	CC	   8.00	   1011.2200	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	R                 	R               	R                  	                 	R                          	                          	R                  	                    	R                                 	R                      	R                              	                      	R                            	                	                           	R             	R                 	                 	                	R                                      	C                           	                	                    	                     	                  	R                         	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 98	R	 1	  94.00	   1020.6400	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	                  	R               	R                  	                 	                           	                          	R                  	                    	R                                 	                       	R                              	                      	                             	                	                           	R             	R                 	                 	                	R                                      	                            	                	                    	                     	                  	R                         	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 98	R	 2	  35.00	   1021.5500	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	                  	R               	                   	R                	                           	                          	                   	                    	C                                 	                       	R                              	                      	                             	                	                           	              	                  	                 	                	                                       	R                           	                	                    	                     	                  	R                         	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 98	R	CC	  19.00	   1021.9100	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	                  	                	                   	                 	R                          	                          	R                  	                    	R                                 	R                      	C                              	                      	R                            	R               	                           	              	                  	                 	                	                                       	                            	                	                    	                     	R                 	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 99	R	 1	  95.00	   1030.1500	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	                  	R               	                   	R                	C                          	                          	R                  	                    	R                                 	                       	                               	                      	R                            	                	                           	R             	                  	                 	                	R                                      	                            	                	R                   	R                    	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	 99	R	CC	  23.00	   1030.8400	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	R                 	C               	                   	R                	R                          	R                         	                   	                    	                                  	                       	R                              	                      	R                            	                	                           	              	R                 	                 	R               	R                                      	R                           	R               	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	100	R	 1	  95.00	   1039.7500	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	                  	R               	                   	R                	R                          	                          	R                  	                    	                                  	                       	                               	                      	R                            	R               	R                          	R             	R                 	R                	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	100	R	CC	  21.00	   1041.0699	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	R                 	                	                   	                 	C                          	                          	                   	                    	                                  	                       	                               	R                     	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	R. amp.-R. rotundid.	              	151	 909	C	101	R	 1	  94.00	   1049.3400	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	                     	R                 	                	                   	                 	R                          	                          	                   	                    	                                  	                       	R                              	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	101	R	 2	  75.00	   1050.6500	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	                     	                  	                	                   	                 	R                          	                          	                   	                    	                                  	                       	R                              	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	102	R	 2	 101.00	   1055.2100	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	R                 	R               	                   	                 	R                          	                          	                   	                    	                                  	R                      	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	102	R	CC	  14.00	   1058.1000	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	R                 	R               	                   	R                	                           	R                         	R                  	                    	                                  	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	103	R	 1	   3.00	   1058.0300	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	R                 	                	                   	                 	                           	                          	                   	                    	                                  	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	103	R	 2	  92.00	   1060.4200	Spiegler 	Benthic Foraminifers                         	               	                  	                            	                     	                  	R               	                   	                 	                           	                          	R                  	R                   	R                                 	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	103	R	 3	   3.00	   1061.0300	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	R                 	C               	R                  	                 	                           	                          	                   	                    	                                  	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	103	R	 3	  95.00	   1061.9500	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	R                 	R               	R                  	                 	                           	R                         	                   	                    	                                  	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	103	R	CC	   3.00	   1062.1600	Spiegler 	Benthic Foraminifers                         	               	                  	                            	R                    	                  	C               	C                  	R                	C                          	                          	                   	                    	                                  	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172

  SR	                 	                 	Rhab. sp.-Reoph. sp.	              	151	 909	C	103	R	CC	  16.00	   1062.2900	Spiegler 	Benthic Foraminifers                         	               	                  	R                           	R                    	R                 	R               	                   	                 	                           	                          	                   	                    	                                  	                       	                               	                      	                             	                	                           	              	                  	                 	                	                                       	                            	                	                    	                     	                  	                          	                     	                                 	                        	                      	               	                  	                     	                      	              	               	                          	                    	                    	                     	                    	                	From Leg 151; Ch 9; Table 1; p. 170-172
