name,pbdb_taxon_id,taxon_group,verbatim_name,comment
Helicosphaera stalis,255396,nannofossils,Helicosphaera stalis,
Helicosphaera vedderi,255396,nannofossils,Helicosphaera vedderi,
Helicosphaera walbersdorfensis,255396,nannofossils,Helicosphaera walbersdorfensis,
Helicosphaera wallichii,255396,nannofossils,Helicosphaera wallichii,
Helicosphaera wilcoxonii,255396,nannofossils,Helicosphaera wilcoxonii,
Heliodiscus asteriscus,144,radiolarians; radiolarians; radiolarians,"Heliodiscus astericus; Heliodiscus asteriscus Haeckel, 1887; Heliodiscus asteriscus",
Heliolithus cantabriae,424312,nannofossils,Heliolithus cantabriae,
Heliolithus kleinpellii,424312,nannofossils,Heliolithus kleinpellii,
Heliolithus riedelii,424312,nannofossils,Heliolithus riedelii,
Helotholus vema,532,radiolarians,Helotholus vema,
Helvetoglobotruncana helvetica,71231,planktic_forams,Helvetoglobotruncana helvetica,
Helvetoglobotruncana praehelvetica,71231,planktic_forams,Helvetoglobotruncana praehelvetica,
Hemiaulus altus,71255,diatoms,Hemiaulus altus,
Hemiaulus angustobrachiatus,71255,diatoms,Hemiaulus angustobrachiatus,
Hemiaulus caracteristicus,71255,diatoms,Hemiaulus caracteristicus,
Hemiaulus danicus,71255,diatoms,Hemiaulus danicus,
Hemiaulus dissimilis,71255,diatoms,Hemiaulus dissimilis,
Hemiaulus grassus,71255,diatoms,Hemiaulus grassus,
Hemiaulus incisus,71255,diatoms,Hemiaulus incisus,
Hemiaulus peripterus var. peripterus,71255,diatoms,Hemiaulus peripterus var. peripterus,
Hemiaulus polycystinorum,71255,diatoms,Hemiaulus polycystinorum,
Hemiaulus sp.,71255,diatoms,Hemiaulus sp.,
Hemidiscus cuneiformis,432650,diatoms,Hemidiscus cuneiformis,
Hemidiscus karstenii,432650,diatoms,Hemidiscus karstenii,
Hemidiscus simplicissimus,432650,diatoms,Hemidiscus simplicissimus,
Hemidiscus sp. 1,432650,diatoms,Hemidiscus sp. 1 of Zielinski & Gersonde (2002),
Hercotheca sp.,433859,diatoms,Hercotheca sp.,
Heronallenia cf. polita,1616,benthic_forams,Heronallenia cf. polita,
Heronallenia lingulata,1616,benthic_forams,Heronallenia lingulata,
Heronallenia spp.,1616,benthic_forams,Heronallenia spp.,
Heterohelix cf. globulosa,1620,planktic_forams,Heterohelix globulosa (cf.),
Heterohelix globulosa,1620,planktic_forams,Heterohelix globulosa,
Heterohelix labellosa,1620,planktic_forams,Heterohelix labellosa,
Heterohelix navarroensis,1620,planktic_forams,Heterohelix navarroensis,
Heterohelix punctulata,1620,planktic_forams,Heterohelix punctulata,
Heterohelix sp.,1620,planktic_forams,Heterohelix sp.,
Heterolepa bradyi,1621,benthic_forams,Heterolepa bradyi,
Heterolepa sp.,1621,benthic_forams,Heterolepa sp.,
Heterolepa spp.,1621,benthic_forams,Heterolepa spp.,
Heterostegina sp.,1623,benthic_forams,Heterostegina sp.,
Hexacontium akitaensis,152,radiolarians,Hexacontium akitaensis,
Hexacontium dionysus,152,radiolarians,Hexacontium dionysus,
Hexacontium enthacanthus,152,radiolarians,Hexacontium enthacanthus,
Hexacontium laevigatum,152,radiolarians,Hexacontium laevigatum,
Hexacontium melpomene,152,radiolarians,Hexacontium melpomene,
Hexacontium pachydermum,152,radiolarians,Hexacontium pachydermum,
Hexacontium parviakitaensis,152,radiolarians,Hexacontium parviakitaensis,
Hexacontium sp.,152,radiolarians,Hexacontium sp.,
Hexalonche amphisiphon,155,radiolarians,Hexalonche amphisiphon,
Hexapyle dodecantha,84813,radiolarians,Hexapyle dodecantha group,
Hirsutella bermudezi,422423,planktic_forams,Hirsutella bermudezi,
Hirsutella cf. panda,422423,planktic_forams,Hirsutella panda (cf.),
Hirsutella cf. scitula,422423,planktic_forams,Hirsutella scitula (cf.),
Hirsutella cibaoensis,422423,planktic_forams,Hirsutella cibaoensis,
Hirsutella hirsuta,422423,planktic_forams,Hirsutella hirsuta,
Hirsutella hirsuta (dextral),422423,planktic_forams,Hirsutella hirsuta (D),
Hirsutella juanai,422423,planktic_forams,Hirsutella juanai,
Hirsutella margaritae,422423,planktic_forams,Hirsutella margaritae,
Hirsutella panda,422423,planktic_forams,Hirsutella panda,
Hirsutella scitula,422423,planktic_forams; planktic_forams,"Hirsutella scitula; Hirsutella scitula (Brady, 1882)",
Hirsutella sp.,422423,planktic_forams,Hirsutella sp.,
Hirsutella theyeri,422423,planktic_forams,Hirsutella theyeri,
Histiastrum quadribrachiatus quadribrachiatus,161,radiolarians,Histiastrum quadribrachiatus quadribrachiatus,
Hoeglundina elegans,1633,benthic_forams,Hoeglundina elegans,
Hoeglundina sp.,1633,benthic_forams,Hoeglundina sp.,
Hoeglundina spp.,1633,benthic_forams,Hoeglundina spp.,
Holodiscolithus macroporus,424467,nannofossils,Holodiscolithus macroporus,
Holothuriidae indet.,60668,other,Holothurian spicules,
Hopkinsina mioindex,1641,benthic_forams,Hopkinsina mioindex,
Hormosina trinitatensis,1643,benthic_forams,Hormosina trinitatensis,
Hormosina velascoensis,1643,benthic_forams,Hormosina velascoensis,
Hormosinella guttifera,1644,benthic_forams,Hormosinella guttifera,
Hughesius gizoensis,424281,nannofossils,Hughesius gizoensis,
Hughesius tasmaniae,424281,nannofossils,Hughesius tasmaniae,
Hyalinea balthica,1653,benthic_forams; benthic_forams,Hyalina balthica; Hyalinea balthica,
Hyalinea sp.,1653,benthic_forams,Hyaline indet.,
Hyalinea spp.,1653,benthic_forams,Hyalinea spp.,
Hyalinonetrion gracillimum,1654,benthic_forams; benthic_forams,Hyalinonetrion gracillimum; Hyalinonetrion gracillima,
Hyalodiscus obsoletus,71257,diatoms,Hyalodiscus obsoletus,
Hyalodiscus scoticus,71257,diatoms,Hyalodiscus scoticus,
Hyalodiscus sp.,71257,diatoms,Hyalodiscus sp.,
Hyalodiscus spp.,71257,diatoms,Hyalodiscus spp.,
Hymeniastrum euclidis,166,radiolarians,Hymeniastrum euclidis,
Hymeniastrum sp.,166,radiolarians,Hymeniastrum sp.,
Hyperammina friabilis,1657,benthic_forams,Hyperammina friabilis,
Hyperammina laevigata,1657,benthic_forams,Hyperammina laevigata,
Hyperammina sp.,1657,benthic_forams,Hyperammina sp.,
Hyperammina spp.,1657,benthic_forams,Hyperammina spp.,
Igorina broedermanni,1663,planktic_forams,Igorina broedermanni,
Igorina pusilla,1663,planktic_forams,Igorina pusilla,
Igorina tadjikistanensis,1663,planktic_forams,Igorina tadjikistanensis,
Ilselithina fusa,424495,nannofossils,Ilselithina fusa,
Impagidinium japonicum,276906,dinoflagellates,impagidinium japonicum,
Impagidinium pallidum,276906,dinoflagellates; palynology,I.mpagidinium pallidum; Impagidinium pallidum,genus misspelled
Impagidinium patulum,276906,palynology; dinoflagellates,Impagidinium patulum; I.mpagidinium patulum,genus misspelled
Impagidinium spp.,276906,dinoflagellates,Impagidinium spp. indet.,
Inaequalina spp.,1666,benthic_forams,Inaequilina spp.,
Islandiella australis,1679,benthic_forams,Islandiella australis,
Islandiella islandica,1679,benthic_forams,Islandiella islandica,
Islandiella norcrossi,1679,benthic_forams,Islandiella norcrossi,
Islandiella sp.,1679,benthic_forams,Islandiella sp.,
Islandinium imnutum,438175,dinoflagellates,Islandinium imnutum,
Islandinium ium cf. brevispinosum,438175,dinoflagellates,Islandinium ium cf. brevispinosum,
Islandinium minutum,438175,dinoflagellates,Islandinium minutum,
Islandinium sp.,438175,dinoflagellates,Islandinium Morphtype Cesare,
Islandinium sp. (round brown/spiny),438175,dinoflagellates,Islandinium round brown/spiny,
Isoetes sp.,317976,palynology,Isoetes,
Isthmolithus recurvus,409879,nannofossils; nannofossils,Isthmolithus recurvus; I. recurvus,
Jakubowskia leoniae,424318,nannofossils,Jakubowskia leoniae,
Kalamopsis grzybowskii,1693,benthic_forams,Kalamopsis grzybowskii,
Kamptnerius magnificus,87788,nannofossils,Kamptnerius magnificus,
Kannoa hastata,433860,diatoms,Kannoa hastata,
Kannoa sp.,433860,diatoms,Kannoa sp.,
Karreria cf. fallax,1701,benthic_forams,Karreria cf. fallax,
Karreria spp.,1701,benthic_forams,Karreria spp.,
Karreriella baccata,1702,benthic_forams,Karreriella baccata,
Karreriella bradyi,1702,benthic_forams,Karreriella bradyi,
Karreriella bradyi (>600 m),1702,benthic_forams,Karreriella bradyi >600 m,
Karreriella chapapotensis,1702,benthic_forams,Karreriella chapapotensis,
Karreriella chilostoma,1702,benthic_forams,Karreriella chilostoma,
Karreriella cylindrica,1702,benthic_forams,Karreriella cylindrica,
Karreriella cylindrica (>400 m),1702,benthic_forams,Karreriella cylindrica >400 m,
Karreriella novozealandica,1702,benthic_forams,Karreriella novozealandica,
Karreriella parkerae,1702,benthic_forams,Karreriella parkerae,
Karreriella sp.,1702,benthic_forams,Karreriella sp.,
Karreriella spp.,1702,benthic_forams,Karreriella spp.,
Karreriella subglabra,1702,benthic_forams,Karreriella subglabra,
Karrerulina aegra,288159,benthic_forams,Karrerulina aegra,
Karrerulina coniformis,288159,benthic_forams,Karrerulina coniformis,
Karrerulina sp.,288159,benthic_forams,Karrerulina sp.,
Karrerulina sp. 1,288159,benthic_forams,Karrerulina sp. 1,
Kisseleviella calina,434081,diatoms,Kisseleviella calina,
Kisseleviella cicatricata,434081,diatoms,Kisseleviella cicatricata,
Kisseleviella gaster,434081,diatoms,Kisseleviella gaster,
Kisseleviella sp.,434081,diatoms,Kisseleviella sp.,
Kisseleviella tricoronata,434081,diatoms,Kisseleviella tricoronata,
Krithe spp.,24217,ostracods,Krithe spp.,
Laevidentalina advena,1736,benthic_forams,Laevidentalina advena,
Laevidentalina aphelis,1736,benthic_forams,Laevidentalina aphelis,
Laevidentalina communis,1736,benthic_forams,Laevidentalina communis,
Laevidentalina inflexa,1736,benthic_forams,Laevidentalina inflexa,
Laevidentalina sp.,1736,benthic_forams; benthic_forams,Laevidentalina; Laevidentalina sp.,
Laevidentalina spp.,1736,benthic_forams; benthic_forams,Laevidentalina  spp.; Laevidentalina spp.,
Laeviheterohelix dentata,71235,planktic_forams,Laeviheterohelix dentata,
Laeviheterohelix pulchra,71235,planktic_forams,Laeviheterohelix pulchra,
Lagena ? striata,1739,benthic_forams,Lagena striata?,
Lagena caudata,1739,benthic_forams,Lagena caudata,
Lagena elongata,1739,benthic_forams,Lagena elongata,
Lagena gracilis,1739,benthic_forams,Lagena gracilis,
Lagena hispidula,1739,benthic_forams,Lagena hispidula,
Lagena laevis,1739,benthic_forams,Lagena laevis,
Lagena meridionalis,1739,benthic_forams,Lagena meridionalis,
Lagena nebulosa,1739,benthic_forams,Lagena nebulosa,
Lagena semistriata,1739,benthic_forams,Lagena semistriata,
Lagena sp.,1739,benthic_forams; benthic_forams,Lagena; Lagena sp.,
Lagena spp.,1739,benthic_forams; benthic_forams,Lagenids; Lagena spp.,
Lagena striata,1739,benthic_forams,Lagena striata,
Lagena sulcata,1739,benthic_forams,Lagena sulcata,
Lamaprocyrtis heteroporos,432663,radiolarians,Lamaprocyrtis heteroporos,
Lamaprocyrtis neoheteroporos,432663,radiolarians,Lamaprocyrtis neoheteroporos,
Lamaprocyrtis nigriniae,432663,radiolarians,Lamaprocyrtis nigriniae,
Lamarckina novozealandica,1744,benthic_forams,Lamarckina novozealandica,
Lamarckina sp.,1744,benthic_forams,Lamarckina sp.,
Lamprocyclas cf. heteroporus,544,radiolarians,Lamprocyclas cf. heteroporus,
Lamprocyclas hadros,544,radiolarians,Lamprocyclas hadros,
Lamprocyclas junonis,544,radiolarians,Lamprocyclas junonis,
Lamprocyclas maritalis,544,radiolarians; radiolarians,Lamprocyclas maritalis; Lamprocyclas marytalis,
Lamprocyclas maritalis maritalis,544,radiolarians,Lamprocyclas maritalis maritalis,
Lamprocyclas maritalis polypora,544,radiolarians,Lamprocyclas maritalis polypora,
Lamprocyclas particollis,544,radiolarians,Lamprocyclas particollis,
Lamprocyrtis heteroporos,545,radiolarians,Lamprocyrtis heteroporos,
Lamprocyrtis neoheteroporos,545,radiolarians,Lamprocyrtis neoheteroporos,
Lamprocyrtis nigriniae,545,radiolarians; radiolarians,Lamprocyrtis nigriniae; Lamprocyrtis nigrinae,
Lampromitra coronata,85728,radiolarians,Lampromitra coronata,
Lampromitra sp.,85728,radiolarians,Lampromitra sp.,
Lamptonium fabaeforme,547,radiolarians,Lamptonium fabaeforme,
Lamptonium fabaeforme chaunothorax,547,radiolarians,Lamptonium fab. chaunothorax,
Lamptonium fabaeforme constrictum,547,radiolarians,Lamptonium fab. constrictum,
Lamptonium fabaeforme fabaeforme,547,radiolarians; radiolarians,Lamptonium fabaeforme fabaeforme; Lamptonium fab. fabaeforme,
Lamptonium pennatum,547,radiolarians,Lamptonium pennatum,
Lamptonium sanfilippoae,547,radiolarians,Lamptonium sanfilippoae,
Lanternithus minutus,424633,nannofossils,Lanternithus minutus,
Lapideacassis sp.,87752,nannofossils,Lapideacassis sp.,
Larcopyle buetschlii,182,radiolarians; radiolarians,additional species: Larcopyle buetschlii (R); Larcopyle buetschlii,
Larcopyle hayesi,182,radiolarians,Larcopyle hayesi,
Larcopyle nebulum,182,radiolarians,Larcopyle nebulum,
Larcopyle polycantha,182,radiolarians; radiolarians,Larcopyle polyacantha; Larcopyle polyacantha group,
Larcopyle pylomaticus,182,radiolarians,Larcopyle pylomaticus,
Larcopyle quadrangula,182,radiolarians,Larcopyle quadrangula,
Larcopyle weddellium,182,radiolarians,Larcopyle weddellium,
Larcospira minor,183,radiolarians,Larcospira minor,
Larcospira quadrangula,183,radiolarians,Larcospira quadrangula,
Latibolivina reticulata,1756,benthic_forams,Latibolivina reticulata,"In PBDB, but unaccepted (Opinion of Revets (1996 and pers. comm.))- Accepted as Bolivina d'Orbigny, 1839"
Laticarinina altocamerata,1757,benthic_forams,Laticarinina altocamerata,
Laticarinina pauperata,1757,benthic_forams,Laticarinina pauperata,
Laticarinina sp.,1757,benthic_forams,Laticarinina sp.,
Leiosphaeridia sp.,141164,palynology,Leiosphaeridia sp.,
Lejeunecysta acuminata,264642,palynology,Lejeunecysta acuminata,
Lejeunecysta cowiei,264642,palynology,Lejeunecysta cowiei,
Lejeunecysta falax,264642,dinoflagellates,Lejeunecysta falax,
Lejeunecysta fallax,264642,palynology,Lejeunecysta fallax,
Lejeunecysta rotunda,264642,palynology,Lejeunecysta rotunda,
Lejeunecysta sp.,264642,palynology; dinoflagellates,Lejeunecysta sp.; Lejeunecysta big,
Lejeunecysta spp.,264642,dinoflagellates,Lejeunecysta spp.,
Lenticulina cf. adenalensis,1763,benthic_forams,Lenticulina cf. adenalensis,
Lenticulina gibba,1763,benthic_forams,Lenticulina gibba,
Lenticulina iota,1763,benthic_forams,Lenticulina iota,
Lenticulina mamilligera,1763,benthic_forams,Lenticulina mamilligera,
Lenticulina orbicularis,1763,benthic_forams,Lenticulina orbicularis,
Lenticulina peregrina,1763,benthic_forams,Lenticulina peregrina,
Lenticulina rotulata,1763,benthic_forams,Lenticulina rotulata,
Lenticulina sp.,1763,benthic_forams; benthic_forams,Lenticulina; Lenticulina sp.,
Lenticulina spp.,1763,benthic_forams,Lenticulina spp.,
Lenticulinella sp.,1764,benthic_forams,Lenticulinella sp.,
Lepidocyclina sp.,1765,benthic_forams,Lepidocyclina sp.,
Leptocylindrus spp.,433539,diatoms,Leptocylindrus spp.,
Liebusella soldanii,1771,benthic_forams,Liebusella soldanii,
Liliaceae indet.,54578,palynology,Liliaceae,
Liliasterites angularis,87729,nannofossils,Liliasterites angularis,
Liliasterites atlanticus,87729,nannofossils,Liliasterites atlanticus,
Lingulina seminuda,1775,benthic_forams,Lingulina seminuda,
Lingulina spp.,1775,benthic_forams,Lingulina spp.,
Lioloma spp.,433540,diatoms,Lioloma spp.,
Lipmanella dictyoceras,432664,radiolarians,Lipmanella dictyoceras,
Liradiscus ovalis,82161,diatoms,Liradiscus ovalis,
Liriospyris longicornuta,551,radiolarians,Liriospyris longicornuta,
Liriospyris parkerae,551,radiolarians,Liriospyris parkerae,
Liriospyris reticulata,551,radiolarians,Liriospyris reticulata,
Liriospyris sp.,551,radiolarians,Liriospyris sp.,
Liriospyris stauropora,551,radiolarians,Liriospyris stauropora,
Lisitzinia ornata,434082,diatoms,Lisitzinia ornata,
Litharachnium tentorium,86161,radiolarians,additional species: Litharachnium tentorium,
Lithastrinus grillii,87744,nannofossils,Lithastrinus grillii,
Lithastrinus septenarius,87744,nannofossils,Lithastrinus septenarius,
Lithelius barbatus,191,radiolarians; radiolarians,Lithelius barbatus; Lithelius barbatus Motoyama,
Lithelius minor,191,radiolarians; radiolarians,Lithelius minor gr.; Lithelius minor,
Lithelius nautiloides,191,radiolarians,Lithelius nautiloides,
Lithelius sp.,191,radiolarians,Lithelius sp.,
Lithelius sp. A,191,radiolarians,Lithelius sp. A,
Lithochytris archaea,556,radiolarians,Lithochytris archaea,
Lithochytris vespertilio,556,radiolarians,Lithochytris vespertilio,
Lithocyclia angusta,192,radiolarians,Lithocyclia angusta,
Lithocyclia aristotelis,192,radiolarians,Lithocyclia aristotelis gr.,
Lithocyclia crux,192,radiolarians,Lithocyclia crux,
Lithocyclia ocellus,192,radiolarians; radiolarians,Lithocyclia ocellus; Lithocyclia ocellus gr.,
Lithomelissa ehrenbergi,557,radiolarians,Lithomelissa ehrenbergi,
Lithomelissa sakaii,557,radiolarians,Lithomelissa sakaii,
Lithomelissa setosa,557,radiolarians,Lithomelissa setosa,
Lithomelissa sp.,557,radiolarians,Lithomelissa sp.,
Lithomelissa sp. A,557,radiolarians,additional species: Big Lithomelissa sp. A (Antarctissa like),
Lithomelissa sphaerocephalis,557,radiolarians,Lithomelissa sphaerocephalis,
Lithomelissa stigi,557,radiolarians,Lithomelissa stigi,
Lithomelissa tricorns,557,radiolarians,Lithomelissa tricornis,
Lithopera bacca,559,radiolarians,Lithopera bacca,
Lithopera neotera,559,radiolarians,Lithopera neotera,
Lithopera renzae,559,radiolarians,Lithopera renzae,
Lithoptychius ulii,424301,nannofossils,Lithoptychius ulii,
Lithoptychius vertebratoides,424301,nannofossils,Lithoptychius vertebratoides,
