genus_taxon_name,pbdb_taxon_rank,pbdb_taxon_name,pbdb_taxon_id,checked,genus_taxon_id,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Orthorhabdus,genus,Orthorhabdus,424460,True,424460,87644,Haptophyta,,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,28595,Life
Pontosphaera,genus,Pontosphaera,87680,True,87680,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Pseudoemiliania,genus,Pseudoemiliania,298168,True,298168,87644,Haptophyta,,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Rhabdosphaera,genus,Rhabdosphaera,424334,True,424334,87644,Haptophyta,,,420233,Rhabdosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,28595,Life
Scyphosphaera,genus,Scyphosphaera,424338,True,424338,87644,Haptophyta,,,420114,Pontosphaeraceae,419259,Zygodiscales,418920,Coccolithophyceae,28595,Life
Sphenolithus,genus,Sphenolithus,255390,True,255390,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Syracosphaera,genus,Syracosphaera,270678,True,270678,87644,Haptophyta,,,,,,,,,28595,Life
Triquetrorhabdulus,genus,Triquetrorhabdulus,87725,True,87725,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Umbilicosphaera,genus,Umbilicosphaera,255407,True,255407,87644,Haptophyta,,,,,,,,,28595,Life
Zygrhablithus,genus,Zygrhablithus,87677,True,87677,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Thalassiosira,genus,Thalassiosira,82177,True,82177,432613,Ochrophyta,,,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,28595,Life
Achnanthes,genus,Achnanthes,83624,True,83624,432613,Ochrophyta,,,71198,Achnanthaceae,427118,Achnanthales,69587,Bacillariophyceae,28595,Life
Actiniscus,genus,Actiniscus,434218,True,434218,,,,,434217,Actiniscaceae,434216,Actiniscales,321578,Dinophyceae,,
Actinocyclus,genus,Actinocyclus,82146,True,82146,432613,Ochrophyta,,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Actinoptychus,genus,Actinoptychus,71244,True,71244,432613,Ochrophyta,,,71209,Heliopeltaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Alveus,genus,Alveus,432678,True,432678,432613,Ochrophyta,,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,28595,Life
Amphitetras,genus,Amphitetras,432847,True,432847,432613,Ochrophyta,,,134837,Triceratiaceae,,,,,28595,Life
Amphora,genus,Amphora,387135,True,387135,432613,Ochrophyta,,,432978,Catenulaceae,426798,Thalassiophysales,69587,Bacillariophyceae,28595,Life
Anaulus,genus,Anaulus,71245,True,71245,432613,Ochrophyta,,,432979,Anaulaceae,426609,Anaulales,69587,Bacillariophyceae,28595,Life
Annellus,genus,Annellus,82147,True,82147,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Arachnoidiscus,genus,Arachnoidiscus,71246,True,71246,432613,Ochrophyta,,,427311,Arachnoidiscaceae,426615,Arachnoidiscales,69587,Bacillariophyceae,28595,Life
Araniscus,genus,Araniscus,432223,True,432223,432613,Ochrophyta,,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Asterolampra,genus,Asterolampra,432982,True,432982,432613,Ochrophyta,,,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,28595,Life
Asteromphalus,genus,Asteromphalus,82148,True,82148,432613,Ochrophyta,,,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,28595,Life
Aulacodiscus,genus,Aulacodiscus,71247,True,71247,432613,Ochrophyta,,,382647,Aulacodiscaceae,,,69587,Bacillariophyceae,28595,Life
Aulacoseira,genus,Aulacoseira,432983,True,432983,432613,Ochrophyta,,,427312,Aulacoseiraceae,426698,Aulacoseirales,69587,Bacillariophyceae,28595,Life
Azpeitia,genus,Azpeitia,432282,True,432282,432613,Ochrophyta,,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Bachmannocena,genus,Bachmannocena,434213,True,434213,,,,,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Bacteriastrum,genus,Bacteriastrum,432212,True,432212,432613,Ochrophyta,,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,28595,Life
Bacterosira,genus,Bacterosira,433620,True,433620,432613,Ochrophyta,,,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,28595,Life
Bogorovia,genus,Bogorovia,433621,True,433621,432613,Ochrophyta,,,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,28595,Life
Brightwellia,genus,Brightwellia,432290,True,432290,432613,Ochrophyta,,,432303,Brightwelliaceae,426697,Asterolamprales,69587,Bacillariophyceae,28595,Life
Caloneis,genus,Caloneis,432984,True,432984,432613,Ochrophyta,,,71199,Naviculaceae,431889,Naviculales,69587,Bacillariophyceae,28595,Life
Cavitatus,genus,Cavitatus,433622,True,433622,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Cestodiscus,genus,Cestodiscus,432310,True,432310,432613,Ochrophyta,,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Chaetoceros,genus,Chaetoceros,82150,True,82150,432613,Ochrophyta,,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,28595,Life
Cocconeis,genus,Cocconeis,387121,True,387121,432613,Ochrophyta,,,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,28595,Life
Corbisema,genus,Corbisema,71282,True,71282,432613,Ochrophyta,,,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,28595,Life
Corethron,genus,Corethron,433095,True,433095,432613,Ochrophyta,,,433282,Corethraceae,426762,Corethrales,69587,Bacillariophyceae,28595,Life
Coscinodiscus,genus,Coscinodiscus,71292,True,71292,432613,Ochrophyta,,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Craspedodiscus,genus,Craspedodiscus,82145,True,82145,432613,Ochrophyta,,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Creania,genus,Creania,433623,True,433623,432613,Ochrophyta,,,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,28595,Life
Crucidenticula,genus,Crucidenticula,433624,True,433624,432613,Ochrophyta,,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,28595,Life
Cussia,genus,Cussia,82153,True,82153,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Cyclotella,genus,Cyclotella,82154,True,82154,432613,Ochrophyta,,,351514,Stephanodiscaceae,351515,Stephanodiscales,351518,Mediophyceae,28595,Life
Cymatosira,genus,Cymatosira,82156,True,82156,432613,Ochrophyta,,,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,28595,Life
Cymbella,genus,Cymbella,83625,True,83625,432613,Ochrophyta,,,387134,Cymbellaceae,426782,Cymbellales,69587,Bacillariophyceae,28595,Life
Dactylacanthis,genus,Dactylacanthis,433674,True,433674,432613,Ochrophyta,,,433795,Eustephaniaceae,,,69587,Bacillariophyceae,28595,Life
Dactyliosolen,genus,Dactyliosolen,433295,True,433295,432613,Ochrophyta,,,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,28595,Life
Delphineis,genus,Delphineis,82157,True,82157,432613,Ochrophyta,,,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,28595,Life
Neodenticula,genus,Neodenticula,432811,True,432811,432613,Ochrophyta,,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,28595,Life
Denticulopsis,genus,Denticulopsis,432810,True,432810,432613,Ochrophyta,,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,28595,Life
Dicladia,genus,Dicladia,82158,True,82158,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Dictyocha,genus,Dictyocha,71284,True,71284,,,,,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Stephanocha,genus,Stephanocha,434215,True,434215,,,,,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Diplomenora,genus,Diplomenora,433386,True,433386,432613,Ochrophyta,,,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,28595,Life
Diploneis,genus,Diploneis,82159,True,82159,432613,Ochrophyta,,,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,28595,Life
Dispinodiscus,genus,Dispinodiscus,433675,True,433675,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Endictya,genus,Endictya,71251,True,71251,432613,Ochrophyta,,,427313,Endictyaceae,426788,Melosirales,69587,Bacillariophyceae,28595,Life
Entopyla,genus,Entopyla,433413,True,433413,432613,Ochrophyta,,,433412,Entopylaceae,433411,Cyclophorales,69587,Bacillariophyceae,28595,Life
Epithemia,genus,Epithemia,433414,True,433414,432613,Ochrophyta,,,434230,Rhopalodiaceae,426792,Rhopalodiales,69587,Bacillariophyceae,28595,Life
Ethmodiscus,genus,Ethmodiscus,433416,True,433416,432613,Ochrophyta,,,427314,Ethmodiscaceae,426800,Ethmodiscales,69587,Bacillariophyceae,28595,Life
Eucampia,genus,Eucampia,387078,True,387078,432613,Ochrophyta,,,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,28595,Life
Eunotia,genus,Eunotia,433419,True,433419,432613,Ochrophyta,,,71197,Eunotiaceae,427119,Eunotiales,69587,Bacillariophyceae,28595,Life
Eurossia,genus,Eurossia,433676,True,433676,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Eustephanias,genus,Eustephanias,433677,True,433677,432613,Ochrophyta,,,433795,Eustephaniaceae,,,69587,Bacillariophyceae,28595,Life
Fragilariopsis,genus,Fragilariopsis,432807,True,432807,432613,Ochrophyta,,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,28595,Life
Fragilaria,genus,Fragilaria,83626,True,83626,432613,Ochrophyta,,,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,28595,Life
Gomphonema,genus,Gomphonema,433679,True,433679,432613,Ochrophyta,,,433678,Gomphonemataceae,426782,Cymbellales,69587,Bacillariophyceae,28595,Life
Goniothecium,genus,Goniothecium,71254,True,71254,432613,Ochrophyta,,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,28595,Life
Grammatophora,genus,Grammatophora,339276,True,339276,432613,Ochrophyta,,,433471,Striatellaceae,426797,Striatellales,69587,Bacillariophyceae,28595,Life
Halamphora,genus,Halamphora,434225,True,434225,432613,Ochrophyta,,,432978,Catenulaceae,426798,Thalassiophysales,69587,Bacillariophyceae,28595,Life
Haslea,genus,Haslea,432986,True,432986,432613,Ochrophyta,,,71199,Naviculaceae,431889,Naviculales,69587,Bacillariophyceae,28595,Life
Hemiaulus,genus,Hemiaulus,71255,True,71255,432613,Ochrophyta,,,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,28595,Life
Hemidiscus,genus,Hemidiscus,432650,True,432650,432613,Ochrophyta,,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Hercotheca,genus,Hercotheca,433859,True,433859,432613,Ochrophyta,,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,28595,Life
Hyalodiscus,genus,Hyalodiscus,71257,True,71257,432613,Ochrophyta,,,427315,Hyalodiscaceae,426788,Melosirales,69587,Bacillariophyceae,28595,Life
Kannoa,genus,Kannoa,433860,True,433860,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Kisseleviella,genus,Kisseleviella,434081,True,434081,432613,Ochrophyta,,,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,28595,Life
Leptocylindrus,genus,Leptocylindrus,433539,True,433539,432613,Ochrophyta,,,433538,Leptocylindraceae,426787,Leptocylindrales,69587,Bacillariophyceae,28595,Life
Lioloma,genus,Lioloma,433540,True,433540,432613,Ochrophyta,,,427317,Thalassionemataceae,426802,Thalassionematales,69587,Bacillariophyceae,28595,Life
Liradiscus,genus,Liradiscus,82161,True,82161,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Lisitzinia,genus,Lisitzinia,434082,True,434082,432613,Ochrophyta,,,71212,Biddulphiaceae,387064,Biddulphiales,69587,Bacillariophyceae,28595,Life
Melosira,genus,Melosira,71289,True,71289,432613,Ochrophyta,,,71205,Melosiraceae,426788,Melosirales,69587,Bacillariophyceae,28595,Life
Mesocena,genus,Mesocena,82181,True,82181,,,,,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Navicula,genus,Navicula,68421,True,68421,432613,Ochrophyta,,,71199,Naviculaceae,431889,Naviculales,69587,Bacillariophyceae,28595,Life
Neobrunia,genus,Neobrunia,433864,True,433864,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Nitzschia,genus,Nitzschia,82165,True,82165,432613,Ochrophyta,,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,28595,Life
Odontella,genus,Odontella,387067,True,387067,432613,Ochrophyta,,,134837,Triceratiaceae,,,,,28595,Life
Paralia,genus,Paralia,71263,True,71263,432613,Ochrophyta,,,427318,Paraliaceae,426789,Paraliales,69587,Bacillariophyceae,28595,Life
Pinnularia,genus,Pinnularia,387127,True,387127,432613,Ochrophyta,,,433094,Pinnulariaceae,431889,Naviculales,69587,Bacillariophyceae,28595,Life
Planktoniella,genus,Planktoniella,432516,True,432516,432613,Ochrophyta,,,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,28595,Life
Porosira,genus,Porosira,432624,True,432624,432613,Ochrophyta,,,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,28595,Life
Proboscia,genus,Proboscia,71265,True,71265,432613,Ochrophyta,,,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,28595,Life
Pseudodimerogramma,genus,Pseudodimerogramma,82168,True,82168,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Pseudopodosira,genus,Pseudopodosira,71266,True,71266,432613,Ochrophyta,,,434226,Pseudopodosiraceae,426789,Paraliales,69587,Bacillariophyceae,28595,Life
Pseudopyxilla,genus,Pseudopyxilla,71219,True,71219,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Pseudosolenia,genus,Pseudosolenia,433307,True,433307,432613,Ochrophyta,,,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,28595,Life
Pseudotriceratium,genus,Pseudotriceratium,433615,True,433615,432613,Ochrophyta,,,71212,Biddulphiaceae,387064,Biddulphiales,69587,Bacillariophyceae,28595,Life
Pterotheca,genus,Pterotheca,71220,True,71220,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Pyxilla,genus,Pyxilla,82169,True,82169,432613,Ochrophyta,,,71210,Pyxillaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,28595,Life
Radialiplicata,genus,Radialiplicata,434085,True,434085,432613,Ochrophyta,,,434084,Radialiplicataceae,426789,Paraliales,69587,Bacillariophyceae,28595,Life
Rhabdonema,genus,Rhabdonema,433617,True,433617,432613,Ochrophyta,,,433616,Rhabdonemataceae,426790,Rhabdonematales,69587,Bacillariophyceae,28595,Life
Raphidodiscus,genus,Raphidodiscus,82170,True,82170,432613,Ochrophyta,,,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,28595,Life
Rhaphoneis,genus,Rhaphoneis,82171,True,82171,432613,Ochrophyta,,,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,28595,Life
Rhizosolenia,genus,Rhizosolenia,71270,True,71270,432613,Ochrophyta,,,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,28595,Life
Rhopalodia,genus,Rhopalodia,433415,True,433415,432613,Ochrophyta,,,434230,Rhopalodiaceae,426792,Rhopalodiales,69587,Bacillariophyceae,28595,Life
Rocella,genus,Rocella,432670,True,432670,432613,Ochrophyta,,,,,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Roperia,genus,Roperia,432651,True,432651,432613,Ochrophyta,,,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Rossiella,genus,Rossiella,434083,True,434083,432613,Ochrophyta,,,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,28595,Life
Rouxia,genus,Rouxia,82172,True,82172,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Sceptroneis,genus,Sceptroneis,71222,True,71222,432613,Ochrophyta,,,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,28595,Life
Shionodiscus,genus,Shionodiscus,432627,True,432627,432613,Ochrophyta,,,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,28595,Life
Skeletonemopsis,genus,Skeletonemopsis,432922,True,432922,432613,Ochrophyta,,,433269,Skeletonemaceae,432628,Thalassiosirales,69587,Bacillariophyceae,28595,Life
Sphynctolethus,genus,Sphynctolethus,71274,True,71274,432613,Ochrophyta,,,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,28595,Life
Stellarima,genus,Stellarima,71275,True,71275,432613,Ochrophyta,,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Stephanodiscus,genus,Stephanodiscus,351512,True,351512,432613,Ochrophyta,,,351514,Stephanodiscaceae,351515,Stephanodiscales,351518,Mediophyceae,28595,Life
Stephanonycites,genus,Stephanonycites,433875,True,433875,432613,Ochrophyta,,,433795,Eustephaniaceae,,,69587,Bacillariophyceae,28595,Life
Stephanopyxis,genus,Stephanopyxis,71276,True,71276,432613,Ochrophyta,,,433387,Stephanopyxidaceae,426788,Melosirales,69587,Bacillariophyceae,28595,Life
Stictodiscus,genus,Stictodiscus,82174,True,82174,432613,Ochrophyta,,,433618,Stictodiscaceae,426793,Stictodiscales,69587,Bacillariophyceae,28595,Life
Surirella,genus,Surirella,433619,True,433619,432613,Ochrophyta,,,71203,Surirellaceae,426801,Surirellales,69587,Bacillariophyceae,28595,Life
Synedropsis,genus,Synedropsis,433420,True,433420,432613,Ochrophyta,,,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,28595,Life
Synedra,genus,Synedra,82175,True,82175,432613,Ochrophyta,,,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,28595,Life
Thalassionema,genus,Thalassionema,82176,True,82176,432613,Ochrophyta,,,427317,Thalassionemataceae,426802,Thalassionematales,69587,Bacillariophyceae,28595,Life
Thalassiothrix,genus,Thalassiothrix,82178,True,82178,432613,Ochrophyta,,,427317,Thalassionemataceae,426802,Thalassionematales,69587,Bacillariophyceae,28595,Life
Trachyneis,genus,Trachyneis,432988,True,432988,432613,Ochrophyta,,,71199,Naviculaceae,431889,Naviculales,69587,Bacillariophyceae,28595,Life
Triceratium,genus,Triceratium,71278,True,71278,432613,Ochrophyta,,,134837,Triceratiaceae,,,,,28595,Life
Trichotoxon,genus,Trichotoxon,433541,True,433541,432613,Ochrophyta,,,427317,Thalassionemataceae,426802,Thalassionematales,69587,Bacillariophyceae,28595,Life
Trinacria,genus,Trinacria,71279,True,71279,432613,Ochrophyta,,,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,28595,Life
Trochosira,genus,Trochosira,71280,True,71280,432613,Ochrophyta,,,434227,Trochosiraceae,426788,Melosirales,69587,Bacillariophyceae,28595,Life
Tryblionella,genus,Tryblionella,432812,True,432812,432613,Ochrophyta,,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,28595,Life
Vallodiscus,genus,Vallodiscus,432209,True,432209,432613,Ochrophyta,,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,28595,Life
Xanthiopyxis,genus,Xanthiopyxis,71281,True,71281,432613,Ochrophyta,,,,,,,69587,Bacillariophyceae,28595,Life
Islandinium,genus,Islandinium,438175,True,438175,,,,,323951,Protoperidiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Brigantedinium,genus,Brigantedinium,264634,True,264634,,,,,277915,Peridiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Cymatiosphaera,genus,Cymatiosphaera,170215,True,170215,,,,,,,,,,,28595,Life
Echinidinium,genus,Echinidinium,436067,True,436067,,,,,,,,,321578,Dinophyceae,,
Enneadocysta,genus,Enneadocysta,435001,True,435001,,,,,323989,Cladopyxiaceae,321606,Gonyaulacales,321578,Dinophyceae,,
Impagidinium,genus,Impagidinium,276906,True,276906,,,,,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,
Lejeunecysta,genus,Lejeunecysta,264642,True,264642,,,,,323951,Protoperidiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Selenopemphix,genus,Selenopemphix,208980,True,208980,,,,,323951,Protoperidiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Spinidinium,genus,Spinidinium,277897,True,277897,,,,,321581,Deflandreaceae,277919,Peridiniales,321578,Dinophyceae,,
Vozzhennikovia,genus,Vozzhennikovia,277113,True,277113,,,,,277915,Peridiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Wetzeliella,genus,Wetzeliella,340087,True,340087,,,,,,,,,321578,Dinophyceae,,
Ammodochium,genus,Ammodochium,436068,True,436068,212477,Cercozoa,212476,Rhizaria,436070,Ammodochiaceae,436077,Ebriidea,435945,Thecofilosea,,
Ebrinula,genus,Ebrinula,407963,True,407963,7285,Problematica,325038,Animalia,,,,,,,,
Ahmuellerella,genus,Ahmuellerella,87885,True,87885,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Algirosphaera,genus,Algirosphaera,424331,True,424331,87644,Haptophyta,,,420233,Rhabdosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,28595,Life
Arkhangelskiella,genus,Arkhangelskiella,87794,True,87794,87644,Haptophyta,,,87663,Arkhangelskiellaceae,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Axopodorhabdus,genus,Axopodorhabdus,87841,True,87841,87644,Haptophyta,,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Biantholithus,genus,Biantholithus,424468,True,424468,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Biscutum,genus,Biscutum,87829,True,87829,87644,Haptophyta,,,87669,Biscutaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Blackites,genus,Blackites,424333,True,424333,87644,Haptophyta,,,420233,Rhabdosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,28595,Life
Bomolithus,genus,Bomolithus,424304,True,424304,87644,Haptophyta,,,424307,Heliolithaceae,422508,Discoasterales,418920,Coccolithophyceae,28595,Life
Bramletteius,genus,Bramletteius,424048,True,424048,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Broinsonia,genus,Broinsonia,87792,True,87792,87644,Haptophyta,,,87663,Arkhangelskiellaceae,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Calcicalathina,genus,Calcicalathina,87859,True,87859,87644,Haptophyta,,,87674,Rhagodiscaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Calciosolenia,genus,Calciosolenia,87842,True,87842,87644,Haptophyta,,,87671,Calciosoleniaceae,87650,Syracosphaerales,418920,Coccolithophyceae,28595,Life
Calculites,genus,Calculites,179195,True,179195,87644,Haptophyta,,,87660,Calyptrosphaeraceae,,,418920,Coccolithophyceae,28595,Life
Campylosphaera,genus,Campylosphaera,424050,True,424050,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Ceratolithina,genus,Ceratolithina,87732,True,87732,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Ceratolithoides,genus,Ceratolithoides,87731,True,87731,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Chiasmolithus,genus,Chiasmolithus,424051,True,424051,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Chiastozygus,genus,Chiastozygus,87867,True,87867,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Chiphragmalithus,genus,Chiphragmalithus,87685,True,87685,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Corollithion,genus,Corollithion,87849,True,87849,87644,Haptophyta,,,87672,Stephanolithiaceae,87651,Stephanolithiales,418920,Coccolithophyceae,28595,Life
Cretarhabdus,genus,Cretarhabdus,87816,True,87816,87644,Haptophyta,,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cribrocentrum,genus,Cribrocentrum,424464,True,424464,87644,Haptophyta,,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Cribrocorona,genus,Cribrocorona,87839,True,87839,87644,Haptophyta,,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cribrosphaerella,genus,Cribrosphaerella,87838,True,87838,87644,Haptophyta,,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cruciellipsis,genus,Cruciellipsis,87815,True,87815,87644,Haptophyta,,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cruciplacolithus,genus,Cruciplacolithus,87683,True,87683,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Cryptococcolithus,genus,Cryptococcolithus,424028,True,424028,,,,,419763,Calcidiscaceae,443656,Coccosphaerales,,,,
Cyclagelosphaera,genus,Cyclagelosphaera,87800,True,87800,87644,Haptophyta,,,77105,Watznaueriaceae,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Cylindralithus,genus,Cylindralithus,87799,True,87799,87644,Haptophyta,,,77105,Watznaueriaceae,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Daktylethra,genus,Daktylethra,424466,True,424466,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Diazomatolithus,genus,Diazomatolithus,87798,True,87798,87644,Haptophyta,,,77105,Watznaueriaceae,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Dictyococcites,genus,Dictyococcites,255393,True,255393,87644,Haptophyta,,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Discolithina,genus,Discolithina,87709,True,87709,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Discorhabdus,genus,Discorhabdus,87826,True,87826,87644,Haptophyta,,,87669,Biscutaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Discosphaera,genus,Discosphaera,424335,True,424335,87644,Haptophyta,,,420233,Rhabdosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,28595,Life
