genus name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
Dictyopodium,500,Dictyopodium,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Didymocyrtis,503,Didymocyrtis,genus,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Diploplegma,103,Diploplegma,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Disolenia,104,Disolenia,genus,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Dorcadospyris,505,Dorcadospyris,genus,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Druppatractus,116,Druppatractus,genus,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Dictyocoryne,99,Dictyocoryne,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Elatomma,432660,Elatomma,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Enneaphormis,85892,Enneaphormis,genus,85890,Sethophormididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Eucecryphalus,512,Eucecryphalus,genus,85905,Theopiliidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Eucyrtidium,515,Eucyrtidium,genus,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Eusyringium,517,Eusyringium,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Giraffospyris,523,Giraffospyris,genus,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Gondwanaria,432661,Gondwanaria,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Haliommetta,432662,Haliommetta,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Heliodiscus,144,Heliodiscus,genus,84708,Heliodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Helotholus,532,Helotholus,genus,66455,Plagiacanthidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Hexacontium,152,Hexacontium,genus,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
Hexalonche,155,Hexalonche,genus,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
Hexapyle,84813,Hexapyle,genus,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Histiastrum,161,Histiastrum,genus,84817,Larnacillidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Hymeniastrum,166,Hymeniastrum,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Lamaprocyrtis,432663,Lamaprocyrtis,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lamprocyclas,544,Lamprocyclas,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lamprocyrtis,545,Lamprocyrtis,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lampromitra,85728,Lampromitra,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lamptonium,547,Lamptonium,genus,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Larcopyle,182,Larcopyle,genus,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Larcospira,183,Larcospira,genus,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Lipmanella,432664,Lipmanella,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Liriospyris,551,Liriospyris,genus,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lithelius,191,Lithelius,genus,85028,Litheliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Lithochytris,556,Lithochytris,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lithocyclia,192,Lithocyclia,genus,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Lithomelissa,557,Lithomelissa,genus,111596,Plagoniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lithopera,559,Lithopera,genus,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lithostrobus,561,Lithostrobus,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lophocyrtis,565,Lophocyrtis,genus,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lophophaena,566,Lophophaena,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lophophaenoma,85735,Lophophaenoma,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lophospyris,567,Lophospyris,genus,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lychnocanium,569,Lychnocanium,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lychnocanoma,570,Lychnocanoma,genus,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Lychnodictyum,571,Lychnodictyum,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Mitrocalpis,432802,Mitrocalpis,genus,66455,Plagiacanthidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Nephrospyris,586,Nephrospyris,genus,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Octodendron,64233,Octodendron,genus,66364,Centrocubidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
Octopyle,84806,Octopyle,genus,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Ommatartus,207,Ommatartus,genus,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Otosphaera,432803,Otosphaera,genus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
Perichlamydium,237,Perichlamydium,genus,432610,Euchitoniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Periphaena,238,Periphaena,genus,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Peripyramis,86162,Peripyramis,genus,66371,Acropyramididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Peritiviator,166535,Peritiviator,genus,,,,,,,4,Radiolaria,212476,Rhizaria
Phormostichoartus,605,Phormostichoartus,genus,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Phormocyrtis,603,Phormocyrtis,genus,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Phormospyris,604,Phormospyris,genus,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Plectacantha,85744,Plectacantha,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Podocyrtis,613,Podocyrtis,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Porodiscus,254,Porodiscus,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Prunopyle,264,Prunopyle,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Pseudodictyophimus,85747,Pseudodictyophimus,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Pterocanium,623,Pterocanium,genus,65991,Ultranaporidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Pterocodon,624,Pterocodon,genus,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Pterocorys,625,Pterocorys,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Pteroscenium,432804,Pteroscenium,genus,66455,Plagiacanthidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Pterosyringium,432805,Pterosyringium,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Pylospira,432806,Pylospira,genus,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Rhizoplegma,283,Rhizoplegma,genus,66419,Astrosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Rhodospyris,85772,Rhodospyris,genus,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Rhopalastrum,285,Rhopalastrum,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Rhopalocanium,630,Rhopalocanium,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Saccospyris,86155,Saccospyris,genus,85922,Cannobotryidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Saturnalis,292,Saturnalis,genus,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
Sethochytris,643,Sethochytris,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Siphocampe,648,Siphocampe,genus,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Siphonosphaera,298,Siphonosphaera,genus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
Siphostichartus,650,Siphostichartus,genus,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Solenosphaera,299,Solenosphaera,genus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
Sphaeropyle,302,Sphaeropyle,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Sphaerozoum,304,Sphaerozoum,genus,85059,Sphaerozoidae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
Spirocyrtis,654,Spirocyrtis,genus,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Spongaster,306,Spongaster,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Spongatractus,308,Spongatractus,genus,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Spongocore,314,Spongocore,genus,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Spongodiscus,315,Spongodiscus,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Spongoplegma,319,Spongoplegma,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Spongopyle,321,Spongopyle,genus,84817,Larnacillidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Spongosphaera,152639,Spongosphaera,genus,,,,,,,4,Radiolaria,212476,Rhizaria
Spongotrochus,326,Spongotrochus,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Spongurus,328,Spongurus,genus,65957,Sponguridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Stauroxiphos,432808,Stauroxiphos,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Stichocorys,663,Stichocorys,genus,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Stylodictya,349,Stylodictya,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Stylacontarium,85204,Stylacontarium,genus,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
Stylatractus,346,Stylatractus,genus,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Stylochlamydium,347,Stylochlamydium,genus,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Stylosphaera,350,Stylosphaera,genus,84514,Stylosphaeridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Stylotrochus,6906,Stylotrochus,genus,54200,Caryophylliidae,6108,Scleractinia,4742,Anthozoa,4524,Cnidaria,325038,Animalia
Tetrapyle,360,Tetrapyle,genus,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Thecosphaera,367,Thecosphaera,genus,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Theocalyptra,674,Theocalyptra,genus,85905,Theopiliidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Theocorys,678,Theocorys,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Theocorythium,86224,Theocorythium,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Theocotyle,679,Theocotyle,genus,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Theocotylissa,152649,Theocotyle (Theocotylissa),subgenus,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Theocyrtis,681,Theocyrtis,genus,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Tholospyris,684,Tholospyris,genus,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Thyrsocyrtis,685,Thyrsocyrtis,genus,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Triceraspyris,111598,Triceraspyris,genus,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Trisolenia,383,Trisolenia,genus,85052,Collosphaeridae,85051,Collodaria,,,4,Radiolaria,212476,Rhizaria
Tristylospyris,700,Tristylospyris,genus,152336,Trissocyclidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Trisulcus,85722,Trisulcus,genus,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Tympanomma,702,Tympanomma,genus,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Valkyria,432809,Valkyria,genus,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Velicucullus,705,Velicucullus,genus,85890,Sethophormididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Zealithapium,84700,Zealithapium,genus,84699,Entapiidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
Zygocircus,714,Zygocircus,genus,85775,Acanthodesmiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
Naviculopsis,387254,Naviculopsis,genus,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,
