Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
,,Hanzawaia,,,,bertheloti,,,,Hanzawaia bertheloti,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hanzawaia,,,,complanata,,,,Hanzawaia complanata,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hanzawaia,,,,concentrica,,,,Hanzawaia concentrica,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hanzawaia,,,,mantaensis,,,,Hanzawaia mantaensis,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hanzawaia,,,,rhodiensis,,,,Hanzawaia rhodiensis,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hanzawaia,,,,sp.,,,,Hanzawaia sp.,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hanzawaia,,,,spp.,,,,Hanzawaia spp.,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hanzawaia,,,,turgida,,,,Hanzawaia turgida,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Hanzawaia,,,,sp.,,,,? Hanzawaia sp.,benthic_forams,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haplophragmoides,,,,chapmani,,,,Haplophragmoides chapmani,benthic_forams,1586,Haplophragmoides,genus,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haplophragmoides,,,,sp.,,,,Haplophragmoides sp.,benthic_forams,1586,Haplophragmoides,genus,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haplophragmoides,,,,spp.,,,,Haplophragmoides spp.,benthic_forams,1586,Haplophragmoides,genus,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haplophragmoides,,,,suborbicularis,,,,Haplophragmoides suborbicularis,benthic_forams,1586,Haplophragmoides,genus,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haplophragmoides,,,,walteri,,,,Haplophragmoides walteri,benthic_forams,1586,Haplophragmoides,genus,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hauerina,,,,spp.,,,,Hauerina spp.,benthic_forams,1591,Hauerina,genus,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Hauerinella,,,,inconstans,,,,Hauerinella inconstans,benthic_forams,433663,Hauerinella,genus,112267,Ophthalmidiidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Haynesina,,,,depressula,,,,Haynesina depressula,benthic_forams,1594,Haynesina,genus,432128,Haynesinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Haynesina,,,,sp.,,,,Haynesina sp.,benthic_forams,1594,Haynesina,genus,432128,Haynesinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Heronallenia,,,cf.,polita,,,,Heronallenia cf. polita,benthic_forams,1616,Heronallenia,genus,432117,Heronalleniidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Heronallenia,,,,lingulata,,,,Heronallenia lingulata,benthic_forams,1616,Heronallenia,genus,432117,Heronalleniidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Heronallenia,,,,spp.,,,,Heronallenia spp.,benthic_forams,1616,Heronallenia,genus,432117,Heronalleniidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Heterolepa,,,,bradyi,,,,Heterolepa bradyi,benthic_forams,1621,Heterolepa,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Heterolepa,,,,sp.,,,,Heterolepa sp.,benthic_forams,1621,Heterolepa,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Heterolepa,,,,spp.,,,,Heterolepa spp.,benthic_forams,1621,Heterolepa,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Heterostegina,,,,sp.,,,,Heterostegina sp.,benthic_forams,1623,Heterostegina,genus,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Hoeglundina,,,,sp.,,,,? Hoeglundina sp.,benthic_forams,1633,Hoeglundina,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hoeglundina,,,,elegans,,,,Hoeglundina elegans,benthic_forams,1633,Hoeglundina,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hoeglundina,,,,sp.,,,,Hoeglundina sp.,benthic_forams,1633,Hoeglundina,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hoeglundina,,,,spp.,,,,Hoeglundina spp.,benthic_forams,1633,Hoeglundina,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hopkinsina,,,,mioindex,,,,Hopkinsina mioindex,benthic_forams,1641,Hopkinsina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hormosina,,,,trinitatensis,,,,Hormosina trinitatensis,benthic_forams,1643,Hormosina,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hormosina,,,,velascoensis,,,,Hormosina velascoensis,benthic_forams,1643,Hormosina,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hyalinea,,,,balthica,,,,Hyalinea balthica,benthic_forams,1653,Hyalinea,genus,112322,Planorbulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hyalinea,,,,sp.,,,,Hyalinea sp.,benthic_forams,1653,Hyalinea,genus,112322,Planorbulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hyalinea,,,,spp.,,,,Hyalinea spp.,benthic_forams,1653,Hyalinea,genus,112322,Planorbulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hyalinonetrion,,,,gracillimum,,,,Hyalinonetrion gracillimum,benthic_forams,1654,Hyalinonetrion,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Hyperammina,,,,friabilis,,,,Hyperammina friabilis,benthic_forams,1657,Hyperammina,genus,112297,Hyperamminidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hyperammina,,,,laevigata,,,,Hyperammina laevigata,benthic_forams,1657,Hyperammina,genus,112297,Hyperamminidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hyperammina,,,,sp.,,,,Hyperammina sp.,benthic_forams,1657,Hyperammina,genus,112297,Hyperamminidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Hyperammina,,,,spp.,,,,Hyperammina spp.,benthic_forams,1657,Hyperammina,genus,112297,Hyperamminidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Inaequalina,,,,spp.,,,,Inaequalina spp.,benthic_forams,1666,Inaequalina,genus,,,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Islandiella,,,,australis,,,,Islandiella australis,benthic_forams,1679,Islandiella,genus,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Islandiella,,,,norcrossi,,,,Islandiella norcrossi,benthic_forams,1679,Islandiella,genus,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Islandiella,,,,sp.,,,,Islandiella sp.,benthic_forams,1679,Islandiella,genus,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Kalamopsis,,,,sp.,,,,? Kalamopsis sp.,benthic_forams,1693,Kalamopsis,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Kalamopsis,,,,grzybowskii,,,,Kalamopsis grzybowskii,benthic_forams,1693,Kalamopsis,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreria,,,cf.,fallax,,,,Karreria cf. fallax,benthic_forams,1701,Karreria,genus,432116,Karreriidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Karreria,,,,spp.,,,,Karreria spp.,benthic_forams,1701,Karreria,genus,432116,Karreriidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,baccata,,,,Karreriella baccata,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,bradyi,,,,Karreriella bradyi,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,bradyi,,,>600 m,Karreriella bradyi (>600 m),benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,chapapotensis,,,,Karreriella chapapotensis,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,chilostoma,,,,Karreriella chilostoma,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,cylindrica,,,,Karreriella cylindrica,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,cylindrica,,,>400 m,Karreriella cylindrica (>400 m),benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,novozealandica,,,,Karreriella novozealandica,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,parkerae,,,,Karreriella parkerae,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,sp.,,,,Karreriella sp.,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,spp.,,,,Karreriella spp.,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karreriella,,,,subglabra,,,,Karreriella subglabra,benthic_forams,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karrerulina,,,,aegra,,,,Karrerulina aegra,benthic_forams,288159,Karrerulina,genus,147612,Prolixoplectidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karrerulina,,,,coniformis,,,,Karrerulina coniformis,benthic_forams,288159,Karrerulina,genus,147612,Prolixoplectidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karrerulina,,,,sp.,,,,Karrerulina sp.,benthic_forams,288159,Karrerulina,genus,147612,Prolixoplectidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Karrerulina,,,,sp. 1,,,,Karrerulina sp. 1,benthic_forams,288159,Karrerulina,genus,147612,Prolixoplectidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Laevidentalina,,,,sp.,,,,Laevidentalina sp.,benthic_forams,1736,Laevidentalina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Laevidentalina,,,,advena,,,,Laevidentalina advena,benthic_forams,1736,Laevidentalina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Laevidentalina,,,,aphelis,,,,Laevidentalina aphelis,benthic_forams,1736,Laevidentalina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Laevidentalina,,,,communis,,,,Laevidentalina communis,benthic_forams,1736,Laevidentalina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Laevidentalina,,,,inflexa,,,,Laevidentalina inflexa,benthic_forams,1736,Laevidentalina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Laevidentalina,,,,spp.,,,,Laevidentalina spp.,benthic_forams,1736,Laevidentalina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,caudata,,,,Lagena caudata,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,elongata,,,,Lagena elongata,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,gracilis,,,,Lagena gracilis,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,hispidula,,,,Lagena hispidula,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,laevis,,,,Lagena laevis,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,meridionalis,,,,Lagena meridionalis,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,nebulosa,,,,Lagena nebulosa,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,semistriata,,,,Lagena semistriata,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,sp.,,,,Lagena sp.,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,spp.,,,,Lagena spp.,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,striata,,,,Lagena striata,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lagena,,,,sulcata,,,,Lagena sulcata,benthic_forams,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lamarckina,,,,novozealandica,,,,Lamarckina novozealandica,benthic_forams,1744,Lamarckina,genus,112260,Ceratobuliminidae,430090,Robertinida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Lamarckina,,,,sp.,,,,Lamarckina sp.,benthic_forams,1744,Lamarckina,genus,112260,Ceratobuliminidae,430090,Robertinida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Latibolivina,,,,reticulata,,,,Latibolivina reticulata,benthic_forams,1756,Latibolivina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Laticarinina,,,,pauperata,,,,Laticarinina pauperata,benthic_forams,1757,Laticarinina,genus,241473,Discorbinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Laticarinina,,,,sp.,,,,Laticarinina sp.,benthic_forams,1757,Laticarinina,genus,241473,Discorbinellidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,,sp.,,,,Lenticulina sp.,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,cf.,adenalensis,,,,Lenticulina cf. adenalensis,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,,gibba,,,,Lenticulina gibba,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,,iota,,,,Lenticulina iota,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,,mamilligera,,,,Lenticulina mamilligera,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,,orbicularis,,,,Lenticulina orbicularis,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,,peregrina,,,,Lenticulina peregrina,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,,rotulata,,,,Lenticulina rotulata,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulina,,,,spp.,,,,Lenticulina spp.,benthic_forams,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lenticulinella,,,,sp.,,,,Lenticulinella sp.,benthic_forams,1764,Lenticulinella,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lepidocyclina,,,,sp.,,,,Lepidocyclina sp.,benthic_forams,1765,Lepidocyclina,genus,112294,Lepidocyclinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Liebusella,,,,soldanii,,,,Liebusella soldanii,benthic_forams,1771,Liebusella,genus,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Lingulina,,,,seminuda,,,,Lingulina seminuda,benthic_forams,1775,Lingulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lingulina,,,,spp.,,,,Lingulina spp.,benthic_forams,1775,Lingulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Lobatula,,,,lobatula,,,,Lobatula lobatula,benthic_forams,1786,Lobatula,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Loxostomina,,,cf.,major,,,,Loxostomina cf. major,benthic_forams,1793,Loxostomina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Loxostomina,,,,major,,,,Loxostomina major,benthic_forams,1793,Loxostomina,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Loxostomum,,,,karrerianum,,,,Loxostomum karrerianum,benthic_forams,1795,Loxostomum,genus,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Loxostomum,,,,limonense,,,,Loxostomum limonense,benthic_forams,1795,Loxostomum,genus,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Loxostomum,,,,pseudobeyrichi,,,,Loxostomum pseudobeyrichi,benthic_forams,1795,Loxostomum,genus,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Loxostomum,,,,sp.,,,,Loxostomum sp.,benthic_forams,1795,Loxostomum,genus,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Loxostomum,,,,truncatum,,,,Loxostomum truncatum,benthic_forams,1795,Loxostomum,genus,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Marginulina,,,,obesa,,,,Marginulina obesa,benthic_forams,1810,Marginulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Marginulina,,,,sp.,,,,Marginulina sp.,benthic_forams,1810,Marginulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Marginulina,,,,spp.,,,,Marginulina spp.,benthic_forams,1810,Marginulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Marginulinopsis,,,,stephensoni,,,,Marginulinopsis stephensoni,benthic_forams,1812,Marginulinopsis,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Martinottiella,,,,sp.,,,,Martinottiella sp.,benthic_forams,1817,Martinottiella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Marssonella,,,,sp.,,,,Marssonella sp.,benthic_forams,1815,Marssonella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Marssonella,,,,trochoides,,,,Marssonella trochoides,benthic_forams,1815,Marssonella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Martinottiella,,,,communis,,,,Martinottiella communis,benthic_forams,1817,Martinottiella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Martinottiella,,,,nodulosa,,,,Martinottiella nodulosa,benthic_forams,1817,Martinottiella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Martinottiella,,,,spp.,,,,Martinottiella spp.,benthic_forams,1817,Martinottiella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Martinottiella,,,,hosoyaensis,,,,Martinottiella hosoyaensis,benthic_forams,1817,Martinottiella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Matanzia,,,,varians,,,,Matanzia varians,benthic_forams,1820,Matanzia,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,affine,,,,Melonis affine,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,affinis,,,,Melonis affinis,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,barleeanum,,,,Melonis barleeanum,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,maorica,,,,Melonis maorica,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,nicobarense,,,,Melonis nicobarense,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,pacificus,,,,Melonis pacificus,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,pompilioides,,,,Melonis pompilioides,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,soldanii,,,,Melonis soldanii,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,sp.,,,,Melonis sp.,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,sphaeroides,,,,Melonis sphaeroides,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Melonis,,,,spp.,,,,Melonis spp.,benthic_forams,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Migros,,,,flintii,,,,Migros flintii,benthic_forams,1846,Migros,genus,428700,Pseudogaudryinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Miliammina,,,,arenacea,,,,Miliammina arenacea,benthic_forams,1849,Miliammina,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Miliammina,,,,echigoensis,,,,Miliammina echigoensis,benthic_forams,1849,Miliammina,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Miliammina,,,,sp.,,,,Miliammina sp.,benthic_forams,1849,Miliammina,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
Miliolina indet.,,,,,,,,,,Miliolina indet.,benthic_forams,108193,Miliolina,suborder,,,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Miliolinella,,,,oceanica,,,,Miliolinella oceanica,benthic_forams,1852,Miliolinella,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Miliolinella,,,,sp. 1,,,,Miliolinella sp. 1,benthic_forams,1852,Miliolinella,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Miliolinella,,,,subrotunda,,,,Miliolinella subrotunda,benthic_forams,1852,Miliolinella,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Monalysidium,,,,spp.,,,,Monalysidium spp.,benthic_forams,240608,Monalysidium,genus,153354,Peneroplidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Mucronina,,,,acuta,,,,Mucronina acuta,benthic_forams,1884,Mucronina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Mucronina,,,,compressa,,,,Mucronina compressa,benthic_forams,1884,Mucronina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Myllostomella,,,,costai,,,,Myllostomella costai,benthic_forams,433665,Myllostomella,genus,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Myllostomella,,,,fijiensis,,,,Myllostomella fijiensis,benthic_forams,433665,Myllostomella,genus,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Myllostomella,,,,huygaensis,,,,Myllostomella huygaensis,benthic_forams,433665,Myllostomella,genus,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Myllostomella,,,,spp.,,,,Myllostomella spp.,benthic_forams,433665,Myllostomella,genus,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Neobulimina,,,,canadaensis,,,,Neobulimina canadaensis,benthic_forams,1908,Neobulimina,genus,241013,Turrilinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Neoconorbina,,,,spp.,,,,Neoconorbina spp.,benthic_forams,97769,Neoconorbina,genus,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Neoeponides,,,,campester,,,,Neoeponides campester,benthic_forams,1913,Neoeponides,genus,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria
