Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,REFERENCE,Lithology Prefix,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
323-U1341B-34H-1-A,323,U1341,B,34,34-1,H,1,A,138,150,302.58,302.7,diatom ooze,Leg 323,,diatom ooze,20,,5Y 7/1,,,,,,,,,,,,,,,,,526
323-U1341B-34H-1-A,323,U1341,B,34,34-1,H,1,A,138,150,302.58,302.7,diatom ooze,Leg 323,,diatom ooze,80,,5Y 5/2,,,,,,,,,,,,,,,,,527
323-U1341B-34H-2-A,323,U1341,B,34,34-2,H,2,A,0,40,302.7,303.1,diatom ooze,Leg 323,,diatom ooze,20,,5Y 7/1,,,,,,,,,,,,,,,,,528
323-U1341B-34H-2-A,323,U1341,B,34,34-2,H,2,A,0,40,302.7,303.1,diatom ooze,Leg 323,,diatom ooze,80,,5Y 5/2,,,,,,,,,,,,,,,,,529
323-U1341B-34H-2-A,323,U1341,B,34,34-2,H,2,A,40,42,303.1,303.12,diatom ooze,Leg 323,,diatom ooze,,,2.5Y 5/6,,,,,,,,,,,,,,,,,530
323-U1341B-34H-2-A,323,U1341,B,34,34-2,H,2,A,42,54,303.12,303.24,diatom ooze,Leg 323,,diatom ooze,20,,5Y 7/1,,,,,,,,,,,,,,,,,531
323-U1341B-34H-2-A,323,U1341,B,34,34-2,H,2,A,42,54,303.12,303.24,diatom ooze,Leg 323,,diatom ooze,80,,5Y 5/2,,,,,,,,,,,,,,,,,532
323-U1341B-34H-2-A,323,U1341,B,34,34-2,H,2,A,54,54,303.24,303.24,diatom ooze,Leg 323,,diatom ooze,,,2.5Y 5/6,,,,,,,,,,,,,,,,,533
323-U1341B-34H-2-A,323,U1341,B,34,34-2,H,2,A,54,150,303.24,304.2,diatom ooze,Leg 323,,diatom ooze,20,,5Y 7/1,,,,,,,,,,,,,,,,,534
323-U1341B-34H-2-A,323,U1341,B,34,34-2,H,2,A,54,150,303.24,304.2,diatom ooze,Leg 323,,diatom ooze,80,,5Y 5/2,,,,,,,,,,,,,,,,,535
323-U1341B-34H-3-A,323,U1341,B,34,34-3,H,3,A,0,147,304.2,305.67,diatom ooze,Leg 323,,diatom ooze,20,,5Y 7/1,,,,,,,,,,,,,,,,,536
323-U1341B-34H-3-A,323,U1341,B,34,34-3,H,3,A,0,147,304.2,305.67,diatom ooze,Leg 323,,diatom ooze,80,,5Y 5/2,,,,,,,,,,,,,,,,,537
323-U1341B-34H-3-A,323,U1341,B,34,34-3,H,3,A,147,150,305.67,305.7,diatom ooze,Leg 323,,diatom ooze,,,10Y 4/1,,,,,,,,,,,,,,,,,538
323-U1341B-34H-4-A,323,U1341,B,34,34-4,H,4,A,0,24,305.7,305.94,diatom ooze,Leg 323,,diatom ooze,100,,5Y 7/2,,,,,,,,,,,,,,,,,539
323-U1341B-34H-4-A,323,U1341,B,34,34-4,H,4,A,24,60,305.94,306.3,diatom ooze,Leg 323,,diatom ooze,50,,5Y 4/2,,,,,,,,,,,,,,,,,540
323-U1341B-34H-4-A,323,U1341,B,34,34-4,H,4,A,24,60,305.94,306.3,diatom ooze,Leg 323,,diatom ooze,50,,5Y 7/2,,,,,,,,,,,,,,,,,541
323-U1341B-34H-4-A,323,U1341,B,34,34-4,H,4,A,60,141,306.3,307.11,diatom ooze,Leg 323,,diatom ooze,25,,5Y 7/2,,,,,,,,,,,,,,,,,542
323-U1341B-34H-4-A,323,U1341,B,34,34-4,H,4,A,60,141,306.3,307.11,diatom ooze,Leg 323,,diatom ooze,70,,10Y 7/2,,,,,,,,,,,,,,,,,543
323-U1341B-34H-4-A,323,U1341,B,34,34-4,H,4,A,60,141,306.3,307.11,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,5,,6/N,,,,,,,,,,,,,,,,,544
323-U1341B-34H-CC-A,323,U1341,B,34,34-CC,H,CC,A,0,21,307.11,307.32,diatom ooze,Leg 323,,diatom ooze,,,5Y 6/2,,,,,,,,,,,,,,,,,545
323-U1341B-35H-1-A,323,U1341,B,35,35-1,H,1,A,0,133,307.3,308.63,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,546
323-U1341B-35H-1-A,323,U1341,B,35,35-1,H,1,A,133,150,308.63,308.8,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/3,,,,,,,,,,,,,,,,,547
323-U1341B-35H-2-A,323,U1341,B,35,35-2,H,2,A,0,90,308.8,309.7,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/3,,,,,,,,,,,,,,,,,548
323-U1341B-35H-2-A,323,U1341,B,35,35-2,H,2,A,90,110,309.7,309.9,diatom ooze,Leg 323,,diatom ooze,20,stiff,5Y 6/2,,,,,,,,,,,,,,,,,549
323-U1341B-35H-2-A,323,U1341,B,35,35-2,H,2,A,90,110,309.7,309.9,diatom ooze,Leg 323,,diatom ooze,80,stiff,5Y 5/3,,,,,,,,,,,,,,,,,550
323-U1341B-35H-2-A,323,U1341,B,35,35-2,H,2,A,110,143,309.9,310.23,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,551
323-U1341B-35H-2-A,323,U1341,B,35,35-2,H,2,A,143,150,310.23,310.3,diatom ooze,Leg 323,,diatom ooze,20,stiff,5Y 7/2,,,,,,,,,,,,,,,,,552
323-U1341B-35H-2-A,323,U1341,B,35,35-2,H,2,A,143,150,310.23,310.3,diatom ooze,Leg 323,,diatom ooze,80,stiff,5Y 5/3,,,,,,,,,,,,,,,,,553
323-U1341B-35H-3-A,323,U1341,B,35,35-3,H,3,A,0,10,310.3,310.4,diatom ooze,Leg 323,,diatom ooze,20,stiff,5Y 7/2,,,,,,,,,,,,,,,,,554
323-U1341B-35H-3-A,323,U1341,B,35,35-3,H,3,A,0,10,310.3,310.4,diatom ooze,Leg 323,,diatom ooze,80,stiff,5Y 5/3,,,,,,,,,,,,,,,,,555
323-U1341B-35H-3-A,323,U1341,B,35,35-3,H,3,A,10,150,310.4,311.8,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,556
323-U1341B-35H-4-A,323,U1341,B,35,35-4,H,4,A,0,150,311.8,313.3,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,557
323-U1341B-35H-5-A,323,U1341,B,35,35-5,H,5,A,0,18,313.3,313.48,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,558
323-U1341B-35H-5-A,323,U1341,B,35,35-5,H,5,A,18,21,313.48,313.51,diatom ooze,Leg 323,,diatom ooze,60,stiff,5Y 7/2,,,,,,,,,,,,,,,,,559
323-U1341B-35H-5-A,323,U1341,B,35,35-5,H,5,A,18,21,313.48,313.51,dolostone [USGS-LP62],"United States Geological Survey-Leighton & Pendexter, 1962",,dolostone,40,hard,5Y 8/1,,,,,,,,,,,,,,,,,560
323-U1341B-35H-5-A,323,U1341,B,35,35-5,H,5,A,21,23,313.51,313.53,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,,stiff,5Y 7/1,,,,,,,,,,,,,,,,,561
323-U1341B-35H-5-A,323,U1341,B,35,35-5,H,5,A,23,150,313.53,314.8,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,562
323-U1341B-35H-6-A,323,U1341,B,35,35-6,H,6,A,0,5,314.8,314.85,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,563
323-U1341B-35H-6-A,323,U1341,B,35,35-6,H,6,A,5,100,314.85,315.8,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 5/1,,,,,,,,,,,,,,,,,564
323-U1341B-35H-7-A,323,U1341,B,35,35-7,H,7,A,0,50,315.8,316.3,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 5/1,,,,,,,,,,,,,,,,,565
323-U1341B-35H-7-A,323,U1341,B,35,35-7,H,7,A,50,66,316.3,316.46,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,566
323-U1341B-35H-CC-A,323,U1341,B,35,35-CC,H,CC,A,0,29,316.46,316.75,diatom ooze,Leg 323,,diatom ooze,50,stiff,10Y 4/1,,,,,,,,,,,,,,,,,567
323-U1341B-35H-CC-A,323,U1341,B,35,35-CC,H,CC,A,0,29,316.46,316.75,diatom ooze,Leg 323,,diatom ooze,50,stiff,10Y 5/1,,,,,,,,,,,,,,,,,568
323-U1341B-36H-1-A,323,U1341,B,36,36-1,H,1,A,0,120,316.8,318,diatom ooze,Leg 323,,diatom ooze,,,5Y 5/2,,,,,,,,,,,,,,,,,569
323-U1341B-36H-1-A,323,U1341,B,36,36-1,H,1,A,120,150,318,318.3,diatom ooze,Leg 323,,diatom ooze,,,10Y 5/1,,,,,,,,,,,,,,,,,570
323-U1341B-36H-2-A,323,U1341,B,36,36-2,H,2,A,0,80,318.3,319.1,diatom ooze,Leg 323,,diatom ooze,,,5Y 5/2,,,,,,,,,,,,,,,,,571
323-U1341B-36H-2-A,323,U1341,B,36,36-2,H,2,A,80,102,319.1,319.32,diatom ooze,Leg 323,,diatom ooze,40,,5Y 5/2,,,,,,,,,,,,,,,,,572
323-U1341B-36H-2-A,323,U1341,B,36,36-2,H,2,A,80,102,319.1,319.32,diatom ooze,Leg 323,,diatom ooze,60,,10Y 4/1,,,,,,,,,,,,,,,,,573
323-U1341B-36H-2-A,323,U1341,B,36,36-2,H,2,A,102,150,319.32,319.8,diatom ooze,Leg 323,,diatom ooze,,,10Y 4/1,,,,,,,,,,,,,,,,,574
323-U1341B-36H-3-A,323,U1341,B,36,36-3,H,3,A,0,107,319.8,320.87,diatom ooze,Leg 323,,diatom ooze,,,10Y 4/1,,,,,,,,,,,,,,,,,575
323-U1341B-36H-3-A,323,U1341,B,36,36-3,H,3,A,107,150,320.87,321.3,diatom ooze,Leg 323,,diatom ooze,,,5Y 5/2,,,,,,,,,,,,,,,,,576
323-U1341B-36H-4-A,323,U1341,B,36,36-4,H,4,A,0,45,321.3,321.75,diatom ooze,Leg 323,,diatom ooze,,,5Y 5/2,,,,,,,,,,,,,,,,,577
323-U1341B-36H-4-A,323,U1341,B,36,36-4,H,4,A,45,60,321.75,321.9,diatom ooze,Leg 323,,diatom ooze,,,5Y 5/3,,,,,,,,,,,,,,,,,578
323-U1341B-36H-4-A,323,U1341,B,36,36-4,H,4,A,60,64,321.9,321.94,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,,,5Y 7/1,,,,,,,,,,,,,,,,,579
323-U1341B-36H-4-A,323,U1341,B,36,36-4,H,4,A,64,150,321.94,322.8,diatom ooze,Leg 323,,diatom ooze,,,5Y 6/2,,,,,,,,,,,,,,,,,580
323-U1341B-36H-5-A,323,U1341,B,36,36-5,H,5,A,0,150,322.8,324.3,diatom ooze,Leg 323,,diatom ooze,,,5Y 6/3,,,,,,,,,,,,,,,,,581
323-U1341B-36H-6-A,323,U1341,B,36,36-6,H,6,A,0,137,324.3,325.67,diatom ooze,Leg 323,,diatom ooze,,,5Y 6/3,,,,,,,,,,,,,,,,,582
323-U1341B-36H-CC-A,323,U1341,B,36,36-CC,H,CC,A,0,26,325.67,325.93,diatom ooze,Leg 323,,diatom ooze,,,5Y 6/3,,,,,,,,,,,,,,,,,583
323-U1341B-37H-1-A,323,U1341,B,37,37-1,H,1,A,0,150,326.3,327.8,diatom silt,Leg 323,,diatom silt,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,584
323-U1341B-37H-2-A,323,U1341,B,37,37-2,H,2,A,0,150,327.8,329.3,diatom silt,Leg 323,,diatom silt,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,585
323-U1341B-37H-3-A,323,U1341,B,37,37-3,H,3,A,0,50,329.3,329.8,diatom silt,Leg 323,,diatom silt,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,586
323-U1341B-37H-3-A,323,U1341,B,37,37-3,H,3,A,50,150,329.8,330.8,diatom silt,Leg 323,,diatom silt,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,587
323-U1341B-37H-4-A,323,U1341,B,37,37-4,H,4,A,0,110,330.8,331.9,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 6/1,,,,,,,,,,,,,,,,,588
323-U1341B-37H-4-A,323,U1341,B,37,37-4,H,4,A,110,150,331.9,332.3,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 6/1,,,,,,,,,,,,,,,,,589
323-U1341B-37H-5-A,323,U1341,B,37,37-5,H,5,A,0,150,332.3,333.8,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 7/2,,,,,,,,,,,,,,,,,590
323-U1341B-37H-6-A,323,U1341,B,37,37-6,H,6,A,0,60,333.8,334.4,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 7/2,,,,,,,,,,,,,,,,,591
323-U1341B-37H-6-A,323,U1341,B,37,37-6,H,6,A,0,60,333.8,334.4,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 8/1,,,,,,,,,,,,,,,,,592
323-U1341B-37H-6-A,323,U1341,B,37,37-6,H,6,A,60,80,334.4,334.6,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,593
323-U1341B-37H-6-A,323,U1341,B,37,37-6,H,6,A,80,108,334.6,334.88,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 5/1,,,,,,,,,,,,,,,,,594
323-U1341B-37H-6-A,323,U1341,B,37,37-6,H,6,A,108,112,334.88,334.92,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 6/2,,,,,,,,,,,,,,,,,595
323-U1341B-37H-CC-A,323,U1341,B,37,37-CC,H,CC,A,0,36,334.92,335.28,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 6/2,,,,,,,,,,,,,,,,,596
323-U1341B-38H-1-A,323,U1341,B,38,38-1,H,1,A,0,150,335.8,337.3,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,,,,,,,,,,,,,597
323-U1341B-38H-2-A,323,U1341,B,38,38-2,H,2,A,0,150,337.3,338.8,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,,,,,,,,,,,,,598
323-U1341B-38H-3-A,323,U1341,B,38,38-3,H,3,A,0,26,338.8,339.06,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,,,,,,,,,,,,,599
323-U1341B-38H-3-A,323,U1341,B,38,38-3,H,3,A,26,150,339.06,340.3,diatom silt,Leg 323,,diatom silt,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,600
323-U1341B-38H-4-A,323,U1341,B,38,38-4,H,4,A,0,150,340.3,341.8,diatom silt,Leg 323,,diatom silt,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,601
323-U1341B-38H-5-A,323,U1341,B,38,38-5,H,5,A,0,150,341.8,343.3,diatom silt,Leg 323,,diatom silt,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,602
323-U1341B-38H-6-A,323,U1341,B,38,38-6,H,6,A,0,150,343.3,344.8,diatom silt,Leg 323,,diatom silt,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,603
323-U1341B-38H-7-A,323,U1341,B,38,38-7,H,7,A,0,73,344.8,345.53,diatom silt,Leg 323,,diatom silt,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,604
323-U1341B-38H-CC-A,323,U1341,B,38,38-CC,H,CC,A,0,25,345.53,345.78,diatom silt,Leg 323,,diatom silt,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,605
323-U1341B-39H-1-A,323,U1341,B,39,39-1,H,1,A,0,150,345.3,346.8,diatom silty clay,Leg 323,,diatom silty clay,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,606
323-U1341B-39H-2-A,323,U1341,B,39,39-2,H,2,A,0,150,346.8,348.3,diatom silty clay,Leg 323,,diatom silty clay,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,607
323-U1341B-39H-3-A,323,U1341,B,39,39-3,H,3,A,0,6,348.3,348.36,diatom silty clay,Leg 323,,diatom silty clay,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,608
323-U1341B-39H-3-A,323,U1341,B,39,39-3,H,3,A,6,150,348.36,349.8,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/3,,,,,faint laminae with light olive gray (5Y 6/2) and olive (5Y 4/3),,,,,,,,,,,,609
323-U1341B-39H-4-A,323,U1341,B,39,39-4,H,4,A,0,3,349.8,349.83,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/3,,,,,faint laminae with light olive gray (5Y 6/2) and olive (5Y 4/3),,,,,,,,,,,,610
323-U1341B-39H-4-A,323,U1341,B,39,39-4,H,4,A,3,10,349.83,349.9,clay [S54] ,"Shepard, 1954",diatom-rich,diatom-rich clay,100,stiff,5Y 6/4,,,,,authigenic carbonates,,,,,,,,,,,,611
323-U1341B-39H-4-A,323,U1341,B,39,39-4,H,4,A,10,150,349.9,351.3,diatom silty clay,Leg 323,,diatom silty clay,100,stiff,5Y 4/3,,,,,,,,,,,,,,,,,612
323-U1341B-39H-5-A,323,U1341,B,39,39-5,H,5,A,0,20,351.3,351.5,diatom silty clay,Leg 323,,diatom silty clay,100,stiff,5Y 4/3,,,,,,,,,,,,,,,,,613
323-U1341B-39H-5-A,323,U1341,B,39,39-5,H,5,A,20,150,351.5,352.8,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/3,,,,,faint laminae with light olive gray (5Y 6/2) and olive (5Y 4/3),,,,,,,,,,,,614
323-U1341B-39H-6-A,323,U1341,B,39,39-6,H,6,A,0,150,352.8,354.3,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/3,,,,,faint laminae with light olive gray (5Y 6/2) and olive (5Y 4/3),,,,,,,,,,,,615
323-U1341B-39H-7-A,323,U1341,B,39,39-7,H,7,A,0,49,354.3,354.79,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/3,,,,,faint laminae with light olive gray (5Y 6/2) and olive (5Y 4/3),,,,,,,,,,,,616
323-U1341B-39H-CC-A,323,U1341,B,39,39-CC,H,CC,A,0,21,354.79,355,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/3,,,,,faint laminae with light olive gray (5Y 6/2) and olive (5Y 4/3),,,,,,,,,,,,617
323-U1341B-40H-1-A,323,U1341,B,40,40-1,H,1,A,0,150,354.8,356.3,diatom clay,Leg 323,,diatom clay,50,stiff,5Y 6/2,,,,,,,,,,,,,,,,,618
323-U1341B-40H-1-A,323,U1341,B,40,40-1,H,1,A,0,150,354.8,356.3,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/3,,,,,,,,,,,,,,,,,619
323-U1341B-40H-2-A,323,U1341,B,40,40-2,H,2,A,0,100,356.3,357.3,diatom clay,Leg 323,,diatom clay,50,stiff,5Y 6/2,,,,,,,,,,,,,,,,,620
323-U1341B-40H-2-A,323,U1341,B,40,40-2,H,2,A,0,100,356.3,357.3,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/3,,,,,,,,,,,,,,,,,621
323-U1341B-40H-3-A,323,U1341,B,40,40-3,H,3,A,0,63,357.3,357.93,diatom clay,Leg 323,,diatom clay,50,stiff,5Y 6/2,,,,,,,,,,,,,,,,,622
323-U1341B-40H-3-A,323,U1341,B,40,40-3,H,3,A,0,63,357.3,357.93,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/3,,,,,,,,,,,,,,,,,623
323-U1341B-40H-CC-A,323,U1341,B,40,40-CC,H,CC,A,0,18,357.93,358.11,diatom clay,Leg 323,,diatom clay,50,stiff,5Y 6/2,,,,,,,,,,,,,,,,,624
323-U1341B-40H-CC-A,323,U1341,B,40,40-CC,H,CC,A,0,18,357.93,358.11,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/3,,,,,,,,,,,,,,,,,625
323-U1341B-41H-1-A,323,U1341,B,41,41-1,H,1,A,0,150,358.3,359.8,diatom ooze,Leg 323,,diatom ooze,,soft,10Y 4/1,,,,,authigenic carbonates,,,,,,,,,,,,626
323-U1341B-41H-2-A,323,U1341,B,41,41-2,H,2,A,0,150,359.8,361.3,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,627
323-U1341B-41H-3-A,323,U1341,B,41,41-3,H,3,A,0,150,361.3,362.8,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,628
323-U1341B-41H-4-A,323,U1341,B,41,41-4,H,4,A,0,150,362.8,364.3,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,629
323-U1341B-41H-5-A,323,U1341,B,41,41-5,H,5,A,0,100,364.3,365.3,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,630
323-U1341B-41H-6-A,323,U1341,B,41,41-6,H,6,A,0,71,365.3,366.01,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,631
323-U1341B-41H-CC-A,323,U1341,B,41,41-CC,H,CC,A,0,13,366.01,366.14,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,632
323-U1341B-42H-1-A,323,U1341,B,42,42-1,H,1,A,0,19,367.8,367.99,diatom silt,Leg 323,,diatom silt,100,soupy,5Y 4/2,,,,,containing of dolomite fragment and black pebbles,,,,,,,,,,,,633
323-U1341B-42H-1-A,323,U1341,B,42,42-1,H,1,A,19,150,367.99,369.3,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,634
323-U1341B-42H-2-A,323,U1341,B,42,42-2,H,2,A,0,150,369.3,370.8,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,635
323-U1341B-42H-3-A,323,U1341,B,42,42-3,H,3,A,0,100,370.8,371.8,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,636
323-U1341B-42H-3-A,323,U1341,B,42,42-3,H,3,A,100,109,371.8,371.89,clay [S54] ,"Shepard, 1954",authigenic-carbonate-rich,authigenic-carbonate-rich clay,100,hard,5Y 7/3,,,,,dolomitized clay,,,,,,,,,,,,637
323-U1341B-42H-3-A,323,U1341,B,42,42-3,H,3,A,109,150,371.89,372.3,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,638
323-U1341B-42H-4-A,323,U1341,B,42,42-4,H,4,A,0,150,372.3,373.8,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,639
323-U1341B-42H-5-A,323,U1341,B,42,42-5,H,5,A,0,100,373.8,374.8,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,640
323-U1341B-42H-6-A,323,U1341,B,42,42-6,H,6,A,0,62,374.8,375.42,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,641
323-U1341B-42H-CC-A,323,U1341,B,42,42-CC,H,CC,A,0,18,375.42,375.6,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,642
323-U1341B-43H-1,323,U1341,B,43,43-1,H,1,,0,44,375.8,376.24,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,643
323-U1341B-43H-1-A,323,U1341,B,43,43-1,H,1,A,0,44,375.8,376.24,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,644
323-U1341B-43H-2-A,323,U1341,B,43,43-2,H,2,A,0,150,376.24,377.74,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,645
323-U1341B-43H-3-A,323,U1341,B,43,43-3,H,3,A,0,150,377.74,379.24,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,646
323-U1341B-43H-4-A,323,U1341,B,43,43-4,H,4,A,0,72,379.24,379.96,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,647
323-U1341B-43H-5-A,323,U1341,B,43,43-5,H,5,A,0,140,379.96,381.36,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,648
323-U1341B-43H-6-A,323,U1341,B,43,43-6,H,6,A,0,150,381.36,382.86,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,649
323-U1341B-43H-7-A,323,U1341,B,43,43-7,H,7,A,0,150,382.86,384.36,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,650
323-U1341B-43H-8-A,323,U1341,B,43,43-8,H,8,A,0,87,384.36,385.23,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,651
323-U1341B-43H-CC-A,323,U1341,B,43,43-CC,H,CC,A,0,25,385.23,385.48,diatom clay,Leg 323,,diatom clay,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,652
323-U1341B-44H-1-A,323,U1341,B,44,44-1,H,1,A,0,150,385.3,386.8,diatom clay,Leg 323,,diatom clay,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,653
323-U1341B-44H-2-A,323,U1341,B,44,44-2,H,2,A,0,150,386.8,388.3,diatom clay,Leg 323,,diatom clay,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,654
323-U1341B-44H-3-A,323,U1341,B,44,44-3,H,3,A,0,150,388.3,389.8,diatom clay,Leg 323,,diatom clay,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,655
323-U1341B-44H-4-A,323,U1341,B,44,44-4,H,4,A,0,150,389.8,391.3,diatom clay,Leg 323,,diatom clay,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,656
323-U1341B-44H-5-A,323,U1341,B,44,44-5,H,5,A,0,150,391.3,392.8,diatom clay,Leg 323,,diatom clay,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,657
323-U1341B-44H-6-A,323,U1341,B,44,44-6,H,6,A,0,20,392.8,393,diatom clay,Leg 323,,diatom clay,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,658
323-U1341B-44H-6-A,323,U1341,B,44,44-6,H,6,A,20,150,393,394.3,diatom ooze,Leg 323,,diatom ooze,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,659
323-U1341B-44H-7-A,323,U1341,B,44,44-7,H,7,A,0,56,394.3,394.86,diatom ooze,Leg 323,,diatom ooze,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,660
323-U1341B-44H-CC-A,323,U1341,B,44,44-CC,H,CC,A,0,16,394.86,395.02,diatom ooze,Leg 323,,diatom ooze,100,stiff,10Y 4/1,,,,,,,,,,,,,,,,,661
