Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File data,row_index
339-U1391B-13H-CC-A,339,U1391,B,13,13-CC,H,CC,A,0,35,123.4,123.75,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams, pyrite burrows and black specks (sulfides) present. ",100,100,,203
339-U1391B-14H-1-A,339,U1391,B,14,14-1,H,1,A,0,75,123.5,124.25,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,204
339-U1391B-14H-1-A,339,U1391,B,14,14-1,H,1,A,75,142,124.25,124.92,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,205
339-U1391B-14H-2-A,339,U1391,B,14,14-2,H,2,A,0,142,124.92,126.34,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,206
339-U1391B-14H-3-A,339,U1391,B,14,14-3,H,3,A,0,46,126.34,126.8,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,207
339-U1391B-14H-3-A,339,U1391,B,14,14-3,H,3,A,46,142,126.8,127.76,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,208
339-U1391B-14H-4-A,339,U1391,B,14,14-4,H,4,A,0,141,127.76,129.17,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,209
339-U1391B-14H-5-A,339,U1391,B,14,14-5,H,5,A,0,145,129.17,130.62,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,210
339-U1391B-14H-6-A,339,U1391,B,14,14-6,H,6,A,0,111,130.62,131.73,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,211
339-U1391B-14H-6-A,339,U1391,B,14,14-6,H,6,A,111,142,131.73,132.04,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,212
339-U1391B-14H-7-A,339,U1391,B,14,14-7,H,7,A,0,54,132.04,132.58,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,213
339-U1391B-14H-7-A,339,U1391,B,14,14-7,H,7,A,54,124,132.58,133.28,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,214
339-U1391B-14H-CC-A,339,U1391,B,14,14-CC,H,CC,A,0,49,133.28,133.77,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,215
339-U1391B-15H-1-A,339,U1391,B,15,15-1,H,1,A,0,7,133,133.07,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,,100,100,,216
339-U1391B-15H-1-A,339,U1391,B,15,15-1,H,1,A,7,11,133.07,133.11,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,normal grading,,,,,slight_339 [DB91],3,,,,100,100,,217
339-U1391B-15H-1-A,339,U1391,B,15,15-1,H,1,A,11,43,133.11,133.43,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite burrows present. ,100,100,,218
339-U1391B-15H-2-A,339,U1391,B,15,15-2,H,2,A,0,137,133.43,134.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,2.5Y 4/1 Mottle. Forams and pyrite burrows present. ,100,100,,219
339-U1391B-15H-3-A,339,U1391,B,15,15-3,H,3,A,0,141,134.8,136.21,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite burrows present. ,100,100,,220
339-U1391B-15H-4-A,339,U1391,B,15,15-4,H,4,A,0,150,136.21,137.71,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,2.5Y 4/1 Mottle. Forams and pyrite burrows present. ,100,100,,221
339-U1391B-15H-5-A,339,U1391,B,15,15-5,H,5,A,0,147,137.71,139.18,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite burrows present. ,100,100,,222
339-U1391B-15H-6-A,339,U1391,B,15,15-6,H,6,A,0,146,139.18,140.64,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite burrows present. ,100,100,,223
339-U1391B-15H-7-A,339,U1391,B,15,15-7,H,7,A,0,142,140.64,142.06,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite burrows present. ,100,100,,224
339-U1391B-15H-8-A,339,U1391,B,15,15-8,H,8,A,0,104,142.06,143.1,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite burrows present. ,100,100,,225
339-U1391B-15H-CC-A,339,U1391,B,15,15-CC,H,CC,A,0,35,143.1,143.45,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite burrows present. ,100,100,,226
339-U1391B-16H-1-A,339,U1391,B,16,16-1,H,1,A,0,8,142.5,142.58,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,,,Few black specks (sulfides) present.,100,100,,227
339-U1391B-16H-1-A,339,U1391,B,16,16-1,H,1,A,8,23,142.58,142.73,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,,,Few black specks (sulfides) present.,100,100,,228
339-U1391B-16H-1-A,339,U1391,B,16,16-1,H,1,A,23,26,142.73,142.76,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,"Shell fragments, and pyrite filled burrows present.",100,100,,229
339-U1391B-16H-1-A,339,U1391,B,16,16-1,H,1,A,26,142,142.76,143.92,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Mottled. Pyrite burrows and black specks (sulfides) present.,100,100,,230
339-U1391B-16H-2-A,339,U1391,B,16,16-2,H,2,A,0,2,143.92,143.94,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Mottled. Pyrite burrows and black specks (sulfides) present.,100,100,,231
339-U1391B-16H-2-A,339,U1391,B,16,16-2,H,2,A,2,14,143.94,144.06,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,"Shell fragments, and pyrite filled burrows present.",100,100,,232
339-U1391B-16H-2-A,339,U1391,B,16,16-2,H,2,A,14,127,144.06,145.19,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, and pyrite filled burrows present.",100,100,,233
339-U1391B-16H-2-A,339,U1391,B,16,16-2,H,2,A,127,142,145.19,145.34,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Shell fragments, and pyrite filled burrows present.",100,100,,234
339-U1391B-16H-3-A,339,U1391,B,16,16-3,H,3,A,0,151,145.34,146.85,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, and pyrite filled burrows present.",100,100,,235
339-U1391B-16H-4-A,339,U1391,B,16,16-4,H,4,A,0,147,146.85,148.32,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, and pyrite filled burrows present.",100,100,,236
339-U1391B-16H-5-A,339,U1391,B,16,16-5,H,5,A,0,50,148.32,148.82,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Shell fragments, and pyrite filled burrows present.",100,100,,237
339-U1391B-16H-5-A,339,U1391,B,16,16-5,H,5,A,50,148,148.82,149.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, black specks (sulfides) and pyrite filled burrows present.",100,100,,238
339-U1391B-16H-6-A,339,U1391,B,16,16-6,H,6,A,0,134,149.8,151.14,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, black specks (sulfides) and pyrite filled burrows present.",100,100,,239
339-U1391B-16H-7-A,339,U1391,B,16,16-7,H,7,A,0,59,151.14,151.73,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, black specks (sulfides) and pyrite filled burrows present.",100,100,,240
339-U1391B-16H-CC-A,339,U1391,B,16,16-CC,H,CC,A,0,43,151.73,152.16,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Shell fragments, black specks (sulfides) and pyrite filled burrows present.",100,100,,241
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,0,10,152,152.1,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,,,Pyrite filled burrows present. ,100,100,,242
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,10,23,152.1,152.23,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams and pyrite filled burrows present. ,100,100,,243
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,23,26,152.23,152.26,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,,100,100,,244
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,26,30,152.26,152.3,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,Well sorted,100,100,,245
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,30,33,152.3,152.33,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,246
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,33,57,152.33,152.57,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,Forams and pyrite filled burrows present. ,100,100,,247
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,57,58,152.57,152.58,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 3/1 (very dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,Well sorted.,100,100,,248
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,58,70,152.58,152.7,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud,silty mud with biogenic carbonate [Leg339],silty mud  with biogenic carbonate [Leg339],100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite filled burrows present. ,100,100,,249
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,70,77,152.7,152.77,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand,silty sand with biogenic carbonate [Leg339],silty sand  with biogenic carbonate [Leg339],100,10Y 3/1 (very dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,Well sorted.,100,100,,250
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,77,114,152.77,153.14,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate [Leg339],silty mud   with biogenic carbonate [Leg339],100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,251
339-U1391B-17H-1-A,339,U1391,B,17,17-1,H,1,A,114,139,153.14,153.39,calcareous [Leg339],mud [Leg339],,calcareous [Leg339]  mud,calcareous [Leg339] mud,mud,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,252
339-U1391B-17H-2-A,339,U1391,B,17,17-2,H,2,A,0,19,153.39,153.58,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 5/1 (greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams and pyrite filled burrows present. ,100,100,,253
339-U1391B-17H-2-A,339,U1391,B,17,17-2,H,2,A,19,36,153.58,153.75,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 5/1 (greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,rare [A48],,Forams present. ,100,100,,254
339-U1391B-17H-2-A,339,U1391,B,17,17-2,H,2,A,36,140,153.75,154.79,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite filled burrows present. ",100,100,,255
339-U1391B-17H-3-A,339,U1391,B,17,17-3,H,3,A,0,146,154.79,156.25,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Becoming slightly lighter down core. Shell fragments, forams and pyrite filled burrows present. ",100,100,,256
339-U1391B-17H-4-A,339,U1391,B,17,17-4,H,4,A,0,150,156.25,157.75,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Becoming slightly lighter down core. Shell fragments, forams and pyrite filled burrows present. ",100,100,,257
339-U1391B-17H-5-A,339,U1391,B,17,17-5,H,5,A,0,137,157.75,159.12,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Becoming slightly lighter down core. Shell fragments, forams and pyrite filled burrows present. ",100,100,,258
339-U1391B-17H-CC-A,339,U1391,B,17,17-CC,H,CC,A,0,29,159.12,159.41,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Becoming slightly lighter down core. Shell fragments, forams and pyrite filled burrows present. ",100,100,,259
339-U1391B-18H-1-A,339,U1391,B,18,18-1,H,1,A,0,141,161.5,162.91,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams present",100,100,,260
339-U1391B-18H-2-A,339,U1391,B,18,18-2,H,2,A,0,129,162.91,164.2,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams present, pyrite burrows",100,100,,261
339-U1391B-18H-3-A,339,U1391,B,18,18-3,H,3,A,0,134,164.2,165.54,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams present, pyrite burrows",100,100,,262
339-U1391B-18H-4-A,339,U1391,B,18,18-4,H,4,A,0,147,165.54,167.01,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams present, pyrite burrows",100,100,,263
339-U1391B-18H-5-A,339,U1391,B,18,18-5,H,5,A,0,142,167.01,168.43,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams present, pyrite burrows",100,100,,264
339-U1391B-18H-6-A,339,U1391,B,18,18-6,H,6,A,0,148,168.43,169.91,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams present, pyrite burrows, mottled with darker greenish mud (5GY 3/1) in 9-14 and 85-102 cm. ",100,100,,265
339-U1391B-18H-7-A,339,U1391,B,18,18-7,H,7,A,0,60,169.91,170.51,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Forams present, pyrite burrows",100,100,,266
339-U1391B-18H-CC-A,339,U1391,B,18,18-CC,H,CC,A,0,43,170.51,170.94,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Forams present, pyrite burrows",100,100,,267
339-U1391B-19X-1-A,339,U1391,B,19,19-1,X,1,A,0,76,171,171.76,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,rare [A48],,"Black specks, forams present, shell fragments",100,100,,268
