Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1427B-18H-2-A,0,143,140.38,141.81,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,2,A
346-U1427B-18H-3-A,0,126,141.81,143.07,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,3,A
346-U1427B-18H-4-A,0,147,143.07,144.54,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,4,A
346-U1427B-18H-5-A,0,147,144.54,146.01,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,5,A
346-U1427B-18H-6-A,0,146,146.01,147.47,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,6,A
346-U1427B-18H-7-A,0,135,147.47,148.82,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,10YR 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,7,A
346-U1427B-18H-8-A,0,63,148.82,149.45,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,10YR 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,8,A
346-U1427B-18H-CC-A,0,37,149.45,149.82,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,10YR 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,18,H,CC,A
346-U1427B-19H-1-A,0,150,149.3,150.8,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,1,A
346-U1427B-19H-2-A,0,146,150.8,152.26,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,2,A
346-U1427B-19H-3-A,0,146,152.26,153.72,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,3,A
346-U1427B-19H-4-A,0,147,153.72,155.19,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,4,A
346-U1427B-19H-5-A,0,146,155.19,156.65,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,5,A
346-U1427B-19H-6-A,0,146,156.65,158.11,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,6,A
346-U1427B-19H-7-A,0,53,158.11,158.64,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,7,A
346-U1427B-19H-CC-A,0,6,158.64,158.7,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,CC,A
346-U1427B-19H-CC-A,6,7,158.7,158.71,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,CC,A
346-U1427B-19H-CC-A,7,24,158.71,158.88,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,19,H,CC,A
346-U1427B-20H-1-A,0,81,158.8,159.61,,clayey silt [MMK88],,clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,1,A
346-U1427B-20H-2-A,0,125,159.61,160.86,,clayey silt [MMK88],,clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,2,A
346-U1427B-20H-3-A,0,140,160.86,162.26,,clayey silt [MMK88],,clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,3,A
346-U1427B-20H-4-A,0,150,162.26,163.76,,clayey silt [MMK88],,clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,4,A
346-U1427B-20H-5-A,0,150,163.76,165.26,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,5,A
346-U1427B-20H-6-A,0,124,165.26,166.5,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,6,A
346-U1427B-20H-6-A,124,125,166.5,166.51,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,6,A
346-U1427B-20H-6-A,125,150,166.51,166.76,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,trace amount,1,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,6,A
346-U1427B-20H-7-A,0,126,166.76,168.02,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,7,A
346-U1427B-20H-8-A,0,61,168.02,168.63,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,8,A
346-U1427B-20H-CC-A,0,34,168.63,168.97,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,20,H,CC,A
346-U1427B-21H-1-A,0,58,168.3,168.88,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,1,A
346-U1427B-21H-2-A,0,131,168.88,170.19,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,2,A
346-U1427B-21H-3-A,0,134,170.19,171.53,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,3,A
346-U1427B-21H-4-A,0,134,171.53,172.87,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,4,A
346-U1427B-21H-5-A,0,140,172.87,174.27,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,5,A
346-U1427B-21H-6-A,0,151,174.27,175.78,diatom bearing,silty clay [MMK88],with biogenic carbonate [Leg339],diatom bearing silty clay  with biogenic carbonate ,,trace amount,1,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,6,A
346-U1427B-21H-7-A,0,151,175.78,177.29,diatom bearing,sandy silt [Leg339],with biogenic carbonate [Leg339],diatom bearing sandy silt  with biogenic carbonate ,,trace amount,1,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  sandy silt ,sandy silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,7,A
346-U1427B-21H-8-A,0,84,177.29,178.13,diatom bearing,sandy silt [Leg339],with biogenic carbonate [Leg339],diatom bearing sandy silt  with biogenic carbonate ,,trace amount,1,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  sandy silt ,sandy silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,8,A
346-U1427B-21H-CC-A,0,19,178.13,178.32,diatom bearing,sandy silt [Leg339],with biogenic carbonate [Leg339],diatom bearing sandy silt  with biogenic carbonate ,,trace amount,1,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  sandy silt ,sandy silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,21,H,CC,A
346-U1427B-22H-1-A,0,150,177.8,179.3,nannofossil rich,silty clay [MMK88],with diatoms [Leg339],nannofossil rich silty clay  with diatoms ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,1,A
346-U1427B-22H-2-A,0,124,179.3,180.54,nannofossil rich,silty clay [MMK88],with diatoms [Leg339],nannofossil rich silty clay  with diatoms ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,2,A
346-U1427B-22H-3-A,0,151,180.54,182.05,nannofossil rich,silty clay [MMK88],with diatoms [Leg339],nannofossil rich silty clay  with diatoms ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,3,A
346-U1427B-22H-4-A,0,153,182.05,183.58,,silty clay [MMK88],,silty clay ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,4,A
346-U1427B-22H-5-A,0,154,183.58,185.12,sandy [Leg339],silty clay [MMK88],,sandy  silty clay ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,5,A
346-U1427B-22H-6-A,0,28,185.12,185.4,sandy [Leg339],silty clay [MMK88],,sandy  silty clay ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,6,A
346-U1427B-22H-6-A,28,29,185.4,185.41,sandy [Leg339],tephra [FS84],,sandy  tephra ,pumice,,,,,,,,,,,,,,,,,,,,,sandy   tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,6,A
346-U1427B-22H-6-A,29,152,185.41,186.64,sandy [Leg339],silty clay [MMK88],,sandy  silty clay ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,6,A
346-U1427B-22H-7-A,0,86,186.64,187.5,sandy [Leg339],silty clay [MMK88],,sandy  silty clay ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,22,H,7,A
346-U1427B-23H-1-A,0,150,187.3,188.8,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay  with foraminifers ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,1,A
346-U1427B-23H-2-A,0,146,188.8,190.26,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay  with foraminifers ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,2,A
346-U1427B-23H-3-A,0,139,190.26,191.65,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay  with foraminifers ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,3,A
346-U1427B-23H-4-A,0,73,191.65,192.38,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay  with foraminifers ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,4,A
346-U1427B-23H-4-A,73,74,192.38,192.39,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,4,A
346-U1427B-23H-4-A,74,133,192.39,192.98,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,4,A
346-U1427B-23H-5-A,0,133,192.98,194.31,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay  with foraminifers ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,5,A
346-U1427B-23H-6-A,0,151,194.31,195.82,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay  with foraminifers ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,6,A
346-U1427B-23H-7-A,0,141,195.82,197.23,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay  with foraminifers ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,7,A
346-U1427B-23H-CC-A,0,20,197.23,197.43,nannofossil rich,silty clay [MMK88],with foraminifers [Leg339],nannofossil rich silty clay  with foraminifers ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,23,H,CC,A
346-U1427B-24H-1-A,0,67,196.8,197.47,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,1,A
346-U1427B-24H-2-A,0,149,197.47,198.96,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,2,A
346-U1427B-24H-3-A,0,126,198.96,200.22,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,3,A
346-U1427B-24H-4-A,0,131,200.22,201.53,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,4,A
346-U1427B-24H-5-A,0,151,201.53,203.04,nannofossil bearing,sandy silt [Leg339],with diatoms [Leg339],nannofossil bearing sandy silt  with diatoms ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil bearing  sandy silt ,sandy silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,5,A
346-U1427B-24H-6-A,0,150,203.04,204.54,nannofossil bearing,sandy silt [Leg339],with diatoms [Leg339],nannofossil bearing sandy silt  with diatoms ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil bearing  sandy silt ,sandy silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,6,A
346-U1427B-24H-7-A,0,46,204.54,205,nannofossil bearing,silty clay [MMK88],with diatoms [Leg339],nannofossil bearing silty clay  with diatoms ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,7,A
346-U1427B-24H-7-A,46,47,205,205.01,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,7,A
346-U1427B-24H-7-A,47,151,205.01,206.05,nannofossil bearing,silty clay [MMK88],with diatoms [Leg339],nannofossil bearing silty clay  with diatoms ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,7,A
346-U1427B-24H-8-A,0,6,206.05,206.11,nannofossil bearing,silty clay [MMK88],with diatoms [Leg339],nannofossil bearing silty clay  with diatoms ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,8,A
346-U1427B-24H-8-A,6,9,206.11,206.14,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,8,A
346-U1427B-24H-8-A,9,10,206.14,206.15,nannofossil bearing,silty clay [MMK88],with diatoms [Leg339],nannofossil bearing silty clay  with diatoms ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,8,A
346-U1427B-24H-8-A,10,14,206.15,206.19,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,8,A
346-U1427B-24H-8-A,14,75,206.19,206.8,nannofossil bearing,silty clay [MMK88],with diatoms [Leg339],nannofossil bearing silty clay  with diatoms ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,8,A
346-U1427B-24H-CC-A,0,34,206.8,207.14,nannofossil bearing,silty clay [MMK88],with diatoms [Leg339],nannofossil bearing silty clay  with diatoms ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,24,H,CC,A
346-U1427B-25H-1-A,0,49,206.3,206.79,,clayey silt [MMK88],,clayey silt ,,,,,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,25,H,1,A
346-U1427B-25H-1-A,49,51,206.79,206.81,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,25,H,1,A
346-U1427B-25H-1-A,51,151,206.81,207.81,,clayey silt [MMK88],,clayey silt ,,,,,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,25,H,1,A
346-U1427B-25H-1-A,119,151,207.49,207.81,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,25,H,1,A
346-U1427B-25H-2-A,0,151,207.81,209.32,,clayey silt [MMK88],,clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,25,H,2,A
346-U1427B-25H-3-A,0,76,209.32,210.08,sandy [Leg339],clayey silt [MMK88],,sandy  clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,25,H,3,A
346-U1427B-25H-3-A,76,83,210.08,210.15,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,25,H,3,A
346-U1427B-25H-3-A,83,151,210.15,210.83,,clayey silt [MMK88],,clayey silt ,,,,lamination,5G 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,B,25,H,3,A
