Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
361,U1474,A,24,24-5,H,5,A,0,122,220.36,221.58,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-24H-5-A,,,,265
361,U1474,A,24,24-CC,H,CC,A,0,38,221.58,221.96,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-24H-CC-A,,,,266
361,U1474,A,25,25-1,H,1,A,0,149,222,223.49,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-1-A,,,,267
361,U1474,A,25,25-2,H,2,A,0,151,223.49,225,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-2-A,,,,268
361,U1474,A,25,25-3,H,3,A,0,150,225,226.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-3-A,,,,269
361,U1474,A,25,25-4,H,4,A,0,150,226.5,228,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-4-A,,,,270
361,U1474,A,25,25-5,H,5,A,0,151,228,229.51,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-5-A,,,,271
361,U1474,A,25,25-6,H,6,A,0,106,229.51,230.57,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-6-A,,,,272
361,U1474,A,25,25-7,H,7,A,0,50,230.62,231.12,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-7-A,,,,273
361,U1474,A,25,25-CC,H,CC,A,0,27,231.12,231.39,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-25H-CC-A,,,,274
361,U1474,A,26,26-1,H,1,A,0,150,231.4,232.9,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-26H-1-A,,,,275
361,U1474,A,26,26-2,H,2,A,0,149,232.9,234.39,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-26H-2-A,,,,276
361,U1474,A,26,26-3,H,3,A,0,25.5,234.39,234.645,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,pyritized burrow,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-26H-3-A,,,,277
361,U1474,A,26,26-3,H,3,A,25.5,31,234.645,234.7,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,,,,,,,,,,,,,,,,,,,361-U1474A-26H-3-A,,,,278
361,U1474,A,26,26-3,H,3,A,31,150,234.7,235.89,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-26H-3-A,,,,279
361,U1474,A,26,26-4,H,4,A,0,149,235.89,237.38,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-26H-4-A,,,,280
361,U1474,A,26,26-5,H,5,A,0,150,237.38,238.88,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-26H-5-A,,,,281
361,U1474,A,26,26-6,H,6,A,0,56,238.88,239.44,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-26H-6-A,,,,282
361,U1474,A,26,26-CC,H,CC,A,0,41,239.44,239.85,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-26H-CC-A,,,,283
361,U1474,A,27,27-1,H,1,A,0,150,239.9,241.4,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-27H-1-A,,,,284
361,U1474,A,27,27-2,H,2,A,0,126,241.4,242.66,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-27H-2-A,,,,285
361,U1474,A,27,27-3,H,3,A,0,150,242.66,244.16,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-27H-3-A,,,,286
361,U1474,A,27,27-4,H,4,A,0,150,244.16,245.66,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-27H-4-A,,,,287
361,U1474,A,27,27-5,H,5,A,0,150,245.66,247.16,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-27H-5-A,,,,288
361,U1474,A,27,27-6,H,6,A,0,87,247.16,248.03,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-27H-6-A,,,,289
361,U1474,A,27,27-7,H,7,A,0,57,248.03,248.6,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-27H-7-A,,,,290
361,U1474,A,27,27-CC,H,CC,A,0,22,248.6,248.82,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-27H-CC-A,,,,291
361,U1474,A,28,28-1,F,1,A,0,42,244.9,245.32,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,,,,,,,,,,361-U1474A-28F-1-A,,,,292
361,U1474,A,28,28-2,F,2,A,0,114.5,245.32,246.465,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratifiation,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-28F-2-A,,,,293
361,U1474,A,28,28-2,F,2,A,114.5,123,246.465,246.55,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,,,,,,,,,,,,,,,,,,,361-U1474A-28F-2-A,,,,294
361,U1474,A,28,28-2,F,2,A,123,150,246.55,246.82,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratifiation,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-28F-2-A,,,,295
361,U1474,A,28,28-3,F,3,A,0,151,246.82,248.33,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratifiation,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-28F-3-A,,,,296
361,U1474,A,28,28-4,F,4,A,0,72,248.33,249.05,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratifiation,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474A-28F-4-A,,,,297
361,U1474,A,29,29-1,F,1,A,0,151,249.6,251.11,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,361-U1474A-29F-1-A,,,,298
361,U1474,A,29,29-2,F,2,A,0,150,251.11,252.61,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,361-U1474A-29F-2-A,,,,299
361,U1474,A,29,29-3,F,3,A,0,96,252.61,253.57,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,361-U1474A-29F-3-A,,,,300
361,U1474,A,29,29-CC,F,CC,A,0,45,253.57,254.02,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,361-U1474A-29F-CC-A,,,,301
