Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Lithology Suffix,Minor Lithology Prefix,Lithology Prefix,Minor Lithology Suffix,row_index
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,61,62,98.83,98.84,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,366
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,62,68,98.84,98.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,367
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,68,70,98.9,98.92,minimal [drilling disturbance],1,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,40,0,0,0,0,60,,,absent [alteration],0,,,,,,,,,,,,,,368
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,70,80,98.92,99.02,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,369
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,80,84,99.02,99.06,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,370
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,84,96,99.06,99.18,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,371
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,96,118,99.18,99.4,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,0,10,,,absent [alteration],0,,,,,,,,,,,,,,372
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,118,151,99.4,99.73,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,373
340-U1395B-12H-3-A,340,U1395,B,12,12-3,H,3,A,0,72,99.73,100.45,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,374
340-U1395B-12H-3-A,340,U1395,B,12,12-3,H,3,A,72,72.5,100.45,100.455,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,375
340-U1395B-12H-3-A,340,U1395,B,12,12-3,H,3,A,72.5,100,100.455,100.73,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,376
340-U1395B-12H-3-A,340,U1395,B,12,12-3,H,3,A,100,109,100.73,100.82,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],80,fine sand [T07],4,calcareous sand [Leg210],20,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,0,0,20,,,absent [alteration],0,,,,,,,,,,,,,,377
340-U1395B-12H-3-A,340,U1395,B,12,12-3,H,3,A,109,142,100.82,101.15,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,378
340-U1395B-12H-3-A,340,U1395,B,12,12-3,H,3,A,142,152,101.15,101.25,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,379
340-U1395B-12H-4-A,340,U1395,B,12,12-4,H,4,A,0,5,101.25,101.3,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,380
340-U1395B-12H-4-A,340,U1395,B,12,12-4,H,4,A,5,7,101.3,101.32,minimal [drilling disturbance],1,calcareous sand [Leg210],60,fine sand [T07],4,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,40,0,0,0,0,60,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,381
340-U1395B-12H-4-A,340,U1395,B,12,12-4,H,4,A,7,64,101.32,101.89,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,382
340-U1395B-12H-4-A,340,U1395,B,12,12-4,H,4,A,64,67,101.89,101.92,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,fine sand [T07],4,calcareous sand [Leg210],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,383
340-U1395B-12H-4-A,340,U1395,B,12,12-4,H,4,A,67,80,101.92,102.05,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,384
340-U1395B-12H-4-A,340,U1395,B,12,12-4,H,4,A,80,81,102.05,102.06,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,385
340-U1395B-12H-4-A,340,U1395,B,12,12-4,H,4,A,81,152,102.06,102.77,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,386
340-U1395B-12H-5-A,340,U1395,B,12,12-5,H,5,A,0,14,102.77,102.91,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,387
340-U1395B-12H-5-A,340,U1395,B,12,12-5,H,5,A,14,29,102.91,103.06,minimal [drilling disturbance],1,ash [F&S84],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,0,0,20,0,50,,,absent [alteration],0,,,,,,,,,,,,,,388
340-U1395B-12H-5-A,340,U1395,B,12,12-5,H,5,A,29,153,103.06,104.3,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,389
340-U1395B-12H-6-A,340,U1395,B,12,12-6,H,6,A,0,16,104.3,104.46,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,37,0,0,60,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,390
340-U1395B-12H-6-A,340,U1395,B,12,12-6,H,6,A,16,38,104.46,104.68,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,391
340-U1395B-12H-6-A,340,U1395,B,12,12-6,H,6,A,38,56,104.68,104.86,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,92,0,0,5,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,392
340-U1395B-12H-6-A,340,U1395,B,12,12-6,H,6,A,56,140,104.86,105.7,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,393
340-U1395B-12H-6-A,340,U1395,B,12,12-6,H,6,A,140,150,105.7,105.8,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,394
340-U1395B-12H-7-A,340,U1395,B,12,12-7,H,7,A,0,4,105.8,105.84,slight [drilling disturbance],2,carbonate ooze [Leg178],95,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],5,silt-fine mud [T07],2,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,3,0,0,5,0,90,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,395
340-U1395B-12H-7-A,340,U1395,B,12,12-7,H,7,A,4,52,105.84,106.32,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,396
340-U1395B-12H-7-A,340,U1395,B,12,12-7,H,7,A,52,58,106.32,106.38,slight [drilling disturbance],2,carbonate ooze [Leg178],95,fine mud [T07],3,volcaniclastic-mud [BGS-S81],5,fine mud [T07],3,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,397
340-U1395B-12H-7-A,340,U1395,B,12,12-7,H,7,A,58,64,106.38,106.44,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,398
340-U1395B-12H-CC-A,340,U1395,B,12,12-CC,H,CC,A,0,24,106.44,106.68,destroyed [drilling disturbance],8,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,399
340-U1395B-12H-CC-A,340,U1395,B,12,12-CC,H,CC,A,24,30,106.68,106.74,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,400
340-U1395B-13H-1-A,340,U1395,B,13,13-1,H,1,A,0,22,106.2,106.42,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,401
340-U1395B-13H-1-A,340,U1395,B,13,13-1,H,1,A,22,67,106.42,106.87,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,402
340-U1395B-13H-1-A,340,U1395,B,13,13-1,H,1,A,67,93.5,106.87,107.135,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,403
340-U1395B-13H-1-A,340,U1395,B,13,13-1,H,1,A,93.5,120,107.135,107.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Deformed hemipelagic sedimen,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,404
340-U1395B-13H-1-A,340,U1395,B,13,13-1,H,1,A,120,121,107.4,107.41,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],95,fine sand [T07],4,calcareous sand [Leg210],5,fine sand [T07],4,100,Deformed tephra or turbidite,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,84,0,1,5,0,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,405
340-U1395B-13H-1-A,340,U1395,B,13,13-1,H,1,A,121,127,107.41,107.47,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Deformed hemipelagic sedimen,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,406
340-U1395B-13H-1-A,340,U1395,B,13,13-1,H,1,A,127,150,107.47,107.7,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Deformed hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,contorted strata [BJ80],,,belowe this section similar deformation structures and also clastic dyke appear,,,,,,,,,407
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,0,18,107.7,107.88,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic clay with complex disturbance,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,408
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,18,32,107.88,108.02,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Some convolutions are observed ,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,409
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,32,66,108.02,108.36,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"from this layer to the bottom of the section, we can see inclined bedding",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,410
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,66,71,108.36,108.41,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,very fine mud [T07],1,,,,,100,greenish layer possibly volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,411
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,71,89,108.41,108.59,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic silt,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,412
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,89,110,108.59,108.8,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,413
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,110,125,108.8,108.95,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine medium sand [T07],5,,,,,100,ill sorted fine sand to mud,0,0,,0,,0,,0,,0,,0,,0,,,,,46,0,0,0,4,0,0,50,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,414
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,125,134,108.95,109.04,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,415
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,134,146,109.04,109.16,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,volcanic fall deposit?,0,0,,0,,0,,0,,0,,0,,0,,,,,75,0,2,0,23,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,416
340-U1395B-13H-2-A,340,U1395,B,13,13-2,H,2,A,146,150,109.16,109.2,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,417
340-U1395B-13H-3-A,340,U1395,B,13,13-3,H,3,A,0,21,109.2,109.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],70,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],30,fine mud [T07],3,100,,5,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,fault,,,clastic faults,,,,,,,,,418
340-U1395B-13H-3-A,340,U1395,B,13,13-3,H,3,A,21,70,109.41,109.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,fault,,,clastic faults,,,,,,,,,419
340-U1395B-13H-3-A,340,U1395,B,13,13-3,H,3,A,70,112,109.9,110.32,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Darker color than layer above,5,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,fault,,,clastic faults,,,,,,,,,420
340-U1395B-13H-3-A,340,U1395,B,13,13-3,H,3,A,112,116,110.32,110.36,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,40,60,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,421
340-U1395B-13H-3-A,340,U1395,B,13,13-3,H,3,A,116,152,110.36,110.72,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,fault,,,clastic faults,,,,,,,,,422
340-U1395B-13H-4-A,340,U1395,B,13,13-4,H,4,A,0,90,110.72,111.62,slight [drilling disturbance],2,carbonate ooze [Leg178],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,coarse sand [T07],7,100,Volcaniclastic sand introduced at high angle by clastic dike.,0,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,423
340-U1395B-13H-4-A,340,U1395,B,13,13-4,H,4,A,90,150,111.62,112.22,,,,,,,,,,,,WR taken,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,424
340-U1395B-13H-5-A,340,U1395,B,13,13-5,H,5,A,0,52,112.22,112.74,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,425
340-U1395B-13H-5-A,340,U1395,B,13,13-5,H,5,A,52,72,112.74,112.94,minimal [drilling disturbance],1,calcareous sand [Leg210],50,fine sand [T07],4,carbonate ooze [Leg178],50,fine mud [T07],3,100,,5,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,426
340-U1395B-14H-1-A,340,U1395,B,14,14-1,H,1,A,0,22,112.9,113.12,severe [drilling disturbance],7,volcaniclastic-mud [BGS-S81],95,very fine mud [T07],1,volcaniclastic-gravel [BGS-S81],5,pebble [W22_2],9,100,Potentially caused by drilling disturbance by barrel,5,100,,0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,100,0,0,0,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,427
340-U1395B-14H-1-A,340,U1395,B,14,14-1,H,1,A,22,150,113.12,114.4,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,very coarse sand [T07],8,calcareous sand [Leg210],40,coarse sand [T07],7,100,upper part of massive sandy volcaniclastic-bioclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,10,15,0,10,20,10,0,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,428
340-U1395B-14H-2-A,340,U1395,B,14,14-2,H,2,A,0,102,114.4,115.42,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,calcareous sand [Leg210],40,coarse sand [T07],7,100,,30,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,angular,3,2,30,3,27,0,0,5,5,25,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,429
340-U1395B-14H-2-A,340,U1395,B,14,14-2,H,2,A,102,150,115.42,115.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,,,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,430
340-U1395B-14H-3-A,340,U1395,B,14,14-3,H,3,A,0,6,115.9,115.96,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine medium sand [T07],5,,,,,100,,10,0,,0,,0,,0,,100,fine sand [T07],0,,0,,,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,431
340-U1395B-14H-3-A,340,U1395,B,14,14-3,H,3,A,6,22,115.96,116.12,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,432
340-U1395B-14H-3-A,340,U1395,B,14,14-3,H,3,A,22,34,116.12,116.24,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,433
340-U1395B-14H-3-A,340,U1395,B,14,14-3,H,3,A,34,37,116.24,116.27,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,434
340-U1395B-14H-3-A,340,U1395,B,14,14-3,H,3,A,37,102,116.27,116.92,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,435
340-U1395B-14H-3-A,340,U1395,B,14,14-3,H,3,A,102,150,116.92,117.4,,,,,,,,,,,,WR taken,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,436
340-U1395B-14H-4-A,340,U1395,B,14,14-4,H,4,A,0,13,117.4,117.53,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],65,medium sand [T07],6,calcareous sand [Leg210],35,medium sand [T07],6,100,basal part of turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,5,35,0,10,5,10,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,437
340-U1395B-14H-4-A,340,U1395,B,14,14-4,H,4,A,13,44,117.53,117.84,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,,,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,438
