Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1502A-30R-2-A,110,114,646,646.04,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-2-A,114,121,646.04,646.11,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-2-A,121,150,646.11,646.4,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,2,A
368-U1502A-30R-3-A,0,21,646.4,646.61,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,3,A
368-U1502A-30R-3-A,21,98,646.61,647.38,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,3,A
368-U1502A-30R-3-A,98,100,647.38,647.4,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,erosive,curved,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,3,A
368-U1502A-30R-3-A,100,150,647.4,647.9,,silty clay [MMK88],,silty clay,silty clay,,10YR 5/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,3,A
368-U1502A-30R-4-A,0,17,647.9,648.07,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,17,21,648.07,648.11,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,21,23,648.11,648.13,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,23,25,648.13,648.15,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10GY (dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,25,44,648.15,648.34,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,44,49,648.34,648.39,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,49,57,648.39,648.47,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,57,67,648.47,648.57,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,67,80,648.57,648.7,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,convolute lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,80,84,648.7,648.74,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,84,88,648.74,648.78,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,88,92,648.78,648.82,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,92,110,648.82,649,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,110,116,649,649.06,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,116,126,649.06,649.16,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,126,130,649.16,649.2,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-4-A,130,137,649.2,649.27,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,4,A
368-U1502A-30R-5-A,0,13,649.41,649.54,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 3/2 (very dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,13,15,649.54,649.56,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/5GY (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,15,43,649.56,649.84,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,43,45,649.84,649.86,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,45,55,649.86,649.96,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,55,61,649.96,650.02,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,61,68,650.02,650.09,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,68,75,650.09,650.16,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,75,79,650.16,650.2,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,79,100,650.2,650.41,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,100,104,650.41,650.45,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,104,116,650.45,650.57,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,116,118,650.57,650.59,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,118,122,650.59,650.63,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,planar,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,122,128,650.63,650.69,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-5-A,128,150,650.69,650.91,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,5,A
368-U1502A-30R-6-A,0,5,650.91,650.96,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,5,24,650.96,651.15,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/5GY (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,24,28,651.15,651.19,,clay [Leg339],with calcite,clay,clay with calcite,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,28,28,651.19,651.19,,,,,,,,,,,,,,,,,,,,,,,,,pyrite,nodule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,28,30,651.19,651.21,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/5GY (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,30,40,651.21,651.31,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,40,59,651.31,651.5,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/5GY (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,59,76,651.5,651.67,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 4/1 (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,76,81,651.67,651.72,,clay [Leg339],with calcite,clay,clay with calcite,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,81,115,651.72,652.06,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 3/2 (very dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,115,117,652.06,652.08,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 3/5GY (very dark greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-6-A,117,151,652.08,652.42,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 3/2 (very dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,6,A
368-U1502A-30R-7-A,0,2,652.42,652.44,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 3/2 (very dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,7,A
368-U1502A-30R-7-A,2,14,652.44,652.56,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,7,A
368-U1502A-30R-7-A,14,58,652.56,653,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 3/2 (very dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,7,A
368-U1502A-30R-7-A,58,64,653,653.06,,clay [Leg339],with calcite,clay,clay with calcite,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,7,A
368-U1502A-30R-CC-A,0,16,653.06,653.22,,clay [Leg339],with silt [2014],clay,clay with silt,,10YR 3/2 (very dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,30,R,CC,A
368-U1502A-31R-1-A,0,49,653,653.49,,clay [Leg339],,clay,clay,,5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,1,A
368-U1502A-31R-1-A,49,112,653.49,654.12,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,1,A
368-U1502A-31R-1-A,112,149,654.12,654.49,,clay [Leg339],,clay,clay,,5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,very well [BP01],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,1,A
368-U1502A-31R-2-A,0,15,654.49,654.64,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,2,A
368-U1502A-31R-2-A,15,21,654.64,654.7,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,2,A
368-U1502A-31R-2-A,21,35,654.7,654.84,,clay [Leg339],,clay,clay,,7.5YR 5/2 (brown),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,2,A
368-U1502A-31R-2-A,35,102,654.84,655.51,,clay [Leg339],,clay,clay,,5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,2,A
368-U1502A-31R-2-A,102,120,655.51,655.69,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 4/N (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,2,A
368-U1502A-31R-2-A,120,150,655.69,655.99,,clay [Leg339],,clay,clay,,5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,31,R,2,A
