Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix
340-U1394B-12H-2-A,340,U1394,B,12,12-2,H,2,A,0.0,150.0,93.0,94.5,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,0,,,100,"Hemipelagic calcareous ooze which contain rare shell fragments. Subtle change in color within the section. Light greenish gray fro 0-18 cm, light gray from 18-116 cm, white from 116-120 cm, and light gray from 120-140.",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-2-A,340,U1394,B,12,12-2,H,2,A,140.0,150.0,94.4,94.5,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-12H-3-A,340,U1394,B,12,12-3,H,3,A,0.0,51.0,94.5,95.01,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,with quite minor biogenic fragments,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-3-A,340,U1394,B,12,12-3,H,3,A,51.0,53.0,95.01,95.03,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],99,fine sand [T07],4,calcareous sand [Leg210],1,coarse sand [T07],7,100,,1,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-3-A,340,U1394,B,12,12-3,H,3,A,53.0,150.0,95.03,96.0,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,coarse sand [T07],7,volcaniclastic-mud [BGS-S81],10,fine mud [T07],3,100,"Coarse to very coarse volcaniclastic sand with mud clasts up to 3 cm, andesitic massive lave clasts, and biogenic clasts up to 4 mm. Mud clasts are composed of light grayed fine mud. Biogenic fragments are also included.",20,0,,0,,25,pebble [W22_2],0,,0,,60,pebble [W22_2],15,granule [T07],,,angular,,,,,,,,,,,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-4-A,340,U1394,B,12,12-4,H,4,A,0.0,55.0,96.0,96.55,slight [drilling disturbance],2,volcaniclastic-breccia [BGS-S81],100,pebble [W22_2],9,,0,,,100,,10,0,,0,,60,cobble [T07],0,,0,,20,pebble [W22_2],20,granule [T07],,"massive andesite clast seems to be essential fragments of this volcanic breccias. This is a lower part of volcanic breccias, which continues from the upper section. Grain sizes are reversely grading, when compared with the upper section 12H-3.",angular,,,,,,,,,,,,poor [BP01],absent [alteration],0,"Matrix is medium-coarse sand, which is ill sorted and mainly volcanic sand.",,,,,,,,,,,,
340-U1394B-12H-4-A,340,U1394,B,12,12-4,H,4,A,55.0,65.0,96.55,96.65,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-4-A,340,U1394,B,12,12-4,H,4,A,65.0,150.0,96.65,97.5,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,0,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-12H-5-A,340,U1394,B,12,12-5,H,5,A,0.0,150.0,97.5,99.0,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,10,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,90,,,,,,,
340-U1394B-12H-6-A,340,U1394,B,12,12-6,H,6,A,0.0,150.0,99.0,100.5,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,10,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,"95% biogenic, 5% mud clasts",rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,90,,,,,,,
340-U1394B-12H-7-A,340,U1394,B,12,12-7,H,7,A,0.0,68.0,100.5,101.18,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,10,0,,0,,0,,0,,0,,0,,100,very coarse sand [T07],,"80% biogenic, 20% mud clasts",rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,90,,,,,,,
340-U1394B-12H-CC-A,340,U1394,B,12,12-CC,H,CC,A,0.0,15.5,101.18,101.335,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,8,0,,0,,0,,0,,0,,0,,100,very coarse sand [T07],,"75% biogenic, 25% mud clasts",rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,92,,,,,,,
340-U1394B-12H-CC-A,340,U1394,B,12,12-CC,H,CC,A,15.5,20.0,101.335,101.38,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-13H-1-A,340,U1394,B,13,13-1,H,1,A,0.0,15.5,101.0,101.155,slight to moderate [drilling disturbance],3,volcaniclastic-conglomerate [BGS-S81],100,granule [T07],9,,,,,100,Fall-in unit from drilling process.,20,0,,0,,0,,0,,0,,0,,100,granule [T07],,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,80,,,,,,,
340-U1394B-13H-1-A,340,U1394,B,13,13-1,H,1,A,15.5,150.0,101.155,102.5,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,10,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,90,,,,,,,
340-U1394B-13H-2-A,340,U1394,B,13,13-2,H,2,A,0.0,150.0,102.5,104.0,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],97,coarse sand [T07],7,calcareous sand [Leg210],3,medium sand [T07],6,100,"biogenic clasts. (e.g. shells, coral, sponges) ",1,0,,0,,0,,0,,0,,0,,100,,,,rounded,,,,,,,,,,,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-13H-3-A,340,U1394,B,13,13-3,H,3,A,0.0,150.0,104.0,105.5,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-13H-3-A,340,U1394,B,13,13-3,H,3,A,0.0,150.0,104.0,105.5,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-13H-4-A,340,U1394,B,13,13-4,H,4,A,0.0,150.0,105.5,107.0,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-13H-5-A,340,U1394,B,13,13-5,H,5,A,0.0,150.0,107.0,108.5,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-13H-6-A,340,U1394,B,13,13-6,H,6,A,0.0,138.0,108.5,109.88,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-13H-CC-A,340,U1394,B,13,13-CC,H,CC,A,0.0,14.0,109.88,110.02,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-13H-CC-A,340,U1394,B,13,13-CC,H,CC,A,14.0,17.0,110.02,110.05,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-14H-1-A,340,U1394,B,14,14-1,H,1,A,0.0,8.0,110.0,110.08,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,95,,,,,,,
340-U1394B-14H-1-A,340,U1394,B,14,14-1,H,1,A,8.0,15.0,110.08,110.15,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],60,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,Chaotic mixture - likely drilling disturbance.,5,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,95,,,,,,,
340-U1394B-14H-1-A,340,U1394,B,14,14-1,H,1,A,15.0,20.0,110.15,110.2,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-14H-1-A,340,U1394,B,14,14-1,H,1,A,20.0,29.0,110.2,110.29,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,biogenic/organic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-14H-1-A,340,U1394,B,14,14-1,H,1,A,29.0,70.0,110.29,110.7,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,15,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,85,,,,,,,
340-U1394B-14H-1-A,340,U1394,B,14,14-1,H,1,A,70.0,84.0,110.7,110.84,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Drilling disturbance has introduced granules along the core barrel side similar to those seen at the tops of previous cores.,5,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,95,,,,,,,
340-U1394B-14H-1-A,340,U1394,B,14,14-1,H,1,A,84.0,90.0,110.84,110.9,moderate [drilling disturbance],4,carbonate ooze [Leg178],70,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,"Mix/layers of material, may be drilling disturbance.",2,0,,0,,50,medium sand [T07],0,,0,,0,,50,medium sand [T07],,biogenic,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-14H-1-A,340,U1394,B,14,14-1,H,1,A,90.0,150.0,110.9,111.5,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,biogenic,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-14H-2-A,340,U1394,B,14,14-2,H,2,A,0.0,16.0,111.5,111.66,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Background hemipelagic clay having light grey in color.,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-2-A,340,U1394,B,14,14-2,H,2,A,16.0,47.0,111.66,111.97,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Background hemipelagic carbonate ooze having grayish brown in color. Gastropod is found in this layer.,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-2-A,340,U1394,B,14,14-2,H,2,A,47.0,139.0,111.97,112.89,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Background hemipelagic clay in light gray in color. The lower part contains borrows which were produced by bioturbation.,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-2-A,340,U1394,B,14,14-2,H,2,A,139.0,142.0,112.89,112.92,minimal [drilling disturbance],1,ash [F&S84],100,fine mud [T07],3,,,,,100,"Very well sorted fine mud of dark gray, which could represent ash layer.",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-2-A,340,U1394,B,14,14-2,H,2,A,142.0,150.0,112.92,113.0,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,White hemipelagic clay.,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-3-A,340,U1394,B,14,14-3,H,3,A,0.0,19.0,113.0,113.19,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-14H-3-A,340,U1394,B,14,14-3,H,3,A,19.0,21.0,113.19,113.21,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],80,fine sand [T07],4,calcareous sand [Leg210],20,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-14H-3-A,340,U1394,B,14,14-3,H,3,A,21.0,30.0,113.21,113.3,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],80,medium sand [T07],6,calcareous sand [Leg210],20,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-3-A,340,U1394,B,14,14-3,H,3,A,30.0,31.0,113.3,113.31,high [drilling disturbance],6,ash [F&S84],100,very fine mud [T07],1,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-3-A,340,U1394,B,14,14-3,H,3,A,31.0,51.0,113.31,113.51,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-14H-3-A,340,U1394,B,14,14-3,H,3,A,51.0,150.0,113.51,114.5,high [drilling disturbance],6,calcareous sand [Leg210],70,fine medium sand [T07],5,volcaniclastic-sand [BGS-S81],30,fine medium sand [T07],5,100,,2,0,,0,,0,,30,pebble [W22_2],0,,0,,70,,,"major pumicious lava clasts and minor biogenic (shell, coral) clasts.",angular,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-4-A,340,U1394,B,14,14-4,H,4,A,0.0,80.0,114.5,115.3,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,calcareous sand [Leg210],40,coarse sand [T07],7,100,"Layer fines upward from coarse sand bioclastic/volcaniclastic sand at base to fine bioclastic/volcaniclastic sand at top.
",20,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,80,,,,,,,
340-U1394B-14H-4-A,340,U1394,B,14,14-4,H,4,A,80.0,103.0,115.3,115.53,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,calcareous sand [Leg210],40,coarse sand [T07],7,100,Layer fines upward from coarse sand bioclastic/volcaniclastic sand at base to fine bioclastic/volcaniclastic sand at top.,20,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,80,,,,,,,
340-U1394B-14H-4-A,340,U1394,B,14,14-4,H,4,A,103.0,150.0,115.53,116.0,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,calcareous sand [Leg210],40,coarse sand [T07],7,100,Layer fines upward from coarse sand bioclastic/volcaniclastic sand at base to fine bioclastic/volcaniclastic sand at top.,20,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,80,,,,,,,
340-U1394B-14H-5-A,340,U1394,B,14,14-5,H,5,A,0.0,60.0,116.0,116.6,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,Massive coarse to very coarse sand with normal grading composed of mixture of volcaniclastics and biogenic clasts up to granule size.,2,0,,0,,0,,0,,0,,0,,100,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-5-A,340,U1394,B,14,14-5,H,5,A,60.0,61.0,116.6,116.61,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Black colored tephra layer,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-5-A,340,U1394,B,14,14-5,H,5,A,61.0,104.0,116.61,117.04,moderate [drilling disturbance],4,volcaniclastic-mud [BGS-S81],99,fine mud [T07],3,calcareous sand [Leg210],1,granule [T07],9,100,,1,0,,0,,0,,0,,0,,0,,100,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-5-A,340,U1394,B,14,14-5,H,5,A,104.0,105.0,117.04,117.05,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"Gray colored sility, potentially ash layer",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-5-A,340,U1394,B,14,14-5,H,5,A,105.0,120.0,117.05,117.2,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],99,fine sand [T07],4,calcareous sand [Leg210],1,coarse sand [T07],7,100,Stratrified gray colored sand,1,0,,0,,0,,0,,0,,0,,100,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-5-A,340,U1394,B,14,14-5,H,5,A,120.0,127.0,117.2,117.27,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],99,fine sand [T07],4,calcareous sand [Leg210],1,coarse sand [T07],7,100,Light gray colored sand,1,0,,0,,0,,0,,0,,0,,100,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-5-A,340,U1394,B,14,14-5,H,5,A,127.0,139.0,117.27,117.39,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Dark gray colored sand,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-5-A,340,U1394,B,14,14-5,H,5,A,139.0,150.0,117.39,117.5,,,,,,,,,,,,Whole round core,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-14H-6-A,340,U1394,B,14,14-6,H,6,A,0.0,126.0,117.5,118.76,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-CC-A,340,U1394,B,14,14-CC,H,CC,A,0.0,21.0,118.76,118.97,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-14H-CC-A,340,U1394,B,14,14-1,H,1,A,21.0,27.0,118.97,119.03,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1394B-15H-1-A,340,U1394,B,15,15-1,H,1,A,0.0,26.0,119.0,119.26,slight [drilling disturbance],2,calcareous sand [Leg210],100,coarse sand [T07],7,,,,,100,"Light gray calcareous coarse sand, ill sorted and contains ~20 % volcanic materials (crystals).",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-1-A,340,U1394,B,15,15-1,H,1,A,26.0,35.0,119.26,119.35,moderate [drilling disturbance],4,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,"Gray layer, possibly ash.  The boundaryes between upper coarse sand and lower calcareous ooze is clear. At 28 cm, it is greenish in color with diffuse boundaries within the ash layer..",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-1-A,340,U1394,B,15,15-1,H,1,A,35.0,150.0,119.35,120.5,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"Light gray calcareous ooze. Vague green layers are observed at 102, 105 and 109 cm, which may represent thin ash layer.",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,0.0,3.0,120.5,120.53,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,3.0,8.0,120.53,120.58,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine medium sand [T07],5,,,,,100,,2,0,,0,,0,,0,,0,,80,granule [T07],20,coarse sand [T07],,"rounded muddy clasts and biogenic clasts.
",rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,8.0,17.0,120.58,120.67,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,very fine mud [T07],1,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,17.0,91.0,120.67,121.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,"biogenic clasts
",angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,91.0,93.0,121.41,121.43,minimal [drilling disturbance],1,calcareous sand [Leg210],70,medium sand [T07],6,volcaniclastic-sand [BGS-S81],30,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,93.0,102.0,121.43,121.52,minimal [drilling disturbance],1,calcareous sand [Leg210],80,fine sand [T07],4,volcaniclastic-sand [BGS-S81],20,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,102.0,110.0,121.52,121.6,minimal [drilling disturbance],1,calcareous sand [Leg210],80,fine medium sand [T07],5,volcaniclastic-sand [BGS-S81],20,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,110.0,129.0,121.6,121.79,minimal [drilling disturbance],1,calcareous sand [Leg210],80,medium sand [T07],6,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,,1,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,biogenic clasts.,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-2-A,340,U1394,B,15,15-2,H,2,A,129.0,150.0,121.79,122.0,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-15H-3-A,340,U1394,B,15,15-3,H,3,A,0.0,140.0,122.0,123.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Glauconite layers present.,2,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,biogenic,angular,,,,,,,,,,,,moderate [BP01],rare [alteration],2,Glauconite layers present.,,,,,98,,,,,,,
