Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Sediment structures,MAJ lith color (simple),MAJ Lith. color,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],MAJ lithology comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN lith color (simple),MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,MIN lithology comment,Lith. abundance sum [%],Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure comment,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
355-U1456D-20R-1-A,24,39,633.64,633.79,,nannofossil rich,claystone,,nannofossil rich claystone,,cross-bedded,dark gray,GLEY 1 4/10Y (dark greenish gray),70,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,GLEY 1 3/10Y (very dark greenish gray),30,silt,2,fine sand,4,,100,erosive,sharp,sub-horizontal,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,20,R,1,A
355-U1456D-20R-1-A,39,69,633.79,634.09,,nannofossil rich,claystone,,nannofossil rich claystone,,color banding,dark gray,GLEY 1 4/10Y (dark greenish gray),60,clay,1,clay,1,,silty,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,GLEY 1 3/10Y (very dark greenish gray),40,silt,2,fine sand,4,,100,erosive,sharp,horizontal,medium bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,20,R,1,A
355-U1456D-20R-1-A,69,85,634.09,634.25,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark greenish gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,moderate,3,pyrite,,,,,,355,U1456,D,20,R,1,A
355-U1456D-20R-1-A,85,107,634.25,634.47,,silty,sandstone,,silty sandstone,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),80,very fine sand,3,fine sand,4,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),20,clay,1,clay,1,,100,erosive,scoured,sub-horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,D,20,R,1,A
355-U1456D-20R-1-A,107,124,634.47,634.64,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),80,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,GLEY 1 3/10Y (very dark greenish gray),20,silt,2,fine sand,4,,100,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,20,R,1,A
355-U1456D-20R-1-A,124,141,634.64,634.81,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,20,R,1,A
355-U1456D-20R-2-A,0,14,634.9,635.04,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,20,R,2,A
355-U1456D-20R-2-A,14,35,635.04,635.25,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),80,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,GLEY 1 3/10Y (very dark greenish gray),20,silt,2,very fine sand,3,,100,gradational,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,20,R,2,A
355-U1456D-20R-2-A,35,55,635.25,635.45,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),90,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,GLEY 1 3/10Y (very dark greenish gray),10,silt,2,very fine sand,3,,100,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,20,R,2,A
355-U1456D-20R-2-A,55,70,635.45,635.6,,silty,sandstone,,silty sandstone,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),90,very fine sand,3,fine sand,4,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),10,clay,1,clay,1,,100,erosive,scoured,sub-horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,D,20,R,2,A
355-U1456D-20R-2-A,70,120,635.6,636.1,,nannofossil rich,claystone,,nannofossil rich claystone,,color banding,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,20,R,2,A
355-U1456D-20R-CC-A,0,13,636.14,636.27,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,20,R,CC,A
355-U1456D-21R-1-A,0,9,643.1,643.19,,,sandstone,,sandstone,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),80,fine sand,4,medium sand,5,,,claystone,,claystone,claystone,claystone,dark gray,10YR 4/1 (dark gray),20,clay,1,clay,1,,100,erosive,sharp,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,21,R,1,A
355-U1456D-21R-1-A,9,41,643.19,643.51,,,claystone,with nannofossils,claystone,,,dark gray,10YR 4/1 (dark gray),90,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),10,silt,2,very fine sand,3,,100,erosive,sharp,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,21,R,1,A
355-U1456D-21R-1-A,41,53,643.51,643.63,,,claystone,with nannofossils,claystone,,,dark gray,10YR 4/1 (dark gray),80,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),20,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,21,R,1,A
355-U1456D-21R-1-A,53,96,643.63,644.06,,,claystone,with nannofossils,claystone,,parallel lamination,dark gray,10YR 4/1 (dark gray),90,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),10,silt,2,very fine sand,3,,100,erosive,scoured,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,21,R,1,A
355-U1456D-21R-1-A,96,127,644.06,644.37,,,claystone,with nannofossils,claystone,,,dark gray,10YR 4/1 (dark gray),60,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),40,silt,2,very fine sand,3,,100,erosive,scoured,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,21,R,1,A
355-U1456D-21R-1-A,127,150,644.37,644.6,,,claystone,with nannofossils,claystone,,,dark gray,10YR 4/1 (dark gray),90,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),10,silt,2,very fine sand,3,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,21,R,1,A
355-U1456D-21R-2-A,0,39,644.6,644.99,,,claystone,with nannofossils,claystone,,color banding,dark gray,10YR 4/1 (dark gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,21,R,2,A
355-U1456D-21R-2-A,39,62,644.99,645.22,,,siltstone,,siltstone,,,dark gray,10YR 5/1 (gray),85,silt,2,very fine sand,3,,,claystone,,claystone,claystone,claystone,dark gray,10YR 4/1 (dark gray),15,clay,1,clay,1,,100,erosive,scoured,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,21,R,2,A
355-U1456D-21R-2-A,62,81,645.22,645.41,,,claystone,with nannofossils,claystone,,,dark gray,10YR 4/1 (dark gray),80,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),20,silt,2,very fine sand,3,,100,planar,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,21,R,2,A
355-U1456D-21R-2-A,81,115,645.41,645.75,,,claystone,with nannofossils,claystone,,color banding,dark gray,10YR 4/1 (dark gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,21,R,2,A
355-U1456D-21R-3-A,0,9,645.9,645.99,,,claystone,with nannofossils,claystone,,,dark gray,10YR 4/1 (dark gray),60,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),40,silt,2,very fine sand,3,,100,erosive,scoured,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,21,R,3,A
355-U1456D-21R-3-A,9,71,645.99,646.61,,,claystone,with nannofossils,claystone,,color banding,dark gray,10YR 4/1 (dark gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,21,R,3,A
355-U1456D-21R-3-A,71,89,646.61,646.79,,,claystone,with nannofossils,claystone,,color banding,dark gray,10YR 4/1 (dark gray),60,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),40,silt,2,very fine sand,3,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,21,R,3,A
355-U1456D-21R-CC-A,0,27,646.79,647.06,,,claystone,with nannofossils,claystone,,,dark gray,10YR 4/1 (dark gray),90,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 5/1 (gray),10,silt,2,very fine sand,3,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,21,R,CC,A
355-U1456D-22R-1-A,0,13,652.8,652.93,,,claystone,,claystone,,,dark gray,10YR 4/1 (dark gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,22,R,1,A
355-U1456D-22R-1-A,13,30,652.93,653.1,,silty,sandstone,,silty sandstone,,,dark gray,10YR 3/1 (very dark gray),60,silt,2,very fine sand,3,,silty,claystone,,claystone,claystone,claystone,dark gray,10YR 3/1 (very dark gray),40,very fine sand,3,fine sand,4,,100,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,22,R,1,A
355-U1456D-22R-1-A,30,57,653.1,653.37,,,claystone,,claystone,,parallel lamination,dark gray,10YR 4/1 (dark gray),80,clay,1,clay,1,,sandy,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 3/1 (very dark gray),20,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,22,R,1,A
355-U1456D-22R-1-A,57,94,653.37,653.74,,silty,sandstone,,silty sandstone,,,dark gray,10YR 3/1 (very dark gray),90,fine sand,4,medium sand,5,,,claystone,,claystone,claystone,claystone,dark gray,10YR 4/1 (dark gray),10,clay,1,clay,1,,100,erosive,sharp,horizontal,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,D,22,R,1,A
355-U1456D-22R-1-A,94,114,653.74,653.94,,,claystone,,claystone,,,dark gray,10YR 4/1 (dark gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,22,R,1,A
355-U1456D-22R-1-A,114,141,653.94,654.21,,,claystone,,claystone,,,dark gray,10YR 4/1 (dark gray),60,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,10YR 3/1 (very dark gray),40,silt,2,very fine sand,3,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,22,R,1,A
355-U1456D-22R-2-A,0,28,654.21,654.49,,,claystone,,claystone,,color banding,dark gray,10YR 4/1 (dark gray),90,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,10YR 3/1 (very dark gray),10,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,22,R,2,A
355-U1456D-22R-2-A,28,45,654.49,654.66,,silty,sandstone,,silty sandstone,,,dark gray,10YR 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,D,22,R,2,A
355-U1456D-22R-2-A,45,95,654.66,655.16,,,claystone,,claystone,,Planolites,dark gray,10YR 4/1 (dark gray),60,clay,1,clay,1,,nannofossil rich,claystone,with silt,nannofossil rich claystone,nannofossil rich claystone with silt,claystone with silt,light gray,GLEY 1 5/10Y (greenish gray),40,clay,1,clay,1,,100,erosive,sharp,sub-horizontal,thickly bedded,,,,,moderate,3,,,,,,,355,U1456,D,22,R,2,A
355-U1456D-22R-2-A,95,106,655.16,655.27,,,claystone,,claystone,,,dark gray,10YR 4/1 (dark gray),80,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,10YR 3/1 (very dark gray),20,silt,2,very fine sand,3,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,22,R,2,A
355-U1456D-22R-3-A,0,41,655.27,655.68,,,claystone,,claystone,,color banding,dark gray,10YR 4/1 (dark gray),90,clay,1,clay,1,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 3/1 (very dark gray),10,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,22,R,3,A
355-U1456D-22R-3-A,41,61,655.68,655.88,,silty,sandstone,with clay,silty sandstone,,,dark gray,10YR 3/1 (very dark gray),80,fine sand,4,medium sand,5,,,claystone,,claystone,claystone,claystone,dark gray,10YR 4/1 (dark gray),20,clay,1,clay,1,,100,gradational,gradational,sub-horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,D,22,R,3,A
355-U1456D-22R-3-A,61,88,655.88,656.15,,,claystone,,claystone,,,dark gray,10YR 4/1 (dark gray),80,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,10YR 3/1 (very dark gray),20,fine sand,4,medium sand,5,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,22,R,3,A
355-U1456D-23R-1-A,0,3,662.5,662.53,,,claystone,,claystone,,,dark gray,10YR 6/1 (gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,23,R,1,A
355-U1456D-23R-1-A,3,35,662.53,662.85,,,claystone,,claystone,,,dark gray,10YR 5/1 (gray),60,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,10YR 4/1 (dark gray),40,silt,2,very fine sand,3,,100,erosive,scoured,sub-horizontal,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,D,23,R,1,A
355-U1456D-23R-1-A,35,67,662.85,663.17,,sandy,siltstone,,sandy siltstone,,,dark gray,10YR 4/1 (dark gray),80,silt,2,very fine sand,3,,,claystone,,claystone,claystone,claystone,dark gray,10YR 5/1 (gray),20,clay,1,clay,1,,100,erosive,gradational,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,23,R,1,A
355-U1456D-23R-1-A,67,91,663.17,663.41,,sandy,siltstone,,sandy siltstone,,,dark gray,10YR 4/1 (dark gray),70,silt,2,fine sand,4,,,claystone,,claystone,claystone,claystone,dark gray,10YR 6/1 (gray),30,clay,1,clay,1,,100,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,23,R,1,A
355-U1456D-23R-1-A,91,110,663.41,663.6,,silty,sandstone,,silty sandstone,,,dark gray,10YR 4/1 (dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,D,23,R,1,A
355-U1456D-23R-1-A,110,130,663.6,663.8,,sandy,siltstone,,sandy siltstone,,,dark gray,10YR 4/1 (dark gray),80,very fine sand,3,fine sand,4,,,claystone,,claystone,claystone,claystone,dark gray,10YR 6/1 (gray),20,clay,1,clay,1,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,23,R,1,A
355-U1456D-23R-1-A,130,150,663.8,664,,silty,sandstone,,silty sandstone,,,dark gray,10YR 4/1 (dark gray),,very fine sand,3,medium sand,5,,,,,,,,,,,,,,,,,,,,medium bedded,normally graded,,,,,,,,,,,,355,U1456,D,23,R,1,A
355-U1456D-23R-2-A,0,6,664,664.06,,silty,sandstone,,silty sandstone,,,dark gray,10YR 3/1 (very dark gray),90,fine sand,4,medium sand,5,,,claystone,,claystone,claystone,claystone,dark gray,10YR 5/1 (gray),10,clay,1,clay,1,,100,erosive,scoured,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,23,R,2,A
355-U1456D-23R-2-A,6,28,664.06,664.28,,sandy,siltstone,,sandy siltstone,,,dark gray,10YR 4/1 (dark gray),80,silt,2,fine sand,4,,,claystone,,claystone,claystone,claystone,dark gray,10YR 5/1 (gray),20,clay,1,clay,1,,100,erosive,hardground,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,23,R,2,A
355-U1456D-23R-2-A,28,50,664.28,664.5,,,claystone,,claystone,,,dark gray,10YR 5/1 (gray),90,clay,1,clay,1,,sandy,siltstone,,sandy siltstone,sandy siltstone,siltstone,dark gray,10YR 4/1 (dark gray),10,silt,2,very fine sand,3,,100,erosive,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,23,R,2,A
355-U1456D-23R-2-A,50,69,664.5,664.69,,,claystone,,claystone,,,dark gray,10YR 5/1 (gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,23,R,2,A
355-U1456D-23R-2-A,69,85,664.69,664.85,,,nannofossil chalk,,nannofossil chalk,,Planolites,light gray,GLEY 1 6/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,gradational,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,23,R,2,A
355-U1456D-23R-2-A,85,105,664.85,665.05,,clayey,nannofossil chalk,,clayey nannofossil chalk,,Chondrites,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,gradational,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,23,R,2,A
355-U1456D-23R-2-A,105,120,665.05,665.2,,sandy,siltstone,,sandy siltstone,,burrows,dark gray,10YR 6/1 (gray),70,silt,2,fine sand,4,,,claystone,,claystone,claystone,claystone,dark gray,10YR 6/1 (gray),30,clay,1,clay,1,,100,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,23,R,2,A
355-U1456D-23R-3-A,0,10,665.2,665.3,,sandy,siltstone,,sandy siltstone,,,dark gray,10YR 6/1 (gray),90,silt,2,fine sand,4,,,claystone,,claystone,claystone,claystone,dark gray,10YR 6/1 (gray),10,clay,1,clay,1,,100,erosive,scoured,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,23,R,3,A
355-U1456D-23R-3-A,10,72,665.3,665.92,,,claystone,with silt,claystone with silt,,,dark gray,10YR 6/1 (gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,23,R,3,A
355-U1456D-24R-1-A,0,27,672.2,672.47,,,claystone,,claystone,,,dark gray,GLEY 1 4/5GY (dark greenish gray),80,clay,1,clay,1,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,dark gray,GLEY 1 4/5GY (dark greenish gray),20,very fine sand,3,very fine sand,3,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,24,R,1,A
355-U1456D-24R-1-A,27,37,672.47,672.57,,,claystone,,claystone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),80,clay,1,clay,1,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark gray,GLEY 1 4/5GY (dark greenish gray),20,silt,2,silt,2,,100,planar,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,24,R,1,A
355-U1456D-24R-1-A,37,55,672.57,672.75,,,claystone,,claystone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),95,clay,1,clay,1,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark gray,GLEY 1 4/5GY (dark greenish gray),5,silt,2,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,24,R,1,A
355-U1456D-24R-1-A,55,70,672.75,672.9,,clayey,siltstone,,clayey siltstone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),60,silt,2,silt,2,,,claystone,,claystone,claystone,claystone,dark gray,GLEY 1 4/5GY (dark greenish gray),40,clay,1,clay,1,,100,planar,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,24,R,1,A
355-U1456D-24R-1-A,70,99,672.9,673.19,,silty,sandstone,,silty sandstone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),85,fine sand,4,fine sand,4,,,claystone,,claystone,claystone,claystone,dark gray,GLEY 1 4/5GY (dark greenish gray),15,clay,1,clay,1,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,24,R,1,A
355-U1456D-24R-1-A,99,128,673.19,673.48,,,claystone,,claystone,,color banding,dark gray,GLEY 1 4/5GY (dark greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,24,R,1,A
355-U1456D-24R-2-A,0,18,673.48,673.66,,,claystone,,claystone,,color banding,dark gray,GLEY 1 4/5GY (dark greenish gray),90,clay,1,clay,1,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark gray,GLEY 1 4/5GY (dark greenish gray),10,silt,2,silt,2,,100,erosive,sharp,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,D,24,R,2,A
355-U1456D-24R-2-A,18,45,673.66,673.93,,,claystone,,claystone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),80,clay,1,clay,1,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,dark gray,GLEY 1 4/5GY (dark greenish gray),20,fine sand,4,fine sand,4,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,24,R,2,A
355-U1456D-24R-2-A,45,61,673.93,674.09,,,claystone,,claystone,,color banding,dark gray,GLEY 1 4/5GY (dark greenish gray),70,clay,1,clay,1,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark gray,GLEY 1 4/5GY (dark greenish gray),30,silt,2,silt,2,,100,,,,,,,,,,,,,,,,,355,U1456,D,24,R,2,A
355-U1456D-24R-CC-A,0,13,674.09,674.22,,clayey,siltstone,,clayey siltstone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),70,silt,2,silt,2,,,claystone,,claystone,claystone,claystone,dark gray,GLEY 1 4/5GY (dark greenish gray),30,clay,1,silt,2,,100,,,,,,,,,,,,,,,,,355,U1456,D,24,R,CC,A
355-U1456D-25R-1-A,0,10,681.9,682,,,claystone,,claystone,,,dark gray,GLEY 1 4/5GY (dark greenish gray),95,clay,1,clay,1,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,dark gray,GLEY 1 4/5GY (dark greenish gray),5,fine sand,4,fine sand,4,,100,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,25,R,1,A
355-U1456D-25R-1-A,10,21,682,682.11,,clayey,siltstone,,clayey siltstone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),85,silt,2,silt,2,,,claystone,,claystone,claystone,claystone,dark gray,GLEY 1 4/5GY (dark greenish gray),15,clay,1,silt,2,,100,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,25,R,1,A
355-U1456D-25R-1-A,21,36,682.11,682.26,,,claystone,,claystone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),80,clay,1,clay,1,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark gray,GLEY 1 4/5GY (dark greenish gray),20,silt,2,silt,2,,100,planar,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,25,R,1,A
355-U1456D-25R-1-A,36,52,682.26,682.42,,clayey,siltstone,,clayey siltstone,,,dark gray,GLEY 1 4/5GY (dark greenish gray),95,silt,2,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,dark gray,GLEY 1 4/5GY (dark greenish gray),5,fine sand,4,fine sand,4,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,25,R,1,A
355-U1456D-25R-1-A,52,62,682.42,682.52,,,claystone,,claystone,,,dark gray,GLEY 1 4/5GY (dark greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,planar,gradational,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,25,R,1,A
355-U1456D-25R-1-A,62,81,682.52,682.71,,clayey,siltstone,,clayey siltstone,,normal grading,dark gray,GLEY 1 4/5GY (dark greenish gray),70,silt,2,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark gray,GLEY 1 4/5GY (dark greenish gray),30,clay,1,silt,2,,100,planar,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,25,R,1,A
355-U1456D-25R-1-A,81,104,682.71,682.94,,,claystone,,claystone,,color banding,dark gray,GLEY 1 4/5GY (dark greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,planar,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,25,R,1,A
355-U1456D-25R-1-A,104,116,682.94,683.06,,clayey,siltstone,,clayey siltstone,,parallel lamination,dark gray,GLEY 1 4/5GY (dark greenish gray),90,silt,2,silt,2,,,claystone,,claystone,claystone,claystone,dark gray,GLEY 1 4/5GY (dark greenish gray),10,clay,1,clay,1,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,25,R,1,A
355-U1456D-25R-1-A,116,150,683.06,683.4,,,claystone,,claystone,,color banding,dark gray,GLEY 1 4/5GY (dark greenish gray),60,clay,1,clay,1,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark gray,GLEY 1 4/5GY (dark greenish gray),40,silt,2,silt,2,,100,,,,,,,,,,,,,,,,,355,U1456,D,25,R,1,A
