Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,REFERENCE,Lithology Prefix,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name
323-U1345A-14H-5-A,323,U1345,A,14,14-5,H,5,A,137,150,124.72,124.85,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-6-A,323,U1345,A,14,14-6,H,6,A,0,3,124.85,124.88,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-6-A,323,U1345,A,14,14-6,H,6,A,3,88,124.88,125.73,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-6-A,323,U1345,A,14,14-6,H,6,A,88,137,125.73,126.22,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-6-A,323,U1345,A,14,14-6,H,6,A,137,150,126.22,126.35,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-7-A,323,U1345,A,14,14-7,H,7,A,0,39,126.35,126.74,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-7-A,323,U1345,A,14,14-7,H,7,A,39,63,126.74,126.98,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-7-A,323,U1345,A,14,14-7,H,7,A,63,84,126.98,127.19,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-7-A,323,U1345,A,14,14-7,H,7,A,84,132,127.19,127.67,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-14H-CC-A,323,U1345,A,14,14-CC,H,CC,A,0,34,127.67,128.01,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-15H-1-A,323,U1345,A,15,15-1,H,1,A,0,36,127.9,128.26,diatom silty clay,Leg 323,,diatom silty clay,,soft,5GY 4/1,,,,,,,,,,,,,,,,
323-U1345A-15H-2-A,323,U1345,A,15,15-2,H,2,A,0,132,128.26,129.58,diatom silty clay,Leg 323,,diatom silty clay,,soft,5GY 4/1,,,,,,,,,,,,,,,,
323-U1345A-15H-3-A,323,U1345,A,15,15-3,H,3,A,0,57,129.76,130.33,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,80,soft,4/N,,,,,medium laminated to thinly bedded,,,,,,,,,,,
323-U1345A-15H-3-A,323,U1345,A,15,15-3,H,3,A,0,57,129.76,130.33,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,5,soft,10Y 3/1,,,,,medium laminated to thinly bedded,,,,,,,,,,,
323-U1345A-15H-3-A,323,U1345,A,15,15-3,H,3,A,0,57,129.76,130.33,silt [S54],,diatom-rich,diatom-rich silt,15,soft,5Y 4/2,,,,,medium laminated to thinly bedded,,,,,,,,,,,
323-U1345A-15H-3-A,323,U1345,A,15,15-3,H,3,A,57,150,130.33,131.26,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-15H-4-A,323,U1345,A,15,15-4,H,4,A,0,150,131.26,132.76,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-15H-5-A,323,U1345,A,15,15-5,H,5,A,0,150,132.76,134.26,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-15H-6-A,323,U1345,A,15,15-6,H,6,A,0,70,134.26,134.96,sandy silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing sandy silt,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-15H-6-A,323,U1345,A,15,15-6,H,6,A,70,139,134.96,135.65,clay [S54] ,,diatom-rich,diatom-rich clay,20,soft,5Y 4/1 ,,,,,medium to thickly laminated,,,,,,,,,,,
323-U1345A-15H-6-A,323,U1345,A,15,15-6,H,6,A,70,139,134.96,135.65,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,80,soft,4/N,,,,,medium to thickly laminated,,,,,,,,,,,
323-U1345A-15H-6-A,323,U1345,A,15,15-6,H,6,A,139,150,135.65,135.76,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-15H-7-A,323,U1345,A,15,15-7,H,7,A,0,16,135.76,135.92,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-15H-7-A,323,U1345,A,15,15-7,H,7,A,16,22,135.92,135.98,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,80,soft,4/N,,,,,medium to thickly laminated,,,,,,,,,,,
323-U1345A-15H-7-A,323,U1345,A,15,15-7,H,7,A,16,22,135.92,135.98,diatom ooze,Leg 323,,diatom ooze,20,soft,5Y 4/1 ,,,,,medium to thickly laminated,,,,,,,,,,,
323-U1345A-15H-7-A,323,U1345,A,15,15-7,H,7,A,22,146,135.98,137.22,clay [S54] ,,authigenic-carbonate-rich,authigenic-carbonate-rich clay,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-15H-8-A,323,U1345,A,15,15-8,H,8,A,0,54,137.22,137.76,clay [S54] ,,authigenic-carbonate-rich,authigenic-carbonate-rich clay,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-15H-CC-A,323,U1345,A,15,15-CC,H,CC,A,0,0,137.76,137.76,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-15H-CC-A,323,U1345,A,15,15-CC,H,CC,A,0,22,137.76,137.98,clay [S54] ,,authigenic-carbonate-rich,authigenic-carbonate-rich clay,,soft,4/N,,,,,,,,,,,,,,,,
323-U1345A-16H-1-A,323,U1345,A,16,16-1,H,1,A,0,71,137.4,138.11,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-2-A,323,U1345,A,16,16-2,H,2,A,0,106,138.11,139.17,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-2-A,323,U1345,A,16,16-2,H,2,A,106,110,139.17,139.21,silty clay [S54],"Shepard, 1954",diatom-bearing authigenic carbonate-rich,diatom-bearing authigenic carbonate-rich silty clay,,,10Y 3/1,,,,,authigenic carbonates,,,,,,,,,,,
323-U1345A-16H-2-A,323,U1345,A,16,16-2,H,2,A,110,142,139.21,139.53,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-3-A,323,U1345,A,16,16-3,H,3,A,0,136,139.53,140.89,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-4-A,323,U1345,A,16,16-4,H,4,A,0,55,140.89,141.44,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-4-A,323,U1345,A,16,16-4,H,4,A,55,94,141.44,141.83,clay [S54] ,,diatom-rich,diatom-rich clay,30,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-4-A,323,U1345,A,16,16-4,H,4,A,55,94,141.44,141.83,silty clay [S54],"Shepard, 1954",,silty clay,70,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-4-A,323,U1345,A,16,16-4,H,4,A,94,143,141.83,142.32,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-5-A,323,U1345,A,16,16-5,H,5,A,0,140,142.32,143.72,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-5-A,323,U1345,A,16,16-5,H,5,A,140,148,143.72,143.8,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-6-A,323,U1345,A,16,16-6,H,6,A,0,147,143.8,145.27,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-7-A,323,U1345,A,16,16-7,H,7,A,0,6,145.27,145.33,silty clay [S54],"Shepard, 1954",,silty clay,,,10Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-7-A,323,U1345,A,16,16-7,H,7,A,6,81,145.33,146.08,silt [S54],,diatom-bearing,diatom-bearing silt,,,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-8-A,323,U1345,A,16,16-8,H,8,A,0,91,146.08,146.99,silt [S54],,diatom-bearing,diatom-bearing silt,,,5Y 3/1,,,,,,,,,,,,,,,,
323-U1345A-16H-CC-A,323,U1345,A,16,16-CC,H,CC,A,0,34,146.99,147.33,silt [S54],,diatom-bearing,diatom-bearing silt,,,5Y 3/1,,,,,,,,,,,,,,,,
