leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
14,139,,1,1,5.0,7.0,114.00,114.06, 1,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,508,RSPIO0010,Spirocyrtis sp.,PRESENT,  ,1,a6414e67bc6667aa035b53bb13b831f1,14-139-1-1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCERA0025,Ceratocyrtis cucullaris (q),PRESENT,  ,1,15056ff0c721990cdb1f99c583c2298a,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCLAC0020,Clathrocorona sphaerocephala,ABUNDANT,  ,2,dc546b440b887bec5395b16603d07a12,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCORU0018,Cornutella clathrata,PRESENT,  ,2,d15b4c01f770dbb0c494b0dc89bbc844,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCORU0020,Cornutella clava,FEW,  ,2,20fdd5712dbe5bf52767bf57f759887c,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCORU0040,Cornutella profunda,PRESENT,  ,2,b1d21b397c1fb24aae664fab97ea8c8d,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCROY0020,Cromyechinus langii,RARE,  ,2,764f7b03be7a7e39629e4cbd24e4f145,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCYCA0070,Cyclampterium pegetrum,PRESENT,  ,2,527aa7719a6703abe894988d34d4268d,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCYRH0010,Cyrtophormis sp.,FEW,  ,2,aa3fb1f10257b9f0f7c2d39eedc52183,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCYRH0020,Cyrtophormis armata,COMMON,  ,2,b47665844cff6d22a2f31c648710785a,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDEND0110,Dendrospyris pododendros,PRESENT,  ,2,17da4d9fa62612af9d6c11535cf8c921,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDEND0110,Dendrospyris pododendros,COMMON,  ,2,3de1446fa7c1706e8d76043567721e71,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDESM0010,Desmospyris sp.,COMMON,  ,3,2aced95ce8fa43f235fe3ba01d8b14d2,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDICO0020,Dicolocapsa microcephala,RARE,  ,3,25bb5cf44d39ed5e0f6f1333efb71804,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDIPL0040,Diplocyclas ionis,FEW,  ,3,a437656bcce0a2dc21e91bb2b31ca627,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RHEXS0020,Hexaspyris sp.,PRESENT,  ,3,5927229f6f695c7908cb05246f9d1377,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0010,Lipmanella sp.,FEW,  ,3,886764f4faf5eed9d14817c7b34e1274,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0010,Lipmanella sp.,PRESENT,  ,3,b1a57ef03a7a67688a92cdf8126586d7,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0011,Lipmanella sp. (q),PRESENT,  ,3,bec877ce46a65a0ec24f922d21be785a,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0071,Lipmanella xiphephorum (q),PRESENT,  ,3,a9428303344427661fe304e7bbc94400,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITH0015,Lithamphora corbula,FEW,  ,3,dec7c30267dc48c97623d2959915c7a4,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITM0010,Lithocampium sp.,COMMON,  ,3,ec8be45242bf3b21cacba192629d4a97,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITM0011,Lithocampium sp. (q),PRESENT,  ,4,ef7ad7f9e1b8cfc557caab4190e3df32,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITO0040,Lithocampe compacta,PRESENT,  ,4,4e0e52734f2169d63cbc9d8054bb04c2,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITO0060,Lithocampe cornuta,FEW,  ,4,0f3407c11c86bb2cd1893f5677b91590,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITT0050,Lithomitra eruca,PRESENT,  ,4,a2bc78370f525bda91bb37315b4ee225,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITT0070,Lithomitra imbricata,PRESENT,  ,4,b5851764456fac7c68d07087e07a9dab,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,ROMMG0020,Ommatogramma sp.,PRESENT,  ,4,89c53fa46d9a649af133e3c768a22ccb,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RPERY0010,Peripyramis sp.,PRESENT,  ,4,8a855e0f9e219cc88f3b677268ac19df,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RPERY0040,Peripyramis woodringi,FEW,  ,4,2af8a83b65c17288a4f93c90b9febeac,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RRHOD0041,Rhodospyris tricornis (q),FEW,  ,4,f0c6cbe74d803bc795c3ffebf13a22aa,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RRHOP0010,Rhopalastrum sp.,PRESENT,  ,4,cd9e5307f52473e39497e82b1591c90a,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RRHOP0030,Rhopalastrum angulatum,PRESENT,  ,5,5a44e79c9c7993bb4cc8e9b40ade012a,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSPIO0040,Spirocyrtis subtilis,COMMON,  ,5,89e28b282eb1b8ca94791b231d0e4510,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSPOD0160,Spongodiscus resurgens,ABUNDANT,  ,5,a9f7bf41d77492bc149449f567f731dd,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTID0040,Stichopodium cienkowskii,FEW,  ,5,a3f72354496fa4e81f8e05fe008c2e69,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTID0060,Stichopodium martellii,FEW,  ,5,e8154acebca761859dd96fe212d2ce97,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTIO0040,Stichocorys coronata,PRESENT,  ,5,5a63bd67ce50fd0a2603d2f6f99d3bcc,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTIO0050,Stichocorys delmontensis,ABUNDANT,  ,5,cd6e6b93d8fe50e69e233080fc25ef4a,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTIO0090,Stichocorys wolfii,COMMON,  ,5,8c0a68f7097c2a057daf8fce0ec48bbc,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0010,Stylosphaera sp.,PRESENT,  ,5,18c7f47e857060f67da992552c479758,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0010,Stylosphaera sp.,FEW,  ,5,455889c008ccbd07583e8adc0c0d9c0a,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0020,Stylosphaera angelina,FEW,  ,6,6d881f644febabfb10eda7309d91afd1,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTHEP0020,Theocamptra corona,COMMON,  ,6,fbbfcab53f1858d65cd7ccd3d853aaa0,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTHEP0040,Theocamptra marylandica,COMMON,  ,6,425a02afa63ae6fb6328b0093132308f,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTHEP0050,Theocamptra ovata,FEW,  ,6,f5a36611915c3f5a3fd9f505eabf3ff7,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTHEP0060,Theocamptra spirocyrtis,COMMON,  ,6,30caad5897f11af91407d85ae65f53eb,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTRIS0010,Tricolospyris leibnitziana,PRESENT,  ,6,cc4d8e380eb673b9950bdb1dd9dbd19c,14-139-5-CC
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTRIS0011,Tricolospyris leibnitziana (q),PRESENT,  ,6,1bcd0dfa034d18195848ebe476cad33a,14-139-5-CC
14,139,,7,2,80.0,82.0,656.00,658.79, 6,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RCANN0090,Cannartus tubarius,RARE,  ,1,48748cc9a83468354719e5085f6dd204,14-139-7-2
14,139,,7,2,80.0,82.0,656.00,658.79, 6,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RCROY0020,Cromyechinus langii,PRESENT,  ,1,eed49bdf269b40eda199da193c3eaeae,14-139-7-2
14,139,,7,2,80.0,82.0,656.00,658.79, 6,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RLITO0190,Lithocampe tetrapera,RARE,  ,1,4e1b31433c13eb3df42fbdfcb952a922,14-139-7-2
14,139,,7,2,80.0,82.0,656.00,658.79, 6,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSPOG0010,Spongasteriscus sp.,RARE,  ,1,cded58b082141f38120fe064e02a7e1d,14-139-7-2
14,139,,7,2,80.0,82.0,656.00,658.79, 6,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSTIO0050,Stichocorys delmontensis,RARE,  ,1,3a09cd64deaa80478db702230bb0e581,14-139-7-2
14,139,,7,2,80.0,82.0,656.00,658.79, 6,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSTIO0090,Stichocorys wolfii,RARE,  ,1,cc5bfe15c937ec9a155e602cbd27e48e,14-139-7-2
14,139,,7,5,5.0,7.0,656.00,662.54, 4,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RCYRH0010,Cyrtophormis sp.,RARE,  ,1,fbc56efa1a54164db65b0a30d67207a1,14-139-7-5
14,139,,7,5,5.0,7.0,656.00,662.54, 4,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSPIO0040,Spirocyrtis subtilis,RARE,  ,1,cadd7b3b5dbb81d06a48a36dccd42ae7,14-139-7-5
14,139,,7,5,5.0,7.0,656.00,662.54, 4,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSPOG0010,Spongasteriscus sp.,RARE,  ,1,8f997fcadabab06c737d1434ca612e1b,14-139-7-5
14,139,,7,5,5.0,7.0,656.00,662.54, 4,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSTIO0050,Stichocorys delmontensis,RARE,  ,1,76d10ebf17b97bc8596b58570346d900,14-139-7-5
14,139,,7,5,8.0,10.0,656.00,662.57, 1,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSPOG0010,Spongasteriscus sp.,RARE,  ,1,7da01f2b01d9d5fb52485c8bdf42b6ef,14-139-7-5
14,139,,7,6,80.0,82.0,656.00,664.79, 4,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RCARO0010,Carpocanistrum sp.,PRESENT,  ,1,c4ae861d2bf9441ee1942e720ac03f99,14-139-7-6
14,139,,7,6,80.0,82.0,656.00,664.79, 4,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RLITO0190,Lithocampe tetrapera,PRESENT,  ,1,0cbc6538242e86d3f32c40675a5c807a,14-139-7-6
14,139,,7,6,80.0,82.0,656.00,664.79, 4,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSPOG0010,Spongasteriscus sp.,RARE,  ,1,1b04b4b9698828bddf78f481ca4377cc,14-139-7-6
14,139,,7,6,80.0,82.0,656.00,664.79, 4,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,508,RSTIO0090,Stichocorys wolfii,RARE,  ,1,e7a89e28d80ac14604e45e5ce23cd4e5,14-139-7-6
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RACRO0020,Acrobotrys disolenia,RARE,  ,1,6504740be0a706238d4c3d5bc7812a54,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RACRO0031,Acrobotrys sphaerothorax (q),PRESENT,  ,1,255ef9f65581b74ddd0a687344088309,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RBOTO0030,Botryocyrtis quinaria,COMMON,  ,1,f97dae610bf61c012f17076a8c58e646,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RBOTY0040,Botryocella multicellaris,RARE,  ,1,3cfcfc94f3b1a08099c824056253483c,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCALC0030,Calocycletta annosa,RARE,  ,1,a598fc296e5076ebe2bd8506d864f8f7,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCALC0112,Calocycletta virginis (q),PRESENT,  ,1,7ac7d94216c9f3fd4c6f0ea8c070da60,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCANN0070,Cannartus prismaticus,RARE,  ,1,2e19f9849d9179b6c3a176ffbaaeb04b,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCANN0090,Cannartus tubarius,RARE,  ,1,ea8ebe1e43a3e6e34a3f9e384e53c36a,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCARN0011,Carpocanopsis bramlettei (q),PRESENT,  ,1,bd6a557eff3d8cdead9c3254012c3649,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCARN0040,Carpocanopsis favosa,COMMON,  ,1,8ff38610cd44e62fa2b99d2cbf00d1f9,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCROY0020,Cromyechinus langii,RARE,  ,2,a8aa8ef583fb59d30e9d9b2492616463,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCYRH0010,Cyrtophormis sp.,FEW,  ,2,7718a5c541893b18dd3e7a26caf8ebc5,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDEND0110,Dendrospyris pododendros,PRESENT,  ,2,04db7349be415aec288fdac5efe175af,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDICO0020,Dicolocapsa microcephala,RARE,  ,2,7fb3a117d7e13a61830a86d25ef59e1a,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDORC0035,Dorcadospyris ateuchus (q),RARE,  ,2,986132f449274bfea83f1b06a9311082,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDORC0180,Dorcadospyris simplex,PRESENT,  ,2,e7970b9404dd9793f160ebec9890cd5e,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLAMP0080,Lamprocyclas rhinoceros,RARE,  ,2,06e2258c938f424e3cabbd0f99165df6,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0010,Lipmanella sp.,FEW,  ,2,9df40696f429d429313cbc820d3c3cd3,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIRI0066,Liriospyris hexapoda (q),PRESENT,  ,2,0e64852f7d542f1293911b1ba85f75d3,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITM0011,Lithocampium sp. (q),PRESENT,  ,2,7fce0ac2e88351720fb8b1224afb4709,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITO0010,Lithocampe sp.,PRESENT,  ,3,579ae79020f4cb834d5d8148b67fbb49,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITO0060,Lithocampe cornuta,COMMON,  ,3,72d48c566c41f41d1b10849d19edac45,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITO0180,Lithocampe subligata,PRESENT,  ,3,06ec0dc99965d8d5e0f238beeab14484,14-139-7-CC
14,139,,7,CC,0.0,0.0,656.00,665.58,38,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITO0190,Lithocampe tetrapera,ABUNDANT,  ,3,6f7050b55b828c3ecd457e836a90417e,14-139-7-CC
