Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1404A-19H-3-A,342,U1404,A,19,19-3,H,3,A,0,151,165.7,167.21,,clay [Leg339],with biosilica [Leg339],clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-19H-4-A,342,U1404,A,19,19-4,H,4,A,0,151,167.21,168.72,,clay [Leg339],with biosilica [Leg339],clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-19H-5-A,342,U1404,A,19,19-5,H,5,A,0,152,168.72,170.24,,clay [Leg339],with biosilica [Leg339],clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-19H-6-A,342,U1404,A,19,19-6,H,6,A,0,113,170.24,171.37,,clay [Leg339],with biosilica [Leg339],clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-19H-7-A,342,U1404,A,19,19-7,H,7,A,0,94,171.46,172.4,,clay [Leg339],with biosilica [Leg339],clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-19H-CC-A,342,U1404,A,19,19-CC,H,CC,A,0,30,172.4,172.7,,clay [Leg339],with biosilica [Leg339],clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-20H-1-A,342,U1404,A,20,20-1,H,1,A,0,150,172.2,173.7,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,"0 to 2 cm is a disturbed interval
9 to 10 cm present a crack",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-20H-2-A,342,U1404,A,20,20-2,H,2,A,0,150,173.7,175.2,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-20H-3-A,342,U1404,A,20,20-3,H,3,A,0,150,175.2,176.7,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-20H-4-A,342,U1404,A,20,20-4,H,4,A,0,150,176.7,178.2,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-20H-5-A,342,U1404,A,20,20-5,H,5,A,0,150,178.2,179.7,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-20H-6-A,342,U1404,A,20,20-6,H,6,A,0,108,179.7,180.78,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-20H-7-A,342,U1404,A,20,20-7,H,7,A,0,84,180.9,181.74,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-20H-CC-A,342,U1404,A,20,20-CC,H,CC,A,0,22,181.74,181.96,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-21H-1-A,342,U1404,A,21,21-1,H,1,A,0,150,181.7,183.2,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Dark black-brown horizons at 35 and 52 cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-21H-2-A,342,U1404,A,21,21-2,H,2,A,0,150,183.2,184.7,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Lighter blue (10GY 5/1) interval from 90-129cm.  Darker green horizon at 109cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-21H-3-A,342,U1404,A,21,21-3,H,3,A,0,150,184.7,186.2,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Likely IRD layer 101 and 133cm (sandstone pieces).,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-21H-4-A,342,U1404,A,21,21-4,H,4,A,0,150,186.2,187.7,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Lighter blue (10GY 5/1) interval from 55-60 cm; sharp diagonal contact at the top of the interval.,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-21H-5-A,342,U1404,A,21,21-5,H,5,A,0,150,187.7,189.2,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,"change in color: from 90 to 150 cm, the color becomes 10Y 5/1 (dark greenish gray)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-21H-6-A,342,U1404,A,21,21-6,H,6,A,0,143,189.2,190.63,silty [Leg339],clay [Leg339],,silty  clay ,10Y 5/1 (dark greenish gray),,,,moderate [DB91],4,,"color varies from 10Y 5/1  (dark greenish gray) to 5GY 4/1 (dark greenish gray)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-21H-7-A,342,U1404,A,21,21-7,H,7,A,0,65,190.7,191.35,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-21H-CC-A,342,U1404,A,21,21-CC,H,CC,A,0,33,191.35,191.68,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-22H-1-A,342,U1404,A,22,22-1,H,1,A,12,136,191.2,192.56,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,0 to 12 cm: partially disturbed interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-22H-2-A,342,U1404,A,22,22-2,H,2,A,0,110,192.7,193.8,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-22H-3-A,342,U1404,A,22,22-3,H,3,A,0,52,193.8,194.32,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-22H-CC-A,342,U1404,A,22,22-CC,H,CC,A,0,61,194.32,194.89,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-23H-1-A,342,U1404,A,23,23-1,H,1,A,0,150,194.9,196.4,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,"Black-green smudges at 98, 115-120, 137-138 cm and a diagonal black-green horizon from 62-68 cm.  Moderate to heavy burrowing apparent in Sections 1-2 due to the presence of ?Mn-oxide layers. Burrowing of darker oxides lends Section 1 a mottled appearance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-23H-2-A,342,U1404,A,23,23-2,H,2,A,0,150,196.4,197.9,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,"Black-green smudges at 53.5 and 79 cm.  Green horizon at 102 cm with dispersed green flecks below (102-150cm, continued to the top of Section 3, 9cm). Mottled, darker ?Mn-oxide interval ends at  102 cm after which obvious burrow disappear (i.e., bioturbation intensity is heavy from 102-150 cm).",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-23H-3-A,342,U1404,A,23,23-3,H,3,A,0,150,197.9,199.4,silty [Leg339],clay [Leg339],,silty  clay ,10Y 5/1 (greenish gray),,,,heavy_339 [DB91],5,,"The Munsell listed is the dominant color (present from 53-138 cm). From 53-81 cm and 104-138 cm the brown interval is darker and more homogenous as compared to 81-104 cm (lighter with some mottling).  From 0-53 cm a secondary color (blue-greener, 10GY 5/1) dominates; bioturbation is heavy, and rare green flecks are present throughout (most green flecks occur from 0-9 cm). The secondary color (10GY 5/1 again dominates from 138-150cm, with coffee colored mottling from bioturbation of the overlying browner interval.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-23H-4-A,342,U1404,A,23,23-4,H,4,A,0,50,199.4,199.9,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,heavy_339 [DB91],5,,"The Munsell color listed is the dominant color from 19-50 cm, with coffee-color mottling due to bioturbation with surrounding browner intervals.  A secondary, browner interval is present from 0-19 cm and a relatively green horizon at 39 cm. A sharp diagonal contact between relatively blue grey and relatively brown sediments is present at 50 cm (with relatively brown underlying relatively blue).",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-23H-4-A,342,U1404,A,23,23-4,H,4,A,50,122,199.9,200.62,silty [Leg339],clay [Leg339],,silty  clay ,15Y 5/2 (greenish gray),,,,heavy_339 [DB91],5,,This interval (50-122cm) is characterized by silty clay with quartz and ends with a sharp diagonal contact at 122 cm. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-23H-4-A,342,U1404,A,23,23-4,H,4,A,122,150,200.62,200.9,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Centimeter to decimeter scale beds (browner layers thicker than medium and light blue layers) from 122-143 cm.  Relatively abrupt horizontal contact at 143 cm with a light blue-grey interval, lightly mottled interval from 143-150.5 cm.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-23H-5-A,342,U1404,A,23,23-5,H,5,A,0,83,200.9,201.73,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Gradational color change from relatively blue grey from 0-20 cm to relatively brown from 20-83 cm. Lighter burrowing from 0-83 cm as compared to 83-150 cm (lighter  mottling) ranging in size (Planolites, Chodrites, and Zoophycus) and in-filled with lighter sediments.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-23H-5-A,342,U1404,A,23,23-5,H,5,A,83,150,201.73,202.4,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,Notable Zoophycus burrowing (back-filled) with a horizontal orientation. Lighter tan interval with darker burrows and mottling from the overlaying interval.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-23H-6-A,342,U1404,A,23,23-6,H,6,A,0,22,202.4,202.62,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,Dark burrow mottling from 10-22 cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-23H-6-A,342,U1404,A,23,23-6,H,6,A,22,28,202.62,202.68,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 8/1,,,,moderate_339 [DB91],4,,Dark burrow mottling throughout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-23H-6-A,342,U1404,A,23,23-6,H,6,A,28,88,202.68,203.28,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Gradational lightening from darker brown (28-59 cm) to lighter brown (59-88cm).,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-23H-7-A,342,U1404,A,23,23-7,H,7,A,0,67,203.4,204.07,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-23H-CC-A,342,U1404,A,23,23-CC,H,CC,A,0,25,204.07,204.32,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,heavy_339 [DB91],5,,Relatively sharp color contact (diagonal from 17-19 cm) between light (0-17 cm) and darker (17-25 cm) tan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-1-A,342,U1404,A,24,24-1,H,1,A,0,68,204.3,204.98,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5Y 6/2 (light olive gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-1-A,342,U1404,A,24,24-1,H,1,A,68,87,204.98,205.17,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,7.5YR 5/3 (brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-1-A,342,U1404,A,24,24-1,H,1,A,87,126,205.17,205.56,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5Y 6/2 (light olive gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-1-A,342,U1404,A,24,24-1,H,1,A,126,128,205.56,205.58,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,7.5YR 5/3 (brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-1-A,342,U1404,A,24,24-1,H,1,A,128,150,205.58,205.8,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5Y 6/2 (light olive gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-2-A,342,U1404,A,24,24-2,H,2,A,0,6,205.8,205.86,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/2 (light olive gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-24H-2-A,342,U1404,A,24,24-2,H,2,A,6,18,205.86,205.98,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,7.5YR 5/4 (brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-24H-2-A,342,U1404,A,24,24-2,H,2,A,18,150,205.98,207.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/2 (light olive gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-24H-3-A,342,U1404,A,24,24-3,H,3,A,0,150,207.3,208.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 6/2 (light olive gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-24H-4-A,342,U1404,A,24,24-4,H,4,A,0,36,208.8,209.16,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,2.5Y 6/4 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-4-A,342,U1404,A,24,24-4,H,4,A,36,62,209.16,209.42,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-4-A,342,U1404,A,24,24-4,H,4,A,62,150,209.42,210.3,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,mottles of the lighter 10Y 7/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-5-A,342,U1404,A,24,24-5,H,5,A,0,50,210.3,210.8,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-5-A,342,U1404,A,24,24-5,H,5,A,50,140,210.8,211.8,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-6-A,342,U1404,A,24,24-6,H,6,A,0,40,211.8,212.2,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5Y 6/1 (gray),,,,moderate_339 [DB91],4,,mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-24H-6-A,342,U1404,A,24,24-6,H,6,A,40,96,212.2,212.81,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-25H-1-A,342,U1404,A,25,25-1,H,1,A,0,103,212.8,213.83,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-25H-1-A,342,U1404,A,25,25-1,H,1,A,103,116,213.83,213.96,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-25H-1-A,342,U1404,A,25,25-1,H,1,A,116,150,213.96,214.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-25H-2-A,342,U1404,A,25,25-2,H,2,A,0,150,214.3,215.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,mottles 10GY 6/4 ( greenish grey),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-25H-3-A,342,U1404,A,25,25-3,H,3,A,0,150,215.8,217.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,mottles 10GY 6/4 ( greenish grey),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-25H-4-A,342,U1404,A,25,25-4,H,4,A,0,140,217.3,218.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,mottles 10GY 6/4 ( greenish grey),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-25H-5-A,342,U1404,A,25,25-5,H,5,A,0,101,218.8,219.81,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,mottles 10GY 6/4 ( greenish grey),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-25H-CC-A,342,U1404,A,25,25-CC,H,CC,A,0,67,219.81,220.53,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-26H-1-A,342,U1404,A,26,26-1,H,1,A,0,79,220.5,221.29,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-26H-1-A,342,U1404,A,26,26-1,H,1,A,79,124,221.29,221.74,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5BG 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Chesapeake Impact,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-26H-1-A,342,U1404,A,26,26-1,H,1,A,124,150,221.74,222,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-26H-2-A,342,U1404,A,26,26-2,H,2,A,0,150,222,223.5,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,mottles 5GY 6/1 (greenish grey),,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-26H-3-A,342,U1404,A,26,26-3,H,3,A,0,150,223.5,225,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,2.5Y 5/2 (grayish brown),,mineral,dolomite,moderate_339 [DB91],4,,mottles 5GY 6/1 (greenish grey),,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1404A-26H-4-A,342,U1404,A,26,26-4,H,4,A,0,150,225,226.5,clayey [Leg339],clay [Leg339],,clayey  nannofossil ooze ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,mottles 5GY 6/1 (greenish grey),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-26H-5-A,342,U1404,A,26,26-5,H,5,A,0,110,226.5,227.7,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1404A-26H-6-A,342,U1404,A,26,26-6,H,6,A,0,60,227.7,228.3,,clay [Leg339],,clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-26H-CC-A,342,U1404,A,26,26-CC,H,CC,A,0,36,228.3,228.71,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-27H-1-A,342,U1404,A,27,27-1,H,1,A,0,150,228.6,230.1,,clay [Leg339],,clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Greenish layers at 37, 70, 110, each is less than a cm thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-27H-2-A,342,U1404,A,27,27-2,H,2,A,0,150,230.1,231.6,,clay [Leg339],,clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Greenish layers at 8, 63, 93, and 128, each is less than a cm thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-27H-3-A,342,U1404,A,27,27-3,H,3,A,0,150,231.6,233.1,,clay [Leg339],,clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Greenish layers at 8, 55, 101, each is less than a cm thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1404A-27H-4-A,342,U1404,A,27,27-4,H,4,A,0,150,233.1,234.6,,clay [Leg339],,clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Greenish layer at 132cm is less than a cm thick.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
