Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
346-U1425D-16H-6-A,0,150,135.42,136.92,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-7-A,0,62,136.92,137.54,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-CC-A,0,21,137.54,137.75,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-1-A,0,150,139.4,140.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-1-A,106,108,140.46,140.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-2-A,0,150,140.9,142.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-3-A,0,150,142.4,143.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-4-A,0,150,143.9,145.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-5-A,0,150,145.4,146.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-6-A,0,150,146.9,148.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-7-A,0,74,148.4,149.14,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-18H-CC-A,0,25,149.14,149.39,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-1-A,0,150,148.9,150.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-2-A,0,150,150.4,151.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-3-A,0,150,151.9,153.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-4-A,0,150,153.4,154.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-5-A,0,124,154.9,156.14,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-5-A,124,125,156.14,156.15,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-5-A,125,132,156.15,156.22,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-5-A,132,133,156.22,156.23,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-5-A,133,150,156.23,156.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-6-A,0,55.5,156.4,156.955,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-6-A,55.5,56.5,156.955,156.965,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-6-A,56.5,150,156.965,157.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-7-A,0,58,157.9,158.48,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-19H-CC-A,0,19,158.48,158.67,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-1-A,0,150,158.4,159.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-2-A,0,150,159.9,161.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-3-A,0,97,161.4,162.37,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-3-A,97,98,162.37,162.38,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-3-A,98,150,162.38,162.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-4-A,0,150,162.9,164.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-5-A,0,150,164.4,165.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-6-A,0,150,165.9,167.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-7-A,0,70,167.4,168.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-20H-CC-A,0,25,168.1,168.35,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-21H-1-A,0,150,167.9,169.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-21H-2-A,0,150,169.4,170.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-21H-3-A,0,150,170.9,172.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-21H-4-A,0,150,172.4,173.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-21H-5-A,0,150,173.9,175.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-21H-5-A,102,110,174.92,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-21H-6-A,0,68,175.4,176.08,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-21H-CC-A,0,23,176.08,176.31,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-22H-1-A,0,2,177.4,177.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,
346-U1425D-22H-1-A,0,150,177.4,178.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-2-A,0,150,178.9,180.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-3-A,0,115,180.4,181.55,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-3-A,115,119,181.55,181.59,,tephra [FS84],,tephra ,vitric,,,patch or bleb,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-3-A,119,150,181.59,181.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-4-A,0,150,181.9,183.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-5-A,0,150,183.4,184.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-6-A,0,150,184.9,186.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-7-A,0,54,186.4,186.94,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-22H-CC-A,0,10,186.94,187.04,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-23H-1-A,0,150,186.9,188.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-23H-2-A,0,150,188.4,189.9,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-23H-3-A,0,150,189.9,191.4,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-23H-4-A,0,150,191.4,192.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-23H-5-A,0,150,192.9,194.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-23H-6-A,0,150,194.4,195.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-23H-7-A,0,57,195.9,196.47,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-23H-CC-A,0,22,196.47,196.69,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-24H,0,961,196.4,206.01,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-24H-1-A,91,97,197.31,197.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,
346-U1425D-24H-1-A,136,138,197.76,197.78,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-24H-CC-A,0,7,205.94,206.01,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-25H-1-A,0,150,205.9,207.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-25H-2-A,0,150,207.4,208.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-25H-2-A,70,72,208.1,208.12,,,,,,,,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-25H-3-A,0,120,208.9,210.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-25H-3-A,5,9,208.95,208.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-25H-3-A,75,76,209.65,209.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-25H-4-A,0,42,210.1,210.52,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-25H-4-A,42,79,210.52,210.89,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-26X-1-A,0,150,210.9,212.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-26X-1-A,133,135,212.23,212.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-26X-2-A,0,150,212.4,213.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-26X-3-A,0,150,213.9,215.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-26X-4-A,0,150,215.4,216.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-26X-5-A,0,150,216.9,218.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-26X-6-A,0,130,218.4,219.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-26X-7-A,0,65,219.7,220.35,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-26X-CC-A,0,35,220.35,220.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-27H-1-A,0,150,219.9,221.4,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-27H-2-A,0,150,221.4,222.9,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-27H-3-A,0,143,222.9,224.33,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-27H-CC-A,0,22,224.33,224.55,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-28H-1-A,0,150,224.6,226.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-28H-2-A,0,150,226.1,227.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-28H-3-A,0,150,227.6,229.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-28H-3-A,63,65,228.23,228.25,,,,,,,,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-28H-4-A,0,150,229.1,230.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-28H-5-A,0,150,230.6,232.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-28H-6-A,0,100,232.1,233.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-28H-7-A,0,87,233.1,233.97,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-28H-7-A,16,19,233.26,233.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,
346-U1425D-28H-CC-A,0,17,233.97,234.14,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-29H-1-A,0,150,234.1,235.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-29H-2-A,0,150,235.6,237.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-29H-3-A,0,78,237.1,237.88,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425D-29H-3-A,78,102,237.88,238.12,tephra rich,diatom ooze [Leg339],,tephra rich diatom ooze ,,,,normal grading,5Y 5/2 (olive gray),,3,,,,,,,,,,,,,,,tephra rich  diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
