Data,Age From (oldest),Age To (youngest),Zone From (bottom),Zone To  (top),Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Scientist,Fossil Group                                 ,Group Abundance,Group Preservation,Valvulineria peruensis,Pseudoparrella sandiegoensis,Nonionoides basispinatus,Nonionella auris,Fursenkoina glabra,Buliminella subfusiformis,Buliminella elegantissima,Bolivinellina pacifica,Bolivinellina humilis,Bolivina vaughani,Bolivina costata,Pseudoparrella subperuviana,Cassidulina pulchella,Cancris inflatus,Cancris carmenensis,Virgulinella spp.,Valvulineria inflata,Uvigerina peregrina,Trifarina carinata,Trifarina angulosa,Suggrunda eckisi,Stainforthia sp.,Nonionella stella,Nonionella sp.,Gyroidina sp.,Globobulimina sp.,Epistominella pacifica,Epistominella obesa,Epistominella bradyana,Cassidulina tumida,Cassidulina subglobosa,Cassidulina sp. cf. C. auka,Cassidulina sp.,Cassidulina cushmani,Cancris auricula,Buliminella curta,Bulimina marginata,Bulimina denudata,Brizalina spissa,Brizalina interjuncta,Brizalina alata,Bolivinellina seminuda,Bolivina sp.,Bolivina seminuda humilis,Bolivina salvadorensis,Bolivina plicata,Uvigerina striata,Uvigerina semitrigona,Textularia sp.,Takayanagia delicata,Gyroidina rothwelli,Epistominella afueraensis,Cassidulina detierraensis,Angulogerina carinata bradyana,Bulimina montereyana,Bolivinita minuta,Valvulineria inaequalis,Pullenia subcarinata,Bulimina patagonica,Buliminella curta var. basispinata,Bulimina exilis tenuata,Brizalina interjuncta bicostata,Comment
  SR,                 ,                 ,                  ,              ,112,680,B,4,H,3,146.00,28.9600,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,54,                  ,                         ,                         ,                      ,                     ,                 ,245,                           ,                     ,                ,                   ,0,2,0,0,0,7,0,0,0,0,1,0,0,0,6,0,1,0,1,4,0,0,0,0,1,0,0,0,79,1,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=9; Pteropods=0;Total BenForams=402; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,4,H,4,23.00,29.2300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,43,                  ,                         ,                         ,                      ,                     ,                 ,120,                           ,                     ,                ,                   ,0,6,0,0,0,1,0,0,0,15,0,0,0,0,13,0,0,0,7,37,8,0,0,0,0,0,0,0,149,0,2,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=10; Pteropods=0;Total BenForams=401; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,4,H,4,73.00,29.7300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,18,                  ,                         ,                         ,                      ,                     ,                 ,24,                           ,                     ,                ,                   ,0,6,0,0,0,16,0,0,0,2,0,0,0,0,0,0,8,0,22,20,3,0,0,0,0,0,0,0,306,0,4,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=21; Pteropods=0;Total BenForams=430; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,4,H,5,48.00,30.9800,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,0,                  ,                         ,                         ,                      ,                     ,                 ,2,                           ,                     ,                ,                   ,0,47,28,52,61,0,0,0,0,28,0,0,0,0,9,2,169,0,0,0,0,0,0,6,22,0,33,0,0,2,1,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=223; Pteropods=0;Total BenForams=483; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,4,H,5,98.00,31.4800,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,0,                  ,                         ,                         ,                      ,                     ,                 ,8,                           ,                     ,                ,                   ,0,21,0,1,31,0,0,1,2,18,0,0,0,0,0,0,140,0,0,4,0,2,1,0,4,0,79,0,0,0,101,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=46; Pteropods=0;Total BenForams=414; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,4,H,5,123.00,31.7300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,0,                  ,                         ,                         ,                      ,                     ,                 ,9,                           ,                     ,                ,                   ,0,32,0,18,71,0,0,0,0,56,0,77,0,2,13,0,80,0,0,0,0,0,0,8,0,0,15,0,2,4,37,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=194; Pteropods=0;Total BenForams=424; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,4,H,7,48.00,33.9800,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,0,                  ,                         ,                         ,                      ,                     ,                 ,0,                           ,                     ,                ,                   ,0,19,6,30,53,0,0,0,1,30,0,84,0,2,1,0,27,0,0,3,0,0,0,40,1,0,3,0,0,1,15,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=445; Pteropods=0;Total BenForams=325; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,Quaternary       ,                 ,                  ,              ,112,680,B,4,H,CC,21.00,34.3200,Resig    ,Benthic Foraminifers                         ,               ,                  ,                      ,                            ,                        ,2,T                 ,                         ,                         ,                      ,6,                 ,2,T                          ,                     ,3,                   ,                 ,                    ,                   ,                  ,                  ,2,                ,                 ,              ,             ,                 ,                      ,                   ,                      ,                  ,                      ,                           ,               ,                    ,                ,                 ,                  ,                 ,6,T                    ,               ,                      ,            ,                         ,                      ,1,2,5,T             ,T                   ,5,34,23,6,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,count=189 from ODP Leg 112 SR Chapter 16 Table 2 p 270
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,2,23.00,35.7300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,35,                  ,                         ,                         ,                      ,                     ,                 ,76,                           ,                     ,                ,                   ,0,1,0,2,1,0,0,0,0,5,0,9,0,17,2,0,7,0,0,0,7,1,0,0,0,0,0,0,376,0,1,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=29; Pteropods=0;Total BenForams=540; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,2,73.00,36.2300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,41,                  ,                         ,                         ,                      ,                     ,                 ,64,                           ,                     ,                ,                   ,1,0,0,0,1,0,0,1,0,0,0,0,0,68,21,0,0,0,0,3,1,0,0,0,0,0,0,0,362,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=8; Pteropods=0;Total BenForams=564; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,2,123.00,36.7300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,1,                  ,                         ,                         ,                      ,                     ,                 ,10,                           ,                     ,                ,                   ,0,21,0,2,9,0,0,0,0,0,0,108,0,4,0,0,14,0,0,0,1,0,0,0,0,0,126,0,18,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=16; Pteropods=0;Total BenForams=322; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,3,48.00,37.4800,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,0,                  ,                         ,                         ,                      ,                     ,                 ,8,                           ,                     ,                ,                   ,0,16,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,194,0,0,0,0,0,3,0,241,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=1; Pteropods=0;Total BenForams=480; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,3,98.00,37.9800,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,8,                  ,                         ,                         ,                      ,                     ,                 ,6,                           ,                     ,                ,                   ,0,100,0,0,0,9,0,0,0,0,0,0,0,3,21,0,0,0,0,0,127,0,0,0,0,0,0,0,342,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=1; Pteropods=0;Total BenForams=616; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,4,23.00,38.7300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,10,                  ,                         ,                         ,                      ,                     ,                 ,4,                           ,                     ,                ,                   ,0,21,0,0,0,1,0,0,0,0,0,0,0,2,115,0,0,0,0,0,122,0,0,0,0,0,0,0,350,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=6; Pteropods=0;Total BenForams=625; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,4,48.00,38.9800,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,8,                  ,                         ,                         ,                      ,                     ,                 ,14,                           ,                     ,                ,                   ,0,31,0,0,0,5,0,2,0,0,0,0,0,0,26,0,0,0,0,0,82,0,2,0,0,0,0,0,389,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=3; Pteropods=0;Total BenForams=559; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,4,98.00,39.4800,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,5,                  ,                         ,                         ,                      ,                     ,                 ,3,                           ,                     ,                ,                   ,0,32,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,239,0,11,0,0,0,10,0,139,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=1; Pteropods=0;Total BenForams=448; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,4,146.00,39.9600,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,7,                  ,                         ,                         ,                      ,                     ,                 ,5,                           ,                     ,                ,                   ,0,20,0,0,0,0,0,2,0,0,1,0,0,1,3,0,0,0,0,0,163,0,5,0,0,0,0,0,479,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=1; Pteropods=0;Total BenForams=686; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,5,48.00,40.4800,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,8,                  ,                         ,                         ,                      ,                     ,                 ,4,                           ,                     ,                ,                   ,0,13,0,0,0,0,0,5,0,0,0,28,0,11,17,0,1,0,1,0,0,0,0,0,0,0,0,0,269,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=1; Pteropods=0;Total BenForams=358; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,6,23.00,41.7300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,1,                  ,                         ,                         ,                      ,                     ,                 ,8,                           ,                     ,                ,                   ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,317,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=0; Pteropods=0;Total BenForams=329; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,6,73.00,42.2300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,0,                  ,                         ,                         ,                      ,                     ,                 ,4,                           ,                     ,                ,                   ,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=1; Pteropods=0;Total BenForams=303; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,6,123.00,42.7300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,3,                  ,                         ,                         ,                      ,                     ,                 ,3,                           ,                     ,                ,                   ,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=0; Pteropods=0;Total BenForams=190; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,6,146.00,42.9600,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,3,                  ,                         ,                         ,                      ,                     ,                 ,9,                           ,                     ,                ,                   ,0,2,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=0; Pteropods=0;Total BenForams=302; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,112,680,B,5,H,7,23.00,43.2300,Diester-Haass,Benthic Foraminifers                         ,                  ,                      ,                            ,                        ,3,                  ,                         ,                         ,                      ,                     ,                 ,5,                           ,                     ,                ,                   ,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,PlForams count=0; Pteropods=0;Total BenForams=374; from ODP Leg 112 Ch22 Appx D p.388-389,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,Quaternary       ,                 ,                  ,              ,112,680,B,5,H,CC,17.00,43.7900,Resig    ,Benthic Foraminifers                         ,               ,                  ,                      ,                            ,                        ,4,4,T                        ,3,                      ,84,                 ,2,1,1,1,T                  ,                 ,                    ,                   ,                  ,                  ,                ,                ,                 ,              ,             ,                 ,                      ,                   ,                      ,                  ,                      ,                           ,               ,                    ,                ,                 ,                  ,                 ,                ,                     ,               ,                      ,            ,                         ,                      ,                ,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,count=357 from ODP Leg 112 SR Chapter 16 Table 2 p 270
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,Pliocene         ,                 ,                  ,              ,112,680,B,7,H,CC,17.00,62.5800,Resig    ,Benthic Foraminifers                         ,               ,                  ,T                     ,7,3,10,3,24,33,2,5,T                ,12,                           ,                     ,                ,                   ,                 ,                    ,                   ,                  ,                  ,                ,                ,                 ,              ,             ,                 ,                      ,                   ,                      ,                  ,                      ,                           ,               ,                    ,                ,                 ,                  ,                 ,                ,                     ,               ,                      ,            ,                         ,                      ,                ,                 ,                     ,              ,                    ,                   ,                         ,                         ,                              ,                    ,                 ,                       ,                    ,                   ,                                  ,                       ,                               ,count=502 from ODP Leg 112 SR Chapter 16 Table 2 p 270
