Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data
349-U1433B-21R-CC-A,0,10,377.42,377.52,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-1-A,0,53,378.4,378.93,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],,moderate [DB86],2,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-1-A,3,5,378.43,378.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-1-A,25,25,378.65,378.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-1-A,53,62,378.93,379.02,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-1-A,62,150,379.02,379.9,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-2-A,0,65,379.9,380.55,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-2-A,65,135,380.55,381.25,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-3-A,0,153,381.4,382.93,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-CC-A,0,6,382.93,382.99,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,very thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-22R-CC-A,6,10,382.99,383.03,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,very thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-1-A,0,131,388.1,389.41,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,concretion [BJ80],nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-2-A,0,22,389.6,389.82,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-2-A,22,46,389.82,390.06,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-2-A,46,67,390.06,390.27,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-2-A,67,108,390.27,390.68,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-2-A,108,129,390.68,390.89,clayey [Leg339],nannofossil ooze [Leg339],,clayey   nannofossil ooze ,clayey  nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-2-A,129,150,390.89,391.1,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-3-A,0,67,391.1,391.77,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-3-A,67,79,391.77,391.89,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-3-A,79,97,391.89,392.07,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-3-A,97,150,392.07,392.6,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-4-A,0,84,392.6,393.44,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-CC-A,0,9,393.44,393.53,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-23R-CC-A,9,14,393.53,393.58,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,very thin bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-1-A,0,10,397.8,397.9,clayey [Leg339],nannofossil ooze [Leg339],,clayey   nannofossil ooze ,clayey  nannofossil ooze ,100,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-1-A,10,72,397.9,398.52,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-1-A,72,89,398.52,398.69,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-1-A,89,150,398.69,399.3,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-2-A,0,74,399.3,400.04,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-2-A,74,85,400.04,400.15,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-2-A,85,107,400.15,400.37,clayey [Leg339],nannofossil ooze [Leg339],,clayey   nannofossil ooze ,clayey  nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-2-A,107,110,400.37,400.4,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,very thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-2-A,110,117,400.4,400.47,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thin bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-2-A,117,132,400.47,400.62,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-2-A,132,147,400.62,400.77,clayey [Leg339],nannofossil ooze [Leg339],,clayey   nannofossil ooze ,clayey  nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-3-A,0,12,400.77,400.89,clayey [Leg339],nannofossil ooze [Leg339],,clayey   nannofossil ooze ,clayey  nannofossil ooze ,100,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,inclined,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-3-A,12,54,400.89,401.31,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-3-A,54,69,401.31,401.46,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-3-A,69,99,401.46,401.76,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-3-A,99,110,401.76,401.87,clayey [Leg339],nannofossil ooze [Leg339],,clayey   nannofossil ooze ,clayey  nannofossil ooze ,100,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-3-A,110,137,401.87,402.14,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-4-A,0,102,402.27,403.29,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-4-A,102,121,403.29,403.48,clayey [Leg339],nannofossil ooze [Leg339],,clayey   nannofossil ooze ,clayey  nannofossil ooze ,100,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-5-A,0,5,403.48,403.53,clayey [Leg339],nannofossil ooze [Leg339],,clayey   nannofossil ooze ,clayey  nannofossil ooze ,100,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-5-A,5,53,403.53,404.01,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-24R-CC-A,0,17,404.01,404.18,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-1-A,0,23,407.5,407.73,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-1-A,23,40,407.73,407.9,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 7/10Y (light grrenish grey),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-1-A,40,42,407.9,407.92,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-1-A,42,90,407.92,408.4,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,thin bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-1-A,90,150,408.4,409,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],color banding,heavy [DB86],3,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-2-A,0,58,409,409.58,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-2-A,58,92,409.58,409.92,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-2-A,92,123,409.92,410.23,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick bed [B01],graded bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-2-A,123,150,410.23,410.5,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-3-A,0,18,410.5,410.68,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-3-A,18,98,410.68,411.48,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,nodule,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-3-A,98,125,411.48,411.75,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],graded bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-3-A,125,150,411.75,412,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-4-A,0,7,412,412.07,,clay [Leg339],,clay ,clay ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-4-A,7,23,412.07,412.23,foraminifer rich,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 7/10Y (light grrenish grey),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],graded bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-4-A,23,110,412.23,413.1,,clay [Leg339],,clay ,clay ,100,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-5-A,0,67,413.3,413.97,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-5-A,67,129,413.97,414.59,,clay [Leg339],,clay ,clay ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,planar,sub-horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-25R-5-A,129,150,414.59,414.8,,nannofossil ooze [Leg339],,nannofossil ooze ,nannofossil ooze ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
