leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,398,D,1,CC,,,0.00,0.10, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,274,FGLOA0326,Globorotalia miozea cibaoensis,PRESENT,  ,1,1c5ecf1315307a014d0e940e8403508d,47-398D-1-CC
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1,0d77df7e8fa6c4959eaf79f8cace0cba,47-398D-22-4
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,5f03bdecebc734c9f037b7d5a4d3dfe5,47-398D-22-4
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1,ee6b6472022dbb41591abdb571cffd8a,47-398D-22-4
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,bcdd25afeb66f9b6757049edb24eb571,47-398D-22-4
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,0bcccb8d875ad60c204835ada512c02f,47-398D-22-4
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,ae37d35565b1290df440949905203edf,47-398D-22-5
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1,330281ec5dab8751caf494a6bf8e923c,47-398D-22-5
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,28e9076e1b8c7b4f628c9caee034339e,47-398D-22-5
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1,5b9f24460dcc0ae2e23057094e1bc8f6,47-398D-22-5
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,168cdc483638e8c433ecd0f6a415e684,47-398D-22-5
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1,4c0255c221f637e644ade23528eab35e,47-398D-22-5
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,6317dda78b1b18232ef7ffc13f60cd8f,47-398D-22-5
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,44756c083ebf56e9acc27aeca87d7b5d,47-398D-22-5
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,97b729d3ee4fb2d5dfe7e403364411bd,47-398D-22-5
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1,10fc9993be7560e83e419b038fc55acb,47-398D-22-5
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,0eb9113214523bdd7914adb073ccf70e,47-398D-22-5
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1,643a529a77588b1d903ccd15bd4c1d1c,47-398D-22-5
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,c0c4278e8390a50a4ad48fc7cf5cd501,47-398D-22-5
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1,d30a7bc1003c10c34ca9221e802c5412,47-398D-22-5
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,43286dfbd23f35ce88e5bef07d757fee,47-398D-22-5
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,100b0495e377078422ca56f7c16f66ce,47-398D-22-5
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1,f03e4b2c2ffc9ff28ec4a1bfb1d6a381,47-398D-23-1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,15d1508629c15a2533a5e7ad48829166,47-398D-23-1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,d4e1cb61eedfef542a6caf85bc1adbe9,47-398D-23-1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1,d8feba6268863bdb90b812627ae7c30b,47-398D-23-1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,79d7c7467cc853ae4f4ef03d2d7d1068,47-398D-23-1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1,1f1c4315d3525efbf45a5d25823c354f,47-398D-23-1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,4ebab5a3e1a2f7164c3fe8556fddce74,47-398D-23-1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,f09293e5a8693f8f7e36196409a6f71a,47-398D-23-1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1,185a758e53bbbc15e0273f1e15ced3ee,47-398D-23-1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,45fe204fd6d025771e8f01a3be7ff6e2,47-398D-23-1
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1,36257400e36e5316968619dbd875283d,47-398D-23-2
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,f0651f6f6dd65dc8ce0aaef6c56d9ae5,47-398D-23-2
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,f91af3305a847f81410f5c414a5c5e3f,47-398D-23-2
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1,3636123421b09bbe4a5b027dedad1acf,47-398D-23-2
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,e08aac30bec86b4ae08eec3d6cbf55b7,47-398D-23-2
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1,619bfc8083ec75041f40b9f9cad7f5a2,47-398D-23-3
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,0f9150da9c717083f853ebb4f8822867,47-398D-23-3
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,ce6409b471aa6cf20d9f6fc03b6a175d,47-398D-23-3
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1,eb29f88c330a0873cf4b7f298d42b34e,47-398D-23-3
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,bd867f64d280d005510192b4c66648ce,47-398D-23-3
47,398,D,23,4,76.0,78.0,622.50,627.77, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1,32458acffd42e2419055b05178c06f20,47-398D-23-4
47,398,D,23,4,76.0,78.0,622.50,627.77, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,89fdda4a0010d832fe4a7e3225b72560,47-398D-23-4
47,398,D,23,4,76.0,78.0,622.50,627.77, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,b5ffa563bac489970896933b0c76c6a8,47-398D-23-4
47,398,D,23,4,76.0,78.0,622.50,627.77, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1,bc02130d042803c72beb87c6d3f3c3dd,47-398D-23-4
47,398,D,23,4,76.0,78.0,622.50,627.77, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,88c705dcd3da64183a8aacb305a82c9a,47-398D-23-4
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0145,Catapsydrax sp.,PRESENT,  ,1,3d27a334b9abf1f169b17d6d696778cd,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,526c2f778b4fb91a587b71a6d5c1b76c,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0262,Globorotalia lehneri,PRESENT,  ,1,a190a55d89a15bad86a67aa7f8936ad8,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,a626f165c723fbbb8f968d55e5356471,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,4cd57737f109d35783a051e967804765,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0373,Globigerina higginsi,PRESENT,  ,1,74ca7571aca7ae303c1a9ee26df10b22,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,e5fa144b2b4a33adbddcaf7b3119f0d6,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,c3f3d001887a1e4fbda7ed6cbcec92bd,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,129233620192fdffcd53628adb49daac,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FHANT0115,Hantkenina sp.,PRESENT,  ,1,87e289d4df316730d4376c784356c742,47-398D-24-1
47,398,D,24,1,111.0,112.0,632.00,633.12,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FTRUN0050,Truncorotaloides rohri,PRESENT,  ,2,7a111909673847679a70d9c79b4144d5,47-398D-24-1
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0145,Catapsydrax sp.,PRESENT,  ,1,03f0029943b9651f901a6128662bdd57,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,ac8212c94cfd5e1315176ef511bee071,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0262,Globorotalia lehneri,PRESENT,  ,1,f2279e1fd88c6215489d87145bcbdcf7,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,b0c6442c198977da04f7e806e66af785,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,af888c03cef396d354afdda2bac5babe,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0373,Globigerina higginsi,PRESENT,  ,1,081e50a948afc520b8d67a516c684f3b,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,cbbc80f6fd58ec6d5f58627c750cb231,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,1feecc4536768b651eb5dc6ab3874f85,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,802d3429ab8e43f74853eeb93a47d355,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FHANT0115,Hantkenina sp.,PRESENT,  ,1,7ccf6ca8909f840aeca3915acad61286,47-398D-24-2
47,398,D,24,2,78.0,80.0,632.00,634.29,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FTRUN0050,Truncorotaloides rohri,PRESENT,  ,2,2600777af2869bc7fa1c59cc0099af31,47-398D-24-2
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0145,Catapsydrax sp.,PRESENT,  ,1,c13cd85c6d01d0c504f5e8e93699b4bf,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,05c4f7747824f0f434c976c250872155,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0262,Globorotalia lehneri,PRESENT,  ,1,1a889b0f71dd4d6d363003b1594fc4fa,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,19cc25a7e3006cf68bc44ba1bd5df2e2,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,0e7be6b6a53591582c7a6ba8977de62f,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0373,Globigerina higginsi,PRESENT,  ,1,e6a8657e04b6fa3bca694e2b8b39a400,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,56503cc661a625eb5074ba123ca7a987,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,af96f0db88333acf64bc42e608cac039,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,16ba953e40e465418e58a30ae07db8a6,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FHANT0115,Hantkenina sp.,PRESENT,  ,1,d67b50be471551017a9239f0f10b8f3e,47-398D-24-3
47,398,D,24,3,87.0,89.0,632.00,635.88,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FTRUN0050,Truncorotaloides rohri,PRESENT,  ,2,c556b7f22660fb7eb70035f81f7624f8,47-398D-24-3
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0145,Catapsydrax sp.,PRESENT,  ,1,18b5fdf71b8543b0ac0c55f37d20dbda,47-398D-24-4
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,c2abd39cc2e6316e197f50eb7cf86fb7,47-398D-24-4
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0262,Globorotalia lehneri,PRESENT,  ,1,66e5c9b7f13cf9ac13433f636de3bd03,47-398D-24-4
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,66a92de222a5801f0afb1befc98df4e8,47-398D-24-4
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1,957db6117dce4e7e09f14356974a98b2,47-398D-24-4
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0373,Globigerina higginsi,PRESENT,  ,1,48f26fcf6a802b6fe812377b33a8fcde,47-398D-24-4
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1,b1b5a917a0024de2f1cc97de19346e23,47-398D-24-4
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1,ebdc5560570c7803450b022f518b8b40,47-398D-24-4
47,398,D,24,4,82.0,84.0,632.00,637.33,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,20e3b4a23ce2e453f273e47528c2a9ec,47-398D-24-4
