file,type,taxon_group
raw_data/NOAA_csv/DSDP_core_data/35/324/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/35/323/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/35/323/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/35/323/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/35/323/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/35/323/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/35/323/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/35/323/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/35/323/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/35/323/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/35/323/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/35/322/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/35/322/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/35/322/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/35/322/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/35/322/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/35/322/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/35/325/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/35/325/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/35/325/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/35/325/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/35/325/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/35/325/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/35/325/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/35/325/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/35/325/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/505/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/69/505/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/505/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/504/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/69/504/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/69/504/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/505A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/504B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/69/504B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/504B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/505B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/504A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/69/504A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/69/504A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/56/434B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/56/434B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/56/434B/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/56/434B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/56/436/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/56/436/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/56/436/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/56/436/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/56/436/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/56/436/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/56/435A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/56/435A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/56/435A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/56/435A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/56/435A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/56/434A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/56/434A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/56/434/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/56/434/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/56/434/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/56/434/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/56/434/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/56/435/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/56/435/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/56/435/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/56/435/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/56/435/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/56/435/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/51/417A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/51/417A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/51/417A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/51/417A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/51/417A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/51/417B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/51/417B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/51/417B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/51/417B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/51/417D/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/51/417D/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/51/417D/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/51/417D/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/51/417D/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/51/417/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/51/417/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/51/417/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/446A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/446A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/446A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/446/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/446/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/446/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/442A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/442A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/58/442A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/58/442A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/442A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/58/442A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/444/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/444/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/58/444/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/58/444/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/443/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/443/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/58/443/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/58/443/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/443/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/58/443/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/442/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/442/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/58/442/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/58/442/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/58/442/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/445/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/445/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/58/445/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/444A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/444A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/58/444A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/444A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/442B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/58/442B/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/58/442B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/58/442B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/58/442B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/58/442B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/498A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/498A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/67/498A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/498A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/500B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/500B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/500B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/497/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/67/497/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/67/497/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/497/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/497/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/499/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/67/499/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/67/499/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/499/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/67/499/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/499/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/498/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/498/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/67/498/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/496/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/67/496/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/67/496/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/496/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/67/496/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/496/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/499C/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/499D/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/499B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/499B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/67/499B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/499B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/499B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/500/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/67/500/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/500/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/67/500/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/500/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/500/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/494A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/67/494A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/67/494A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/494A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/494A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/500A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/67/500A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/500A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/494/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/67/494/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/494/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/494/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/495/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/67/495/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/67/495/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/67/495/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/495/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/495/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/67/495/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/67/499A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/67/499A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/67/499A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/93/604A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/93/604A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/93/604A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/93/605/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/93/605/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/93/605/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/93/605/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/93/605/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/93/605/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/93/605/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/93/605/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/93/604/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/93/604/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/93/604/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/93/604/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/93/604/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/93/604/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/93/604/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/93/603/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/93/603/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/93/603/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/93/603/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/93/603/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/93/603B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/93/603B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/93/603B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/93/603B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/93/603C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/93/603C/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/93/603C/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/93/603C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/93/603C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/607A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/607A/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/607A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/607A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/607A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/610D/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/610D/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/610D/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/610D/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/610C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/610C/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/610C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/610C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/610/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/610/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/610/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/94/610/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/610/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/610/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/610/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/610B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/610B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/610B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/610B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/610E/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/610E/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/610E/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/610E/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/611/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/611/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/611/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/611/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/611/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/611/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/611/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/611A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/611A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/611A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/611A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/609A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/609A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/609A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/609A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/608A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/608A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/608A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/608A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/610A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/610A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/610A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/610A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/610A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/610A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/611B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/611B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/611B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/611B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/611E/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/611E/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/611E/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/611E/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/608/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/608/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/94/608/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/608/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/608/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/608/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/608/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/606/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/606/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/606/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/606/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/606/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/606/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/611D/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/611D/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/611D/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/611D/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/611C/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/611C/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/611C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/611C/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/611C/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/611C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/611C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/607/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/607/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/607/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/94/607/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/607/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/607/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/607/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/607/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/609/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/609/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/609/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/94/609/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/609/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/609/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/609/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/606A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/94/606A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/94/606A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/606A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/606A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/606A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/609B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/609B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/94/609B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/94/609B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/94/609C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/94/609C/p_forams.csv,taxa,planktic foraminfera
