Data	Age From (oldest)	Age To (youngest)	Zone From (bottom)	Zone To  (top)	Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Scientist	Fossil Group                                 	Group Abundance	Group Preservation	Globigerina bulloides	Turborotalita humilis	Tenuitella parkerae	Neogloboquadrina pachyderma (sin.)	Neogloboquadrina pachyderma (dex.)	Globigerinita uvula	Globigerinita minuta	Globigerinita glutinata	Globigerina umbilicata	Globigerina quinqueloba	Neogloboquadrina pachyderma (sinistral)	Neogloboquadrina pachyderma (dextral)	Globigerina clarkei	Neogloboquadrina dutertrei	Globigerina spp.	Comment
  SR	                 	                 	                  	              	127	 794	A	 13	H	 1	  92.00	    112.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 13	H	 2	  92.00	    113.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 13	H	 3	  92.00	    115.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 13	H	 4	  92.00	    116.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 13	H	 5	  92.00	    118.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 13	H	 6	  92.00	    119.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 14	H	 1	  92.00	    121.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 14	H	 2	  92.00	    123.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 14	H	 3	  92.00	    124.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 14	H	 4	  92.00	    126.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 14	H	 5	  92.00	    127.7200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 14	H	 6	  92.00	    129.2200	Brunner  	Planktonic Foraminifers                      	B              	                  	0                    	0                    	0                  	0                                 	0                                 	0                  	0                   	0                      	0                     	0                      	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 8 p 210-215

  SR	                 	                 	                  	              	127	 794	A	 31	X	CC	  37.00	    293.9200	Brunner  	Planktonic Foraminifers                      	               	                  	5                    	                     	                   	                                  	                                  	                   	                    	                       	                      	                       	                                       	                                     	                   	                          	                	from ODP Legs 127&128 SR Chapter 12 Table 2 p 190-193

