taxon_group,verbatim_name,name,genus modifier,genus name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor
planktic_forams,Igorina convexa,,,Igorina,,convexa,,,
planktic_forams,Igorina pusilla,,,Igorina,,pusilla,,,
planktic_forams,Igorina spiralis,,,Igorina,,spiralis,,,
planktic_forams,Igorina tadjikistanensis,,,Igorina,,tadjikistanensis,,,
planktic_forams,Incertae sedis (planktonic foraminifer),,,Incertae,,sedis,,,planktonic foraminifer
planktic_forams,Indeterminate spp.,,,Indeterminate,,spp.,,,
planktic_forams,Jenkinsella bella,,,Jenkinsella,,bella,,,
planktic_forams,Jenkinsella continuosa,,,Jenkinsella,,continuosa,,,
planktic_forams,Jenkinsella mayeri,,,Jenkinsella,,mayeri,,,
planktic_forams,Jenkinsella nana,,,Jenkinsella,,nana,,,
planktic_forams,Jenkinsella semivera,,,Jenkinsella,,semivera,,,
planktic_forams,Jenkinsella siakensis,,,Jenkinsella,,siakensis,,,
planktic_forams,Kefiana sp.,,,Kefiana,,sp.,,,
planktic_forams,Kuglerina rotundata,,,Kuglerina,,rotundata,,,
planktic_forams,Kuglerina sp.,,,Kuglerina,,sp.,,,
planktic_forams,Laeviheterohelix dentata,,,Laeviheterohelix,,dentata,,,
planktic_forams,Laeviheterohelix glabrans,,,Laeviheterohelix,,glabrans,,,
planktic_forams,Laeviheterohelix pulchra,,,Laeviheterohelix,,pulchra,,,
planktic_forams,Laeviheterohelix turgida,,,Laeviheterohelix,,turgida,,,
planktic_forams,Leupoldina cabri,,,Leupoldina,,cabri,,,
planktic_forams,Lilliputianella globulifera,,,Lilliputianella,,globulifera,,,
planktic_forams,Lilliputianella longorii,,,Lilliputianella,,longorii,,,
planktic_forams,Marginotruncana (?) sp.,,,Marginotruncana,,(?),,sp.,
planktic_forams,Marginotruncana augusticarinata,,,Marginotruncana,,augusticarinata,,,
planktic_forams,Marginotruncana coronata,,,Marginotruncana,,coronata,,,
planktic_forams,Marginotruncana globigerinoides,,,Marginotruncana,,globigerinoides,,,
planktic_forams,Marginotruncana marginata,,,Marginotruncana,,marginata,,,
planktic_forams,Marginotruncana marianosi,,,Marginotruncana,,marianosi,,,
planktic_forams,Marginotruncana pseudolinneiana,,,Marginotruncana,,pseudolinneiana,,,
planktic_forams,Marginotruncana renzi,,,Marginotruncana,,renzi,,,
planktic_forams,Marginotruncana schneegansi,,,Marginotruncana,,schneegansi,,,
planktic_forams,Marginotruncana sigali,,,Marginotruncana,,sigali,,,
planktic_forams,Marginotruncana sinuosa,,,Marginotruncana,,sinuosa,,,
planktic_forams,Marginotruncana sinuosa ?,,,Marginotruncana,,sinuosa,?,,
planktic_forams,Marginotruncana sp.,,,Marginotruncana,,sp.,,,
planktic_forams,Marginotruncana spp.,,,Marginotruncana,,spp.,,,
planktic_forams,Marginotruncana stephensoni,,,Marginotruncana,,stephensoni,,,
planktic_forams,Marginotruncana tarfayaensis,,,Marginotruncana,,tarfayaensis,,,
planktic_forams,Marginotruncana undulata,,,Marginotruncana,,undulata,,,
planktic_forams,Marginotruncanid gen.et sp. indet,,,Marginotruncanid,,gen.et,,sp. indet,
planktic_forams,Marginotruncanid taxa,,,Marginotruncanid,,taxa,,,
planktic_forams,Menardella archeomenardii,,,Menardella,,archeomenardii,,,
planktic_forams,Menardella exilis,,,Menardella,,exilis,,,
planktic_forams,Menardella limbata,,,Menardella,,limbata,,,
planktic_forams,Menardella limbata (dextral),,,Menardella,,limbata,,,dextral
planktic_forams,Menardella limbata (sinistral),,,Menardella,,limbata,,,sinistral
planktic_forams,Menardella menardii,,,Menardella,,menardii,,,
planktic_forams,Menardella menardii (dextral),,,Menardella,,menardii,,,dextral
planktic_forams,Menardella menardii (sinistral),,,Menardella,,menardii,,,sinistral
planktic_forams,Menardella miocenica,,,Menardella,,miocenica,,,
planktic_forams,Menardella multicamerata,,,Menardella,,multicamerata,,,
planktic_forams,Menardella pertenuis,,,Menardella,,pertenuis,,,
planktic_forams,Menardella praemenardii,,,Menardella,,praemenardii,,,
planktic_forams,Morozovella acuta,,,Morozovella,,acuta,,,
planktic_forams,Morozovella acutispira,,,Morozovella,,acutispira,,,
planktic_forams,Morozovella aequa,,,Morozovella,,aequa,,,
planktic_forams,Morozovella albeari,,,Morozovella,,albeari,,,
planktic_forams,Morozovella allisonensis,,,Morozovella,,allisonensis,,,
planktic_forams,Morozovella angulata,,,Morozovella,,angulata,,,
planktic_forams,Morozovella angulata abundocamerata,,,Morozovella,,angulata,,abundocamerata,
planktic_forams,Morozovella apanthesma,,,Morozovella,,apanthesma,,,
planktic_forams,Morozovella aragonensis,,,Morozovella,,aragonensis,,,
planktic_forams,Morozovella broedermanni,,,Morozovella,,broedermanni,,,
planktic_forams,Morozovella caucasica,,,Morozovella,,caucasica,,,
planktic_forams,Morozovella cf. M.quetra,,,Morozovella,cf.,M.quetra,,,
planktic_forams,Morozovella conicotruncata,,,Morozovella,,conicotruncata,,,
planktic_forams,Morozovella convexa,,,Morozovella,,convexa,,,
planktic_forams,Morozovella crassata,,,Morozovella,,crassata,,,
planktic_forams,Morozovella crater,,,Morozovella,,crater,,,
planktic_forams,Morozovella densa,,,Morozovella,,densa,,,
planktic_forams,Morozovella dolabrata,,,Morozovella,,dolabrata,,,
planktic_forams,Morozovella edgari,,,Morozovella,,edgari,,,
planktic_forams,Morozovella edita,,,Morozovella,,edita,,,
planktic_forams,Morozovella formosa,,,Morozovella,,formosa,,,
planktic_forams,Morozovella formosa gracilis,,,Morozovella,,formosa,,gracilis,
planktic_forams,Morozovella gracilis,,,Morozovella,,gracilis,,,
planktic_forams,Morozovella hispidicidaris,,,Morozovella,,hispidicidaris,,,
planktic_forams,Morozovella inconstans,,,Morozovella,,inconstans,,,
planktic_forams,Morozovella indolensis,,,Morozovella,,indolensis,,,
planktic_forams,Morozovella kolchidica,,,Morozovella,,kolchidica,,,
planktic_forams,Morozovella kubanensis,,,Morozovella,,kubanensis,,,
planktic_forams,Morozovella lehneri,,,Morozovella,,lehneri,,,
planktic_forams,Morozovella lensiformis,,,Morozovella,,lensiformis,,,
planktic_forams,Morozovella marginodentata,,,Morozovella,,marginodentata,,,
planktic_forams,Morozovella nicoli,,,Morozovella,,nicoli,,,
planktic_forams,Morozovella nicoli ex. group (biconvex),,,Morozovella,,nicoli,,ex. group,biconvex
planktic_forams,Morozovella occlusa,,,Morozovella,,occlusa,,,
planktic_forams,Morozovella pasionensis,,,Morozovella,,pasionensis,,,
planktic_forams,Morozovella praeangulata,,,Morozovella,,praeangulata,,,
planktic_forams,Morozovella praecursoria,,,Morozovella,,praecursoria,,,
planktic_forams,Morozovella pseudobulloides,,,Morozovella,,pseudobulloides,,,
planktic_forams,Morozovella pusilla,,,Morozovella,,pusilla,,,
planktic_forams,Morozovella quetra,,,Morozovella,,quetra,,,
planktic_forams,Morozovella schachdagica,,,Morozovella,,schachdagica,,,
planktic_forams,Morozovella simulatilis,,,Morozovella,,simulatilis,,,
planktic_forams,Morozovella sp.,,,Morozovella,,sp.,,,
planktic_forams,Morozovella sp. aff. aragonensis,,,Morozovella,,sp.,aff.,aragonensis,
planktic_forams,Morozovella sp. aff. subbotinae,,,Morozovella,,sp.,aff.,subbotinae,
planktic_forams,Morozovella sp. cf. M. crassata densa,,,Morozovella,,sp.,cf.,M. crassata densa,
planktic_forams,Morozovella sp. cf. M. lehneri,,,Morozovella,,sp.,cf.,M. lehneri,
planktic_forams,Morozovella sp. cf. M. spinulosa,,,Morozovella,,sp.,cf.,M. spinulosa,
planktic_forams,Morozovella sp. cf. M. woodi,,,Morozovella,,sp.,cf.,M. woodi,
planktic_forams,Morozovella spinulosa,,,Morozovella,,spinulosa,,,
planktic_forams,Morozovella spp.,,,Morozovella,,spp.,,,
planktic_forams,Morozovella subbotinae,,,Morozovella,,subbotinae,,,
planktic_forams,Morozovella tadjikistanensis,,,Morozovella,,tadjikistanensis,,,
planktic_forams,Morozovella tadjikistanensis dianensis,,,Morozovella,,tadjikistanensis,,dianensis,
planktic_forams,Morozovella trinidadensis,,,Morozovella,,trinidadensis,,,
planktic_forams,Morozovella uncinata,,,Morozovella,,uncinata,,,
planktic_forams,Morozovella velascoensis,,,Morozovella,,velascoensis,,,
planktic_forams,Morozovella wilcoxensis berggreni,,,Morozovella,,wilcoxensis,,berggreni,
planktic_forams,Muricoglobigerina senni,,,Muricoglobigerina,,senni,,,
planktic_forams,Neogloboquadrina acostaensis,,,Neogloboquadrina,,acostaensis,,,
planktic_forams,Neogloboquadrina acostaensis (dextral),,,Neogloboquadrina,,acostaensis,,,dextral
planktic_forams,Neogloboquadrina acostaensis (sinistral),,,Neogloboquadrina,,acostaensis,,,sinistral
planktic_forams,Neogloboquadrina acostaensis/N. humerosa,,,Neogloboquadrina,,acostaensis/N.,,humerosa,
planktic_forams,Neogloboquadrina acostaensis/N. humerosa (dextral),,,Neogloboquadrina,,acostaensis/N.,,humerosa,dextral
planktic_forams,Neogloboquadrina acostaensis/N. humerosa (sinistral),,,Neogloboquadrina,,acostaensis/N.,,humerosa,sinistral
planktic_forams,Neogloboquadrina altispira altispira,,,Neogloboquadrina,,altispira,,altispira,
planktic_forams,Neogloboquadrina altispira globosa,,,Neogloboquadrina,,altispira,,globosa,
planktic_forams,Neogloboquadrina asanoi,,,Neogloboquadrina,,asanoi,,,
planktic_forams,Neogloboquadrina atlantica,,,Neogloboquadrina,,atlantica,,,
planktic_forams,Neogloboquadrina atlantica (dextral),,,Neogloboquadrina,,atlantica,,,dextral
planktic_forams,Neogloboquadrina atlantica (sinistral),,,Neogloboquadrina,,atlantica,,,sinistral
planktic_forams,Neogloboquadrina blowi,,,Neogloboquadrina,,blowi,,,
planktic_forams,Neogloboquadrina cf. N. asanoi,,,Neogloboquadrina,cf.,N.,,asanoi,
planktic_forams,Neogloboquadrina cf. N. dutertrei,,,Neogloboquadrina,cf.,N.,,dutertrei,
planktic_forams,Neogloboquadrina cf. Nq. acostaensis,,,Neogloboquadrina,cf.,Nq.,,acostaensis,
planktic_forams,Neogloboquadrina cf. acostaensis,,,Neogloboquadrina,cf.,acostaensis,,,
planktic_forams,Neogloboquadrina cf. continuosa,,,Neogloboquadrina,cf.,continuosa,,,
planktic_forams,Neogloboquadrina cf. dutertrei,,,Neogloboquadrina,cf.,dutertrei,,,
planktic_forams,Neogloboquadrina cf. dutertrei sin.,,,Neogloboquadrina,cf.,dutertrei,,sin.,
planktic_forams,Neogloboquadrina cf. humerosa,,,Neogloboquadrina,cf.,humerosa,,,
planktic_forams,Neogloboquadrina cf. kagaensis,,,Neogloboquadrina,cf.,kagaensis,,,
planktic_forams,Neogloboquadrina cf. nana,,,Neogloboquadrina,cf.,nana,,,
planktic_forams,Neogloboquadrina cf. pachyderma,,,Neogloboquadrina,cf.,pachyderma,,,
planktic_forams,Neogloboquadrina continuosa,,,Neogloboquadrina,,continuosa,,,
planktic_forams,Neogloboquadrina continuosa (dextral),,,Neogloboquadrina,,continuosa,,,dextral
planktic_forams,Neogloboquadrina continuosa (sinistral),,,Neogloboquadrina,,continuosa,,,sinistral
planktic_forams,Neogloboquadrina continuosa/pachyderma transition,,,Neogloboquadrina,,continuosa/pachyderma,,transition,
planktic_forams,Neogloboquadrina dutertrei,,,Neogloboquadrina,,dutertrei,,,
planktic_forams,Neogloboquadrina eggeri,,,Neogloboquadrina,,eggeri,,,
planktic_forams,Neogloboquadrina himiensis,,,Neogloboquadrina,,himiensis,,,
planktic_forams,Neogloboquadrina humerosa,,,Neogloboquadrina,,humerosa,,,
planktic_forams,Neogloboquadrina humerosa/N. dutertrei,,,Neogloboquadrina,,humerosa/N.,,dutertrei,
planktic_forams,Neogloboquadrina incompta,,,Neogloboquadrina,,incompta,,,
planktic_forams,Neogloboquadrina incompta (dextral),,,Neogloboquadrina,,incompta,,,dextral
planktic_forams,Neogloboquadrina incompta (sinsitral),,,Neogloboquadrina,,incompta,,,sinsitral
planktic_forams,Neogloboquadrina mayeri,,,Neogloboquadrina,,mayeri,,,
planktic_forams,Neogloboquadrina n. sp.?,,,Neogloboquadrina,,n.,,sp.?,
planktic_forams,Neogloboquadrina nympha,,,Neogloboquadrina,,nympha,,,
planktic_forams,Neogloboquadrina pachyderma,,,Neogloboquadrina,,pachyderma,,,
planktic_forams,"Neogloboquadrina pachyderma ""5 chambers""",,,Neogloboquadrina,,pachyderma,,"""5 chambers""",
planktic_forams,"Neogloboquadrina pachyderma ""rounded""",,,Neogloboquadrina,,pachyderma,,"""rounded""",
planktic_forams,Neogloboquadrina pachyderma (dex.),,,Neogloboquadrina,,pachyderma,,,dex.
planktic_forams,Neogloboquadrina pachyderma (dextral),,,Neogloboquadrina,,pachyderma,,,dextral
planktic_forams,Neogloboquadrina pachyderma (non-encrusted juvenile sin.),,,Neogloboquadrina,,pachyderma,,,non-encrusted juvenile sin.
planktic_forams,Neogloboquadrina pachyderma (sin.),,,Neogloboquadrina,,pachyderma,,,sin.
planktic_forams,Neogloboquadrina pachyderma (sinistral),,,Neogloboquadrina,,pachyderma,,,sinistral
planktic_forams,Neogloboquadrina pachyderma sp. 1 left-coiling,,,Neogloboquadrina,,pachyderma,,sp. 1 left-coiling,
planktic_forams,Neogloboquadrina praehumerosa,,,Neogloboquadrina,,praehumerosa,,,
planktic_forams,Neogloboquadrina pseudopachyderma,,,Neogloboquadrina,,pseudopachyderma,,,
planktic_forams,Neogloboquadrina pseudopima,,,Neogloboquadrina,,pseudopima,,,
planktic_forams,Neogloboquadrina pseudopima/dutertrei,,,Neogloboquadrina,,pseudopima/dutertrei,,,
planktic_forams,Neogloboquadrina sp.,,,Neogloboquadrina,,sp.,,,
planktic_forams,"Neogloboquadrina sp. ""rounded""",,,Neogloboquadrina,,sp.,,"""rounded""",
planktic_forams,Neogloboquadrina sp. (juv.),,,Neogloboquadrina,,sp.,,,juv.
planktic_forams,Neogloboquadrina sp. A,,,Neogloboquadrina,,sp.,,A,
planktic_forams,Neogloboquadrina sp. juv. dextral,,,Neogloboquadrina,,sp.,,juv. dextral,
planktic_forams,Neogloboquadrina sp. juv. sinistral,,,Neogloboquadrina,,sp.,,juv. sinistral,
planktic_forams,Neogloboquadrina spp.,,,Neogloboquadrina,,spp.,,,
planktic_forams,Orbulina bilobata,,,Orbulina,,bilobata,,,
planktic_forams,Orbulina sp.,,,Orbulina,,sp.,,,
planktic_forams,Orbulina spp.,,,Orbulina,,spp.,,,
planktic_forams,Orbulina suturalis,,,Orbulina,,suturalis,,,
planktic_forams,Orbulina universa,,,Orbulina,,universa,,,
planktic_forams,Orbulina universa bilobata,,,Orbulina,,universa,,bilobata,
planktic_forams,Orbulinoides beckmanni,,,Orbulinoides,,beckmanni,,,
planktic_forams,P-D intergrade,,,P-D,,intergrade,,,
planktic_forams,Paragloborotalia acostaensis,,,Paragloborotalia,,acostaensis,,,
planktic_forams,Paragloborotalia acrostoma,,,Paragloborotalia,,acrostoma,,,
planktic_forams,Paragloborotalia bella,,,Paragloborotalia,,bella,,,
planktic_forams,Paragloborotalia continuosa,,,Paragloborotalia,,continuosa,,,
planktic_forams,Paragloborotalia kugleri,,,Paragloborotalia,,kugleri,,,
planktic_forams,Paragloborotalia laccadivensis,,,Paragloborotalia,,laccadivensis,,,
planktic_forams,Paragloborotalia mayeri,,,Paragloborotalia,,mayeri,,,
planktic_forams,Paragloborotalia nana,,,Paragloborotalia,,nana,,,
planktic_forams,Paragloborotalia nympha,,,Paragloborotalia,,nympha,,,
planktic_forams,Paragloborotalia opima,,,Paragloborotalia,,opima,,,
planktic_forams,Paragloborotalia opima nana,,,Paragloborotalia,,opima,,nana,
planktic_forams,Paragloborotalia opima opima,,,Paragloborotalia,,opima,,opima,
planktic_forams,Paragloborotalia pseudobulloides,,,Paragloborotalia,,pseudobulloides,,,
planktic_forams,Paragloborotalia pseudocontinuosa,,,Paragloborotalia,,pseudocontinuosa,,,
planktic_forams,Paragloborotalia pseudokugleri,,,Paragloborotalia,,pseudokugleri,,,
planktic_forams,Paragloborotalia semivera,,,Paragloborotalia,,semivera,,,
planktic_forams,Paragloborotalia semivera-mayeri group,,,Paragloborotalia,,semivera-mayeri,,group,
planktic_forams,Paragloborotalia siakensis,,,Paragloborotalia,,siakensis,,,
planktic_forams,Paragloborotalia sp.,,,Paragloborotalia,,sp.,,,
planktic_forams,Paragloborotalia taurica,,,Paragloborotalia,,taurica,,,
planktic_forams,Paragloborotalia wilsoni,,,Paragloborotalia,,wilsoni,,,
planktic_forams,Paragloborotalita incognita,,,Paragloborotalita,,incognita,,,
planktic_forams,Parasubbotina cf. linaperta,,,Parasubbotina,cf.,linaperta,,,
planktic_forams,Parasubbotina griffinae,,,Parasubbotina,,griffinae,,,
planktic_forams,Parasubbotina paleocenica,,,Parasubbotina,,paleocenica,,,
planktic_forams,Parasubbotina pseudobulloides,,,Parasubbotina,,pseudobulloides,,,
planktic_forams,Parasubbotina varianta,,,Parasubbotina,,varianta,,,
planktic_forams,Parasubbotina variospira,,,Parasubbotina,,variospira,,,
planktic_forams,Parvularogoglobigerina fringa,,,Parvularogoglobigerina,,fringa,,,
planktic_forams,Parvularugoglobigerina alabamensis,,,Parvularugoglobigerina,,alabamensis,,,
planktic_forams,Parvularugoglobigerina eugubina,,,Parvularugoglobigerina,,eugubina,,,
planktic_forams,Parvularugoglobigerina extensa,,,Parvularugoglobigerina,,extensa,,,
planktic_forams,Planktonic spp. indeterminate,,,Planktonic,,spp.,,indeterminate,
planktic_forams,Planktonics miscellaneous,,,Planktonics,,miscellaneous,,,
planktic_forams,Planoglobulina acervulinoides,,,Planoglobulina,,acervulinoides,,,
planktic_forams,Planoglobulina carseyae,,,Planoglobulina,,carseyae,,,
planktic_forams,Planoglobulina multicamerata,,,Planoglobulina,,multicamerata,,,
planktic_forams,Planoglobulina riograndensis,,,Planoglobulina,,riograndensis,,,
planktic_forams,Planoglobulina sp.,,,Planoglobulina,,sp.,,,
planktic_forams,Planoglobulina spp.,,,Planoglobulina,,spp.,,,
planktic_forams,Planomalina buxtorfi,,,Planomalina,,buxtorfi,,,
planktic_forams,Planomalina praebuxtorfi,,,Planomalina,,praebuxtorfi,,,
planktic_forams,Planorotalites archeocompressus,,,Planorotalites,,archeocompressus,,,
planktic_forams,Planorotalites australiformis,,,Planorotalites,,australiformis,,,
planktic_forams,Planorotalites cf. P. appressus,,,Planorotalites,cf.,P.,,appressus,
planktic_forams,Planorotalites chapmani,,,Planorotalites,,chapmani,,,
planktic_forams,Planorotalites compressus,,,Planorotalites,,compressus,,,
planktic_forams,Planorotalites ehrenbergi,,,Planorotalites,,ehrenbergi,,,
planktic_forams,Planorotalites imitata,,,Planorotalites,,imitata,,,
planktic_forams,Planorotalites imitatus,,,Planorotalites,,imitatus,,,
planktic_forams,Planorotalites palmerae,,,Planorotalites,,palmerae,,,
planktic_forams,Planorotalites planoconicus,,,Planorotalites,,planoconicus,,,
planktic_forams,Planorotalites pseudomenardii,,,Planorotalites,,pseudomenardii,,,
planktic_forams,Planorotalites pseudoscitulus,,,Planorotalites,,pseudoscitulus,,,
planktic_forams,Planorotalites pseudoscitulus elongatus,,,Planorotalites,,pseudoscitulus,,elongatus,
planktic_forams,Planorotalites reissi,,,Planorotalites,,reissi,,,
planktic_forams,Planorotalites renzi,,,Planorotalites,,renzi,,,
planktic_forams,Planorotalites sp. 1 (low-trochoid),,,Planorotalites,,sp.,,1,low-trochoid
planktic_forams,Planorotalites sp. 2,,,Planorotalites,,sp.,,2,
planktic_forams,Planorotalites sp. 2 (high-trochoid),,,Planorotalites,,sp.,,2,high-trochoid
planktic_forams,Planorotalites sp. aff. P. compressus,,,Planorotalites,,sp.,aff.,P. compressus,
planktic_forams,Planorotalites sp. cf. P. eugubinus,,,Planorotalites,,sp.,cf.,P. eugubinus,
planktic_forams,Planorotalites spp.,,,Planorotalites,,spp.,,,
planktic_forams,Planorotalites spp. <150 µm,,,Planorotalites,,spp.,,<150 µm,
planktic_forams,Plummerita hantkeninoides,,,Plummerita,,hantkeninoides,,,
planktic_forams,Polyperibola  christiani,,,Polyperibola,,,,christiani,
planktic_forams,Porticulasphaera semiinvoluta,,,Porticulasphaera,,semiinvoluta,,,
planktic_forams,Praeglobotruncana aumalensis,,,Praeglobotruncana,,aumalensis,,,
planktic_forams,Praeglobotruncana delrioensis,,,Praeglobotruncana,,delrioensis,,,
planktic_forams,Praeglobotruncana gibba,,,Praeglobotruncana,,gibba,,,
planktic_forams,Praeglobotruncana havanensis,,,Praeglobotruncana,,havanensis,,,
planktic_forams,Praeglobotruncana oraviensis oraviensis,,,Praeglobotruncana,,oraviensis,,oraviensis,
planktic_forams,Praeglobotruncana semsalensis,,,Praeglobotruncana,,semsalensis,,,
planktic_forams,Praeglobotruncana spp.,,,Praeglobotruncana,,spp.,,,
planktic_forams,Praeglobotruncana stephani,,,Praeglobotruncana,,stephani,,,
planktic_forams,Praehedbergella pseudosigali,,,Praehedbergella,,pseudosigali,,,
planktic_forams,Praehedbergella ruka contritus,,,Praehedbergella,,ruka,,contritus,
planktic_forams,Praehedbergella ruka papillata,,,Praehedbergella,,ruka,,papillata,
planktic_forams,Praehedbergella tatianae,,,Praehedbergella,,tatianae,,,
planktic_forams,Praehedbergella tuschepsensis grigelisi,,,Praehedbergella,,tuschepsensis,,grigelisi,
planktic_forams,Praehedbergella tuschepsensis perforare,,,Praehedbergella,,tuschepsensis,,perforare,
planktic_forams,Praemurica inconstans,,,Praemurica,,inconstans,,,
planktic_forams,Praemurica pseudoinconstans,,,Praemurica,,pseudoinconstans,,,
planktic_forams,Praemurica strabocella,,,Praemurica,,strabocella,,,
planktic_forams,Praemurica taurica,,,Praemurica,,taurica,,,
planktic_forams,Praemurica uncinata,,,Praemurica,,uncinata,,,
planktic_forams,Praeorbulina cf. sicanus,,,Praeorbulina,cf.,sicanus,,,
planktic_forams,Praeorbulina circularis,,,Praeorbulina,,circularis,,,
planktic_forams,Praeorbulina curva,,,Praeorbulina,,curva,,,
planktic_forams,Praeorbulina glomerosa,,,Praeorbulina,,glomerosa,,,
planktic_forams,Praeorbulina glomerosa circularis,,,Praeorbulina,,glomerosa,,circularis,
planktic_forams,Praeorbulina glomerosa curva,,,Praeorbulina,,glomerosa,,curva,
planktic_forams,Praeorbulina glomerosa glomerosa,,,Praeorbulina,,glomerosa,,glomerosa,
planktic_forams,Praeorbulina sicana,,,Praeorbulina,,sicana,,,
planktic_forams,Praeorbulina sicanus,,,Praeorbulina,,sicanus,,,
planktic_forams,Praeorbulina sp.,,,Praeorbulina,,sp.,,,
planktic_forams,Praeorbulina transitoria,,,Praeorbulina,,transitoria,,,
planktic_forams,Praetenuitella insolita,,,Praetenuitella,,insolita,,,
planktic_forams,Praetenuitella insolita <150 µm,,,Praetenuitella,,insolita,,<150 µm,
planktic_forams,Praetenuitella patefacta <150 µm,,,Praetenuitella,,patefacta,,<150 µm,
planktic_forams,Praetenuitella praegemma,,,Praetenuitella,,praegemma,,,
planktic_forams,Praetenuitella sp. 1,,,Praetenuitella,,sp.,,1,
planktic_forams,Praetenuitella sp. 2,,,Praetenuitella,,sp.,,2,
planktic_forams,Praetenuitella sp. 3,,,Praetenuitella,,sp.,,3,
planktic_forams,Protentella clavaticamerata,,,Protentella,,clavaticamerata,,,
planktic_forams,Protentella navazuelensis,,,Protentella,,navazuelensis,,,
planktic_forams,Protentella prolixa,,,Protentella,,prolixa,,,
planktic_forams,Protentella sp.,,,Protentella,,sp.,,,
planktic_forams,Protentella sp. 1,,,Protentella,,sp.,,1,
planktic_forams,Protentella sp. aff. P. prolixa,,,Protentella,,sp.,aff.,P. prolixa,
planktic_forams,Protentella spp.,,,Protentella,,spp.,,,
planktic_forams,Pseudoguembelina costellifera,,,Pseudoguembelina,,costellifera,,,
planktic_forams,Pseudoguembelina costulata,,,Pseudoguembelina,,costulata,,,
planktic_forams,Pseudoguembelina excolata,,,Pseudoguembelina,,excolata,,,
planktic_forams,Pseudoguembelina hariaensis,,,Pseudoguembelina,,hariaensis,,,
planktic_forams,Pseudoguembelina kempensis,,,Pseudoguembelina,,kempensis,,,
planktic_forams,Pseudoguembelina palpebra,,,Pseudoguembelina,,palpebra,,,
planktic_forams,Pseudoguembelina sp.,,,Pseudoguembelina,,sp.,,,
planktic_forams,Pseudohastigerina barbadoensis,,,Pseudohastigerina,,barbadoensis,,,
planktic_forams,Pseudohastigerina barbadoensis <150 µm,,,Pseudohastigerina,,barbadoensis,,<150 µm,
planktic_forams,Pseudohastigerina danvillensis,,,Pseudohastigerina,,danvillensis,,,
planktic_forams,Pseudohastigerina micra,,,Pseudohastigerina,,micra,,,
planktic_forams,Pseudohastigerina micra <150 µm,,,Pseudohastigerina,,micra,,<150 µm,
planktic_forams,Pseudohastigerina naguewichiensis,,,Pseudohastigerina,,naguewichiensis,,,
planktic_forams,Pseudohastigerina sharkriverensis,,,Pseudohastigerina,,sharkriverensis,,,
planktic_forams,Pseudohastigerina sp.,,,Pseudohastigerina,,sp.,,,
planktic_forams,Pseudohastigerina spp.,,,Pseudohastigerina,,spp.,,,
planktic_forams,Pseudohastigerina spp. <150 µm,,,Pseudohastigerina,,spp.,,<150 µm,
planktic_forams,Pseudohastigerina wilcoxensis,,,Pseudohastigerina,,wilcoxensis,,,
planktic_forams,Pseudotextularia brownei,,,Pseudotextularia,,brownei,,,
planktic_forams,Pseudotextularia deformis,,,Pseudotextularia,,deformis,,,
planktic_forams,Pseudotextularia elegans,,,Pseudotextularia,,elegans,,,
planktic_forams,Pseudotextularia intermedia,,,Pseudotextularia,,intermedia,,,
planktic_forams,Pseudotextularia nuttalli,,,Pseudotextularia,,nuttalli,,,
planktic_forams,Pseudotextularia sp.,,,Pseudotextularia,,sp.,,,
planktic_forams,Pulleniatina (D),,,Pulleniatina,,,,,D
planktic_forams,Pulleniatina (S),,,Pulleniatina,,,,,S
planktic_forams,Pulleniatina finalis,,,Pulleniatina,,finalis,,,
planktic_forams,Pulleniatina obliquiloculata,,,Pulleniatina,,obliquiloculata,,,
planktic_forams,Pulleniatina obliquiloculata obliquiloculata,,,Pulleniatina,,obliquiloculata,,obliquiloculata,
planktic_forams,Pulleniatina obliquiloculata/inflata transition,,,Pulleniatina,,obliquiloculata/inflata,,transition,
planktic_forams,Pulleniatina praecursor,,,Pulleniatina,,praecursor,,,
planktic_forams,Pulleniatina praespectabilis,,,Pulleniatina,,praespectabilis,,,
planktic_forams,Pulleniatina primalis,,,Pulleniatina,,primalis,,,
planktic_forams,Pulleniatina primalis (dex.),,,Pulleniatina,,primalis,,,dex.
planktic_forams,Pulleniatina primalis (sin.),,,Pulleniatina,,primalis,,,sin.
planktic_forams,Pulleniatina primalis/N. acostaensis,,,Pulleniatina,,primalis/N.,,acostaensis,
planktic_forams,Pulleniatina sp.,,,Pulleniatina,,sp.,,,
planktic_forams,Pulleniatina spectabilis,,,Pulleniatina,,spectabilis,,,
planktic_forams,Pulleniatina spp. (dextral),,,Pulleniatina,,spp.,,,dextral
planktic_forams,Pulleniatina spp. (sinistral),,,Pulleniatina,,spp.,,,sinistral
planktic_forams,Racemiguembelina cf. fructicosa,,,Racemiguembelina,cf.,fructicosa,,,
planktic_forams,Racemiguembelina fructicosa,,,Racemiguembelina,,fructicosa,,,
planktic_forams,Racemiguembelina sp.,,,Racemiguembelina,,sp.,,,
planktic_forams,Radotruncana calcarata,,,Radotruncana,,calcarata,,,
planktic_forams,Radotruncana subspinosa,,,Radotruncana,,subspinosa,,,
planktic_forams,Rectoguembelina cretacea,,,Rectoguembelina,,cretacea,,,
planktic_forams,Reworked spp.,,,Reworked,,spp.,,,
planktic_forams,Rosita fornicata,,,Rosita,,fornicata,,,
planktic_forams,Rosita patelliformis,,,Rosita,,patelliformis,,,
