taxon_group,verbatim_name,genus name,species name,subspecies name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,_simplified_name,_merge_approved,_merge_pbdb
diatoms,Cymbella leptoceros,Cymbella,leptoceros,,83625,Cymbella,genus,Cymbella leptoceros,left_only,both
diatoms,Cymbella parva,Cymbella,parva,,83625,Cymbella,genus,Cymbella parva,left_only,both
diatoms,Cymbella sinuata,Cymbella,sinuata,,83625,Cymbella,genus,Cymbella sinuata,left_only,both
diatoms,Cymbella sp.,Cymbella,sp.,,83625,Cymbella,genus,Cymbella sp.,left_only,both
diatoms,Cymbella tumidula,Cymbella,tumidula,,83625,Cymbella,genus,Cymbella tumidula,left_only,both
diatoms,Cymbella turgida,Cymbella,turgida,,83625,Cymbella,genus,Cymbella turgida,left_only,both
diatoms,Cymbella ventricosa,Cymbella,ventricosa,,83625,Cymbella,genus,Cymbella ventricosa,left_only,both
diatoms,Delphineis biseriata,Delphineis,biseriata,,82157,Delphineis,genus,Delphineis biseriata,left_only,both
diatoms,Delphineis ischaboensis (q),Delphineis,ischaboensis,,82157,Delphineis,genus,Delphineis ischaboensis,left_only,both
diatoms,Delphineis ovata,Delphineis,ovata,,82157,Delphineis,genus,Delphineis ovata,left_only,both
diatoms,Delphineis penelliptica,Delphineis,penelliptica,,82157,Delphineis,genus,Delphineis penelliptica,left_only,both
diatoms,Delphineis penelliptica (q),Delphineis,penelliptica,,82157,Delphineis,genus,Delphineis penelliptica,left_only,both
diatoms,Delphineis sheshukovae,Delphineis,sheshukovae,,82157,Delphineis,genus,Delphineis sheshukovae,left_only,both
diatoms,Delphineis sp.,Delphineis,sp.,,82157,Delphineis,genus,Delphineis sp.,left_only,both
diatoms,Delphineis surirelloides,Delphineis,surirelloides,,82157,Delphineis,genus,Delphineis surirelloides,left_only,both
diatoms,Denticula antarctica,Denticula,antarctica,,,,,Denticula antarctica,left_only,both
diatoms,Denticula dimorpha,Denticula,dimorpha,,,,,Denticula dimorpha,left_only,both
diatoms,Denticula elegans,Denticula,elegans,,,,,Denticula elegans,left_only,both
diatoms,Denticula hustedtii,Denticula,hustedtii,,,,,Denticula hustedtii,left_only,both
diatoms,Denticula hustedtii ovata,Denticula,hustedtii,ovata,,,,Denticula hustedtii ovata,left_only,both
diatoms,Denticula hyalina,Denticula,hyalina,,,,,Denticula hyalina,left_only,both
diatoms,Denticula ikebei,Denticula,ikebei,,,,,Denticula ikebei,left_only,both
diatoms,Denticula kamtschatica,Denticula,kamtschatica,,,,,Denticula kamtschatica,left_only,both
diatoms,Denticula kamtschatica (q),Denticula,kamtschatica,,,,,Denticula kamtschatica,left_only,both
diatoms,Denticula kanayae,Denticula,kanayae,,,,,Denticula kanayae,left_only,both
diatoms,Denticula lauta,Denticula,lauta,,,,,Denticula lauta,left_only,both
diatoms,Denticula lauta (q),Denticula,lauta,,,,,Denticula lauta,left_only,both
diatoms,Denticula miocenica,Denticula,miocenica,,,,,Denticula miocenica,left_only,both
diatoms,Denticula nicobarica,Denticula,nicobarica,,,,,Denticula nicobarica,left_only,both
diatoms,Denticula norwegica,Denticula,norwegica,,,,,Denticula norwegica,left_only,both
diatoms,Denticula praedimorpha,Denticula,praedimorpha,,,,,Denticula praedimorpha,left_only,both
diatoms,Denticula punctata,Denticula,punctata,,,,,Denticula punctata,left_only,both
diatoms,Denticula punctata hustedtii,Denticula,punctata,hustedtii,,,,Denticula punctata hustedtii,left_only,both
diatoms,Denticula seminae,Denticula,seminae,,,,,Denticula seminae,left_only,both
diatoms,Denticula seminae (q),Denticula,seminae,,,,,Denticula seminae,left_only,both
diatoms,Denticula seminae fossilis,Denticula,seminae,fossilis,,,,Denticula seminae fossilis,left_only,both
diatoms,Denticulopsis kamtschatica (q),Denticulopsis,kamtschatica,,432810,Denticulopsis,genus,Denticulopsis kamtschatica,left_only,both
diatoms,Denticulopsis kanayae,Denticulopsis,kanayae,,432810,Denticulopsis,genus,Denticulopsis kanayae,left_only,both
diatoms,Denticulopsis miocenica,Denticulopsis,miocenica,,432810,Denticulopsis,genus,Denticulopsis miocenica,left_only,both
diatoms,Denticulopsis nicobarica,Denticulopsis,nicobarica,,432810,Denticulopsis,genus,Denticulopsis nicobarica,left_only,both
diatoms,Denticulopsis norwegica,Denticulopsis,norwegica,,432810,Denticulopsis,genus,Denticulopsis norwegica,left_only,both
diatoms,Denticulopsis punctata,Denticulopsis,punctata,,432810,Denticulopsis,genus,Denticulopsis punctata,left_only,both
diatoms,Denticulopsis punctata hustedtii,Denticulopsis,punctata,hustedtii,432810,Denticulopsis,genus,Denticulopsis punctata hustedtii,left_only,both
diatoms,Denticulopsis seminae,Denticulopsis,seminae,,432810,Denticulopsis,genus,Denticulopsis seminae,left_only,both
diatoms,Denticulopsis seminae fossilis,Denticulopsis,seminae,fossilis,432810,Denticulopsis,genus,Denticulopsis seminae fossilis,left_only,both
diatoms,Denticulopsis sp.,Denticulopsis,sp.,,432810,Denticulopsis,genus,Denticulopsis sp.,left_only,both
diatoms,Denticulopsos praelauta,Denticulopsos,praelauta,,,,,Denticulopsos praelauta,left_only,both
diatoms,Detonula confervacea,Detonula,confervacea,,,,,Detonula confervacea,left_only,both
diatoms,Diatoma elongatum,Diatoma,elongatum,,387116,Diatoma,genus,Diatoma elongatum,left_only,both
diatoms,Diatoma hiemale mesodon,Diatoma,hiemale,mesodon,387116,Diatoma,genus,Diatoma hiemale mesodon,left_only,both
diatoms,Diatoma vulgare,Diatoma,vulgare,,387116,Diatoma,genus,Diatoma vulgare,left_only,both
diatoms,Diatomella balfouriana,Diatomella,balfouriana,,,,,Diatomella balfouriana,left_only,both
diatoms,Dicladia norwegica,Dicladia,norwegica,,82158,Dicladia,genus,Dicladia norwegica,left_only,both
diatoms,Dicladia pylea,Dicladia,pylea,,82158,Dicladia,genus,Dicladia pylea,left_only,both
diatoms,Dicladia pylea (q),Dicladia,pylea,,82158,Dicladia,genus,Dicladia pylea,left_only,both
diatoms,Dimerogramma dubium (q),Dimerogramma,dubium,,,,,Dimerogramma dubium,left_only,both
diatoms,Dimerogramma elegans,Dimerogramma,elegans,,,,,Dimerogramma elegans,left_only,both
diatoms,Dimerogramma fossile,Dimerogramma,fossile,,,,,Dimerogramma fossile,left_only,both
diatoms,Dimerogramma fulvum (q),Dimerogramma,fulvum,,,,,Dimerogramma fulvum,left_only,both
diatoms,Dimerogramma furcigerum,Dimerogramma,furcigerum,,,,,Dimerogramma furcigerum,left_only,both
diatoms,Dimerogramma marinum,Dimerogramma,marinum,,,,,Dimerogramma marinum,left_only,both
diatoms,Diogramma sp.,Diogramma,sp.,,,,,Diogramma sp.,left_only,both
diatoms,Diploneis bomboides,Diploneis,bomboides,,82159,Diploneis,genus,Diploneis bomboides,left_only,both
diatoms,Diploneis budayana,Diploneis,budayana,,82159,Diploneis,genus,Diploneis budayana,left_only,both
diatoms,Diploneis campylodiscus,Diploneis,campylodiscus,,82159,Diploneis,genus,Diploneis campylodiscus,left_only,both
diatoms,Diploneis coffaeiformis,Diploneis,coffaeiformis,,82159,Diploneis,genus,Diploneis coffaeiformis,left_only,both
diatoms,Diploneis constricta,Diploneis,constricta,,82159,Diploneis,genus,Diploneis constricta,left_only,both
diatoms,Diploneis crabro,Diploneis,crabro,,82159,Diploneis,genus,Diploneis crabro,left_only,both
diatoms,Diploneis didyma,Diploneis,didyma,,82159,Diploneis,genus,Diploneis didyma,left_only,both
diatoms,Diploneis gorjanovicii,Diploneis,gorjanovicii,,82159,Diploneis,genus,Diploneis gorjanovicii,left_only,both
diatoms,Diploneis incurvata,Diploneis,incurvata,,82159,Diploneis,genus,Diploneis incurvata,left_only,both
diatoms,Diploneis interrupta,Diploneis,interrupta,,82159,Diploneis,genus,Diploneis interrupta,left_only,both
diatoms,Diploneis lineata,Diploneis,lineata,,82159,Diploneis,genus,Diploneis lineata,left_only,both
diatoms,Diploneis nitescens,Diploneis,nitescens,,82159,Diploneis,genus,Diploneis nitescens,left_only,both
diatoms,Diploneis notabilis,Diploneis,notabilis,,82159,Diploneis,genus,Diploneis notabilis,left_only,both
diatoms,Diploneis oculata,Diploneis,oculata,,82159,Diploneis,genus,Diploneis oculata,left_only,both
diatoms,Diploneis ovalis oblongella,Diploneis,ovalis,oblongella,82159,Diploneis,genus,Diploneis ovalis oblongella,left_only,both
diatoms,Diploneis papula,Diploneis,papula,,82159,Diploneis,genus,Diploneis papula,left_only,both
diatoms,Diploneis parma,Diploneis,parma,,82159,Diploneis,genus,Diploneis parma,left_only,both
diatoms,Diploneis sp.,Diploneis,sp.,,82159,Diploneis,genus,Diploneis sp.,left_only,both
diatoms,Diploneis suborbicularis,Diploneis,suborbicularis,,82159,Diploneis,genus,Diploneis suborbicularis,left_only,both
diatoms,Diploneis suspecta,Diploneis,suspecta,,82159,Diploneis,genus,Diploneis suspecta,left_only,both
diatoms,Diploneis vetula,Diploneis,vetula,,82159,Diploneis,genus,Diploneis vetula,left_only,both
diatoms,Diploneis weissflogii,Diploneis,weissflogii,,82159,Diploneis,genus,Diploneis weissflogii,left_only,both
diatoms,Discodiscus tetraporus,Discodiscus,tetraporus,,,,,Discodiscus tetraporus,left_only,both
diatoms,Ditylum brightwelli,Ditylum,brightwelli,,,,,Ditylum brightwelli,left_only,both
diatoms,Endictis sp.,Endictis,sp.,,,,,Endictis sp.,left_only,both
diatoms,Endictya oceanica,Endictya,oceanica,,71251,Endictya,genus,Endictya oceanica,left_only,both
diatoms,Endictya robustus,Endictya,robustus,,71251,Endictya,genus,Endictya robustus,left_only,both
diatoms,Endictya sp.,Endictya,sp.,,71251,Endictya,genus,Endictya sp.,left_only,both
diatoms,Entogonia jeremiana,Entogonia,jeremiana,,,,,Entogonia jeremiana,left_only,both
diatoms,Epithelion curvatum,Epithelion,curvatum,,,,,Epithelion curvatum,left_only,both
diatoms,Epithelion russicum,Epithelion,russicum,,,,,Epithelion russicum,left_only,both
diatoms,Epithelion spinifer,Epithelion,spinifer,,,,,Epithelion spinifer,left_only,both
diatoms,Epithemia reichelti,Epithemia,reichelti,,433414,Epithemia,genus,Epithemia reichelti,left_only,both
diatoms,Epithemia sorex,Epithemia,sorex,,433414,Epithemia,genus,Epithemia sorex,left_only,both
diatoms,Epithemia sp.,Epithemia,sp.,,433414,Epithemia,genus,Epithemia sp.,left_only,both
diatoms,Epithemia zebra,Epithemia,zebra,,433414,Epithemia,genus,Epithemia zebra,left_only,both
diatoms,Eucampia antarctica,Eucampia,antarctica,,387078,Eucampia,genus,Eucampia antarctica,left_only,both
diatoms,Eucampia balaustium,Eucampia,balaustium,,387078,Eucampia,genus,Eucampia balaustium,left_only,both
diatoms,Eucampia balaustium (q),Eucampia,balaustium,,387078,Eucampia,genus,Eucampia balaustium,left_only,both
diatoms,Eucampia balaustium minor,Eucampia,balaustium,minor,387078,Eucampia,genus,Eucampia balaustium minor,left_only,both
diatoms,Eunotia pectinalis,Eunotia,pectinalis,,433419,Eunotia,genus,Eunotia pectinalis,left_only,both
diatoms,Eunotia praerupta,Eunotia,praerupta,,433419,Eunotia,genus,Eunotia praerupta,left_only,both
diatoms,Eunotia sibrica,Eunotia,sibrica,,433419,Eunotia,genus,Eunotia sibrica,left_only,both
diatoms,Eunotia sp.,Eunotia,sp.,,433419,Eunotia,genus,Eunotia sp.,left_only,both
diatoms,Eunotogammma weissa producta,Eunotogammma,weissa,producta,,,,Eunotogammma weissa producta,left_only,both
diatoms,Eunotogramma fueloepi,Eunotogramma,fueloepi,,71252,Eunotogramma,genus,Eunotogramma fueloepi,left_only,both
diatoms,Eunotogramma marginopunctatum,Eunotogramma,marginopunctatum,,71252,Eunotogramma,genus,Eunotogramma marginopunctatum,left_only,both
diatoms,Euodia semicircularia,Euodia,semicircularia,,319949,Euodia,genus,Euodia semicircularia,left_only,both
diatoms,Fenestrella barbadensis,Fenestrella,barbadensis,,,,,Fenestrella barbadensis,left_only,both
diatoms,Fragilaria constricta,Fragilaria,constricta,,83626,Fragilaria,genus,Fragilaria constricta,left_only,both
diatoms,Fragilaria construens,Fragilaria,construens,,83626,Fragilaria,genus,Fragilaria construens,left_only,both
diatoms,Fragilaria hirosakiensis,Fragilaria,hirosakiensis,,83626,Fragilaria,genus,Fragilaria hirosakiensis,left_only,both
diatoms,Fragilaria inflata,Fragilaria,inflata,,83626,Fragilaria,genus,Fragilaria inflata,left_only,both
diatoms,Fragilaria inflata istranfyi,Fragilaria,inflata,istranfyi,83626,Fragilaria,genus,Fragilaria inflata istranfyi,left_only,both
diatoms,Fragilaria leptostauron dubia,Fragilaria,leptostauron,dubia,83626,Fragilaria,genus,Fragilaria leptostauron dubia,left_only,both
diatoms,Fragilaria pinnata,Fragilaria,pinnata,,83626,Fragilaria,genus,Fragilaria pinnata,left_only,both
diatoms,Fragilaria voeringia,Fragilaria,voeringia,,83626,Fragilaria,genus,Fragilaria voeringia,left_only,both
diatoms,Fragilariopsis pliocena,Fragilariopsis,pliocena,,432807,Fragilariopsis,genus,Fragilariopsis pliocena,left_only,both
diatoms,Gladius jouseanus,Gladius,jouseanus,,71253,Gladius,genus,Gladius jouseanus,left_only,both
diatoms,Gladius maximus,Gladius,maximus,,71253,Gladius,genus,Gladius maximus,left_only,both
diatoms,Gladius pacificus,Gladius,pacificus,,71253,Gladius,genus,Gladius pacificus,left_only,both
diatoms,Gladius pacificus minor,Gladius,pacificus,minor,71253,Gladius,genus,Gladius pacificus minor,left_only,both
diatoms,Gladius speciosus,Gladius,speciosus,,71253,Gladius,genus,Gladius speciosus,left_only,both
diatoms,Glyphodesmis williamsonii,Glyphodesmis,williamsonii,,,,,Glyphodesmis williamsonii,left_only,both
diatoms,Glyphodiscus stellatus,Glyphodiscus,stellatus,,,,,Glyphodiscus stellatus,left_only,both
diatoms,Gomphonema abbreviatum,Gomphonema,abbreviatum,,433679,Gomphonema,genus,Gomphonema abbreviatum,left_only,both
diatoms,Gomphonema angustatum,Gomphonema,angustatum,,433679,Gomphonema,genus,Gomphonema angustatum,left_only,both
diatoms,Gomphonema augur,Gomphonema,augur,,433679,Gomphonema,genus,Gomphonema augur,left_only,both
diatoms,Gomphonema constrictum,Gomphonema,constrictum,,433679,Gomphonema,genus,Gomphonema constrictum,left_only,both
diatoms,Gomphonema constrictum capitata,Gomphonema,constrictum,capitata,433679,Gomphonema,genus,Gomphonema constrictum capitata,left_only,both
diatoms,Gomphonema gracilis,Gomphonema,gracilis,,433679,Gomphonema,genus,Gomphonema gracilis,left_only,both
diatoms,Gomphonema lanceolatum,Gomphonema,lanceolatum,,433679,Gomphonema,genus,Gomphonema lanceolatum,left_only,both
diatoms,Gomphonema longiceps subclavata,Gomphonema,longiceps,subclavata,433679,Gomphonema,genus,Gomphonema longiceps subclavata,left_only,both
diatoms,Gomphonema olivaceum,Gomphonema,olivaceum,,433679,Gomphonema,genus,Gomphonema olivaceum,left_only,both
diatoms,Gomphonema parvulum,Gomphonema,parvulum,,433679,Gomphonema,genus,Gomphonema parvulum,left_only,both
diatoms,Gomphonema sp.,Gomphonema,sp.,,433679,Gomphonema,genus,Gomphonema sp.,left_only,both
diatoms,Gomphonema ventricosum,Gomphonema,ventricosum,,433679,Gomphonema,genus,Gomphonema ventricosum,left_only,both
diatoms,Goniothecium coronatum,Goniothecium,coronatum,,71254,Goniothecium,genus,Goniothecium coronatum,left_only,both
diatoms,Goniothecium decoratum,Goniothecium,decoratum,,71254,Goniothecium,genus,Goniothecium decoratum,left_only,both
diatoms,Goniothecium loricatum,Goniothecium,loricatum,,71254,Goniothecium,genus,Goniothecium loricatum,left_only,both
diatoms,Goniothecium odontella danica,Goniothecium,odontella,danica,71254,Goniothecium,genus,Goniothecium odontella danica,left_only,both
diatoms,Goniothecium rogersii,Goniothecium,rogersii,,71254,Goniothecium,genus,Goniothecium rogersii,left_only,both
diatoms,Goniothecium tenue,Goniothecium,tenue,,71254,Goniothecium,genus,Goniothecium tenue,left_only,both
diatoms,Grammatophora angulosa,Grammatophora,angulosa,,339276,Grammatophora,genus,Grammatophora angulosa,left_only,both
diatoms,Grammatophora angulosa islandica,Grammatophora,angulosa,islandica,339276,Grammatophora,genus,Grammatophora angulosa islandica,left_only,both
diatoms,Grammatophora arcuata,Grammatophora,arcuata,,339276,Grammatophora,genus,Grammatophora arcuata,left_only,both
diatoms,Grammatophora marina,Grammatophora,marina,,339276,Grammatophora,genus,Grammatophora marina,left_only,both
diatoms,Grammatophora marina adriatica,Grammatophora,marina,adriatica,339276,Grammatophora,genus,Grammatophora marina adriatica,left_only,both
diatoms,Grammatophora maxima,Grammatophora,maxima,,339276,Grammatophora,genus,Grammatophora maxima,left_only,both
diatoms,Grammatophora oceanica,Grammatophora,oceanica,,339276,Grammatophora,genus,Grammatophora oceanica,left_only,both
diatoms,Grammatophora oceanica macilenta,Grammatophora,oceanica,macilenta,339276,Grammatophora,genus,Grammatophora oceanica macilenta,left_only,both
diatoms,Grammatophora sp.,Grammatophora,sp.,,339276,Grammatophora,genus,Grammatophora sp.,left_only,both
diatoms,Grammatophora stricta fossilis,Grammatophora,stricta,fossilis,339276,Grammatophora,genus,Grammatophora stricta fossilis,left_only,both
diatoms,Grammatophora undulata,Grammatophora,undulata,,339276,Grammatophora,genus,Grammatophora undulata,left_only,both
diatoms,Grommatophora arctica,Grommatophora,arctica,,,,,Grommatophora arctica,left_only,both
diatoms,Gyrosigma acuminatum,Gyrosigma,acuminatum,,,,,Gyrosigma acuminatum,left_only,both
diatoms,Gyrosigma kutzingii,Gyrosigma,kutzingii,,,,,Gyrosigma kutzingii,left_only,both
diatoms,Gyrosigma sp.,Gyrosigma,sp.,,,,,Gyrosigma sp.,left_only,both
diatoms,Hantzschia virgata,Hantzschia,virgata,,,,,Hantzschia virgata,left_only,both
diatoms,Helminthopsis wornardti,Helminthopsis,wornardti,,83895,Helminthopsis,genus,Helminthopsis wornardti,left_only,both
diatoms,Hemiaulus affinis,Hemiaulus,affinis,,71255,Hemiaulus,genus,Hemiaulus affinis,left_only,both
diatoms,Hemiaulus altar,Hemiaulus,altar,,71255,Hemiaulus,genus,Hemiaulus altar,left_only,both
diatoms,Hemiaulus andrewsi,Hemiaulus,andrewsi,,71255,Hemiaulus,genus,Hemiaulus andrewsi,left_only,both
diatoms,Hemiaulus barbadensis,Hemiaulus,barbadensis,,71255,Hemiaulus,genus,Hemiaulus barbadensis,left_only,both
diatoms,Hemiaulus bipons,Hemiaulus,bipons,,71255,Hemiaulus,genus,Hemiaulus bipons,left_only,both
diatoms,Hemiaulus capitatus,Hemiaulus,capitatus,,71255,Hemiaulus,genus,Hemiaulus capitatus,left_only,both
diatoms,Hemiaulus claviger,Hemiaulus,claviger,,71255,Hemiaulus,genus,Hemiaulus claviger,left_only,both
diatoms,Hemiaulus curvatulus,Hemiaulus,curvatulus,,71255,Hemiaulus,genus,Hemiaulus curvatulus,left_only,both
diatoms,Hemiaulus disimilis,Hemiaulus,disimilis,,71255,Hemiaulus,genus,Hemiaulus disimilis,left_only,both
diatoms,Hemiaulus dubius,Hemiaulus,dubius,,71255,Hemiaulus,genus,Hemiaulus dubius,left_only,both
diatoms,Hemiaulus echinulatus,Hemiaulus,echinulatus,,71255,Hemiaulus,genus,Hemiaulus echinulatus,left_only,both
diatoms,Hemiaulus elegans,Hemiaulus,elegans,,71255,Hemiaulus,genus,Hemiaulus elegans,left_only,both
diatoms,Hemiaulus exiguus,Hemiaulus,exiguus,,71255,Hemiaulus,genus,Hemiaulus exiguus,left_only,both
diatoms,Hemiaulus giganteus,Hemiaulus,giganteus,,71255,Hemiaulus,genus,Hemiaulus giganteus,left_only,both
diatoms,Hemiaulus gleseri,Hemiaulus,gleseri,,71255,Hemiaulus,genus,Hemiaulus gleseri,left_only,both
diatoms,Hemiaulus hastatus,Hemiaulus,hastatus,,71255,Hemiaulus,genus,Hemiaulus hastatus,left_only,both
diatoms,Hemiaulus hostilis,Hemiaulus,hostilis,,71255,Hemiaulus,genus,Hemiaulus hostilis,left_only,both
diatoms,Hemiaulus inaequilaterus,Hemiaulus,inaequilaterus,,71255,Hemiaulus,genus,Hemiaulus inaequilaterus,left_only,both
diatoms,Hemiaulus incurvus,Hemiaulus,incurvus,,71255,Hemiaulus,genus,Hemiaulus incurvus,left_only,both
diatoms,Hemiaulus kittonii,Hemiaulus,kittonii,,71255,Hemiaulus,genus,Hemiaulus kittonii,left_only,both
diatoms,Hemiaulus klushnikovii,Hemiaulus,klushnikovii,,71255,Hemiaulus,genus,Hemiaulus klushnikovii,left_only,both
diatoms,Hemiaulus kondai,Hemiaulus,kondai,,71255,Hemiaulus,genus,Hemiaulus kondai,left_only,both
diatoms,Hemiaulus longicornis,Hemiaulus,longicornis,,71255,Hemiaulus,genus,Hemiaulus longicornis,left_only,both
diatoms,Hemiaulus lyriformis,Hemiaulus,lyriformis,,71255,Hemiaulus,genus,Hemiaulus lyriformis,left_only,both
diatoms,Hemiaulus malleolus,Hemiaulus,malleolus,,71255,Hemiaulus,genus,Hemiaulus malleolus,left_only,both
diatoms,Hemiaulus malleus,Hemiaulus,malleus,,71255,Hemiaulus,genus,Hemiaulus malleus,left_only,both
diatoms,Hemiaulus pacificus,Hemiaulus,pacificus,,71255,Hemiaulus,genus,Hemiaulus pacificus,left_only,both
diatoms,Hemiaulus perlatus (q),Hemiaulus,perlatus,,71255,Hemiaulus,genus,Hemiaulus perlatus,left_only,both
diatoms,Hemiaulus polycistinorum,Hemiaulus,polycistinorum,,71255,Hemiaulus,genus,Hemiaulus polycistinorum,left_only,both
diatoms,Hemiaulus polycystinorum asymmetrica,Hemiaulus,polycystinorum,asymmetrica,71255,Hemiaulus,genus,Hemiaulus polycystinorum asymmetrica,left_only,both
diatoms,Hemiaulus polycystinorum brevicornis,Hemiaulus,polycystinorum,brevicornis,71255,Hemiaulus,genus,Hemiaulus polycystinorum brevicornis,left_only,both
diatoms,Hemiaulus polycystinorum dissona,Hemiaulus,polycystinorum,dissona,71255,Hemiaulus,genus,Hemiaulus polycystinorum dissona,left_only,both
diatoms,Hemiaulus polycystinorum mesolepta,Hemiaulus,polycystinorum,mesolepta,71255,Hemiaulus,genus,Hemiaulus polycystinorum mesolepta,left_only,both
diatoms,Hemiaulus polycystinorum polycystinorum,Hemiaulus,polycystinorum,polycystinorum,71255,Hemiaulus,genus,Hemiaulus polycystinorum polycystinorum,left_only,both
diatoms,Hemiaulus polymorphus,Hemiaulus,polymorphus,,71255,Hemiaulus,genus,Hemiaulus polymorphus,left_only,both
diatoms,Hemiaulus polymorphus (q),Hemiaulus,polymorphus,,71255,Hemiaulus,genus,Hemiaulus polymorphus,left_only,both
diatoms,Hemiaulus polymorphus frigida,Hemiaulus,polymorphus,frigida,71255,Hemiaulus,genus,Hemiaulus polymorphus frigida,left_only,both
diatoms,Hemiaulus prae-elegans,Hemiaulus,prae-elegans,,71255,Hemiaulus,genus,Hemiaulus prae-elegans,left_only,both
diatoms,Hemiaulus pungens,Hemiaulus,pungens,,71255,Hemiaulus,genus,Hemiaulus pungens,left_only,both
diatoms,Hemiaulus pyxilloides,Hemiaulus,pyxilloides,,71255,Hemiaulus,genus,Hemiaulus pyxilloides,left_only,both
diatoms,Hemiaulus reflexispinosus,Hemiaulus,reflexispinosus,,71255,Hemiaulus,genus,Hemiaulus reflexispinosus,left_only,both
diatoms,Hemiaulus schmidti,Hemiaulus,schmidti,,71255,Hemiaulus,genus,Hemiaulus schmidti,left_only,both
diatoms,Hemiaulus sinensis,Hemiaulus,sinensis,,71255,Hemiaulus,genus,Hemiaulus sinensis,left_only,both
diatoms,Hemiaulus sporalis,Hemiaulus,sporalis,,71255,Hemiaulus,genus,Hemiaulus sporalis,left_only,both
diatoms,Hemiaulus subacutus,Hemiaulus,subacutus,,71255,Hemiaulus,genus,Hemiaulus subacutus,left_only,both
diatoms,Hemiaulus subacutus (q),Hemiaulus,subacutus,,71255,Hemiaulus,genus,Hemiaulus subacutus,left_only,both
diatoms,Hemiaulus taurus,Hemiaulus,taurus,,71255,Hemiaulus,genus,Hemiaulus taurus,left_only,both
diatoms,Hemiaulus undulatus,Hemiaulus,undulatus,,71255,Hemiaulus,genus,Hemiaulus undulatus,left_only,both
diatoms,Hemidiscus ovalis,Hemidiscus,ovalis,,1606,Hemidiscus,genus,Hemidiscus ovalis,left_only,both
diatoms,Hemidiscus sp.,Hemidiscus,sp.,,1606,Hemidiscus,genus,Hemidiscus sp.,left_only,both
diatoms,Hemidiscus weissflogi,Hemidiscus,weissflogi,,1606,Hemidiscus,genus,Hemidiscus weissflogi,left_only,both
diatoms,Hendeya dehiscens,Hendeya,dehiscens,,,,,Hendeya dehiscens,left_only,both
diatoms,Horodiscus rugosus,Horodiscus,rugosus,,71256,Horodiscus,genus,Horodiscus rugosus,left_only,both
diatoms,Huttonia antiqua,Huttonia,antiqua,,71217,Huttonia,genus,Huttonia antiqua,left_only,both
diatoms,Huttonia norwegica,Huttonia,norwegica,,71217,Huttonia,genus,Huttonia norwegica,left_only,both
diatoms,Huttonia punctata,Huttonia,punctata,,71217,Huttonia,genus,Huttonia punctata,left_only,both
diatoms,Huttonia virgata,Huttonia,virgata,,71217,Huttonia,genus,Huttonia virgata,left_only,both
diatoms,Hyalodiscus subtilis,Hyalodiscus,subtilis,,71257,Hyalodiscus,genus,Hyalodiscus subtilis,left_only,both
diatoms,Hyalodiscus subtilus (q),Hyalodiscus,subtilus,,71257,Hyalodiscus,genus,Hyalodiscus subtilus,left_only,both
diatoms,Ikebea tenuis,Ikebea,tenuis,,,,,Ikebea tenuis,left_only,both
diatoms,Incisoria inordinata,Incisoria,inordinata,,71218,Incisoria,genus,Incisoria inordinata,left_only,both
diatoms,Incisoria lanceolata,Incisoria,lanceolata,,71218,Incisoria,genus,Incisoria lanceolata,left_only,both
diatoms,Incisoria punctata,Incisoria,punctata,,71218,Incisoria,genus,Incisoria punctata,left_only,both
diatoms,Isthmia sp.,Isthmia,sp.,,,,,Isthmia sp.,left_only,both
diatoms,Katahiraia aspera,Katahiraia,aspera,,,,,Katahiraia aspera,left_only,both
diatoms,Katahiraia sp.,Katahiraia,sp.,,,,,Katahiraia sp.,left_only,both
diatoms,Kentrodiscus aculeatus,Kentrodiscus,aculeatus,,71258,Kentrodiscus,genus,Kentrodiscus aculeatus,left_only,both
diatoms,Kentrodiscus armatus,Kentrodiscus,armatus,,71258,Kentrodiscus,genus,Kentrodiscus armatus,left_only,both
diatoms,Kisseleviella carina,Kisseleviella,carina,,434081,Kisseleviella,genus,Kisseleviella carina,left_only,both
diatoms,Kisseleviella ezoensis,Kisseleviella,ezoensis,,434081,Kisseleviella,genus,Kisseleviella ezoensis,left_only,both
diatoms,Kozloviella meniscosa,Kozloviella,meniscosa,,,,,Kozloviella meniscosa,left_only,both
diatoms,Kozloviella minor,Kozloviella,minor,,,,,Kozloviella minor,left_only,both
diatoms,Kozloviella sp.,Kozloviella,sp.,,,,,Kozloviella sp.,left_only,both
diatoms,Kozloviella subrotunda,Kozloviella,subrotunda,,,,,Kozloviella subrotunda,left_only,both
diatoms,Lauderia borealis,Lauderia,borealis,,,,,Lauderia borealis,left_only,both
diatoms,Licmorphora sp.,Licmorphora,sp.,,,,,Licmorphora sp.,left_only,both
diatoms,Liostephania sp.,Liostephania,sp.,,,,,Liostephania sp.,left_only,both
diatoms,Liradiscus bipolaris (q),Liradiscus,bipolaris,,82161,Liradiscus,genus,Liradiscus bipolaris,left_only,both
diatoms,Liradiscus sp.,Liradiscus,sp.,,82161,Liradiscus,genus,Liradiscus sp.,left_only,both
diatoms,Liradiscus sp.(q),Liradiscus,sp.,,82161,Liradiscus,genus,Liradiscus sp.,left_only,both
diatoms,Liriogramma hustedtii,Liriogramma,hustedtii,,,,,Liriogramma hustedtii,left_only,both
