Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample
361,U1475,B,22,22-6,H,6,W,75/75-NANNO,0,0,204.65,204.65,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,C,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-22H-6-W 75/75-NANNO
361,U1475,B,22,22-CC,H,CC,PAL,NANNO,0,5,206.1,206.15,,,,NN13 [G12],"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,F,,,,F,,,,R,,,,,,R,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-22H-CC-PAL-NANNO
361,U1475,B,23,23-2,H,2,W,75/75-NANNO,0,0,208.15,208.15,"B Ceratolithus rugosus (Gradstein et al., 2012)",B,5.12,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,F,,,,,,,,,P,,,,,,,,,,,,,,,C,,,,,361-U1475B-23H-2-W 75/75-NANNO
361,U1475,B,23,23-4,H,4,W,75/75-NANNO,0,0,211.15,211.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,F,,C,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-23H-4-W 75/75-NANNO
361,U1475,B,23,23-6,H,6,W,75/75-NANNO,0,0,214.15,214.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,F,,,,,361-U1475B-23H-6-W 75/75-NANNO
361,U1475,B,23,23-CC,H,CC,PAL,NANNO,0,5,215.68,215.73,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,A,C,A,,C,C,C,,C,F,,,,,,,,,,,,C,,,F,,,F,,,,,,,F,,,R,R,,F,,,,F,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,C,,,,,361-U1475B-23H-CC-PAL-NANNO
361,U1475,B,24,24-2,H,2,W,75/75-NANNO,0,0,217.65,217.65,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,F,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-24H-2-W 75/75-NANNO
361,U1475,B,24,24-3,H,3,W,75/75-NANNO,0,0,219.15,219.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,C,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-24H-3-W 75/75-NANNO
361,U1475,B,24,24-4,H,4,W,75/75-NANNO,0,0,220.65,220.65,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,C,C,,,F,,,,,,,,R,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-24H-4-W 75/75-NANNO
361,U1475,B,24,24-5,H,5,W,75/75-NANNO,0,0,222.15,222.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,P,,,,,,,,,,,F,,,,,361-U1475B-24H-5-W 75/75-NANNO
361,U1475,B,24,24-6,H,6,W,75/75-NANNO,0,0,223.65,223.65,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,P,,,,,,,,,,,C,,,,,361-U1475B-24H-6-W 75/75-NANNO
361,U1475,B,24,24-CC,H,CC,PAL,NANNO,0,5,225.24,225.29,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,C,A,A,A,,F,C,C,,C,C,,,,,,,,,,,,F,,,,,,,,,F,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,P,,,P,,,,,,,,,,,,C,,,,,361-U1475B-24H-CC-PAL-NANNO
361,U1475,B,25,25-1,H,1,W,75/75-NANNO,0,0,225.65,225.65,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,R,,R,,,,,,,,,,,,,,,,C,,,,,,,,,R,,,,,,,,,,,,C,,,,,361-U1475B-25H-1-W 75/75-NANNO
361,U1475,B,25,25-2,H,2,W,75/75-NANNO,0,0,227.15,227.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,C,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,F,,,,,,,,,F,P,,,,,,,,,,,F,,,,,361-U1475B-25H-2-W 75/75-NANNO
361,U1475,B,25,25-3,H,3,W,75/75-NANNO,0,0,228.65,228.65,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,F,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,F,,R,,,,,,,,,,,,,,,,C,,,,,,,,,,P,P,,,,,,,,,,F,,,,,361-U1475B-25H-3-W 75/75-NANNO
361,U1475,B,25,25-4,H,4,W,75/75-NANNO,0,0,230.15,230.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,C,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-25H-4-W 75/75-NANNO
361,U1475,B,25,25-5,H,5,W,75/75-NANNO,0,0,231.65,231.65,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,F,F,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,F,,,,,361-U1475B-25H-5-W 75/75-NANNO
361,U1475,B,25,25-6,H,6,W,75/75-NANNO,0,0,233.15,233.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,F,C,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,C,,,,,361-U1475B-25H-6-W 75/75-NANNO
361,U1475,B,25,25-CC,H,CC,PAL,NANNO,0,5,234.73,234.78,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,C,A,A,A,,A,C,F,,F,F,,,,,,,,,,,F,,,,,P,,,,,,,,,F,,,,F,,F,F,,,F,,,,,R,,,,,,,C,,,,,,,,,,R,P,,P,,P,,,,,,C,,,,,361-U1475B-25H-CC-PAL-NANNO
361,U1475,B,26,26-1,H,1,W,75/75-NANNO,0,0,235.15,235.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,A,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-26H-1-W 75/75-NANNO
361,U1475,B,26,26-2,H,2,W,75/75-NANNO,0,0,236.65,236.65,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,A,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,F,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-26H-2-W 75/75-NANNO
361,U1475,B,26,26-3,H,3,W,75/75-NANNO,0,0,238.15,238.15,,,,NN12 [G12],"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,A,C,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,R,F,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-26H-3-W 75/75-NANNO
361,U1475,B,26,26-4,H,4,W,75/75-NANNO,0,0,239.65,239.65,"T Discoaster quinqueramus (Gradstein et al., 2012)",T,5.59,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,A,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,P,F,,F,C,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-26H-4-W 75/75-NANNO
361,U1475,B,26,26-5,H,5,W,75/75-NANNO,0,0,241.15,241.15,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,A,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,A,,,,,,,,,,,,,P,,,,,,,,C,,,,,361-U1475B-26H-5-W 75/75-NANNO
361,U1475,B,26,26-6,H,6,W,75/75-NANNO,0,0,242.65,242.65,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,A,C,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,F,F,,,,,,,,,,,,,,,A,,,,,,,,,,,P,,,,,,,,,,C,,,,,361-U1475B-26H-6-W 75/75-NANNO
361,U1475,B,26,26-CC,H,CC,PAL,NANNO,0,5,244.28,244.33,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,A,C,A,,,C,C,C,,C,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,F,,F,F,,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-26H-CC-PAL-NANNO
