Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Zone name (short),Zone name,Group abundance,Beella digitata,Dentoglobigerina altispira,Globigerina bulloides,Globigerina falconensis,Globigerina glutinata,Globigerinella calida,Globigerinella obesa,Globigerinella siphonifera,Globigerinoides conglobatus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides obliquus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides sacculifer,Globoquadrina venezuelana,Globorotalia conoidea,Globorotalia conomiozea,Globorotalia crassaformis,Globorotalia crassula,Globorotalia flexuosa,Globorotalia hirsuta (dex),Globorotalia inflata,Globorotalia limbata,Globorotalia margaritae,Globorotalia menardii,Globorotalia merotumida,Globorotalia multicamerata,Globorotalia plesiotumida,Globorotalia pliozea,Globorotalia pseudomiocenica,Globorotalia puncticulata,Globorotalia scitula,Globorotalia sphericomiozea,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globorotaloides hexagona,"Globoturborotalita apertura (Cushman, 1918)",Globoturborotalita decoraperta,Globoturborotalita nepenthes,Globoturborotalita rubescens,"Globoturborotalita woodi (Jenkins, 1960)",Neogloboquadrina acostaensis,Neogloboquadrina dutertrei,Neogloboquadrina humerosa,Neogloboquadrina pachyderma (dextral),Neogloboquadrina pachyderma (sinistral),Orbulina universa,Pulleniatina obliquiloculata,Pulleniatina primalis,Sphaeroidinella dehiscens,Sphaeroidinellopsis kochi,Sphaeroidinellopsis seminulina,Tenuitella anfracta,preservation,File Data,Ship File Links,Shore File Links,Sample
361,U1474,A,9,9-2,H,2,W,70/72-FORAM,0,2,74.1,74.12,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",A [A103],,,F [A104],,F [A104],,,,P [A104],,P [A104],,,A [A104],A [A104],,,,,,,,A [A104],,,F [A104],,,,,,P [A104],P [A104],,,F [A104],,,,,,,,F [A104],A [A104],,,,F [A104],F [A104],P [A104],,,,,,,,,361-U1474A-9H-2-W 70/72-FORAM
361,U1474,A,9,9-3,H,3,W,70/72-FORAM,0,2,75.6,75.62,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",A [A103],,,F [A104],,,,,,,,,,,A [A104],A [A104],,,,P [A104],,,,A [A104],,,F [A104],,,,,,,F [A104],,R [A104],,,,,,,,,P [A104],A [A104],,,,F [A104],F [A104],,F [A104],,,,,,,,361-U1474A-9H-3-W 70/72-FORAM
361,U1474,A,9,9-4,H,4,W,70/72-FORAM,0,2,77.1,77.12,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",A [A103],,,F [A104],,F [A104],,,F [A104],F [A104],,,,,A [A104],A [A104],,,,,,,,,,,F [A104],,,,,,,R [A104],,,,,,,,,,F [A104],F [A104],A [A104],,,,A [A104],F [A104],,P [A104],,,,,,,,361-U1474A-9H-4-W 70/72-FORAM
361,U1474,A,9,9-5,H,5,W,70/72-FORAM,0,2,78.6,78.62,,PL6 [G12],"PL6 - Globigerinoides fistulosus Highest-occurrence Zone (Atlantic) (Gradstein et al., 2012)",A [A103],,,F [A104],,F [A104],,,R [A104],F [A104],,,,,A [A104],A [A104],,,,R [A104],,,,,,,,,,,,,,P [A104],,P [A104],,,,F [A104],,,,F [A104],R [A104],A [A104],,,,F [A104],F [A104],R [A104],R [A104],,,,,,,,361-U1474A-9H-5-W 70/72-FORAM
361,U1474,A,9,9-6,H,6,W,70/72-FORAM,0,2,80.1,80.12,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,F [A104],,F [A104],,,F [A104],R [A104],,,,,A [A104],A [A104],,,,,,,,A [A104],,,F [A104],,R [A104],,,P [A104],,F [A104],,,,F [A104],,,,,,,F [A104],A [A104],,,,F [A104],F [A104],,F [A104],,,,,,,,361-U1474A-9H-6-W 70/72-FORAM
361,U1474,A,9,9-CC,H,CC,PAL,FORAM,0,5,81.66,81.71,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,A [A104],,A [A104],,,R [A104],P [A104],,,,,A [A104],A [A104],,,,,,,,A [A104],,,P [A104],,,,,,,P [A104],,,,,,,,,,,F [A104],A [A104],,F [A104],,F [A104],F [A104],,P [A104],,,,,,,,361-U1474A-9H-CC-PAL-FORAM
361,U1474,A,10,10-2,H,2,W,70/72-FORAM,0,2,83.6,83.62,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,F [A104],,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A104],,,,,,,,,,,,R [A104],,,,,,,,,,,,,,,,,361-U1474A-10H-2-W 70/72-FORAM
361,U1474,A,10,10-3,H,3,W,70/72-FORAM,0,2,85.1,85.12,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,P [A104],P [A104],,,,,,,,,,,,,,,,,,,,,,R [A104],,,,,R [A104],,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-10H-3-W 70/72-FORAM
361,U1474,A,10,10-4,H,4,W,70/72-FORAM,0,2,86.6,86.62,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,F [A104],,,,,,,,,,,,,P [A104],,,,,,,,,,P [A104],,,,,P [A104],,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-10H-4-W 70/72-FORAM
361,U1474,A,10,10-5,H,5,W,70/72-FORAM,0,2,88.1,88.12,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,R [A104],P [A104],,,,,,,,,,,,,,,,,,,,,,R [A104],,,,,R [A104],,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-10H-5-W 70/72-FORAM
361,U1474,A,10,10-6,H,6,W,70/72-FORAM,0,2,89.6,89.62,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,P [A104],P [A104],R [A104],,,F [A104],,R [A104],,,,,A [A104],,,,,,,,F [A104],R [A104],,R [A104],,,,,R [A104],P [A104],R [A104],,R [A104],,P [A104],,F [A104],,,,,,R [A104],,,P [A104],,R [A104],P [A104],P [A104],,,P [A104],,,,,361-U1474A-10H-6-W 70/72-FORAM
361,U1474,A,10,10-CC,H,CC,PAL,FORAM,0,5,90.53,90.58,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,A [A104],P [A104],A [A104],,P [A104],F [A104],,,,,,A [A104],A [A104],,,,F [A104],,,,A [A104],,,,,,,,R [A104],,P [A104],,P [A104],,,,P [A104],,,,,,,,A [A104],A [A104],,,F [A104],,,,F [A104],,,,,361-U1474A-10H-CC-PAL-FORAM
361,U1474,A,11,11-1,H,1,W,70/72-FORAM,0,2,91.6,91.62,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,R [A104],P [A104],,,,R [A104],R [A104],R [A104],R [A104],,,A [A104],A [A104],P [A104],,,R [A104],,,,,P [A104],,R [A104],,,,,R [A104],,P [A104],,,,,,F [A104],,,,A [A104],,,,,R [A104],,R [A104],R [A104],,,,P [A104],,,,,361-U1474A-11H-1-W 70/72-FORAM
361,U1474,A,11,11-2,H,2,W,70/72-FORAM,0,2,93.1,93.12,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,R [A104],,F [A104],,,F [A104],R [A104],,,,,A [A104],A [A104],R [A104],,,R [A104],,,,F [A104],R [A104],,R [A104],,,,,R [A104],,,,,,,,F [A104],,,,,,R [A104],,,R [A104],,R [A104],,F [A104],,,P [A104],,,,,361-U1474A-11H-2-W 70/72-FORAM
361,U1474,A,11,11-3,H,3,W,70/72-FORAM,0,2,94.6,94.62,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,R [A104],P [A104],F [A104],,P [A104],F [A104],R [A104],F [A104],R [A104],,,A [A104],A [A104],P [A104],,,,,,,F [A104],P [A104],,,,,,,R [A104],,P [A104],,,,,,R [A104],,,,P [A104],,R [A104],,R [A104],,,F [A104],,P [A104],,,P [A104],,,,,361-U1474A-11H-3-W 70/72-FORAM
361,U1474,A,11,11-4,H,4,W,70/72-FORAM,0,2,96.1,96.12,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,R [A104],,F [A104],,,F [A104],,F [A104],,,,,A [A104],,,,R [A104],,,,F [A104],R [A104],,F [A104],,,,,R [A104],,,,,,,,F [A104],,,,F [A104],,R [A104],,,P [A104],,F [A104],R [A104],P [A104],,,P [A104],,,,,361-U1474A-11H-4-W 70/72-FORAM
361,U1474,A,11,11-5,H,5,W,70/72-FORAM,0,2,97.6,97.62,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,F [A104],R [A104],F [A104],,,F [A104],,F [A104],,,,A [A104],A [A104],,,,R [A104],,,,,R [A104],,P [A104],,,,,R [A104],,,,,,R [A104],,F [A104],,,,,,R [A104],,R [A104],R [A104],,,P [A104],P [A104],,,,,,,,361-U1474A-11H-5-W 70/72-FORAM
361,U1474,A,11,11-6,H,6,W,60/62-FORAM,0,2,99,99.02,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,F [A104],P [A104],F [A104],,,R [A104],,R [A104],,,,A [A104],A [A104],,,,R [A104],,,,F [A104],P [A104],,R [A104],,,,,,,,,,,,,F [A104],,,,,,R [A104],,R [A104],P [A104],,R [A104],,P [A104],,,P [A104],,,,,361-U1474A-11H-6-W 60/62-FORAM
361,U1474,A,11,11-CC,H,CC,PAL,FORAM,0,5,99.78,99.83,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,A [A104],P [A104],A [A104],,,,,R [A104],,,,A [A104],A [A104],,,,R [A104],,,,A [A104],,,R [A104],,,,,R [A104],,,,,,,,F [A104],,,,,,,,,F [A104],,F [A104],R [A104],,,,P [A104],,,,,361-U1474A-11H-CC-PAL-FORAM
361,U1474,A,12,12-1,H,1,W,70/72-FORAM,0,2,101.1,101.12,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,R [A104],,F [A104],,,F [A104],R [A104],R [A104],,,,A [A104],A [A104],R [A104],,,R [A104],,,,R [A104],R [A104],,R [A104],,P [A104],,,R [A104],,P [A104],,,,,,R [A104],,,,,,R [A104],,R [A104],P [A104],,F [A104],,P [A104],,,R [A104],,,,,361-U1474A-12H-1-W 70/72-FORAM
361,U1474,A,12,12-2,H,2,W,70/72-FORAM,0,2,102.61,102.63,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,F [A104],,,,,F [A104],R [A104],R [A104],P [A104],,,A [A104],A [A104],R [A104],,,F [A104],,,,R [A104],F [A104],,R [A104],,,,,F [A104],,R [A104],,,,,,F [A104],,,,F [A104],,R [A104],,,P [A104],,F [A104],R [A104],P [A104],,,P [A104],,,,,361-U1474A-12H-2-W 70/72-FORAM
361,U1474,A,12,12-3,H,3,W,70/72-FORAM,0,2,104.12,104.14,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",C [A103],,,F [A104],,R [A104],,,R [A104],,A [A104],R [A104],,,F [A104],F [A104],,,,F [A104],,,,A [A104],,,R [A104],,R [A104],,,R [A104],,R [A104],,,,,R [A104],,,,,,,,,F [A104],R [A104],,,,,,,R [A104],,,,,361-U1474A-12H-3-W 70/72-FORAM
361,U1474,A,12,12-4,H,4,W,70/72-FORAM,0,2,105.63,105.65,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",C [A103],,,F [A104],F [A104],F [A104],,,R [A104],,A [A104],,,,,,,,R [A104],R [A104],,,,,,,R [A104],,,,,R [A104],R [A104],,R [A104],,,,,,R [A104],,,F [A104],R [A104],,A [A104],,,R [A104],,R [A104],R [A104],,,,,,,,361-U1474A-12H-4-W 70/72-FORAM
361,U1474,A,12,12-5,H,5,W,70/72-FORAM,0,2,107.14,107.16,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",C [A103],R [A104],,F [A104],F [A104],F [A104],,,R [A104],R [A104],,R [A104],,,,A [A104],,,,,,,,R [A104],,,,,,,,R [A104],,,R [A104],,,R [A104],,F [A104],R [A104],,,F [A104],R [A104],,R [A104],,,R [A104],,R [A104],R [A104],,,,,,,,361-U1474A-12H-5-W 70/72-FORAM
361,U1474,A,12,12-6,H,6,W,70/72-FORAM,0,2,108.66,108.68,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",C [A103],,,F [A104],F [A104],F [A104],,R [A104],R [A104],R [A104],,R [A104],,,,A [A104],,,,,,,,R [A104],F [A104],,,,R [A104],,,R [A104],,R [A104],R [A104],,,,R [A104],F [A104],,,,R [A104],F [A104],,F [A104],,,R [A104],,R [A104],R [A104],,,,,,,,361-U1474A-12H-6-W 70/72-FORAM
361,U1474,A,12,12-CC,H,CC,PAL,FORAM,0,5,110.34,110.39,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",F [A103],,,,P [A104],F [A104],,,R [A104],,R [A104],P [A104],,,,D [A104],,,,,,,,,,,,,,,,F [A104],,R [A104],,,,R [A104],,A [A104],,,,,,F [A104],,R [A104],,,,,R [A104],,,,,,,,361-U1474A-12H-CC-PAL-FORAM
361,U1474,A,13,13-2,H,2,W,70/72-FORAM,0,2,112.1,112.12,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,,R [A104],F [A104],,,F [A104],F [A104],F [A104],,,,A [A104],A [A104],P [A104],,,F [A104],,,,,F [A104],,F [A104],,,,,P [A104],,,,,,,,F [A104],,,,,F [A104],F [A104],,,,F [A104],,,F [A104],,,,,,,,361-U1474A-13H-2-W 70/72-FORAM
361,U1474,A,13,13-3,H,3,W,70/72-FORAM,0,2,113.6,113.62,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,,,F [A104],,,F [A104],R [A104],A [A104],,,,A [A104],A [A104],R [A104],,,R [A104],,,,R [A104],R [A104],,,,,,,P [A104],R [A104],R [A104],,F [A104],,R [A104],,,,,,,,,,,,F [A104],,P [A104],R [A104],,,,,,,,361-U1474A-13H-3-W 70/72-FORAM
361,U1474,A,13,13-4,H,4,W,70/72-FORAM,0,2,115.11,115.13,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,,,R [A104],,,F [A104],R [A104],A [A104],,,,F [A104],F [A104],,,,R [A104],,,,F [A104],P [A104],,R [A104],,,,,P [A104],,P [A104],,F [A104],,R [A104],,,,,,P [A104],F [A104],,,P [A104],,R [A104],,,R [A104],,,,,,,,361-U1474A-13H-4-W 70/72-FORAM
361,U1474,A,13,13-5,H,5,W,70/72-FORAM,0,2,116.62,116.64,,PL5 (Indo-Pacific) [G12],"PL5 (Indo-Pacific) - Globorotalia pseudomiocenica Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",F [A103],,,F [A104],,F [A104],,,R [A104],R [A104],A [A104],R [A104],,,A [A104],F [A104],,,,R [A104],,,,R [A104],,,R [A104],,,,,F [A104],,R [A104],R [A104],,,R [A104],,,,,,R [A104],,,,R [A104],,R [A104],,R [A104],R [A104],,,,,,,,361-U1474A-13H-5-W 70/72-FORAM
361,U1474,A,13,13-6,H,6,W,70/72-FORAM,0,2,118.14,118.16,,PL4 (Atlantic) [G12],"PL4 (Atlantic) - Dentoglobigerina altispira Highest Occurrence Zone (Atlantic) (Gradstein et al., 2012)",A [A103],,P [A104],,,F [A104],,,R [A104],,F [A104],,,,A [A104],A [A104],P [A104],,,R [A104],,,,,,,R [A104],,,,,,P [A104],P [A104],P [A104],P [A104],,,,F [A104],,,,F [A104],P [A104],,,,,,,,P [A104],,,,,,,,361-U1474A-13H-6-W 70/72-FORAM
361,U1474,A,13,13-7,H,7,W,60/62-FORAM,0,2,119.15,119.17,,PL4 (Indo-Pacific) [G12],"PL4 (Indo-Pacific) - Dentoglobigerina altispira Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,R [A104],F [A104],F [A104],F [A104],,,R [A104],R [A104],,,,,A [A104],A [A104],F [A104],,,R [A104],,,,R [A104],,,R [A104],,,,,F [A104],,F [A104],F [A104],,,F [A104],,,,,,,R [A104],,,,,R [A104],,R [A104],R [A104],,,,,,,,361-U1474A-13H-7-W 60/62-FORAM
361,U1474,A,13,13-CC,H,CC,PAL,FORAM,0,5,119.54,119.59,,PL4 (Indo-Pacific) [G12],"PL4 (Indo-Pacific) - Dentoglobigerina altispira Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",F [A103],,R [A104],,R [A104],R [A104],,,P [A104],,F [A104],,,,A [A104],F [A104],F [A104],,,P [A104],,,,R [A104],R [A104],,,,,,,F [A104],,,,,,,P [A104],R [A104],,,,,F [A104],,,R [A104],,F [A104],,,R [A104],,,,,,,,361-U1474A-13H-CC-PAL-FORAM
361,U1474,A,14,14-2,H,2,W,70/72-FORAM,0,2,121.61,121.63,,PL4 (Indo-Pacific) [G12],"PL4 (Indo-Pacific) - Dentoglobigerina altispira Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,R [A104],R [A104],,,,,F [A104],F [A104],F [A104],,,,A [A104],,R [A104],,,R [A104],,,,,,,R [A104],,,,,R [A104],P [A104],,,,,R [A104],,F [A104],,,,,R [A104],F [A104],,,,F [A104],R [A104],,R [A104],,,,,,,,361-U1474A-14H-2-W 70/72-FORAM
361,U1474,A,14,14-3,H,3,W,70/72-FORAM,0,2,123.1,123.12,,PL4 (Indo-Pacific) [G12],"PL4 (Indo-Pacific) - Dentoglobigerina altispira Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,R [A104],,,,,,,,R [A104],,,,A [A104],A [A104],,,,,,,,F [A104],,,R [A104],,,,,R [A104],P [A104],P [A104],,,,P [A104],,R [A104],,,,,P [A104],R [A104],,P [A104],,F [A104],P [A104],,,,,,,,,,361-U1474A-14H-3-W 70/72-FORAM
361,U1474,A,14,14-4,H,4,W,70/72-FORAM,0,2,124.6,124.62,,PL4 (Indo-Pacific) [G12],"PL4 (Indo-Pacific) - Dentoglobigerina altispira Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,R [A104],F [A104],R [A104],R [A104],,,F [A104],,,,,,A [A104],F [A104],R [A104],,,,,,,,,,,,,,,F [A104],F [A104],,R [A104],,,F [A104],,R [A104],,,,,,,R [A104],,,R [A104],,A [A104],F [A104],,,,,,,,361-U1474A-14H-4-W 70/72-FORAM
361,U1474,A,14,14-5,H,5,W,70/72-FORAM,0,2,126.1,126.12,,PL4 (Indo-Pacific) [G12],"PL4 (Indo-Pacific) - Dentoglobigerina altispira Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,R [A104],F [A104],,F [A104],P [A104],,,,F [A104],,,,F [A104],F [A104],,,,,,,,,,,,,,,,F [A104],A [A104],R [A104],,,,F [A104],R [A104],,,,,,,,F [A104],,,F [A104],,,A [A104],,,,,,,,361-U1474A-14H-5-W 70/72-FORAM
361,U1474,A,14,14-CC,H,CC,PAL,FORAM,0,5,129.07,129.12,,PL4 (Indo-Pacific) [G12],"PL4 (Indo-Pacific) - Dentoglobigerina altispira Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",F [A103],P [A104],R [A104],R [A104],R [A104],F [A104],,R [A104],,R [A104],R [A104],,,,F [A104],F [A104],,,,R [A104],,,,R [A104],,,,,,,,R [A104],R [A104],R [A104],,,,R [A104],,,,,,,P [A104],,F [A104],,,R [A104],F [A104],A [A104],R [A104],,R [A104],,,,,,361-U1474A-14H-CC-PAL-FORAM
361,U1474,A,15,15-1,H,1,W,70/72-FORAM,0,2,129.6,129.62,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,R [A104],,,,,,F [A104],,,,,,,A [A104],,,,F [A104],,,,,,,,,,,,R [A104],R [A104],R [A104],,,,,P [A104],,,,,,,,F [A104],R [A104],R [A104],R [A104],F [A104],,R [A104],,P [A104],,,,,,361-U1474A-15H-1-W 70/72-FORAM
361,U1474,A,15,15-2,H,2,W,70/72-FORAM,0,2,131.11,131.13,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],P [A104],,F [A104],,F [A104],,R [A104],R [A104],,F [A104],,,,F [A104],,,,,R [A104],,,,,,,,,,,,R [A104],,,F [A104],,,,,F [A104],,,,,F [A104],,,,P [A104],R [A104],,F [A104],,,R [A104],,,,,,361-U1474A-15H-2-W 70/72-FORAM
361,U1474,A,15,15-3,H,3,W,70/72-FORAM,0,2,132.62,132.64,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",F [A103],P [A104],R [A104],,,,,,,,,,,,,F [A104],F [A104],,,,,,,,,,,,,,,,F [A104],,F [A104],,,F [A104],,,,,,R [A104],,,,,,R [A104],,,R [A104],,P [A104],,,,,,361-U1474A-15H-3-W 70/72-FORAM
361,U1474,A,15,15-4,H,4,W,70/72-FORAM,0,2,134.13,134.15,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],P [A104],F [A104],,,F [A104],,,,,,,,,A [A104],,R [A104],,,,,,,,,,,,,,,F [A104],F [A104],R [A104],A [A104],,,R [A104],,,,,,,R [A104],,F [A104],,,R [A104],,F [A104],,,R [A104],,,,,,361-U1474A-15H-4-W 70/72-FORAM
361,U1474,A,15,15-5,H,5,W,70/72-FORAM,0,2,135.63,135.65,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,F [A104],,F [A104],,,,,F [A104],,,,R [A104],F [A104],R [A104],,,,R [A104],,,,R [A104],,R [A104],,,,,,,R [A104],R [A104],,,R [A104],R [A104],,,,,R [A104],R [A104],,F [A104],,,R [A104],,R [A104],R [A104],,R [A104],,,,,,361-U1474A-15H-5-W 70/72-FORAM
361,U1474,A,15,15-6,H,6,W,70/72-FORAM,0,2,137.14,137.16,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",C [A103],,F [A104],,,,,,,R [A104],A [A104],,,,,F [A104],R [A104],,,,,,,,R [A104],,R [A104],,,,,R [A104],,,F [A104],,,R [A104],,,,,,,,,,,,R [A104],,R [A104],R [A104],,R [A104],,,,,,361-U1474A-15H-6-W 70/72-FORAM
361,U1474,A,15,15-CC,H,CC,PAL,FORAM,0,5,138.93,138.98,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",C [A103],,R [A104],,,,,,P [A104],R [A104],F [A104],,,,,F [A104],,,,F [A104],,,,,R [A104],,R [A104],,,,,,,P [A104],,,,,,,,,,,,,R [A104],R [A104],,R [A104],,R [A104],R [A104],,R [A104],,,,,,361-U1474A-15H-CC-PAL-FORAM
361,U1474,A,16,16-1,H,1,W,70/72-FORAM,0,2,139.1,139.12,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,,F [A104],,R [A104],,,F [A104],R [A104],A [A104],,,,A [A104],A [A104],,,,P [A104],,,,F [A104],P [A104],,R [A104],,,,,R [A104],P [A104],P [A104],,,,P [A104],,,,,,R [A104],P [A104],,,P [A104],,R [A104],,P [A104],P [A104],,R [A104],,,,,,361-U1474A-16H-1-W 70/72-FORAM
361,U1474,A,16,16-2,H,2,W,70/72-FORAM,0,2,140.6,140.62,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",C [A103],,P [A104],R [A104],R [A104],F [A104],,,F [A104],,A [A104],,,,A [A104],,,,,,,,,F [A104],R [A104],,R [A104],,,,,,R [A104],P [A104],,,,R [A104],,R [A104],,,,R [A104],R [A104],,,,,R [A104],P [A104],P [A104],,,P [A104],,,,,,361-U1474A-16H-2-W 70/72-FORAM
361,U1474,A,16,16-3,H,3,W,70/72-FORAM,0,2,142.1,142.12,,PL3 [G12],"PL3 - Sphaeroidinellopsis seminulina Highest Occurrence Zone (Indo-Pacific) (Gradstein et al., 2012)",A [A103],,P [A104],,R [A104],F [A104],,,F [A104],,A [A104],,,,A [A104],,P [A104],,,,,,,F [A104],R [A104],,R [A104],,,,,R [A104],R [A104],R [A104],,,,R [A104],,R [A104],,,,F [A104],R [A104],,,,,R [A104],P [A104],P [A104],,,P [A104],,,,,,361-U1474A-16H-3-W 70/72-FORAM
