leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
59,448,,1,2,11.0,13.0,0.00,1.62, 1,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,PRESENT,  ,1,c81553ac6322bd237702ccfcda25d0e7,59-448-1-2
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0010,Dorcadospyris alata,RARE,  ,1,248f85b94de321c6bcfc484aba63cc1a,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,FEW,  ,1,7a68ec270b2bd7ef29eb6b8cea275ee9,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,RARE,  ,1,b17a373b77b2da9affe4be4dae5ea711,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RGIRA0080,Giraffospyris toxaria,PRESENT,  ,1,cf0da752b64ae183b46872347d892bd8,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,FEW,  ,1,7822499e8eacceaf4313daf4d6122c87,59-448-3-1
59,448,,3,1,105.0,107.0,14.50,15.56,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,COMMON,  ,2,b85eaac1d976109cbe9dbe5a6ff64d41,59-448-3-1
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,2143a2a80e72791a7ad3c22e4b2163eb,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,FEW,  ,1,a12b6c9afb0b4afdccc3f0afb1b171b6,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,FEW,  ,1,9d67e473d017d017de3f87283bfba16e,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,16d58f577b3f92c5fe1bca06a1678726,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,FEW,  ,1,a75478aba49275a1060d3ac5090812a9,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0010,Dorcadospyris alata,FEW,  ,1,75f55ded12da0a3bf4193fb236284dfc,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,FEW,  ,1,638e66bde6ab6a5fcd8386b2a8f078cb,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,PRESENT,  ,1,8fbfd014c172d4372a8e529425dbf3c3,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RGIRA0080,Giraffospyris toxaria,PRESENT,  ,1,a19e6e1cf4018c430af677ce48a93e1c,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,bb7c2a23f48a056e39e99d9b02f15887,59-448-3-2
59,448,,3,2,13.0,15.0,14.50,16.14,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,COMMON,  ,2,18ee75cd2d9a67d81ed51322882ef979,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,4e90d2383cdf8f5b93e6a2faf1e1fb1d,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,37e16131b5a77d40e10cd7bdce08e90f,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0050,Cannartus mammifer,RARE,  ,1,d3fe0f9cad001ace67526b582d82a135,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,593302e076ffa966f500fc95b49c8a61,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,FEW,  ,1,d97adfb7af40be11e3351d4b0b16f227,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,ad317687c1e88aa59af8bfa2b411bd1b,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,FEW,  ,1,8962eb247f0d5323b92af3a5a97ea756,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,COMMON,  ,1,90ab165764f14c0908fae7ef3ba0a0c3,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,FEW,  ,1,61490bde4f69c726cfed230c21b47778,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,e4bc3207b48becccc1444dbfafb6e105,59-448-3-2
59,448,,3,2,95.0,97.0,14.50,16.96,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,COMMON,  ,2,b9270ab862e46a399440441cbd099b8c,59-448-3-2
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,d3756ca64101c41a8ea33ea092c9bb2f,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,a0e87a9ace6cc1c945b4504a7e167f8d,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0050,Cannartus mammifer,RARE,  ,1,c856ccf6f496b56000bbd84e563668c9,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,956abaa97161751d9bd338ca16992709,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,COMMON,  ,1,85a6ddc27778b6500cc1a146c9a8bc99,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,ABUNDANT,  ,1,b369c3f51acfcbd29613cd786eb8441e,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,ABUNDANT,  ,1,e20d20853628b259311b36066a5d8b3a,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,COMMON,  ,1,81b15402c547902bca4863f5e537c250,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,COMMON,  ,1,21c378ae14d40e8d06adc85171c26ec6,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,RARE,  ,1,49d69ad6dea90d55df84aebea44b24d7,59-448-3-4
59,448,,3,4,145.0,147.0,14.50,20.46,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,ABUNDANT,  ,2,a4f6480d5206f176910aeeedd8999f4b,59-448-3-4
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,a3013c7a8efd270b5fdbe1e292ea4d95,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,4c3bc03e30fd5ac90d37fca0c055e0fb,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0050,Cannartus mammifer,RARE,  ,1,ac716d385a381547445c1f2c7c77053e,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,b3a25702b09ac09c47186b2d40ffb5b8,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,RARE,  ,1,356bb83f30eeef3351a0356fd7e8f4d4,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,d2d4833c7bcdd5b2c8272dafe80907e7,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,FEW,  ,1,2f5dd651e0321f90bdb43fd9355a9564,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,COMMON,  ,1,2f52c115f2d8409a7d09443ec04ddee8,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,RARE,  ,1,e65b2ab3d0d3f28f3dd20e1d0668e964,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,874009c7fd92321ffd4cb1d47b4c1aa0,59-448-3-CC
59,448,,3,CC,,,14.50,21.95,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,ABUNDANT,  ,2,09a0308cc979016230c11ab71047022b,59-448-3-CC
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,752981105ee8933244ba2a571b2b2861,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,2f5b5d65540be4bfcff7fbe72c4221cf,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0050,Cannartus mammifer,RARE,  ,1,2ff55c18b21838c06bd31d8388d12af1,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,87033de83524ca396a8411e398dcce38,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,FEW,  ,1,bd7f578adfaf2e296d1f59a6d8201595,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,57a0ca8db332f74b7d17f04085cff375,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,COMMON,  ,1,1dcd9b750a9a98c55c51e8c237b721dc,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,RARE,  ,1,d4deab808b39ef0fcb37d6f238486ba2,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,RARE,  ,1,d874507063032b272e4da43f2ed12620,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,COMMON,  ,1,90a28e2600972976d292eef5e093b00f,59-448-4-1
59,448,,4,1,68.0,70.0,24.00,24.69,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,ABUNDANT,  ,2,5b73d3184c407c5135148b303e70c9c8,59-448-4-1
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,f104b5c1af8d878d3d03a5b9aef5e190,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0050,Cannartus mammifer,RARE,  ,1,1ca7ef3c99bf85e8600bad6f3e7f64ca,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,FEW,  ,1,b5ad33dead9646d3cf9507403470ebb1,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,PRESENT,  ,1,118fd680a7ce93df4dbfd52cf22b25d2,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,FEW,  ,1,a9831b602494b8a88ea7b949e5c0d9f1,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,4c491f978bb5ae458add7b6c782f01ef,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,FEW,  ,1,36419a7d1cdffb349bbd776bdf39c31a,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,FEW,  ,1,28f3dc97aacbd1a141e825324a9aad7b,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,PRESENT,  ,1,f6c976acbf48e2d40877f896d6abc4df,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,FEW,  ,1,9faf6ee05a708a2b9474800c8c4f8c0e,59-448-4-2
59,448,,4,2,4.0,6.0,24.00,25.55,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,COMMON,  ,2,dbab9e811eaa1e61278b6cd0078f2818,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCALC0050,Calocycletta costata,COMMON,  ,1,b5678c37eeec1f16b90e0b0534a2251c,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,RARE,  ,1,e7504a57b0ee609e142bd3735877ca93,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0050,Cannartus mammifer,RARE,  ,1,b61aa819a4d9c108010766ba9246db60,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,145f73a0d997fb4d6ff11c989011362c,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1,e285177cfebb087873356003f5be8ce3,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,COMMON,  ,1,75327bd41c1ef7a250df5e3596639bed,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,c271bfbd085a556a976f603adf02a629,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,FEW,  ,1,0810c75920e2c5c7bc8ba0d5cb2d8fa5,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0080,Dorcadospyris dentata,FEW,  ,1,cbcf3de962e10dfd57d23cfb6e20a5e1,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RDORC0100,Dorcadospyris forcipata,PRESENT,  ,1,04d5b82f4b0374c98c161f3a4276c8dc,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,2,f68f41207f157e217b0e492da19b6756,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0050,Stichocorys delmontensis,RARE,  ,2,fa41811954352b75edf5f424bbfa82a2,59-448-4-2
59,448,,4,2,70.0,72.0,24.00,26.21,13,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,582,RSTIO0090,Stichocorys wolfii,COMMON,  ,2,950421191218343d0b671bfb7b12ca58,59-448-4-2
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0110,Calocycletta virginis,PRESENT,  ,1,86f6277af27d4f85465e182ebea5da5d,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0050,Cannartus mammifer,PRESENT,  ,1,4a527ac8ef265d813fc47c339adf87ca,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,FEW,  ,1,345bf78c8b2c5dc0d9f350f9aa35798c,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1,bb69edc802b0f6d02775b63a32be8d09,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0100,Cannartus violina,RARE,  ,1,95cc97dd37203a7262d29ac7fdbcbd4e,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,COMMON,  ,1,c97ec9911a98e878680c0792ea604fd6,59-448-4-5
59,448,,4,5,77.0,79.0,24.00,30.78,11,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCYRC0070,Cyrtocapsella tetrapera,RARE,  ,1,80b3d49256f9a74adc4c1b91c999527b,59-448-4-5
