Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
371-U1508B-35R-6-A,17,20,472.1,472.13,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 6/5GY (greenish gray),,,,,,,,nodule,,heavy [DB91],4,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,35,R,6,A,
371-U1508B-35R-6-A,20,140,472.13,473.33,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,6,A,
371-U1508B-35R-7-A,0,92,473.33,474.25,,,,,,nannofossil chalk [Leg339],With clay [2014],nannofossil chalk With clay,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk With clay,,,,371,U1508,B,35,R,7,A,
371-U1508B-36R-1-A,0,151,474.6,476.11,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,silicate minerals,foraminifers,GLEY 1 6/10Y (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,36,R,1,A,
371-U1508B-36R-2-A,0,143,476.11,477.54,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,silicate minerals,foraminifers,GLEY 1 6/10Y (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,36,R,2,A,
371-U1508B-36R-3-A,0,150,477.54,479.04,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,silicate minerals,foraminifers,GLEY 1 6/10Y (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,36,R,3,A,
371-U1508B-36R-4-A,0,149,479.04,480.53,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,silicate minerals,foraminifers,GLEY 1 6/10Y (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,36,R,4,A,
371-U1508B-36R-5-A,0,139,480.53,481.92,,,,,,nannofossil chalk [Leg339],with foraminifers [2014],nannofossil chalk with foraminifers,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk with foraminifers,,,,371,U1508,B,36,R,5,A,
371-U1508B-36R-6-A,0,150,481.92,483.42,,,,,,nannofossil chalk [Leg339],with foraminifers [2014],nannofossil chalk with foraminifers,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk with foraminifers,,,,371,U1508,B,36,R,6,A,
371-U1508B-36R-7-A,0,95,483.42,484.37,,,,,,nannofossil chalk [Leg339],with foraminifers [2014],nannofossil chalk with foraminifers,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk with foraminifers,,,,371,U1508,B,36,R,7,A,
371-U1508B-36R-CC-A,0,15,484.37,484.52,,,,,,nannofossil chalk [Leg339],with foraminifers [2014],nannofossil chalk with foraminifers,silicate minerals,foraminifers,GLEY 1 6/5GY (greenish gray),massive [BJ84],,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk with foraminifers,,,,371,U1508,B,36,R,CC,A,
371-U1508B-37R-1-A,0,141,484.2,485.61,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,pyrite,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pyrite occurs as large crystals (1 mm) in blebs and burrow replacements, especially concentrated at 0-6 cm, 61-65 cm, 86 cm, 125 cm.",,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,37,R,1,A,
371-U1508B-37R-2-A,0,150,485.61,487.11,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,pyrite,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pyrite occurs as large crystals (1 mm) in blebs and burrow replacements, especially concentrated at 18-22 cm.",,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,37,R,2,A,
371-U1508B-37R-3-A,0,144,487.11,488.55,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,37,R,3,A,
371-U1508B-37R-4-A,0,67,488.55,489.22,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,37,R,4,A,
371-U1508B-37R-4-A,67,76,489.22,489.31,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,moderate [B06],3,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,37,R,4,A,
371-U1508B-37R-4-A,76,82,489.31,489.37,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,37,R,4,A,
371-U1508B-37R-4-A,86,87,489.41,489.42,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 7/10Y (light greenish grey),,,,,,,,nodule,,moderate [B06],3,,,,,,,,,,,cherty limestone,limestone,,,,371,U1508,B,37,R,4,A,
371-U1508B-37R-4-A,87,140,489.42,489.95,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,37,R,4,A,
371-U1508B-37R-5-A,0,124,489.95,491.19,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,37,R,5,A,
371-U1508B-37R-CC-A,0,24,491.19,491.43,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,37,R,CC,A,
371-U1508B-38R-1-A,0,139,493.8,495.19,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,38,R,1,A,
371-U1508B-38R-2-A,0,104,495.19,496.23,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,siliceous nodule at 50-52 cm,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,38,R,2,A,
371-U1508B-38R-3-A,0,68,496.23,496.91,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,pyritized burrows at 48cm and 55cm,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1508,B,38,R,3,A,
