Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Minor Lithology Name,Extra Sample ID Data
363-U1483A-24H-6-A,7.0,153.0,224.87,226.33,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,6,A,,,,,
363-U1483A-24H-7-A,0.0,27.0,226.38,226.65,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,,
363-U1483A-24H-7-A,27.0,126.0,226.65,227.64,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,,
363-U1483A-24H-7-A,126.0,129.0,227.64,227.67,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,,
363-U1483A-24H-CC-A,0.0,21.0,227.67,227.88,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,CC,A,,,,,
363-U1483A-25H-1-A,0.0,95.0,227.1,228.05,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,1,A,,,,,
363-U1483A-25H-1-A,95.0,140.0,228.05,228.5,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,1,A,,,,,
363-U1483A-25H-2-A,0.0,24.0,228.5,228.74,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,,
363-U1483A-25H-2-A,24.0,120.0,228.74,229.7,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,,
363-U1483A-25H-2-A,120.0,145.0,229.7,229.95,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,A,,,,,
363-U1483A-25H-3-A,0.0,25.0,229.95,230.2,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,3,A,,,,,
363-U1483A-25H-3-A,25.0,148.0,230.2,231.43,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,3,A,,,,,
363-U1483A-25H-4-A,0.0,18.0,231.43,231.61,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,4,A,,,,,
363-U1483A-25H-4-A,18.0,134.0,231.61,232.77,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,4,A,,,,,
363-U1483A-25H-4-A,134.0,145.0,232.77,232.88,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,4,A,,,,,
363-U1483A-25H-5-A,0.0,141.0,232.88,234.29,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,5,A,,,,,
363-U1483A-25H-6-A,0.0,20.0,234.29,234.49,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,6,A,,,,,
363-U1483A-25H-6-A,20.0,122.0,234.49,235.51,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,6,A,,,,,
363-U1483A-25H-7-A,0.0,27.0,235.56,235.83,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,7,A,,,,,
363-U1483A-25H-7-A,36.0,137.0,235.92,236.93,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,7,A,,,,,
363-U1483A-25H-CC-A,0.0,24.0,236.93,237.17,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,CC,A,,,,,
363-U1483A-26H-1-A,0.0,125.0,236.6,237.85,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,1,A,,,,,
363-U1483A-26H-2-A,0.0,142.0,237.85,239.27,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,2,A,,,,,
363-U1483A-26H-3-A,0.0,51.0,239.27,239.78,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,3,A,,,,,
363-U1483A-26H-3-A,51.0,137.0,239.78,240.64,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,3,A,,,,,
363-U1483A-26H-4-A,0.0,15.0,240.64,240.79,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,4,A,,,,,
363-U1483A-26H-4-A,15.0,143.0,240.79,242.07,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,4,A,,,,,
363-U1483A-26H-5-A,0.0,106.0,242.07,243.13,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,5,A,,,,,
363-U1483A-26H-5-A,106.0,137.0,243.13,243.44,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,5,A,,,,,
363-U1483A-26H-5-A,137.0,142.0,243.44,243.49,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,5,A,,,,,
363-U1483A-26H-6-A,0.0,134.0,243.49,244.83,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,6,A,,,,,
363-U1483A-26H-7-A,0.0,141.0,244.88,246.29,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,7,A,,,,,
363-U1483A-26H-CC-A,0.0,32.0,246.34,246.66,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,26,H,CC,A,,,,,
363-U1483A-27H-1-A,0.0,90.0,246.1,247.0,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,1,A,,,,,
363-U1483A-27H-1-A,90.0,140.0,247.0,247.5,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,1,A,,,,,
363-U1483A-27H-2-A,0.0,93.0,247.5,248.43,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,2,A,,,,,
363-U1483A-27H-2-A,93.0,128.0,248.43,248.78,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,5GY 5/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,2,A,,,,,
363-U1483A-27H-2-A,128.0,143.0,248.78,248.93,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,2,A,,,,,
363-U1483A-27H-3-A,0.0,64.0,248.93,249.57,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,3,A,,,,,
363-U1483A-27H-3-A,64.0,105.0,249.57,249.98,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,5GY 5/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,3,A,,,,,
363-U1483A-27H-3-A,105.0,142.0,249.98,250.35,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,3,A,,,,,
363-U1483A-27H-4-A,0.0,140.0,250.35,251.75,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,4,A,,,,,
363-U1483A-27H-5-A,0.0,19.0,251.75,251.94,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,5,A,,,,,
363-U1483A-27H-5-A,19.0,31.0,251.94,252.06,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,5,A,,,,,
363-U1483A-27H-5-A,31.0,151.0,252.06,253.26,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,5,A,,,,,
363-U1483A-27H-6-A,0.0,135.0,253.26,254.61,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,"Soft sediment deformation, contains a dark ash vein between 78 and 132.",,,,,,,,,,,,,363,U1483,A,27,H,6,A,,,,,
363-U1483A-27H-7-A,0.0,118.0,254.66,255.84,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,7,A,,,,,
363-U1483A-27H-CC-A,0.0,23.0,255.84,256.07,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,churned or chaotic strata,10Y 6/1 (greenish gray),slight [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,27,H,CC,A,,,,,
363-U1483A-28H-1-A,0.0,45.0,255.6,256.05,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,lamination,10Y 6/1 (greenish gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,28,H,1,A,,,,,
363-U1483A-28H-1-A,45.0,59.0,256.05,256.19,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,churned or chaotic strata,5Y 5/1 (gray),heavy [DB86],,,,,,Soft sediment deformation,,,,,,,,,,,,,363,U1483,A,28,H,1,A,,,,,
363-U1483A-28H-1-A,59.0,122.0,256.19,256.82,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,1,A,,,,,
363-U1483A-28H-2-A,0.0,58.0,256.82,257.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,tilted bedding,10Y 5/1 (greenish gray),heavy [DB86],,,,,,"inclined contact at 58 cm, soft sediment deformation, alternating lamina of 10y 6/1 and 5gy 5/1",,,,,,,,,,,,,363,U1483,A,28,H,2,A,,,,,
363-U1483A-28H-2-A,58.0,73.0,257.4,257.55,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,lamination,10Y 6/1 (greenish gray),slight [DB86],,,,,,"soft sediment deformation, alternating lamina of 10y 6/1 and 5gy 5/1",,,,,,,,,,,,,363,U1483,A,28,H,2,A,,,,,
363-U1483A-28H-2-A,76.0,140.0,257.58,258.22,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,lamination,10Y 6/1 (greenish gray),slight [DB86],,,,,,"soft sediment deformation, alternating lamina of 10y 6/1 and 5gy 5/1",,,,,,,,,,,,,363,U1483,A,28,H,2,A,,,,,
363-U1483A-28H-3-A,0.0,20.0,258.22,258.42,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,lamination,10Y 6/1 (greenish gray),slight [DB86],,,,,,"soft sediment deformation, alternating lamina of 10y 6/1 and 5gy 5/1",,,,,,,,,,,,,363,U1483,A,28,H,3,A,,,,,
363-U1483A-28H-3-A,20.0,41.0,258.42,258.63,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,3,A,,,,,
363-U1483A-28H-3-A,41.0,71.0,258.63,258.93,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,3,A,,,,,
363-U1483A-28H-3-A,71.0,142.0,258.93,259.64,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,3,A,,,,,
363-U1483A-28H-4-A,0.0,4.0,259.64,259.68,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,4,A,,,,,
363-U1483A-28H-4-A,4.0,148.0,259.68,261.12,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,"color change from above extremely gradual, numerous cracks (gas expansion?)",,,,,,,,,,,,,363,U1483,A,28,H,4,A,,,,,
363-U1483A-28H-5-A,0.0,9.0,261.12,261.21,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,5,A,,,,,
363-U1483A-28H-5-A,9.0,47.0,261.21,261.59,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,5,A,,,,,
363-U1483A-28H-5-A,47.0,141.0,261.59,262.53,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,5,A,,,,,
363-U1483A-28H-6-A,0.0,29.0,262.53,262.82,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,6,A,,,,,
363-U1483A-28H-6-A,29.0,70.0,262.82,263.23,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,6,A,,,,,
363-U1483A-28H-6-A,70.0,124.0,263.23,263.77,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,6,A,,,,,
363-U1483A-28H-7-A,0.0,142.0,263.83,265.25,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,7,A,,,,,
363-U1483A-28H-CC-A,0.0,6.0,265.25,265.31,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,CC,A,,,,,
363-U1483A-29H-1-A,0.0,140.0,265.1,266.5,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,1,A,,,,,
363-U1483A-29H-2-A,0.0,45.0,266.5,266.95,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,A,,,,,
363-U1483A-29H-2-A,45.0,118.0,266.95,267.68,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,A,,,,,
363-U1483A-29H-2-A,118.0,140.0,267.68,267.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,A,,,,,
363-U1483A-29H-2-A,140.0,144.0,267.9,267.94,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,A,,,,,
363-U1483A-29H-3-A,0.0,49.0,267.94,268.43,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,29,H,3,A,,,,,
363-U1483A-29H-3-A,49.0,113.0,268.43,269.07,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,3,A,,,,,
363-U1483A-29H-3-A,113.0,148.0,269.07,269.42,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,29,H,3,A,,,,,
363-U1483A-29H-4-A,0.0,54.0,269.42,269.96,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,29,H,4,A,,,,,
363-U1483A-29H-4-A,54.0,58.0,269.96,270.0,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,4,A,,,,,
363-U1483A-29H-4-A,58.0,145.0,270.0,270.87,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,29,H,4,A,,,,,
363-U1483A-29H-5-A,0.0,5.0,270.87,270.92,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,5,A,,,,,
363-U1483A-29H-5-A,5.0,141.0,270.92,272.28,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,5,A,,,,,
363-U1483A-29H-6-A,0.0,140.0,272.28,273.68,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,6,A,,,,,
363-U1483A-29H-7-A,0.0,124.0,273.73,274.97,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,7,A,,,,,
363-U1483A-29H-CC-A,0.0,19.0,274.97,275.16,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,CC,A,,,,,
363-U1483A-30H-1-A,0.0,32.0,274.6,274.92,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,1,A,,,,,
363-U1483A-30H-1-A,32.0,34.0,274.92,274.94,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,tephra,,,,,,,,,,,,,363,U1483,A,30,H,1,A,,,,,
363-U1483A-30H-1-A,34.0,104.5,274.94,275.645,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,1,A,,,,,
363-U1483A-30H-1-A,109.5,143.0,275.695,276.03,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,1,A,,,,,
363-U1483A-30H-2-A,0.0,44.5,276.03,276.475,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,2,A,,,,,
363-U1483A-30H-2-A,50.5,142.0,276.535,277.45,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,2,A,,,,,
363-U1483A-30H-3-A,0.0,85.0,277.45,278.3,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,3,A,,,,,
363-U1483A-30H-3-A,85.0,99.0,278.3,278.44,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,3,A,,,,,
363-U1483A-30H-3-A,99.0,148.0,278.44,278.93,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,3,A,,,,,
363-U1483A-30H-4-A,0.0,139.0,278.93,280.32,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,30,H,4,A,,,,,
363-U1483A-30H-4-A,139.0,148.0,280.32,280.41,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,4,A,,,,,
