Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Bottom contact or boundary geometry,Bottom contact or boundary attitude,Bedding thickness of MAJOR lithology,Interbed lithology,Thickness of interbeds,INTERPRETATION - Turbiditic or Hemipelagic,TEPHRA type,Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
354-U1451B-60R-4-A,39,42,1068.33,1068.36,,,siltstone [Leg210],with plant fragments [2014],siltstone,siltstone with plant fragments,siltstone with plant fragments,,dark gray,sharp planar,sub-horizontal,,,,,,parallel lamination,,,,,,,,354,U1451,B,60,R,4,A,
354-U1451B-60R-4-A,42,62,1068.36,1068.56,,,claystone [Leg210],,claystone,claystone,claystone,,dark gray,gradational,sub-horizontal,,,,,,parallel lamination,,,,,,,,354,U1451,B,60,R,4,A,
354-U1451B-60R-4-A,62,67,1068.56,1068.61,,,siltstone [Leg210],with plant fragments [2014],siltstone,siltstone with plant fragments,siltstone with plant fragments,,dark gray,,,,,,,,,,,,,,,,354,U1451,B,60,R,4,A,
354-U1451B-60R-CC-A,0,10,1068.61,1068.71,,,claystone [Leg210],,claystone,claystone,claystone,,dark gray,,,,,,,,,,,,,,,,354,U1451,B,60,R,CC,A,
354-U1451B-61R-1-A,0,41,1074.2,1074.61,,,silt [Leg210],,silt,silt,silt,,gray,sharp planar,horizontal,,,,,,,,,,,,,,354,U1451,B,61,R,1,A,
354-U1451B-61R-1-A,41,46,1074.61,1074.66,,,claystone [Leg210],,claystone,claystone,claystone,,gray,sharp planar,horizontal,,,,,,,,,,,,,,354,U1451,B,61,R,1,A,
354-U1451B-61R-1-A,46,50,1074.66,1074.7,,,siltstone [Leg210],with plant fragments [2014],siltstone,siltstone with plant fragments,siltstone with plant fragments,,gray,,,,,,,,,,,,,,,,354,U1451,B,61,R,1,A,
354-U1451B-62R-1-A,0,7,1083.9,1083.97,,,claystone [Leg210],,claystone,claystone,claystone,,gray,sharp planar,horizontal,,,,,,,,,,,,,,354,U1451,B,62,R,1,A,
354-U1451B-62R-1-A,7,24,1083.97,1084.14,,,sand [Leg210],with plant fragments [2014],sand,sand with plant fragments,sand with plant fragments,,gray,sharp planar,horizontal,,,,,,,,,,,,,,354,U1451,B,62,R,1,A,
354-U1451B-62R-1-A,24,60,1084.14,1084.5,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,gradational,,,,,,,burrows,,,,,,,,354,U1451,B,62,R,1,A,
354-U1451B-62R-1-A,60,92,1084.5,1084.82,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,green,sharp planar,horizontal,,,,,,parallel lamination,,,,,,,,354,U1451,B,62,R,1,A,
354-U1451B-62R-1-A,92,144,1084.82,1085.34,,,silt [Leg210],with plant fragments [2014],silt,silt with plant fragments,silt with plant fragments,,gray,,,thin bed [B01],claystone [Leg210],thin bed [B01],,,,,,,,,,,354,U1451,B,62,R,1,A,
354-U1451B-62R-2-A,0,40,1085.34,1085.74,,,claystone [Leg210],,claystone,claystone,claystone,,gray,gradational,,,,,,,parallel lamination,,,,Between 8- 8.5 cm there is a white nannofosil ooze layer.,,,,354,U1451,B,62,R,2,A,
354-U1451B-62R-2-A,40,86,1085.74,1086.2,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,green,sharp planar,horizontal,,,,,,burrows,,,,,,,,354,U1451,B,62,R,2,A,
354-U1451B-62R-2-A,86,103,1086.2,1086.37,,,silt [Leg210],with plant fragments [2014],silt,silt with plant fragments,silt with plant fragments,,gray,,,thin bed [B01],claystone [Leg210],thin bed [B01],,,,,,,,,,,354,U1451,B,62,R,2,A,
354-U1451B-63R-1-A,0,3,1093.7,1093.73,,,claystone [Leg210],,claystone,claystone,claystone,,greenish gray,sharp irregular,sub-horizontal,,,,,,,,,,,,,,354,U1451,B,63,R,1,A,
354-U1451B-63R-1-A,3,19,1093.73,1093.89,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,bioturbated,sub-horizontal,,,,,,mottling [BJ80],,,,13-15 cm: intrusion of silt into sub-horizontal fracture,,,,354,U1451,B,63,R,1,A,
354-U1451B-63R-1-A,19,52,1093.89,1094.22,,,claystone [Leg210],,claystone,claystone,claystone,,greenish gray,gradational,,,,,,,,,,,,,,,354,U1451,B,63,R,1,A,
354-U1451B-63R-1-A,52,101,1094.22,1094.71,,,claystone [Leg210],,claystone,claystone,claystone,,brown,gradational,,,,,,,mottling [BJ80],slightly mottled,,,,,,,354,U1451,B,63,R,1,A,
354-U1451B-63R-1-A,101,109,1094.71,1094.79,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,bioturbated,sub-horizontal,,,,,,mottling [BJ80],slightly mottled,,,,,,,354,U1451,B,63,R,1,A,
354-U1451B-63R-1-A,109,150,1094.79,1095.2,,silty [Leg339],claystone [Leg210],,silty claystone,silty claystone,claystone,,brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,63,R,1,A,
354-U1451B-63R-2-A,0,140,1095.2,1096.6,,,claystone [Leg210],with radiolarians [2014],claystone,claystone with radiolarians,claystone with radiolarians,,brown,,,,,,,,mottling [BJ80],slightly mottled,,,fault separating the main lithology of the layer from highly fractured white nannofossil-rich limestone in gray clay matrix,,,,354,U1451,B,63,R,2,A,
354-U1451B-63R-3-A,0,16,1096.6,1096.76,,,claystone [Leg210],,claystone,claystone,claystone,,brown,gradational,sub-horizontal,,,,,,mottling [BJ80],slightly mottled,,,,,,,354,U1451,B,63,R,3,A,
354-U1451B-63R-3-A,16,65,1096.76,1097.25,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,bioturbated,sub-horizontal,,,,,,mottling [BJ80],,,,15-26 cm: intrusion of silt into inclined fracture,,,,354,U1451,B,63,R,3,A,
354-U1451B-63R-3-A,65,94,1097.25,1097.54,,,claystone [Leg210],,claystone,claystone,claystone,,brown,,,,,,,,mottling [BJ80],slightly mottled,,,,,,,354,U1451,B,63,R,3,A,
354-U1451B-63R-4-A,0,36,1097.54,1097.9,,,claystone [Leg210],,claystone,claystone,claystone,,brown,sharp irregular,inclined,,,,,,mottling [BJ80],slightly mottled,,,"7-8, 15-18 (?), 40-42, 49-53 cm: intrusions of silt into fractures, 15-18 cm could be silt interbed",,,,354,U1451,B,63,R,4,A,
354-U1451B-63R-4-A,36,83,1097.9,1098.37,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,sharp irregular,inclined,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,63,R,4,A,
354-U1451B-63R-4-A,83,94,1098.37,1098.48,,,claystone [Leg210],,claystone,claystone,claystone,,brown,sharp irregular,inclined,,,,,,mottling [BJ80],slightly mottled,,,87-91 cm: intrusion of silt into inclined fracture,,,,354,U1451,B,63,R,4,A,
354-U1451B-63R-4-A,94,133,1098.48,1098.87,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,,,,,,,,parallel lamination,,,,,,,,354,U1451,B,63,R,4,A,
354-U1451B-63R-5-A,0,63,1098.87,1099.5,,,siltstone [Leg210],with sand [2014],siltstone,siltstone with sand,siltstone with sand,,gray,sharp irregular,sub-horizontal,,,,,,parallel lamination,,,,,,,,354,U1451,B,63,R,5,A,
354-U1451B-63R-5-A,63,100,1099.5,1099.87,,,claystone [Leg210],,claystone,claystone,claystone,,brown,gradational,sub-horizontal,,,,,,mottling [BJ80],slightly mottled,,,"several intrusions of silt into fractures, thicker layers could be silt interbeds",,,,354,U1451,B,63,R,5,A,
354-U1451B-63R-5-A,100,108,1099.87,1099.95,,,claystone [Leg210],,claystone,claystone,claystone,,green,sharp irregular,sub-vertical,,,,,,,,,,,,,,354,U1451,B,63,R,5,A,
354-U1451B-63R-5-A,108,124,1099.95,1100.11,,clayey [Leg339],siltstone [Leg210],with plant fragments [2014],clayey siltstone,clayey siltstone with plant fragments,siltstone with plant fragments,,gray,sharp irregular,inclined,,,,,,,,,,,,,,354,U1451,B,63,R,5,A,
354-U1451B-63R-5-A,124,126,1100.11,1100.13,,,claystone [Leg210],,claystone,claystone,claystone,,green,,,,,,,,,,,,,,,,354,U1451,B,63,R,5,A,
354-U1451B-63R-6-A,0,76,1100.13,1100.89,,,claystone [Leg210],,claystone,claystone,claystone,,green,,,thin bed [B01],siltstone [Leg210],very thin bed [B01],,,,,,,silt layers represent most probably intrusions into fractures,,,,354,U1451,B,63,R,6,A,
354-U1451B-63R-CC-A,0,17,1100.89,1101.06,,,claystone [Leg210],,claystone,claystone,claystone,,green,,,thin bed [B01],siltstone [Leg210],very thin bed [B01],,,,,,,silt layers represent most probably intrusions into fractures; section is heavily disturbed by coring,,,,354,U1451,B,63,R,CC,A,
354-U1451B-64R-CC-A,0,15,1103.4,1103.55,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,greenish gray,,,very thin bed [B01],siltstone [Leg210],lamina [M&W53],,,,,,,,,,,354,U1451,B,64,R,CC,A,
354-U1451B-65R-1-A,0,6,1113.1,1113.16,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,,,,,,,,,,,,,,,,354,U1451,B,65,R,1,A,
354-U1451B-65R-1-A,6,12,1113.16,1113.22,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,greenish gray,,,,,,,,,,,,,,,,354,U1451,B,65,R,1,A,
354-U1451B-65R-1-A,12,50,1113.22,1113.6,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,gradational,,,,,,,burrows,,,,,,,,354,U1451,B,65,R,1,A,
354-U1451B-65R-1-A,50,74,1113.6,1113.84,,,limestone [Leg210],with ash [2014],limestone,limestone with ash,limestone with ash,,white,sharp planar,horizontal,,,,,,burrows,,,,,,,,354,U1451,B,65,R,1,A,
354-U1451B-65R-1-A,74,80,1113.84,1113.9,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,sharp planar,horizontal,,,,,,parallel lamination,,,,,,,,354,U1451,B,65,R,1,A,
354-U1451B-65R-1-A,80,125,1113.9,1114.35,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,,,,,,,,burrows,,,,,,,,354,U1451,B,65,R,1,A,
354-U1451B-65R-2-A,0,142,1114.35,1115.77,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,,,,,,,,burrows,internal deformation features indicate extensional shearing (e.i. 70 cm),,,,,,,354,U1451,B,65,R,2,A,
354-U1451B-65R-3-A,0,4,1115.77,1115.81,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,sharp planar,inclined,,,,,,,,,,,,,,354,U1451,B,65,R,3,A,
354-U1451B-65R-3-A,4,51,1115.81,1116.28,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,dark gray,sharp irregular,,,,,,,,,,,Breccia has a dark gray siltstone matrix is and the angular clasts are green marlstone and white limestone.,,,,354,U1451,B,65,R,3,A,
354-U1451B-65R-3-A,51,67,1116.28,1116.44,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,dark gray,sharp planar,horizontal,,,,,,,,,,Base of the siltstone bed has some marlstone clasts showing plastic deformation (elongation),,,,354,U1451,B,65,R,3,A,
354-U1451B-65R-3-A,67,75,1116.44,1116.52,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,,,,,,,,burrows,,,,,,,,354,U1451,B,65,R,3,A,
354-U1451B-65R-4-A,0,62,1116.52,1117.14,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,dark gray,sharp irregular,inclined,,,,,,parallel lamination,,,,,,,,354,U1451,B,65,R,4,A,
354-U1451B-65R-4-A,62,111,1117.14,1117.63,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,,,,,,,,burrows,Silstone dikes in the upper part (69-77 cm),,,,,,,354,U1451,B,65,R,4,A,
354-U1451B-66R-1-A,0,39,1117.8,1118.19,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,sharp irregular,sub-horizontal,thin bed [B01],claystone [Leg210],very thin bed [B01],,,,,,,fall-in? disturbed mixture of marlstone and claystone and siltstone,,,,354,U1451,B,66,R,1,A,
354-U1451B-66R-1-A,39,70,1118.19,1118.5,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,sharp irregular,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,66,R,1,A,
354-U1451B-66R-1-A,70,76,1118.5,1118.56,,,claystone [Leg210],,claystone,claystone,claystone,,brown,sharp irregular,sub-horizontal,,,,,,,,,,disturbed mixture of marlstone and claystone,,,,354,U1451,B,66,R,1,A,
354-U1451B-66R-1-A,76,146,1118.56,1119.26,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,white,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,66,R,1,A,
354-U1451B-66R-2-A,0,115,1119.26,1120.41,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,bioturbated,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,66,R,2,A,
354-U1451B-66R-2-A,115,142,1120.41,1120.68,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,white,,,,,,,,mottling [BJ80],,,,"133-140, 62-68 cm: fractures filled with siltstone; slicken slide at 53-58 cm",,,,354,U1451,B,66,R,2,A,
354-U1451B-66R-3-A,0,129,1120.68,1121.97,,,limestone [Leg210],,limestone,limestone,limestone,,light gray,,,,,,,,mottling [BJ80],,,,56-58 and 95-98 cm: fractures filled with siltstone,,,,354,U1451,B,66,R,3,A,
354-U1451B-66R-4-A,0,45,1121.97,1122.42,,,limestone [Leg210],,limestone,limestone,limestone,,white,sharp planar,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,66,R,4,A,
354-U1451B-66R-4-A,45,69,1122.42,1122.66,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,66,R,4,A,
354-U1451B-66R-CC-A,0,12,1122.66,1122.78,,,limestone [Leg210],,limestone,limestone,limestone,,white,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,66,R,CC,A,
354-U1451B-67R-1-A,0,10,1122.8,1122.9,,,claystone [Leg210],,claystone,claystone,claystone,,greenish gray,sharp irregular,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,10,26,1122.9,1123.06,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,10,26,1122.9,1123.06,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,26,31,1123.06,1123.11,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,31,46,1123.11,1123.26,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,31,46,1123.11,1123.26,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,46,68,1123.26,1123.48,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,46,68,1123.26,1123.48,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,68,103,1123.48,1123.83,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,,,,,,,,burrows,,,,dark gray silt filling sub-vertical fractures,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,68,103,1123.48,1123.83,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,103,110,1123.83,1123.9,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,103,110,1123.83,1123.9,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,110,131,1123.9,1124.11,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,110,131,1123.9,1124.11,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,131,142,1124.11,1124.22,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,white,bioturbated,sub-horizontal,,,,,,burrows,,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,131,142,1124.11,1124.22,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-1-A,142,143,1124.22,1124.23,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,dark gray,,,,,,,,,,,,,,,,354,U1451,B,67,R,1,A,
354-U1451B-67R-2-A,0,8,1124.23,1124.31,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,sharp irregular,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-2-A,0,8,1124.23,1124.31,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-2-A,8,35,1124.31,1124.58,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-2-A,8,35,1124.31,1124.58,,,,,,,,,,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-2-A,35,72,1124.58,1124.95,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-2-A,35,72,1124.58,1124.95,,,,,,,,,,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-2-A,72,83,1124.95,1125.06,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-2-A,83,137,1125.06,1125.6,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-2-A,83,137,1125.06,1125.6,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,2,A,
354-U1451B-67R-3-A,0,14,1125.6,1125.74,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light gray,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,0,14,1125.6,1125.74,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,14,17,1125.74,1125.77,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light green,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,17,62,1125.77,1126.22,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,sharp irregular,sub-horizontal,,,,,,burrows,,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,17,62,1125.77,1126.22,,,,,,,,,,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,62,68,1126.22,1126.28,,,limestone [Leg210],,limestone,limestone,limestone,,white,sharp irregular,sub-horizontal,,,,,,burrows,,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,68,78,1126.28,1126.38,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,78,95,1126.38,1126.55,,,limestone [Leg210],,limestone,limestone,limestone,,white,sharp irregular,sub-horizontal,,,,,,burrows,,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,95,98,1126.55,1126.58,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,98,109,1126.58,1126.69,,,limestone [Leg210],,limestone,limestone,limestone,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-3-A,109,130,1126.69,1126.9,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,white,,,,,,,,mottling [BJ80],,,,blue-green burrows (?),,,,354,U1451,B,67,R,3,A,
354-U1451B-67R-4-A,0,18,1126.9,1127.08,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,bioturbated,sub-horizontal,,,,,,burrows,,,,,,,,354,U1451,B,67,R,4,A,
354-U1451B-67R-4-A,18,137,1127.08,1128.27,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,4,A,
354-U1451B-67R-4-A,18,137,1127.08,1128.27,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,4,A,
354-U1451B-67R-4-A,18,137,1127.08,1128.27,,,,,,,,,,,,,,,,,wavy strata,,,,blue-green burrows (?),,,,354,U1451,B,67,R,4,A,
354-U1451B-67R-5-A,0,35,1128.27,1128.62,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,0,35,1128.27,1128.62,,,,,,,,,,,,,,,,,color banding,,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,35,42,1128.62,1128.69,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,42,75,1128.69,1129.02,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,burrows,,,,blue-green burrows (?),,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,42,75,1128.69,1129.02,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,42,75,1128.69,1129.02,,,,,,,,,,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,75,81,1129.02,1129.08,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,75,81,1129.02,1129.08,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,81,109,1129.08,1129.36,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,burrows,,,,gray staining; fine glass fragments at 96 cm?,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,81,109,1129.08,1129.36,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,109,110,1129.36,1129.37,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,greenish gray,,,,,,,,burrows,,,,gray staining; fine glass fragments?,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,110,130,1129.37,1129.57,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,110,130,1129.37,1129.57,,,,,,,,,,,,,,,,,burrows,,,,blue-green burrows (?),,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,130,145,1129.57,1129.72,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,mottling [BJ80],,,,blue-green burrows (?),,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-5-A,130,145,1129.57,1129.72,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,5,A,
354-U1451B-67R-6-A,0,121,1129.72,1130.93,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,,,,,,,,mottling [BJ80],,,,blue-green burrows (?),,,,354,U1451,B,67,R,6,A,
354-U1451B-67R-6-A,0,121,1129.72,1130.93,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,6,A,
354-U1451B-67R-6-A,0,121,1129.72,1130.93,,,,,,,,,,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,6,A,
354-U1451B-67R-CC-A,0,15,1130.93,1131.08,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,67,R,CC,A,
354-U1451B-67R-CC-A,0,15,1130.93,1131.08,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,67,R,CC,A,
354-U1451B-67R-CC-A,0,15,1130.93,1131.08,,,,,,,,,,,,,,,,,wavy strata,,,,,,,,354,U1451,B,67,R,CC,A,
354-U1451B-68R-1-A,0,45,1132.6,1133.05,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,sharp planar,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,68,R,1,A,
354-U1451B-68R-1-A,0,45,1132.6,1133.05,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,1,A,
354-U1451B-68R-1-A,45,54,1133.05,1133.14,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,dark gray,sharp planar,sub-horizontal,,,,,,,,,,,,,,354,U1451,B,68,R,1,A,
354-U1451B-68R-1-A,54,85,1133.14,1133.45,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,sharp planar,sub-horizontal,,,,,,mottling [BJ80],,,,silt-filled fractures,,,,354,U1451,B,68,R,1,A,
354-U1451B-68R-1-A,54,85,1133.14,1133.45,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,1,A,
354-U1451B-68R-1-A,85,97,1133.45,1133.57,,clayey [Leg339],siltstone [Leg210],with radiolarians [2014],clayey siltstone,clayey siltstone with radiolarians,siltstone with radiolarians,,dark gray,sharp irregular,sub-horizontal,,,,,,,,,,brecciated limestone in silt matrix (fracture filled with silt and limestone),,,,354,U1451,B,68,R,1,A,
