Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data
340-U1396A-13H-4-A,340,U1396,A,13,13-4,H,4,A,0,150,111.8,113.3,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-5-A,340,U1396,A,13,13-5,H,5,A,0,41,113.3,113.71,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,60,20,20,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-5-A,340,U1396,A,13,13-5,H,5,A,41,150,113.71,114.8,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,60,20,20,,poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-13H-6-A,340,U1396,A,13,13-6,H,6,A,0,14,114.8,114.94,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-6-A,340,U1396,A,13,13-6,H,6,A,14,16,114.94,114.96,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,50,0,0,50,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-6-A,340,U1396,A,13,13-6,H,6,A,16,70,114.96,115.5,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-6-A,340,U1396,A,13,13-6,H,6,A,70,78,115.5,115.58,minimal [drilling disturbance],1,lime mud [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,5,30,40,25,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-6-A,340,U1396,A,13,13-6,H,6,A,78,101,115.58,115.81,minimal [drilling disturbance],1,calcareous sand [Leg210],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,5,15,20,0,5,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-CC-A,340,U1396,A,13,13-CC,H,CC,A,0,9.5,115.81,115.905,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,5,15,20,0,5,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-13H-CC-A,340,U1396,A,13,13-CC,H,CC,A,9.5,14,115.905,115.95,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,0,48,115.9,116.38,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,carbonate ooze with no lamination. Color gets slightly darker toward lower section.,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,0,0,0,0,0,60,0,0,,moderate [BP01],absent [alteration],0,calcareous ooze contaminated by pumiceous grains.,,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,48,59,116.38,116.49,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,Volcanic ash almost exclusively composed of volcanic glass. Normal grading observed. ,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,97,0,3,0,0,0,0,0,,well [BP01],absent [alteration],0,mostly composed of volcanic glass with trace amount of px and pl crystals,,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,59,60,116.49,116.5,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,"Volcanic sandstone mainly composed of lithic fragment and crystals, ",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,10,0,0,10,0,0,,poor [BP01],absent [alteration],0,"sand composed of detrital carbonate, lithic fragment, and minor amount of biogenic material.",,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,60,62,116.5,116.52,minimal [drilling disturbance],1,ash [F&S84],100,fine mud [T07],3,,,,,100,volcanic ash layer mostly composed of fresh glass.and trace amount of pl and px crystals.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,97,0,3,0,0,0,0,0,,well [BP01],absent [alteration],0,mostly composed of volcanic glass with trace amount of px and pl crystals,,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,62,64,116.52,116.54,minimal [drilling disturbance],1,ash [F&S84],100,fine mud [T07],3,,,,,100,volcanic ash layer mostly composed of fresh glass.and trace amount of pl and px crystals.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,98,0,2,0,0,0,0,0,,well [BP01],absent [alteration],0,mostly composed of volcanic glass with trace amount of px and pl crystals,,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,64,71,116.54,116.61,minimal [drilling disturbance],1,ash [F&S84],100,fine mud [T07],3,,,,,100,pumiceous tuff,0,0,,0,,0,,0,,0,,0,,0,,,,,80,0,0,0,12,0,0,8,0,0,,moderate [BP01],absent [alteration],0,mostly composed of pumiceous grains with trace amount of px and pl crystals,,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,71,86,116.61,116.76,minimal [drilling disturbance],1,ash [F&S84],60,fine sand [T07],4,calcareous mudstone or tuff [Leg210],40,fine mud [T07],3,100,alternating beds of pumiceous tuff showing repeated coarsening and fininig.,0,0,,0,,0,,0,,0,,0,,0,,,,,60,0,0,0,5,0,0,35,0,0,,poor [BP01],absent [alteration],0,"dominantly composed of pumiceous grains, but contains abundant biogenic material.",,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,86,141,116.76,117.31,minimal [drilling disturbance],1,carbonate ooze [Leg178],99,fine mud [T07],3,andesite [IUGS-S78&79],1,pebble [W22_2],9,100,calcareous ooze with contamination of pumiceous grains and crystals.,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,hornblende dacite pumice,angular,25,0,0,0,5,0,0,70,0,0,,poor [BP01],absent [alteration],0,calcareous sediment with contamination of pumice grains,,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,141,147,117.31,117.37,minimal [drilling disturbance],1,mudstone [USGS],70,fine mud [T07],3,carbonate ooze [Leg178],30,fine mud [T07],3,100,black-colored pyrite rich layer irregularly contacted with calcareous sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,70,0,0,30,0,0,,well [BP01],absent [alteration],0,dominantly composed of pyrite and biogenic material.,,,,,,,,,
340-U1396A-14H-1-A,340,U1396,A,14,14-1,H,1,A,147,150,117.37,117.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"calcareous sediment with contamination of pumiceous material, showing heterogenous color",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,5,0,0,90,0,0,,well [BP01],absent [alteration],0,calcareous sediment with contamination of trace amount of volcanic material (lithic and crystal),,,,,,,,,
340-U1396A-14H-2-A,340,U1396,A,14,14-2,H,2,A,0,150,117.4,118.9,slight [drilling disturbance],2,carbonate ooze [Leg178],100,cobble [T07],10,,,,,100,,2,0,,0,,0,,20,cobble [T07],0,,0,,80,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-3-A,340,U1396,A,14,14-3,H,3,A,0,69,118.9,119.59,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-3-A,340,U1396,A,14,14-3,H,3,A,69,79,119.59,119.69,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-3-A,340,U1396,A,14,14-3,H,3,A,79,82,119.69,119.72,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,moderate [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-14H-3-A,340,U1396,A,14,14-3,H,3,A,82,87,119.72,119.77,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,80,0,15,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-3-A,340,U1396,A,14,14-3,H,3,A,87,151,119.77,120.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-4-A,340,U1396,A,14,14-4,H,4,A,0,17,120.41,120.58,minimal [drilling disturbance],1,calcareous sand [Leg210],90,fine medium sand [T07],5,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,20,10,10,60,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-4-A,340,U1396,A,14,14-4,H,4,A,17,98,120.58,121.39,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,0,granule [T07],0,,0,,0,,0,,100,pebble [W22_2],0,,,,rounded,0,0,0,0,0,0,20,10,10,60,,moderate [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-14H-4-A,340,U1396,A,14,14-4,H,4,A,98,103,121.39,121.44,minimal [drilling disturbance],1,volcaniclastic-gravel [BGS-S81],80,granule [T07],9,carbonate ooze [Leg178],20,silt-fine mud [T07],2,100,,80,80,silt-fine mud [T07],0,,10,silt-fine mud [T07],0,,10,,0,silt-fine mud [T07],0,,,,angular,90,1,9,0,0,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-4-A,340,U1396,A,14,14-4,H,4,A,103,119,121.44,121.6,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,20,10,10,60,,moderate [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-14H-4-A,340,U1396,A,14,14-4,H,4,A,119,121,121.6,121.62,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,1,9,0,0,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-4-A,340,U1396,A,14,14-4,H,4,A,121,122,121.62,121.63,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,1,9,0,0,0,0,0,0,0,,poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-14H-4-A,340,U1396,A,14,14-4,H,4,A,122,150,121.63,121.91,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,20,10,10,60,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-5-A,340,U1396,A,14,14-5,H,5,A,0,45,121.91,122.36,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,40,pebble [W22_2],0,,0,,60,medium sand [T07],,Vesicular lava pebbles from unit below.,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-5-A,340,U1396,A,14,14-5,H,5,A,45,150,122.36,123.41,minimal [drilling disturbance],1,volcaniclastic-breccia [BGS-S81],100,cobble [T07],10,,,,,100,,40,0,,0,,0,,100,cobble [T07],0,,0,,0,,,,angular,0,0,0,85,5,0,0,5,0,5,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,0,10,123.41,123.51,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,Basal part of pumiceous turbidite continuing to the next section,0,0,,0,,0,,0,,0,,0,,0,,,,,100,0,0,0,0,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,10,45,123.51,123.86,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,45,56,123.86,123.97,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,granule [T07],9,,,,,100,Normally grading coarse tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,98,0,0,0,2,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,56,65,123.97,124.06,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,Mixed reworked tephra and calcareous silt,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,50,0,0,50,,moderate [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,65,72,124.06,124.13,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Normally grading coarse tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,10,35,10,10,35,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,72,83,124.13,124.24,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,83,91.5,124.24,124.325,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Normally grading tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,91.5,93,124.325,124.34,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,2,95,1,0,2,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,93,103.5,124.34,124.445,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,103.5,104,124.445,124.45,minimal [drilling disturbance],1,calcareous sand [Leg210],85,fine sand [T07],4,volcaniclastic-sand [BGS-S81],15,fine sand [T07],4,100,Calcareous sand concentration,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,10,0,5,80,0,0,,well [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-6-A,340,U1396,A,14,14-6,H,6,A,104,152,124.45,124.93,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-14H-7-A,340,U1396,A,14,14-7,H,7,A,0,31,124.93,125.24,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-7-A,340,U1396,A,14,14-7,H,7,A,31,61,125.24,125.54,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,dispersed granules,5,0,,0,,100,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-CC-A,340,U1396,A,14,14-CC,H,CC,A,0,11,125.54,125.65,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,dispersed granules,5,0,,0,,100,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-CC-A,340,U1396,A,14,14-CC,H,CC,A,11,14,125.65,125.68,minimal [drilling disturbance],1,ash [F&S84],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-CC-A,340,U1396,A,14,14-CC,H,CC,A,14,18,125.68,125.72,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-CC-A,340,U1396,A,14,14-CC,H,CC,A,18,21,125.72,125.75,minimal [drilling disturbance],1,ash [F&S84],100,granule [T07],9,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-14H-CC-A,340,U1396,A,14,14-CC,H,CC,A,21,34,125.75,125.88,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-1-A,340,U1396,A,15,15-1,H,1,A,0,123,125.4,126.63,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-1-A,340,U1396,A,15,15-1,H,1,A,123,125,126.63,126.65,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,50,0,0,10,0,15,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-1-A,340,U1396,A,15,15-1,H,1,A,125,134.5,126.65,126.745,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-1-A,340,U1396,A,15,15-1,H,1,A,134.5,138,126.745,126.78,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,40,0,0,20,0,20,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-1-A,340,U1396,A,15,15-1,H,1,A,138,150,126.78,126.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,0,4,126.9,126.94,moderate [drilling disturbance],4,ash [F&S84],100,fine sand [T07],4,,,,,100,pumiceous ash with abundant crystals,0,0,,0,,0,,0,,0,,0,,0,,,,,80,0,0,0,20,0,0,0,0,0,,well [BP01],absent [alteration],0,"dominantly composed of pumice and subordinate amount of pl(6%), px(4%) and mt(1%).",,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,4,12,126.94,127.02,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,pumiceous ash,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,0,0,5,0,0,5,0,0,,well [BP01],absent [alteration],0,dominantly composed of pumice and trace amount of crystals and biogenic material.,,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,12,52,127.02,127.42,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,pumiceous ash with contamination of biogenic material.,0,0,,0,,0,,0,,0,,0,,0,,,,,70,0,5,0,5,0,0,20,0,0,,moderate [BP01],absent [alteration],0,"volcanic ash dominantly composed of pumiceous grains, and minor amount of biogenic material.",,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,52,57,127.42,127.47,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,vocanic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,90,0,5,0,0,0,0,0,,moderate [BP01],absent [alteration],0,volcanic sand containing various lithic fragments.,,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,57,131,127.47,128.21,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,calcareous ooze with contamination of pumice grains. ,0,0,,0,,0,,0,,0,,0,,0,,,,,27,0,0,0,3,0,0,70,0,0,,moderate [BP01],absent [alteration],0,calcareous sediment with significant contamination of pumiceous grains,,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,131,132,128.21,128.22,minimal [drilling disturbance],1,ash [F&S84],100,medium sand [T07],6,,,,,100,volcanic ash dominantly composed of lithic and crystals.,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,0,0,40,0,0,10,0,0,,well [BP01],absent [alteration],0,"volcanic ash dominantly composed of lithics and crystals (pl, px, py).",,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,132,144,128.22,128.34,minimal [drilling disturbance],1,ash [F&S84],100,fine mud [T07],3,,,,,100,pumiceous ash with minor amount of biogenic material.,0,0,,0,,0,,0,,0,,0,,0,,,,,85,0,0,0,5,0,0,10,0,0,,well [BP01],absent [alteration],0,mostly white pumice with minor contamination of biogenic material,,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,144,146,128.34,128.36,minimal [drilling disturbance],1,ash [F&S84],100,medium sand [T07],6,,,,,100,volcanic ash dominantly composed of lithics with minor amount of pumice grains,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,70,0,0,0,0,5,0,0,,well [BP01],absent [alteration],0,dominantly composed of lithic fragment accompanied by pumiceous grains,,,,,,,,,
340-U1396A-15H-2-A,340,U1396,A,15,15-2,H,2,A,146,150,128.36,128.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,pumiceous ash,0,0,,0,,0,,0,,0,,0,,0,,,,,80,0,0,0,10,0,0,10,0,0,,poor [BP01],absent [alteration],0,pumiceous ash with only minor contamination of biogenic material,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,0,2.5,128.4,128.425,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,Potential tephra or (reworked tephra) layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,2.5,5,128.425,128.45,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,2,50,0,38,5,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,5,13,128.45,128.53,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,Potential tephra or (reworked tephra) layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,poor [BP01],moderate [alteration],4,,,,,,,,,,
