Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass comments,File Data,Extra Sample ID Data
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,127,130,77.78,77.81,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,130,132,77.81,77.83,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,132,133,77.83,77.84,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-3-A,340,U1397,A,11,11-3,H,3,A,133,150,77.84,78.01,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-4-A,340,U1397,A,11,11-4,H,4,A,0,37,78.01,78.38,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-11H-4-A,340,U1397,A,11,11-4,H,4,A,37,47,78.38,78.48,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],65,fine mud [T07],3,volcaniclastic-sand [BGS-S81],35,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,10,10,20,0,0,0,0,5,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-11H-4-A,340,U1397,A,11,11-4,H,4,A,47,71,78.48,78.72,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-11H-4-A,340,U1397,A,11,11-4,H,4,A,71,80,78.72,78.81,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],70,fine sand [T07],4,volcaniclastic-sand [BGS-S81],30,coarse sand [T07],7,100,,10,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,0,0,5,10,80,0,5,0,0,0,,moderately well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-11H-4-A,340,U1397,A,11,11-4,H,4,A,80,88,78.81,78.89,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-11H-5-A,340,U1397,A,11,11-5,H,5,A,0,129,78.89,80.18,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,30,98,pebble [W22_2],0,,0,,0,,0,,2,fine mud [T07],0,,,,angular,10,0,5,0,80,0,0,0,5,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-5-A,340,U1397,A,11,11-5,H,5,A,129,149,80.18,80.38,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,0,85,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-11H-CC-A,340,U1397,A,11,11-CC,H,CC,A,0,5.5,80.38,80.435,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-11H-CC-A,340,U1397,A,11,11-CC,H,CC,A,5.5,13,80.435,80.51,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,80,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,75,0,0,0,20,0,0,5,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-12H-1-A,340,U1397,A,12,12-1,H,1,A,0,63,80.5,81.13,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Drilling disturbance has resulted in intermixing of upper 7cm sand unit with mud material from the hole.,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,10,0,80,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-12H-1-A,340,U1397,A,12,12-1,H,1,A,63,69,81.13,81.19,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-12H-1-A,340,U1397,A,12,12-1,H,1,A,69,93,81.19,81.43,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,10,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,,angular,0,0,30,0,30,0,0,0,40,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-12H-1-A,340,U1397,A,12,12-1,H,1,A,93,155,81.43,82.05,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Sand layer at 132-133cm looks to be a drilling artifact.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-12H-2-A,340,U1397,A,12,12-2,H,2,A,0,150,82.05,83.55,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],70,coarse sand [T07],7,calcareous sand [Leg210],30,fine sand [T07],4,100,A part of volcaniclastic and bioclastic turbidite.,0,0,,0,,0,,0,,0,,0,,0,,,,,2,0,10,5,50,0,3,5,10,15,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,0,21,83.55,83.76,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],85,coarse sand [T07],7,calcareous sand [Leg210],15,fine sand [T07],4,100,Mixture of volcanic and bioclastic sand with mud clasts. Potentially a part of turbidite.,20,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,Mud clasts,angular,0,0,20,5,60,0,0,10,5,0,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,21,32.5,83.76,83.875,high [drilling disturbance],6,carbonate ooze [Leg178],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,Hemipelagic sediment with patches of mixture of volcanic and bioclastic sand and calcareous mud.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,32.5,34,83.875,83.89,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],85,coarse sand [T07],7,calcareous sand [Leg210],15,fine sand [T07],4,100,Mixture of volcanic and bioclastic sand.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,5,60,0,0,10,5,0,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,34,49,83.89,84.04,high [drilling disturbance],6,carbonate ooze [Leg178],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,Hemipelagic sediment with patches of mixture of volcanic and bioclastic sand and calcareous mud.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,49,52,84.04,84.07,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],85,coarse sand [T07],7,calcareous sand [Leg210],15,fine sand [T07],4,100,Mixture of volcanic and bioclastic sand.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,5,60,0,0,10,5,0,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,52,66,84.07,84.21,high [drilling disturbance],6,carbonate ooze [Leg178],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,Hemipelagic sediment with patches of mixture of volcanic and bioclastic sand and calcareous mud.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,66,67,84.21,84.22,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],85,coarse sand [T07],7,calcareous sand [Leg210],15,fine sand [T07],4,100,Mixture of volcanic and bioclastic sand.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,5,60,0,0,10,5,0,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,67,97,84.22,84.52,high [drilling disturbance],6,carbonate ooze [Leg178],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,Hemipelagic sediment with patches of mixture of volcanic and bioclastic sand and calcareous mud.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,97,98,84.52,84.53,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],85,coarse sand [T07],7,calcareous sand [Leg210],15,fine sand [T07],4,100,Mixture of volcanic and bioclastic sand.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,5,60,0,0,10,5,0,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,98,102,84.53,84.57,high [drilling disturbance],6,carbonate ooze [Leg178],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,Hemipelagic sediment with patches of mixture of volcanic and bioclastic sand and calcareous mud.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,102,103,84.57,84.58,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],85,coarse sand [T07],7,calcareous sand [Leg210],15,fine sand [T07],4,100,Mixture of volcanic and bioclastic sand.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,5,60,0,0,10,5,0,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,103,126,84.58,84.81,high [drilling disturbance],6,carbonate ooze [Leg178],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,Hemipelagic sediment with patches of mixture of volcanic and bioclastic sand and calcareous mud.,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-12H-3-A,340,U1397,A,12,12-3,H,3,A,126,150,84.81,85.05,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],85,coarse sand [T07],7,calcareous sand [Leg210],15,fine sand [T07],4,100,Mixture of volcanic and bioclastic sand with some pumice clasts.,5,100,,0,,0,,0,,0,,0,,0,,,,,5,0,15,5,60,0,0,10,5,0,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-4-A,340,U1397,A,12,12-4,H,4,A,0,130,85.05,86.35,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,massive volcaniclastic sediments with pebble size pumice,10,100,,0,,0,,0,,0,,0,,0,,,,angular,0,0,15,0,80,0,0,0,5,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-12H-5-A,340,U1397,A,12,12-5,H,5,A,0,60,86.35,86.95,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,medium sand [T07],6,100,,5,0,,0,,0,,0,,0,,100,,0,,,"Clasts are mud/clay, but still retain some of their pumice features and shapes. ",angular,0,0,15,5,75,0,0,3,2,0,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-CC-A,340,U1397,A,12,12-CC,H,CC,A,0,11,86.95,87.06,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,medium sand [T07],6,100,,35,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,One giant mud clast.,angular,0,0,15,5,75,0,0,3,2,0,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-12H-CC-A,340,U1397,A,12,12-CC,H,CC,A,11,16,87.06,87.11,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,0,6.5,87.1,87.165,destroyed [drilling disturbance],8,volcaniclastic-gravel [BGS-S81],80,pebble [W22_2],9,volcaniclastic-mud [BGS-S81],20,silt-fine mud [T07],2,100,Highly disturbed by drilling,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,very poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,6.5,25,87.165,87.35,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,25,41,87.35,87.51,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],50,fine sand [T07],4,volcaniclastic-mud [BGS-S81],50,silt-fine mud [T07],2,100,Tephra layering,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,89,0,0,1,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,41,44,87.51,87.54,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,44,55,87.54,87.65,high [drilling disturbance],6,volcaniclastic-mud [BGS-S81],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,Tephra layering,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,89,0,0,1,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,55,66,87.65,87.76,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,66,83.5,87.76,87.935,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,volcaniclastic-mud [BGS-S81],40,fine mud [T07],3,100,Tephra layering,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,35,0,60,0,0,5,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,83.5,86,87.935,87.96,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,86,87,87.96,87.97,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Tephra,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,35,0,60,0,0,5,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,87,95,87.97,88.05,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-1-A,340,U1397,A,13,13-1,H,1,A,95,136,88.05,88.46,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Turbidite,2,100,,0,,0,,0,,0,,0,,0,,,,rounded,0,0,50,0,45,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-2-A,340,U1397,A,13,13-2,H,2,A,0,6,88.46,88.52,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,40,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,,angular,3,0,15,2,45,0,10,5,10,10,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-13H-2-A,340,U1397,A,13,13-2,H,2,A,6,32,88.52,88.78,minimal [drilling disturbance],1,carbonate ooze [Leg178],60,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],40,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-13H-2-A,340,U1397,A,13,13-2,H,2,A,32,33.5,88.78,88.795,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,3,0,15,2,45,0,10,5,10,10,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-13H-2-A,340,U1397,A,13,13-2,H,2,A,33.5,100,88.795,89.46,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,75,0,0,0,10,0,0,2,3,10,,well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,0,15,89.46,89.61,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,0,0,50,0,0,0,0,0,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,15,17,89.61,89.63,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,45,0,10,0,40,0,0,0,5,0,,moderate [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,17,60,89.63,90.06,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,Turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,5,0,40,0,0,0,5,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,60,73,90.06,90.19,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,Basal part of turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,5,0,50,0,0,0,5,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,73,84,90.19,90.3,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine mud [T07],3,,,,,100,Tephra but potentially clast,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,0,0,50,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,84,109,90.3,90.55,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,109,129,90.55,90.75,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Tephra but potentiall caused by drilling disturbance,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,129,131,90.75,90.77,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,0,0,50,0,0,0,0,0,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-3-A,340,U1397,A,13,13-3,H,3,A,131,150,90.77,90.96,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-13H-4-A,340,U1397,A,13,13-4,H,4,A,0,6,90.96,91.02,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,0,0,25,10,60,0,0,5,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-4-A,340,U1397,A,13,13-4,H,4,A,6,35,91.02,91.31,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,medium sand [T07],6,100,,60,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,5,0,15,15,60,0,0,3,2,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-13H-4-A,340,U1397,A,13,13-4,H,4,A,35,150,91.31,92.46,minimal [drilling disturbance],1,volcaniclastic-gravel [BGS-S81],100,granule [T07],9,,,,,100,,20,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,angular,0,0,20,15,60,0,0,5,0,0,,moderately well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-13H-5-A,340,U1397,A,13,13-5,H,5,A,0,150,92.46,93.96,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,10,50,pebble [W22_2],0,,0,,0,,0,,50,fine mud [T07],0,,,Mud clasts are likely fully reacted pumice clasts.,angular,0,0,20,15,60,0,0,5,0,0,,well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-13H-6-A,340,U1397,A,13,13-6,H,6,A,0,91,93.96,94.87,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,20,70,pebble [W22_2],0,,10,granule [T07],0,,0,,20,fine mud [T07],0,,,,angular,0,0,25,10,60,0,2,2,1,0,,well [BP01],rare [alteration],2,,,,,,,,
340-U1397A-13H-CC-A,340,U1397,A,13,13-CC,H,CC,A,0,8.5,94.87,94.955,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Borders on gravel.,60,80,pebble [W22_2],0,,20,pebble [W22_2],0,,0,,0,,0,,,,angular,0,0,20,2,75,0,0,1,1,1,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-13H-CC-A,340,U1397,A,13,13-CC,H,CC,A,8.5,13,94.955,95,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-14H-1-A,340,U1397,A,14,14-1,H,1,A,0,43,95,95.43,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,60,30,pebble [W22_2],,,30,pebble [W22_2],15,pebble [W22_2],,,20,fine mud [T07],5,granule [T07],,,angular,49,0,40,0,10,0,0,0,1,0,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-14H-2-A,340,U1397,A,14,14-2,H,2,A,0,131,95.43,96.74,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],55,pebble [W22_2],9,volcaniclastic-sand [BGS-S81],45,fine sand [T07],4,100,,50,35,pebble [W22_2],5,pebble [W22_2],35,pebble [W22_2],10,pebble [W22_2],0,,10,fine mud [T07],5,granule [T07],,,angular,3,0,17,10,67,0,0,2,1,0,,very poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-14H-2-A,340,U1397,A,14,14-2,H,2,A,131,150,96.74,96.93,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],55,granule [T07],9,volcaniclastic-sand [BGS-S81],45,very coarse sand [T07],8,100,,40,50,granule [T07],0,,30,granule [T07],10,granule [T07],0,,0,,10,granule [T07],,,angular,5,0,45,25,20,0,0,2,2,1,,very poor [BP01],moderate [alteration],4,,,,,,,,
