Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
356-U1460A-12F-1-A,66,150,49.76,50.6,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,foraminifera (large benthic),,,,absent [B06],0,,,"Unlithified but firm, creamy gray packstone with glauconite. The glauconite occurs in patches mainly from 65-90 cm. Hemipelagic.",,,,356,U1460,A,12,F,1,A,,,,
356-U1460A-12F-2-A,0,145,50.6,52.05,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,,,,,absent [B06],0,,,"Unlithified but firm, creamy gray, packstone with glauconite. The glauconite is present as patches noted by their green color. Bivalve. The glauconite rich patches could be the result of organic activity. Hemipelagic.",,,,356,U1460,A,12,F,2,A,,,,
356-U1460A-12F-3-A,0,141,52.1,53.51,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,,,,,absent [B06],0,,,"Unlithified, creamy gray packstone with glauconite. The glauconite noted by its green color is found in patches that resemble burrows and its formation may be related to organic activity. Bryozoan and bivalve. Hemipelagic.",,,,356,U1460,A,12,F,3,A,,,,
356-U1460A-12F-CC-A,0,15,53.51,53.66,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,bivalve,,,,absent [B06],0,,,"Unlithified, creamy gray, packstone with glauconite. Bivalve fragment. Hemipelagic.",,,,356,U1460,A,12,F,CC,A,,,,
356-U1460A-12F-CC-A,0,15,53.51,53.66,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,12,F,CC,A,,,,
356-U1460A-13F-1-A,0,46,53.8,54.26,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,bryozoa,,,,absent [B06],0,,,"Unlithified, creamy gray gravel size packstone with bryozoa, bivalves, gastroods, scaphopod. Hemipelagic.",,,,356,U1460,A,13,F,1,A,,,,
356-U1460A-13F-1-A,0,46,53.8,54.26,,,,,,,,,bivalves,,,,,,,,,,,,356,U1460,A,13,F,1,A,,,,
356-U1460A-13F-1-A,0,46,53.8,54.26,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,13,F,1,A,,,,
356-U1460A-13F-1-A,0,46,53.8,54.26,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,13,F,1,A,,,,
356-U1460A-13F-1-A,46,150,54.26,55.3,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,creamy gray,bryozoa,,,,absent [B06],0,,,"Unlithified, creamy gray, packstone with glauconite. Bryozoan. Glauconite occurs in patches. Hemipelagic.",,,,356,U1460,A,13,F,1,A,,,,
356-U1460A-13F-2-A,0,150,55.3,56.8,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified but firm, beige, packstone with glauconite. Glauconite occurs in patches. Hemipelagic.",,,,356,U1460,A,13,F,2,A,,,,
356-U1460A-13F-3-A,0,142,56.8,58.22,unlithified [Leg194],,mudstone [E&K72; D62],1,with glauconite [2014],mudstone with glauconite,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified but firm, beige mudstone. Rare glauconite patches noted by their green color. Hemipelagic.",,,,356,U1460,A,13,F,3,A,,,,
356-U1460A-13F-CC-A,0,15,58.22,58.37,unlithified [Leg194],,mudstone [E&K72; D62],1,,mudstone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified but firm, beige, mudstone. Hemipelagic.",,,,356,U1460,A,13,F,CC,A,,,,
356-U1460A-13F-CC-A,15,20,58.37,58.42,,,,,,,,,,,,,,,,,to paleo,,,,356,U1460,A,13,F,CC,A,,,,
356-U1460A-14F-1-A,0,150,58.5,60,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with glauconite noted by its green color. The Section has a hydrogen sulfide odor. Sponge spicules is present. Hemipelagic.",,,,356,U1460,A,14,F,1,A,,,,
356-U1460A-14F-2-A,0,145,60,61.45,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,beige,foraminifera (planktic),,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with glauconite. It contains sponge spicules, and benthic and planktonic foraminifers. Glauconite is in patches, but not as much as in previous cores. Hemipelagic.",,,,356,U1460,A,14,F,2,A,,,,
356-U1460A-14F-2-A,0,145,60,61.45,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,14,F,2,A,,,,
356-U1460A-14F-2-A,0,150,60,61.5,,,,,,,,,,,,,,,,,"Unlithified, beige, packstone with glauconite. It contains sponge spicules and benthic and planktonic foraminifers",,,,356,U1460,A,14,F,2,A,,,,
356-U1460A-14F-3-A,0,141,61.5,62.91,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,bryozoa,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with rare glauconite and a bryozoan. The sediment is homogeneous. Hemipelagic.",,,,356,U1460,A,14,F,3,A,,,,
356-U1460A-14F-CC-A,0,6,62.91,62.97,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with rare glauconite. Hemipelagic.",,,,356,U1460,A,14,F,CC,A,,,,
356-U1460A-15F-1-A,0,64,63.2,63.84,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,bryozoa,,,,absent [B06],0,,,"Unilthified, beige, skeletal packstone with macrofossils and rare glauconite. Hemipelagic.",,,,356,U1460,A,15,F,1,A,,,,
356-U1460A-15F-1-A,0,64,63.2,63.84,,,,,,,,,bivalve,,,,,,,,,,,,356,U1460,A,15,F,1,A,,,,
356-U1460A-15F-1-A,0,64,63.2,63.84,,,,,,,,,foraminifera (large benthic),,,,,,,,,,,,356,U1460,A,15,F,1,A,,,,
356-U1460A-15F-1-A,0,64,63.2,63.84,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,15,F,1,A,,,,
356-U1460A-15F-1-A,64,150,63.84,64.7,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,foraminifera (planktic),,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with very rare glauconite and no obvious macrofossils but it has benthic and planktic foraminifers, echinoderms, sponge spicules. Hemipelagic.",,,,356,U1460,A,15,F,1,A,,,,
356-U1460A-15F-1-A,64,150,63.84,64.7,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,15,F,1,A,,,,
356-U1460A-15F-1-A,64,150,63.84,64.7,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,15,F,1,A,,,,
356-U1460A-15F-1-A,64,150,63.84,64.7,,,,,,,,,Sponge spicules N/A,,,,,,,,,,,,356,U1460,A,15,F,1,A,,,,
356-U1460A-15F-2-A,0,150,64.7,66.2,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,foraminifera (planktic),,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with foraminifera (planktic, small benthic), echinoderms, sponge spicules. No obvious macrofossils. Hemipelagic.",,,,356,U1460,A,15,F,2,A,,,,
356-U1460A-15F-2-A,0,150,64.7,66.2,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,15,F,2,A,,,,
356-U1460A-15F-2-A,0,150,64.7,66.2,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,15,F,2,A,,,,
356-U1460A-15F-2-A,0,150,64.7,66.2,,,,,,,,,Sponge spicules N/A,,,,,,,,,,,,356,U1460,A,15,F,2,A,,,,
356-U1460A-15F-3-A,0,119,66.2,67.39,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,foraminifera (planktic),,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with no visible macrofossils and rare glauconite. Microfossils from smear slide observations. Hemipelagic.",,,,356,U1460,A,15,F,3,A,,,,
356-U1460A-15F-3-A,0,119,66.2,67.39,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,15,F,3,A,,,,
356-U1460A-15F-3-A,0,119,66.2,67.39,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,15,F,3,A,,,,
356-U1460A-15F-3-A,0,119,66.2,67.39,,,,,,,,,Sponge spicules N/A,,,,,,,,,,,,356,U1460,A,15,F,3,A,,,,
356-U1460A-15F-CC-A,0,18,67.39,67.57,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,foraminifera (planktic),,,,absent [B06],0,,,"Unlithified, beige, homogeneous, packstone with no visible macrofossils or glauconite. From smear slide: plantik foraminifers, benthic foraminifers, echinoderms, sponge spicules. Hemipelagic.",,,,356,U1460,A,15,F,CC,A,,,,
356-U1460A-15F-CC-A,0,18,67.39,67.57,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,15,F,CC,A,,,,
356-U1460A-15F-CC-A,0,18,67.39,67.57,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,15,F,CC,A,,,,
356-U1460A-15F-CC-A,0,18,67.39,67.57,,,,,,,,,Sponge spicules N/A,,,,,,,,,,,,356,U1460,A,15,F,CC,A,,,,
356-U1460A-16F-1-A,0,66,67.9,68.56,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,gray,bivalve,,,,absent [B06],0,,,"Unlithified, gray, gravel sized packstone with macrofossils: bivalve, bryozoa, gastropod, echinoderm, scaphopod. Also present non skeletal green to black sand to gravel size grains. Hemipelagic.",,,,356,U1460,A,16,F,1,A,,,,
356-U1460A-16F-1-A,0,66,67.9,68.56,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,16,F,1,A,,,,
356-U1460A-16F-1-A,0,66,67.9,68.56,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,16,F,1,A,,,,
356-U1460A-16F-1-A,0,66,67.9,68.56,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,16,F,1,A,,,,
356-U1460A-16F-1-A,0,66,67.9,68.56,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,16,F,1,A,,,,
356-U1460A-16F-1-A,66,150,68.56,69.4,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige grading into cream at 115 cm, homogeneous packstone with no glauconite. Odor of hydrogen sulfide and no visible macrofossils. Hemipelagic.",,,,356,U1460,A,16,F,1,A,,,,
356-U1460A-16F-2-A,0,145,69.4,70.85,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with no visible macrofossils but smear slide reveals sponge spicules, foraminifers benthic small and planktic. Hemipelagic.",,,,356,U1460,A,16,F,2,A,,,,
356-U1460A-16F-2-A,0,145,69.4,70.85,,,,,,,,,foraminifera (planktic),,,,,,,,,,,,356,U1460,A,16,F,2,A,,,,
356-U1460A-16F-2-A,0,145,69.4,70.85,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,16,F,2,A,,,,
356-U1460A-16F-3-A,0,127,70.9,72.17,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige, homogeneous wackestone with no visible macrofossils. Hemipelagic.",,,,356,U1460,A,16,F,3,A,,,,
356-U1460A-16F-CC-A,0,15,72.17,72.32,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige wackestone with no visible macrofossils. Hemipelagic.",,,,356,U1460,A,16,F,CC,A,,,,
356-U1460A-17F-1-A,0,46,72.6,73.06,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,gray,bivalve,,,,absent [B06],0,,,"Unlithified, gray, gravel size packstone with gravel size green and black non-skeletal grains .Macrofossils: bivalves, bryozoa, echinoderms, scaphopod, gastropod. opened core has odor of hydrogen sulphide. Hemipelagic.",,,,356,U1460,A,17,F,1,A,,,,
356-U1460A-17F-1-A,0,46,72.6,73.06,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,17,F,1,A,,,,
356-U1460A-17F-1-A,0,46,72.6,73.06,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,17,F,1,A,,,,
356-U1460A-17F-1-A,0,46,72.6,73.06,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,17,F,1,A,,,,
356-U1460A-17F-1-A,0,46,72.6,73.06,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,17,F,1,A,,,,
356-U1460A-17F-1-A,46,150,73.06,74.1,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous wackestone with no visible macrofossils. Sponge spicules are present, also planktic and benthic foraminifers. Hemipelagic.",,,,356,U1460,A,17,F,1,A,,,,
356-U1460A-17F-1-A,46,150,73.06,74.1,,,,,,,,,foraminifera (planktic),,,,,,,,,,,,356,U1460,A,17,F,1,A,,,,
356-U1460A-17F-1-A,46,150,73.06,74.1,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,17,F,1,A,,,,
356-U1460A-17F-2-A,0,150,74.1,75.6,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,foraminifera (planktic),,,,absent [B06],0,,,"Unlithified, beige, homogeneous wackestone with no visible macrofossils but benthic and planktic forams are present. Hemipelagic.",,,,356,U1460,A,17,F,2,A,,,,
356-U1460A-17F-2-A,0,150,74.1,75.6,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,17,F,2,A,,,,
356-U1460A-17F-3-A,0,118,75.6,76.78,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,foraminifera (planktic),,,,absent [B06],0,,,"Unlithified, beige, homogeneous, wackestone with no visible macrofossils but planktic and small benthic forams are present. Hemipelagic.",,,,356,U1460,A,17,F,3,A,,,,
356-U1460A-17F-3-A,0,118,75.6,76.78,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,17,F,3,A,,,,
356-U1460A-17F-CC-A,0,18,76.78,76.96,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige, homogeneous wackestone with no visible macrofossils. Hemipelagic.",,,,356,U1460,A,17,F,CC,A,,,,
356-U1460A-18F-1-A,0,13,77.3,77.43,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,bivalve,,,,absent [B06],0,,,"Unlithified, beige packstone with gravel size lithic grains and macrofossils including bivalves.. Hemipelagic.",,,,356,U1460,A,18,F,1,A,,,,
356-U1460A-18F-1-A,13,150,77.43,78.8,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,,,,,356,U1460,A,18,F,1,A,,,,
356-U1460A-18F-1-A,13,150,77.43,78.8,,,,,,,,,foraminifera (planktic),,,,,,,,"Unlithified, beige, packstone with no visible macrofossils but contains abundant sponge spicules, planktic and benthic forams (small). The core has a hydrogen sulfide odor. Hemipelagic.",,,,356,U1460,A,18,F,1,A,,,,
356-U1460A-18F-1-A,13,150,77.43,78.8,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,18,F,1,A,,,,
356-U1460A-18F-2-A,0,145,78.8,80.25,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with abundant sponge spicules and benthic and plantkic forams. Hemipelagic.",,,,356,U1460,A,18,F,2,A,,,,
356-U1460A-18F-2-A,0,145,78.8,80.25,,,,,,,,,foraminifera (planktic),,,,,,,,,,,,356,U1460,A,18,F,2,A,,,,
356-U1460A-18F-2-A,0,145,78.8,80.25,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,18,F,2,A,,,,
356-U1460A-18F-3-A,0,90,80.3,81.2,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules and benthic and planktic forams. Hemipelagic.",,,,356,U1460,A,18,F,3,A,,,,
356-U1460A-18F-3-A,0,90,80.3,81.2,,,,,,,,,foraminifera (planktic),,,,,,,,,,,,356,U1460,A,18,F,3,A,,,,
356-U1460A-18F-3-A,0,90,80.3,81.2,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,18,F,3,A,,,,
356-U1460A-18F-3-A,90,98,81.2,81.28,,,,,,,,,,,,,,,,,void,,,,356,U1460,A,18,F,3,A,,,,
356-U1460A-18F-3-A,98,137,81.28,81.67,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules and benthic and planktic forams. Hemipelagic.",,,,356,U1460,A,18,F,3,A,,,,
356-U1460A-18F-3-A,98,137,81.28,81.67,,,,,,,,,foraminifera (planktic),,,,,,,,,,,,356,U1460,A,18,F,3,A,,,,
356-U1460A-18F-3-A,98,137,81.28,81.67,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,18,F,3,A,,,,
356-U1460A-18F-CC-A,0,12,81.67,81.79,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules, and benthic and planktic forams. Rare glauconite stains. Hemipelagic.",,,,356,U1460,A,18,F,CC,A,,,,
356-U1460A-18F-CC-A,0,12,81.67,81.79,,,,,,,,,foraminifera (planktic),,,,,,,,,,,,356,U1460,A,18,F,CC,A,,,,
356-U1460A-18F-CC-A,0,12,81.67,81.79,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1460,A,18,F,CC,A,,,,
356-U1460A-19F-1-A,0,59,82,82.59,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,gray,bivalve,,,,absent [B06],0,,,"Unlithified, gray, gravel sized packstone with macrofossils: bivalves, echinoderms, bryozoa, scaphopod, large benthic forams and gravel size non-skeletal grains (green and black). The core has hydrogen sulfide odor. Hemipelagic.",,,,356,U1460,A,19,F,1,A,,,,
356-U1460A-19F-1-A,0,59,82,82.59,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,19,F,1,A,,,,
356-U1460A-19F-1-A,0,59,82,82.59,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,19,F,1,A,,,,
356-U1460A-19F-1-A,0,59,82,82.59,,,,,,,,,foraminifera (large benthic),,,,,,,,,,,,356,U1460,A,19,F,1,A,,,,
356-U1460A-19F-1-A,0,59,82,82.59,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,19,F,1,A,,,,
356-U1460A-19F-1-A,59,150,82.59,83.5,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules and small forams. Hemipelagic.",,,,356,U1460,A,19,F,1,A,,,,
356-U1460A-19F-1-A,59,150,82.59,83.5,,,,,,,,,foraminifera (planktic),,,,,,,,,,,,356,U1460,A,19,F,1,A,,,,
356-U1460A-19F-2-A,0,150,83.5,85,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with abundant sponge spicules. A band of spicules at 118-119 cm. Hemipelagic.",,,,356,U1460,A,19,F,2,A,,,,
356-U1460A-19F-3-A,0,143,85,86.43,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules. Very rare glauconite patch near the base of the core. Hemipelagic.",,,,356,U1460,A,19,F,3,A,,,,
356-U1460A-19F-CC-A,0,11,86.43,86.54,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,19,F,CC,A,,,,
356-U1460A-19F-CC-A,0,16,86.43,86.59,,,,,,,,,sponge spicules N/,,,,,,,,,,,,356,U1460,A,19,F,CC,A,,,,
356-U1460A-20F-1-A,0,13,86.7,86.83,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules, Could be a mixed interval with the layer beneath due to coring deformation. Hemipelagic.",,,,356,U1460,A,20,F,1,A,,,,
356-U1460A-20F-1-A,13,45,86.83,87.15,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light gray,bivalve,,,,absent [B06],0,,,"Unlithified, gravel size, light gray packstone with bivalves, sea urchins, scaphopods, large forams, bryozoans, gastropods and non-skeletal gravel size green and black grains (glauconite). Hemipelagic.",,,,356,U1460,A,20,F,1,A,,,,
356-U1460A-20F-1-A,13,45,86.83,87.15,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,A,20,F,1,A,,,,
356-U1460A-20F-1-A,13,45,86.83,87.15,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1460,A,20,F,1,A,,,,
356-U1460A-20F-1-A,13,45,86.83,87.15,,,,,,,,,foraminifera (large benthic),,,,,,,,,,,,356,U1460,A,20,F,1,A,,,,
356-U1460A-20F-1-A,13,45,86.83,87.15,,,,,,,,,gastropod,,,,,,,,,,,,356,U1460,A,20,F,1,A,,,,
356-U1460A-20F-1-A,13,45,86.83,87.15,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,A,20,F,1,A,,,,
356-U1460A-20F-1-A,45,150,87.15,88.2,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, light brown, homogeneous packstone with abundant sponge spicules. Hemipelagic.",,,,356,U1460,A,20,F,1,A,,,,
356-U1460A-20F-2-A,0,145,88.2,89.65,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithfied, light brown, homogeneous packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,20,F,2,A,,,,
356-U1460A-20F-3-A,0,120,89.7,90.9,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, light brow, homogeneous packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,20,F,3,A,,,,
356-U1460A-20F-CC-A,0,14,90.9,91.04,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, light brown, homogeneous packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,20,F,CC,A,,,,
356-U1460A-21F-1-A,0,150,91.4,92.9,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, light brown, homogeneous packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,21,F,1,A,,,,
356-U1460A-21F-2-A,0,150,92.9,94.4,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, light brown, homogeneous packstone with sponge spicules. Some partly lithified intervals occur towards the base of the Section and are noted by beige color. Rare patch of glauconite towards the base of the Section. Hemipelagic.",,,,356,U1460,A,21,F,2,A,,,,
356-U1460A-21F-3-A,0,110,94.4,95.5,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, light brown, homogeneous packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,21,F,3,A,,,,
356-U1460A-21F-4-A,0,65,95.5,96.15,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,,,,,absent [B06],0,,,"Unlithified, light brown, packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,21,F,4,A,,,,
356-U1460A-21F-CC-A,0,11,96.15,96.26,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,,,,,absent [B06],0,,,"Unlithified, light brown, homogeneous packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,21,F,CC,A,,,,
356-U1460A-22F-1-A,0,150,96.1,97.6,unlithified [Leg194],,packstone [E&K72; D62],3,with glauconite [2014],packstone with glauconite,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, light brown, homogeneous packstone with sponge spicules and disseminated, rare and small glauconite grains. Hemipelagic.",,,,356,U1460,A,22,F,1,A,,,,
356-U1460A-22F-2-A,0,145,97.6,99.05,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,light brown,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, light greenish brown, homogeneous packstone with very small glauconite grains disseminate throughout. Sponge spicules is present but decreasing in abundance, and dolomite rhombs appear. Hemipelagic.",,,,356,U1460,A,22,F,2,A,,,,
356-U1460A-22F-2-A,0,150,97.6,99.1,,,,,,,,light greenish brown,,,,,,,,,"Unlithified, light greenish brown, homogeneous packstone with very small glauconite grains disseminate throughout. Sponge spicules is present but decreasing in abandnace.",,,,356,U1460,A,22,F,2,A,,,,
356-U1460A-22F-3-A,0,111,99.1,100.21,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules and rarely disseminated, very fine grained glauconite. Dolomite rhombs appear. Hemipelagic.",,,,356,U1460,A,22,F,3,A,,,,
356-U1460A-22F-4-A,0,64,100.21,100.85,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,Sponge spicules N/A,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules and rare dolomite rhombs. Hemipelagic.",,,,356,U1460,A,22,F,4,A,,,,
356-U1460A-22F-CC-A,0,12,100.85,100.97,unlithified [Leg194],,packstone [E&K72; D62],3,,packstone,hemipelagic,beige,,,,,absent [B06],0,,,"Unlithified, beige, homogeneous packstone with sponge spicules. Hemipelagic.",,,,356,U1460,A,22,F,CC,A,,,,
