Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
362-U1480H-9H-7-A,0,72,79.9,80.62,IIA,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,gley 1 4/n (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,Severe coring disturbance,convolute bedded,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,9,H,7,A,
362-U1480H-9H-CC-A,0,20,80.62,80.82,IIA,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,gley 1 4/n (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,Severe coring disturbance,convolute bedded,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,9,H,CC,A,
362-U1480H-10H-1-A,0,8,80.5,80.58,IIA,calcareous [Leg339],clay [S54],with silt [2014],calcareous clay,calcareous clay with silt,clay with silt,,2.5Y 7/1 (light gray),curviplanar,gradational,curviplanar gradational,sub-horizontal,thin bed [B01],unlithified [Leg194],silt [W22_1],2,non-graded,poor [2014],,clay [W22_1],Coring disturbed and bioturbated.,structureless,heavy [DB91],4,,,,,,,,,,,,,,,,362,U1480,H,10,H,1,A,
362-U1480H-10H-1-A,8,135,80.58,81.85,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin to very thin (with some medium) beds at 19, 24, 28, 31, 34, 40, 42.5, 45.5, 49. 50, 52, 53, 54.5, 57, 58.5, 61, 62, 64, 67, 70. 74, 77, 79, 81.5, 89. 91, 96, 100, 108, 109, 115, 118, 129, 134 cm. The sandy silt lower parts of the beds are characteristically 0.5-1 cm thick; the rest being structureless silty clay.",planar lamination,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,10,H,1,A,
362-U1480H-10H-2-A,0,136,82,83.36,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin to very thin (with some medium) beds at 2, 10, 15, 19, 24, 26, 29, 30, 30.5, 31, 33, 37, 41, 44, 50, 51, 52, 53, 54, 54.5, 55, 62, 66, 67, 75, 78, 82, 83, 86, 89, 95, 101, 111, 120, 125, 131 cm. The sandy silt lower parts of the beds are characteristically 0.5-1 cm thick; the rest being structureless silty clay.",planar lamination,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,10,H,2,A,
362-U1480H-10H-3-A,0,22,83.5,83.72,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin to very thin (with some medium) beds at 2, 4, 5, 6, 8, 9, 11, 12.5, 13.5, 14, 22 cm. The sandy silt lower parts of the beds are characteristically 0.5-1 cm thick; the rest being structureless silty clay.",planar lamination,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,10,H,3,A,
362-U1480H-10H-3-A,22,137,83.72,84.87,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,medium bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin to medium beds at 37, 44, 48, 58, 85, 100, 106, 121 cm. The sandy silt lower parts of the beds are characteristically 0.5-1 cm thick; the rest being structureless silty clay.",planar lamination,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,10,H,3,A,
362-U1480H-10H-4-A,0,136,85,86.36,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,sub-horizontal,medium bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in medium beds at 5, 10, 38, 47, 84, 130 cm. The sandy silt lower parts of the beds are characteristically 1-2 cm thick; the rest being structureless silty clay. Coring-induced disturbance moderately severe in this section.",planar lamination,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,10,H,4,A,
362-U1480H-10H-5-A,0,136,86.5,87.86,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,inclined,medium bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Normally-graded sandy silt in medium beds at 15, 42, 56, 60, 72, 88, 128 cm. The sandy silt lower parts of the beds are characteristically 2-10 cm thick; the rest being structureless silty clay. Coring-induced disturbance severe in this section.",structureless,,2,,,,,,,,,,,,,,,,362,U1480,H,10,H,5,A,
362-U1480H-10H-6-A,0,136,88,89.36,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),,,,vertical,,unlithified [Leg194],silt [W22_1],2,,poor [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts",structureless,,2,,,,,,,,,,,,,,,,362,U1480,H,10,H,6,A,
362-U1480H-10H-7-A,0,57,89.5,90.07,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),,,,vertical,,unlithified [Leg194],silt [W22_1],2,,poor [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts",structureless,,2,,,,,,,,,,,,,,,,362,U1480,H,10,H,7,A,
362-U1480H-10H-CC-A,0,74,90.07,90.81,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),,,,vertical,,unlithified [Leg194],silt [W22_1],2,,poor [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts",structureless,,2,,,,,,,,,,,,,,,,362,U1480,H,10,H,CC,A,
362-U1480H-11H-1-A,0,135,90,91.35,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,medium bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin beds at 25, 33, 45, 85, 95, 100, 105, 110, 124, 129 cm. The sandy silt lower parts of the beds are characteristically 1-2 cm thick; the rest being structureless silty clay. Coring-induced disturbance moderately severe in this section.",planar lamination,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,11,H,1,A,
362-U1480H-11H-2-A,0,136,91.5,92.86,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,medium bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in medium beds at 3, 10, 23, 41, 53, 70.5, 103, 120.5 cm. The sandy silt lower parts of the beds are characteristically 1-2 cm thick; the rest being structureless silty clay.",planar lamination,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,11,H,2,A,
362-U1480H-11H-3-A,0,136,93,94.36,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thick bed [B01],unlithified [Leg194],silt [W22_1],2,,moderate [2014],,,"Parallel-laminated, normally-graded sandy silt in medium beds at 22, 53 cm. The sandy silt lower parts of the beds are characteristically 1-2 cm thick; the rest being structureless silty clay.",,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,11,H,3,A,
362-U1480H-11H-4-A,0,135,94.5,95.85,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thick bed [B01],unlithified [Leg194],silt [W22_1],2,,moderate [2014],,,"Parallel-laminated, normally-graded sandy silt in medium beds at 33, 37, 128 cm. The sandy silt lower parts of the beds are characteristically 1-2 cm thick; the rest being structureless silty clay. Coring-induced disturbance severe in this section.",,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,H,11,H,4,A,
362-U1480H-11H-5-A,0,136,96,97.36,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),,,,vertical,,unlithified [Leg194],silt [W22_1],2,,poor [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts",structureless,,2,,,,,,,,,,,,,,,,362,U1480,H,11,H,5,A,
362-U1480H-11H-6-A,0,136,97.5,98.86,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),,,,vertical,,unlithified [Leg194],silt [W22_1],2,,poor [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts",structureless,,2,,,,,,,,,,,,,,,,362,U1480,H,11,H,6,A,
362-U1480H-11H-7-A,0,45,99,99.45,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),,,,vertical,,unlithified [Leg194],silt [W22_1],2,,poor [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts",structureless,,2,,,,,,,,,,,,,,,,362,U1480,H,11,H,7,A,
362-U1480H-11H-CC-A,0,37,99.6,99.97,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),,,,vertical,,unlithified [Leg194],silt [W22_1],2,,poor [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts",structureless,,2,,,,,,,,,,,,,,,,362,U1480,H,11,H,CC,A,
362-U1480H-12H-1-A,0,32,99.5,99.82,IIA,,fine sand [USGS],,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,moderate [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,12,H,1,A,
362-U1480H-12H-CC-A,0,6,99.82,99.88,IIA,,clay [S54],,clay,clay,clay,,GLEY 1 4/N (dark gray),curviplanar,sharp,curviplanar sharp,horizontal,thin bed [B01],unlithified [Leg194],silt [W22_1],2,,,,,heavy coring disturbed. mud clast of calcareous clay at 4 cm.,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,12,H,CC,A,
362-U1480H-12H-CC-A,6,14,99.88,99.96,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],unlithified [Leg194],very fine sand [W22_2],3,normal grading,moderate [2014],silt [W22_1],very fine sand [W22_2],,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,12,H,CC,A,
362-U1480H-12H-CC-A,14,33,99.96,100.15,IIA,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],very fine sand [W22_2],3,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin beds at 23, 27, 32 cm.",planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,12,H,CC,A,
362-U1480H-13H-1-A,0,55,100.5,101.05,IIA,,sand-silt-clay [S54],,sand-silt-clay,sand-silt-clay,sand-silt-clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],very fine sand [W22_2],3,,,,,mixed up material by heavy coring disturbance.,,,,,,,,,,,,,,,,,,,362,U1480,H,13,H,1,A,
362-U1480H-13H-CC-A,0,12,101.05,101.17,IIA,,sand-silt-clay [S54],,sand-silt-clay,sand-silt-clay,sand-silt-clay,,GLEY 1 4/N (dark gray),irregular,sharp,irregular sharp,sub-horizontal,,unlithified [Leg194],very fine sand [W22_2],3,,,,,mixed up material by heavy coring disturbance.,,,,,,,,,,,,,,,,,,,362,U1480,H,13,H,CC,A,
362-U1480H-13H-CC-A,12,21,101.17,101.26,IIA,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],unlithified [Leg194],very fine sand [W22_2],3,non-graded,moderate [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,13,H,CC,A,
362-U1480H-13H-CC-A,21,26,101.26,101.31,IIA,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),curviplanar,sharp,curviplanar sharp,horizontal,thin bed [B01],unlithified [Leg194],very fine sand [W22_2],3,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin beds at 22, 25 cm.",planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,13,H,CC,A,
362-U1480H-13H-CC-A,26,30,101.31,101.35,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],unlithified [Leg194],very fine sand [W22_2],3,non-graded,well [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,13,H,CC,A,
362-U1480H-13H-CC-A,30,31,101.35,101.36,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],fine sand [W22_2],4,non-graded,poor [2014],,,heavy coring disturbed.,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,13,H,CC,A,
362-U1480H-15H-1-A,0,81,106.5,107.31,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],fine sand [W22_2],4,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,1,A,
362-U1480H-15H-1-A,81,96,107.31,107.46,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,medium bed [B01],unlithified [Leg194],silt [W22_1],2,non-graded,poor [2014],,,silt lenses distributed through interval,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,1,A,
362-U1480H-15H-1-A,96,147,107.46,107.97,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,1,A,
362-U1480H-15H-2-A,0,145,107.97,109.42,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,2,A,
362-U1480H-15H-3-A,0,79,109.42,110.21,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,3,A,
362-U1480H-15H-4-A,0,104,110.21,111.25,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,4,A,
362-U1480H-15H-5-A,0,121,111.25,112.46,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,5,A,
362-U1480H-15H-6-A,0,89,112.46,113.35,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,6,A,
362-U1480H-15H-7-A,0,39,113.35,113.74,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,7,A,
362-U1480H-15H-CC-A,0,8,113.74,113.82,IIA,,fine sand [USGS],with clay [2014],fine sand,fine sand with clay,fine sand with clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],medium sand [W22_2],5,non-graded,poor [2014],,,destroyed by coring disturbance; heavily soupy,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,15,H,CC,A,
362-U1480H-16H-1-A,0,35,116,116.35,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),irregular,gradational,irregular gradational,sub-horizontal,thick bed [B01],unlithified [Leg194],very fine sand [W22_2],3,normal grading,moderate [2014],clay [W22_1],silt [W22_1],Normally-graded sandy silt and silty clay. Clay lenses distributed through interval.,,slight [DB91],3,Phycosiphon,,,,,,,,,,,,,,,362,U1480,H,16,H,1,A,
362-U1480H-16H-1-A,35,98.5,116.35,116.985,IIA,,very fine sand [F54],,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thick bed [B01],unlithified [Leg194],very fine sand [W22_2],3,non-graded,poor [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,16,H,1,A,
362-U1480H-16H-1-A,98.5,135.5,116.985,117.355,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thick bed [B01],unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,"Parallel-laminated, normally-graded sandy silt in thin to medium beds at 105, 117, 120 cm.",structureless,sparse [DB91],2,Phycosiphon,,,,,,,,,,,,,,,362,U1480,H,16,H,1,A,
362-U1480H-16H-2-A,0,8,117.51,117.59,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),irregular,gradational,irregular gradational,horizontal,,unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,16,H,2,A,
362-U1480H-16H-2-A,8,62,117.59,118.13,IIA,,very fine sand [F54],,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),irregular,sharp,irregular sharp,sub-horizontal,thick bed [B01],unlithified [Leg194],very fine sand [W22_2],3,non-graded,poor [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,16,H,2,A,
362-U1480H-16H-2-A,62,135.5,118.13,118.865,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),irregular,sharp,irregular sharp,vertical,,unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,Coring-induced disturbance moderately severe in this section.,structureless,,,,,,,,,,,,,,,,,,362,U1480,H,16,H,2,A,
362-U1480H-16H-3-A,0,135.5,119.01,120.365,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts",structureless,,,,,,,,,,,,,,,,,,362,U1480,H,16,H,3,A,
362-U1480H-16H-4-A,0,66,120.52,121.18,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts. Lenses of silty sand and black pyrite nodule distributed through interval.",structureless,,,,,,,pyrite framboid,,,,,,,,,,,362,U1480,H,16,H,4,A,
362-U1480H-16H-5-A,0,134.5,121.37,122.715,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts. Lenses of silty sand and black pyrite nodule distributed through interval.",structureless,,,,,,,pyrite framboid,,,,,,,,,,,362,U1480,H,16,H,5,A,
362-U1480H-16H-6-A,0,134,122.86,124.2,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts. Lenses of silty sand and black pyrite nodule distributed through interval.",structureless,,,,,,,pyrite framboid,,,,,,,,,,,362,U1480,H,16,H,6,A,
362-U1480H-16H-7-A,0,54,124.35,124.89,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts. Lenses of silty sand and black pyrite nodule distributed through interval.",structureless,,,,,,,pyrite framboid,,,,,,,,,,,362,U1480,H,16,H,7,A,
362-U1480H-16H-CC-A,0,63,125.04,125.67,IIA,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],silt [W22_1],2,non-graded,well [2014],,,"Coring-induced disturbance severe in this section, precluding identification of any bedding contacts. Lenses of silty sand and black pyrite nodule distributed through interval. A wood fragment at 58 cm.",structureless,,,,,,,pyrite framboid,plant fragment,R [A85],,,,,,,,,362,U1480,H,16,H,CC,A,
362-U1480H-17H-1-A,0,13,125.5,125.63,IIA,,very fine sand [F54],,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),curviplanar,sharp,curviplanar sharp,sub-horizontal,medium bed [B01],unlithified [Leg194],fine sand [W22_2],4,non-graded,moderate [2014],,,,load structure,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,17,H,1,A,
362-U1480H-17H-1-A,13,52,125.63,126.02,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,gradational,planar gradational,horizontal,thick bed [B01],unlithified [Leg194],silt [W22_1],2,normal grading,well [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin to very thin (with some medium) beds at 18, 28, 52 cm.",planar lamination,slight [DB91],3,Phycosiphon,,,,,,,,,,,,,,,362,U1480,H,17,H,1,A,
362-U1480H-17H-1-A,52,86,126.02,126.36,IIA,,very fine sand [F54],,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),irregular,sharp,irregular sharp,sub-horizontal,thick bed [B01],unlithified [Leg194],very fine sand [W22_2],3,normal grading,moderate [2014],silt [W22_1],very fine sand [W22_2],,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,17,H,1,A,
362-U1480H-17H-1-A,86,135,126.36,126.85,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],silt [W22_1],2,normal grading,well [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin to very thin (with some medium) beds at 97, 111, 118, 122-128, 131 cm.",load structure,slight [DB91],3,Phycosiphon,,,rip-up clast [NMJ05],,,,,,,,,,,,362,U1480,H,17,H,1,A,
362-U1480H-17H-2-A,0,76.5,127,127.765,IIA,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),,,,,,unlithified [Leg194],silt [W22_1],2,normal grading,well [2014],clay [W22_1],silt [W22_1],"Parallel-laminated, normally-graded sandy silt in thin to very thin (with some medium) beds at 5, 13, 21, 30, 38, 48-50, 54-57, 61-63, 65, 67-71 cm.",load structure,slight [DB91],3,Phycosiphon,,,,,,,,,,,,,,,362,U1480,H,17,H,2,A,
362-U1480H-17H-2-A,76.5,150,127.765,128.5,IIA,,fine sand [USGS],,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),,,,,very thick bed [B01],unlithified [Leg194],medium sand [W22_2],5,non-graded,moderate [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,17,H,2,A,
362-U1480H-17H-3-A,0,86,128.5,129.36,IIA,,fine sand [USGS],,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),,,,,very thick bed [B01],unlithified [Leg194],medium sand [W22_2],5,non-graded,moderate [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,H,17,H,3,A,
