Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
346-U1425B-21H-3-A,0,150,139.6,141.1,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-21H-3-A,26,27,139.86,139.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-21H-3-A,137,138,140.97,140.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-21H-4-A,0,150,141.1,142.6,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-21H-4-A,22,23,141.32,141.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-21H-4-A,66,67,141.76,141.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-21H-4-A,115,121,142.25,142.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-21H-5-A,0,150,142.6,144.1,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-21H-5-A,16,17,142.76,142.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-21H-6-A,0,150,144.1,145.6,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-21H-7-A,0,65,145.6,146.25,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-21H-CC-A,0,13,146.25,146.38,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-1-A,0,15,146.1,146.25,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-1-A,15,22,146.25,146.32,,carbonate ooze [Leg178],,carbonate ooze ,,,,,,,,,,,,,,,,,,,,,,carbonate ooze ,carbonate ooze ,100,,,,,concretion,dolomite,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-1-A,22,150,146.32,147.6,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-2-A,0,150,147.6,149.1,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-2-A,62,63,148.22,148.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-22H-3-A,0,150,149.1,150.6,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-4-A,0,150,150.6,152.1,,biosiliceous ooze [Leg339],,biosiliceous ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous ooze ,biosiliceous ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-4-A,102,103,151.62,151.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-22H-5-A,0,150,152.1,153.6,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-5-A,43,44,152.53,152.54,,,,,pumice,trace amount,1,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-22H-6-A,0,150,153.6,155.1,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-7-A,0,72,155.1,155.82,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-22H-CC-A,0,22,155.82,156.04,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-23H-1-A,0,150,155.6,157.1,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-23H-1-A,110,111,156.7,156.71,,,,,pumice,trace amount,1,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-2-A,0,150,157.1,158.6,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-23H-2-A,40,41,157.5,157.51,,,,,pumice,trace amount,1,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-3-A,0,150,158.6,160.1,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-23H-3-A,102,103,159.62,159.63,,,,,,,,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-3-A,134,135,159.94,159.95,,,,,pumice,trace amount,1,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-3-A,138,139,159.98,159.99,,,,,pumice,trace amount,1,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-4-A,0,150,160.1,161.6,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-23H-4-A,33.5,34,160.435,160.44,,,,,vitric,trace amount,1,patch or bleb,N 6 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-4-A,91,97,161.01,161.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-5-A,0,150,161.6,163.1,clayey [Leg339],biosiliceous ooze [Leg339],,clayey  biosiliceous ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   biosiliceous ooze ,biosiliceous ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-23H-5-A,44,45,162.04,162.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-5-A,69,73,162.29,162.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-23H-6-A,0,150,163.1,164.6,clayey [Leg339],biosiliceous ooze [Leg339],,clayey  biosiliceous ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   biosiliceous ooze ,biosiliceous ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-23H-7-A,0,61,164.6,165.21,clayey [Leg339],biosiliceous ooze [Leg339],,clayey  biosiliceous ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   biosiliceous ooze ,biosiliceous ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-23H-CC-A,0,26,165.21,165.47,clayey [Leg339],biosiliceous ooze [Leg339],,clayey  biosiliceous ooze ,,,,mottling [BJ80],5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   biosiliceous ooze ,biosiliceous ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-24H-1-A,0,150,165.1,166.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-2-A,0,150,166.6,168.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-3-A,0,150,168.1,169.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-3-A,99,102,169.09,169.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-4-A,0,150,169.6,171.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-5-A,0,150,171.1,172.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-5-A,44,46,171.54,171.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-5-A,71,74,171.81,171.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-6-A,0,150,172.6,174.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-7-A,0,73,174.1,174.83,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-24H-CC-A,0,21,174.83,175.04,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-1-A,0,109,174.6,175.69,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-1-A,109,119,175.69,175.79,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-1-A,119,150,175.79,176.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-2-A,0,150,176.1,177.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-3-A,0,150,177.6,179.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-4-A,0,150,179.1,180.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-5-A,0,150,180.6,182.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-6-A,0,150,182.1,183.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-7-A,0,68,183.6,184.28,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-25H-CC-A,0,24,184.28,184.52,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-26H-1-A,0,150,184.1,185.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-26H-2-A,0,150,185.6,187.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-26H-3-A,0,150,187.1,188.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,drilling disturbance,,,,,,,,,,,,,,,,,,
346-U1425B-26H-4-A,0,150,188.6,190.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,drilling disturbance,,,,,,,,,,,,,,,,,,
346-U1425B-26H-5-A,0,150,190.1,191.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,drilling disturbance,,,,,,,,,,,,,,,,,,
346-U1425B-26H-6-A,0,150,191.6,193.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,drilling disturbance,,,,,,,,,,,,,,,,,,
346-U1425B-26H-7-A,0,75,193.1,193.85,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,drilling disturbance,,,,,,,,,,,,,,,,,,
346-U1425B-26H-CC-A,0,25,193.85,194.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,drilling disturbance,,,,,,,,,,,,,,,,,,
346-U1425B-27H-1-A,0,150,193.6,195.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-27H-2-A,0,150,195.1,196.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-27H-3-A,0,150,196.6,198.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-27H-4-A,0,150,198.1,199.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-27H-5-A,0,150,199.6,201.1,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-27H-6-A,0,150,201.1,202.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-27H-7-A,0,70,202.6,203.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-27H-CC-A,0,12,203.3,203.42,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-28H-1-A,0,150,203.1,204.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-28H-2-A,0,150,204.6,206.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-28H-3-A,0,150,206.1,207.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-28H-4-A,0,150,207.6,209.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-28H-5-A,0,150,209.1,210.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-28H-6-A,0,65,210.6,211.25,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-28H-6-A,65,103,211.25,211.63,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-29H-1-A,0,150,211.6,213.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-29H-2-A,0,150,213.1,214.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-29H-3-A,0,150,214.6,216.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-29H-4-A,0,150,216.1,217.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-29H-5-A,0,150,217.6,219.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-29H-6-A,0,150,219.1,220.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-29H-7-A,0,50,220.6,221.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-29H-CC-A,0,21,221.1,221.31,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-1-A,0,71,221.1,221.81,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-1-A,71,72,221.81,221.82,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-1-A,72,150,221.82,222.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-2-A,0,150,222.6,224.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-3-A,0,150,224.1,225.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-4-A,0,150,225.6,227.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-5-A,0,150,227.1,228.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
