Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1501C-48X-6-A,0,113.0,338.85,339.98,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Goethite concrete (90-92 cm)?,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,48,X,6,A
368-U1501C-48X-CC-A,0,42.0,339.98,340.4,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,48,X,CC,A
368-U1501C-49X-1-A,0,24.0,340.8,341.04,nannofossil rich,clay [Leg339],with sand [2014],nannofossil rich clay,nannofossil rich clay with sand,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,coarse sand [W22_2],6,moderate [2014],,,"Glauconite sand, few foraminifera",,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,1,A
368-U1501C-49X-1-A,24,150.0,341.04,342.3,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,1,A
368-U1501C-49X-2-A,0,151.0,342.3,343.81,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,2,A
368-U1501C-49X-3-A,0,151.0,343.81,345.32,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,3,A
368-U1501C-49X-4-A,0,136.0,345.32,346.68,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,4,A
368-U1501C-49X-5-A,0,151.0,346.83,348.34,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,5,A
368-U1501C-49X-6-A,0,118.0,348.34,349.52,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,pyrite concretion at 105 cm,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,6,A
368-U1501C-49X-7-A,0,53.0,349.52,350.05,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,1 cm sand lense at 46 cm,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,7,A
368-U1501C-49X-CC-A,0,39.0,350.05,350.44,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,49,X,CC,A
368-U1501C-50X-1-A,0,152.0,350.4,351.92,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,"few foraminifera, pyrite concretion at 74 and 133 cm",,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,1,A
368-U1501C-50X-2-A,0,54.0,351.92,352.46,,silty clay [MMK88],with ash [2014],silty clay,silty clay with ash,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],P [A92],1,whitish ash pods (1-2 mm) in silty clay with nannofossils.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,2,A
368-U1501C-50X-2-A,54,152.0,352.46,353.44,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,"few foraminifera, pyrite throughout the section, 0-65 cm calcite filled",,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,2,A
368-U1501C-50X-3-A,0,148.0,353.44,354.92,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,3,A
368-U1501C-50X-4-A,0,136.0,354.92,356.28,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,4,A
368-U1501C-50X-5-A,0,151.0,356.44,357.95,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,5,A
368-U1501C-50X-5-A,41,46.0,356.85,356.9,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,5,A
368-U1501C-50X-5-A,82,88.0,357.26,357.32,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,5,A
368-U1501C-50X-5-A,126,135.0,357.7,357.79,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,5,A
368-U1501C-50X-6-A,0,128.0,357.95,359.23,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,6,A
368-U1501C-50X-CC-A,0,40.0,359.23,359.63,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/5G (very dark greenish green),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,50,X,CC,A
368-U1501C-51X-1-A,0,150.0,360.0,361.5,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,1,A
368-U1501C-51X-1-A,8,13.0,360.08,360.13,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,1,A
368-U1501C-51X-2-A,0,151.0,361.51,363.02,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,2,A
368-U1501C-51X-3-A,0,105.0,363.03,364.08,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,pyrite at 7 cm; organic material (?) at 77 cm,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,3,A
368-U1501C-51X-3-A,105,109.0,364.08,364.12,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10GY (very dark greenish gray),well consolidated [B84],clay [W22_1],1,granule [W22_2],8,poor [2014],,,sand-sized glauconite grains,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,3,A
368-U1501C-51X-3-A,109,151.0,364.12,364.54,,silty clay [MMK88],with gravel [2014],silty clay,silty clay with gravel,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,3,A
368-U1501C-51X-4-A,0,151.0,364.55,366.06,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [BP01],,,pyritized 'grass' at 94 cm; residuals of sea urchins at 104 cm,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,4,A
368-U1501C-51X-4-A,17,20.0,364.72,364.75,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,4,A
368-U1501C-51X-4-A,119,123.0,365.74,365.78,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,4,A
368-U1501C-51X-5-A,0,150.0,366.08,367.58,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,coarse sand [W22_2],6,moderate [BP01],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,5,A
368-U1501C-51X-6-A,0,146.0,367.6,369.06,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,coarse sand [W22_2],6,moderate [BP01],,,organic material at 72 cm,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,6,A
368-U1501C-51X-7-A,0,50.0,369.08,369.58,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,coarse sand [W22_2],6,moderate [BP01],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,7,A
368-U1501C-51X-CC-A,0,34.0,369.59,369.93,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,coarse sand [W22_2],6,moderate [BP01],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,51,X,CC,A
368-U1501C-52X-1-A,0,150.0,369.6,371.1,,silty clay [MMK88],with sand [2014],silty clay,silty clay with sand,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,cm-sized pyrite nodules (burrows?) at 69 to 71 cm; foraminifera and other shell fragments,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,52,X,1,A
368-U1501C-52X-2-A,0,150.0,371.11,372.61,,silty clay [MMK88],with sand [2014],silty clay,silty clay with sand,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,52,X,2,A
368-U1501C-52X-3-A,0,146.0,372.63,374.09,,silty clay [MMK88],with sand [2014],silty clay,silty clay with sand,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,sand-sized glauconite grains at 2-4 cm; larger benthic (?) foraminifera shell between 127 to 146 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,52,X,3,A
368-U1501C-52X-4-A,0,150.0,374.1,375.6,,silty clay [MMK88],with sand [2014],silty clay,silty clay with sand,,GLEY 1 3/10GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,large foraminifera shells between 0-40 cm; 0.5 cm sized coral fragment at 30 cm in the working half,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,52,X,4,A
368-U1501C-52X-5-A,0,150.0,375.61,377.11,,silty clay [MMK88],with sand [2014],silty clay,silty clay with sand,,GLEY 1 3/10GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,52,X,5,A
368-U1501C-52X-6-A,0,150.0,377.12,378.62,,silty clay [MMK88],with sand [2014],silty clay,silty clay with sand,,GLEY 1 3/10GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,cm-sized shell fragment at 77 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,52,X,6,A
368-U1501C-52X-7-A,0,51.0,378.63,379.14,,silty clay [MMK88],with sand [2014],silty clay,silty clay with sand,,GLEY 1 3/10GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,52,X,7,A
368-U1501C-52X-CC-A,0,45.0,379.14,379.59,,silty clay [MMK88],with sand [2014],silty clay,silty clay with sand,,GLEY 1 3/10GY (very dark greenish gray),well consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,moderate [2014],,,foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,52,X,CC,A
368-U1501C-53X-1-A,0,150.0,379.2,380.7,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,53,X,1,A
368-U1501C-53X-2-A,0,135.0,380.7,382.05,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,pebble [W22_2],9,moderate [2014],,,cm-sized pebble at 51 cm; glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,53,X,2,A
368-U1501C-53X-3-A,0,124.0,382.2,383.44,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,53,X,3,A
368-U1501C-53X-3-A,124,134.0,383.44,383.54,,sand [Leg339],with clay [2014],sand,sand with clay,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,gradational,horizontal,thick lamina [B01],flaser bedding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,53,X,3,A
368-U1501C-53X-3-A,134,150.0,383.54,383.7,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,53,X,3,A
368-U1501C-53X-4-A,0,103.0,383.7,384.73,,silty sand [Leg339],with clay [2014],silty sand,silty sand with clay,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,pebble [W22_2],9,poor [2014],,,glauconite-rich; foraminifera and other shell fragments common; pebbles at 81-82 cm,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,53,X,4,A
368-U1501C-53X-4-A,103,130.0,384.73,385.0,,sand [Leg339],with clay [2014],sand,sand with clay,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderate [2014],,,glauconite- and quartz rich sand,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,53,X,4,A
368-U1501C-53X-CC-A,0,26.0,385.0,385.26,,sand [Leg339],with clay [2014],sand,sand with clay,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,poor [2014],,,glauconite- and quartz rich sand,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,53,X,CC,A
368-U1501C-54X-1-A,0,150.0,388.8,390.3,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,1,A
368-U1501C-54X-2-A,0,150.0,390.3,391.8,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common; claystone cobble at 122-124 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,2,A
368-U1501C-54X-3-A,0,150.0,391.8,393.3,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,3,A
368-U1501C-54X-4-A,0,135.0,393.3,394.65,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common; claystone cobble at 18-21 cm; cm-sized shell fragment at 31 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,4,A
368-U1501C-54X-4-A,31,31.0,393.61,393.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,4,A
368-U1501C-54X-5-A,0,150.0,394.79,396.29,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,5,A
368-U1501C-54X-6-A,0,150.0,396.29,397.79,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common; claystone cobble at 121-125 cm,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,6,A
368-U1501C-54X-7-A,0,58.0,397.79,398.37,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,7,A
368-U1501C-54X-CC-A,0,37.0,398.37,398.74,,clayey silt [MMK88],with sand [2014],clayey silt,clayey silt with sand,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,glauconite-rich; foraminifera and other shell fragments common,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,54,X,CC,A
