Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1399B-13H-6-A,340,U1395,A,13,13-6,H,6,A,128,153,111.47,111.72,moderate to high [drilling disturbance],5,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,Highly deformed debrite,3,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,15,0,15,0,20,0,0,15,10,25,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-7-A,340,U1395,A,13,13-7,H,7,A,0,35,111.72,112.07,high [drilling disturbance],6,muddy sand [Leg183],100,fine medium sand [T07],5,,,,,100,Highly deformed debrite,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,15,0,15,0,20,0,0,15,10,25,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-7-A,340,U1395,A,13,13-7,H,7,A,35,54,112.07,112.26,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Deformed hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,15,15,70,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-13H-CC-A,340,U1395,A,13,13-CC,H,CC,A,0,10,112.26,112.36,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,20,20,pebble [W22_2],0,,0,,0,,0,,0,,80,pebble [W22_2],,A large piece of limestone.,rounded,0,0,0,0,0,0,0,1,1,98,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-13H-CC-A,340,U1395,A,13,13-CC,H,CC,A,10,15,112.36,112.41,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-13H-CC-A,340,U1395,A,13,13-CC,H,CC,A,15,28,112.41,112.54,destroyed [drilling disturbance],8,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,40,20,pebble [W22_2],0,,60,pebble [W22_2],0,,0,,20,pebble [W22_2],0,,,,rounded,0,0,0,0,0,0,0,1,1,98,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-14H-1-A,340,U1395,A,14,14-1,H,1,A,0,26,112.2,112.46,destroyed [drilling disturbance],8,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Shattered core.,8,0,,0,,0,,0,,0,,100,cobble [T07],0,,,,rounded,25,0,10,10,35,0,0,5,15,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-14H-2-A,340,U1395,A,14,14-2,H,2,A,0,84,112.46,113.3,Destroyed [drilling disturbance],8,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,7,20,pebble [W22_2],0,,0,,0,,0,,80,pebble [W22_2],0,,,,rounded,25,0,10,10,35,0,0,5,15,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-14H-3-A,340,U1395,A,14,14-3,H,3,A,0,43,113.3,113.73,destroyed [drilling disturbance],8,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Shattered core.,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,10,10,35,0,0,5,15,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-14H-4-A,340,U1395,A,14,14-4,H,4,A,0,76,113.73,114.49,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Shattered liner,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,10,10,35,0,0,5,15,0,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-14H-CC-A,340,U1395,A,14,14-CC,H,CC,A,0,5,114.49,114.54,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-14H-CC-A,340,U1395,A,14,14-CC,H,CC,A,5,21,114.54,114.7,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Shattered liner.,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,10,10,35,0,0,5,15,0,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-1-A,340,U1395,A,15,15-1,H,1,A,0,72,114.7,115.42,minimal [drilling disturbance],1,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,,50,22,pebble [W22_2],0,,3,pebble [W22_2],0,,0,,67,cobble [T07],8,pebble [W22_2],,Limestone,rounded,18,0,2,0,60,0,0,5,5,10,,moderate [BP01],absent [alteration],0,,churned or chaotic strata,,,Debris flow facies,,,,,,,,,
340-U1399B-15H-1-A,340,U1395,A,15,15-1,H,1,A,72,150,115.42,116.2,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,churned or chaotic strata,,,Possibly part of debris flow,,,,,,,,,
340-U1399B-15H-2-A,340,U1395,A,15,15-2,H,2,A,0,117,116.2,117.37,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,30,pebble [W22_2],0,,60,pebble [W22_2],0,,0,,0,,10,pebble [W22_2],,Limestone,rounded,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,churned or chaotic strata,,,,,,,,,,,,
340-U1399B-15H-2-A,340,U1395,A,15,15-2,H,2,A,117,150,117.37,117.7,minimal [drilling disturbance],1,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,Debris flow facies,30,10,pebble [W22_2],0,,4,pebble [W22_2],0,,0,,80,cobble [T07],6,pebble [W22_2],,Limistone,rounded,30,0,5,0,45,0,0,5,5,10,,moderate [BP01],absent [alteration],0,,churned or chaotic strata,,,,,,,,,,,,
340-U1399B-15H-3-A,340,U1395,A,15,15-3,H,3,A,0,151,117.7,119.21,minimal [drilling disturbance],1,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,Debris flow facies with abundant mudy clasts. One large clast has volcaniclastic sand layer but highly deformed and contorted.,35,15,pebble [W22_2],0,,3,pebble [W22_2],0,,0,,80,cobble [T07],2,pebble [W22_2],,,rounded,30,0,5,0,45,0,0,5,5,10,,moderate [BP01],rare [alteration],2,,churned or chaotic strata,,,,,,,,,,,,
340-U1399B-15H-4-A,340,U1395,A,15,15-4,H,4,A,0,152,119.21,120.73,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,25,80,pebble [W22_2],0,,0,,0,,0,,20,fine mud [T07],0,,,,angular,30,0,5,10,15,0,0,5,15,20,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-5-A,340,U1395,A,15,15-5,H,5,A,0,82,120.73,121.55,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,25,40,pebble [W22_2],0,,0,,0,,0,,60,fine mud [T07],0,,,,angular,30,0,5,10,15,0,0,5,15,20,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-5-A,340,U1395,A,15,15-5,H,5,A,82,141,121.55,122.14,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-5-A,340,U1395,A,15,15-5,H,5,A,141,151,122.14,122.24,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-15H-6-A,340,U1395,A,15,15-6,H,6,A,0,151,122.24,123.75,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-7-A,340,U1395,A,15,15-7,H,7,A,0,32,123.75,124.07,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-7-A,340,U1395,A,15,15-7,H,7,A,32,40,124.07,124.15,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,5,0,30,0,0,5,10,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-7-A,340,U1395,A,15,15-7,H,7,A,40,53,124.15,124.28,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-7-A,340,U1395,A,15,15-7,H,7,A,53,56.5,124.28,124.315,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,1,5,74,0,0,0,0,0,,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-7-A,340,U1395,A,15,15-7,H,7,A,56.5,76,124.315,124.51,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-CC-A,340,U1395,A,15,15-CC,H,CC,A,0,16,124.51,124.67,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-15H-CC-A,340,U1395,A,15,15-CC,H,CC,A,16,21,124.67,124.72,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-16H-1-A,340,U1395,A,16,16-1,H,1,A,0,17,124.2,124.37,destroyed [drilling disturbance],8,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-1-A,340,U1395,A,16,16-1,H,1,A,17,54,124.37,124.74,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-1-A,340,U1395,A,16,16-1,H,1,A,54,66,124.74,124.86,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,30,0,,0,,0,,0,,0,,0,,100,pebble [W22_2],,limestone clast,rounded,42,0,3,0,45,0,0,2,3,5,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-16H-1-A,340,U1395,A,16,16-1,H,1,A,66,108,124.86,125.28,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-1-A,340,U1395,A,16,16-1,H,1,A,108,139,125.28,125.59,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-1-A,340,U1395,A,16,16-1,H,1,A,139,140,125.59,125.6,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,1,0,84,0,0,0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-16H-1-A,340,U1395,A,16,16-1,H,1,A,140,150,125.6,125.7,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-2-A,340,U1395,A,16,16-2,H,2,A,0,12,125.7,125.82,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-2-A,340,U1395,A,16,16-2,H,2,A,12,13,125.82,125.83,slight [drilling disturbance],2,carbonate ooze [Leg178],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,Ash,0,0,,0,,0,,0,,0,,0,,0,,,,,22,0,5,0,50,0,0,1,2,20,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-16H-2-A,340,U1395,A,16,16-2,H,2,A,13,26,125.83,125.96,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-2-A,340,U1395,A,16,16-2,H,2,A,26,32.5,125.96,126.025,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,0,60,0,0,7,5,3,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-16H-2-A,340,U1395,A,16,16-2,H,2,A,32.5,41,126.025,126.11,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-2-A,340,U1395,A,16,16-2,H,2,A,41,50,126.11,126.2,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,5,0,50,0,0,5,5,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-16H-2-A,340,U1395,A,16,16-2,H,2,A,50,90,126.2,126.6,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-16H-2-A,340,U1395,A,16,16-2,H,2,A,92,94,126.62,126.64,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,28,0,2,0,70,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-16H-CC-A,340,U1395,A,16,16-CC,H,CC,A,0,8,126.64,126.72,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-17H-1-A,340,U1395,A,17,17-1,H,1,A,0,19,126.7,126.89,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,2,0,,0,,0,,0,,0,,100,medium sand [T07],0,,,,angular,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-17H-1-A,340,U1395,A,17,17-1,H,1,A,19,43,126.89,127.13,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,pebble [W22_2],,,angular,30,0,10,10,25,0,0,10,10,5,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-17H-1-A,340,U1395,A,17,17-1,H,1,A,43,150,127.13,128.2,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,30,15,pebble [W22_2],0,,0,,0,,0,,85,fine mud [T07],0,,,,angular,5,0,10,0,25,0,0,5,15,40,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-17H-2-A,340,U1395,A,17,17-2,H,2,A,0,67,128.2,128.87,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,25,80,pebble [W22_2],0,,0,,0,,0,,20,fine mud [T07],0,,,,angular,5,0,5,5,15,0,0,10,15,45,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-17H-CC-A,340,U1395,A,17,17-CC,H,CC,A,0,6,128.87,128.93,moderate [drilling disturbance],4,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,10,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,5,0,10,0,25,0,0,5,15,40,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-17H-CC-A,340,U1395,A,17,17-CC,H,CC,A,6,11,128.93,128.98,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-18H-1-A,340,U1395,A,18,18-1,H,1,A,0,20,128.9,129.1,high [drilling disturbance],6,volcaniclastic-gravel [BGS-S81],80,pebble [W22_2],9,carbonate ooze [Leg178],20,silt-fine mud [T07],2,100,,80,30,pebble [W22_2],0,,40,pebble [W22_2],0,,0,,0,,30,pebble [W22_2],,,rounded,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-18H-1-A,340,U1395,A,18,18-1,H,1,A,20,150,129.1,130.4,minimal [drilling disturbance],1,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,Debris flow facies,20,90,pebble [W22_2],0,,5,pebble [W22_2],0,,0,,0,,5,pebble [W22_2],,,rounded,16,0,30,0,40,0,0,2,2,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-18H-2-A,340,U1395,A,18,18-2,H,2,A,0,150,130.4,131.9,minimal [drilling disturbance],1,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,,20,89,pebble [W22_2],0,,5,pebble [W22_2],0,,0,,5,pebble [W22_2],1,pebble [W22_2],,,rounded,16,0,30,40,0,0,0,2,2,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-18H-3-A,340,U1395,A,18,18-3,H,3,A,0,145,131.9,133.35,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,25,60,pebble [W22_2],0,,0,,0,,0,,40,fine mud [T07],0,,,,angular,5,0,5,5,15,0,0,10,15,45,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-18H-CC-A,340,U1395,A,18,18-CC,H,CC,A,0,20,133.35,133.55,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,10,85,pebble [W22_2],0,,0,,0,,0,,10,fine mud [T07],5,granule [T07],,,angular,5,0,5,5,15,0,0,10,15,45,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-18H-CC-A,340,U1395,A,18,18-CC,H,CC,A,20,27,133.55,133.62,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-19H-1-A,340,U1395,A,19,19-1,H,1,A,0,19,133.6,133.79,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-19H-1-A,340,U1395,A,19,19-1,H,1,A,19,33,133.79,133.93,slight [drilling disturbance],2,muddy sand [Leg183],100,medium sand [T07],6,,,,,100,Debrite,40,10,pebble [W22_2],0,,90,cobble [T07],0,,0,,0,,0,,,A large black altered lava clast,rounded,18,0,30,0,30,0,0,5,2,15,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-19H-1-A,340,U1395,A,19,19-1,H,1,A,33,138,133.93,134.98,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-19H-1-A,340,U1395,A,19,19-1,H,1,A,138,142.5,134.98,135.025,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"Tephra, top 3 mm is coarse and black color indicating crystal rich.",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,98,0,0,1,1,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-19H-1-A,340,U1395,A,19,19-1,H,1,A,142.5,150,135.025,135.1,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,0,2,135.1,135.12,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,2,12,135.12,135.22,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,44,0,50,0,0,1,0,5,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,12,22,135.22,135.32,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,22,23,135.32,135.33,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Tephra bioturbated,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,0,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,23,33,135.33,135.43,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,33,53,135.43,135.63,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,53,69,135.63,135.79,minimal [drilling disturbance],1,calcareous sand [Leg210],55,medium sand [T07],6,volcaniclastic-sand [BGS-S81],45,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,43,0,0,20,10,25,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,69,78,135.79,135.88,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,78,79.5,135.88,135.895,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Tephra bioturbated,0,0,,0,,0,,0,,0,,0,,0,,,,,35,0,3,0,52,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,79.5,109,135.895,136.19,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-19H-2-A,340,U1395,A,19,19-2,H,2,A,109,117,136.19,136.27,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,35,0,3,0,52,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
