Sample,Exp,,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1406A-22H-2-A,342,,U1406,A,22,22-2,H,2,A,0,150,192.66,194.16,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-22H-3-A,342,,U1406,A,22,22-3,H,3,A,0,52,194.16,194.68,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-22H-3-A,342,,U1406,A,22,22-3,H,3,A,52,53,194.68,194.69,silty [Leg339],clay [Leg339],,silty  clay ,10YR 6/6 (brownish yellow),lens or pod [BJ84],,,,,,brownish yellow clay or silt bleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1406A-22H-3-A,342,,U1406,A,22,22-3,H,3,A,53,150,194.16,194.68,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-22H-4-A,342,,U1406,A,22,22-4,H,4,A,0,150,195.66,197.16,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-22H-5-A,342,,U1406,A,22,22-5,H,5,A,0,130,197.16,198.46,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-22H-6-A,342,,U1406,A,22,22-6,H,6,A,0,58,198.46,199.04,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-22H-CC-A,342,,U1406,A,22,22-CC,H,CC,A,0,22,199.04,199.31,,nannofossil ooze [Leg339],,nannofossil ooze ,5GY 7/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-1-A,342,,U1406,A,23,23-1,H,1,A,0,150,199.3,200.8,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,"uniform section, heavy bioturbation results in slight mottling, with little color contrast between  traces and background sediment",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-2-A,342,,U1406,A,23,23-2,H,2,A,0,150,200.8,202.3,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,slight mottling,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-3-A,342,,U1406,A,23,23-3,H,3,A,0,150,202.3,203.8,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,slight mottling,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-4-A,342,,U1406,A,23,23-4,H,4,A,0,72,203.8,204.52,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,slight mottling,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-4-A,342,,U1406,A,23,23-4,H,4,A,72,150,204.52,205.3,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"slight mottling, 118-127 cm slightly brighter (10Y 7/1) shearing zone",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-5-A,342,,U1406,A,23,23-5,H,5,A,0,100,205.3,206.3,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,more patchy appearance due to enhanced mottling compared to the previous sections,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-5-A,342,,U1406,A,23,23-5,H,5,A,100,111,206.3,206.41,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,darker interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-5-A,342,,U1406,A,23,23-5,H,5,A,111,140,206.41,206.8,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,"gradual color change from 10Y 6/1 to 7/1, inuppermost 2 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-23H-6-A,342,,U1406,A,23,23-6,H,6,A,0,113,206.8,208.16,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,disseminated sulfides occur in the topmost 19 cm and between 56-57 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-26X-1-A,342,,U1406,A,26,26-1,X,1,A,0,50,217.7,218.2,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 7/2 (light gray),,,,moderate_339 [DB91],4,,patchy interval with reddish shades,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-26X-1-A,342,,U1406,A,26,26-1,X,1,A,50,150,218.2,219.2,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,"uniform interval, brighter intervals occur every ten cm, however, this might be an artefact due to to XCB  drilling",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-26X-2-A,342,,U1406,A,26,26-2,X,2,A,0,140,219.2,220.7,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,"uniform interval, brighter intervals occur every ten cm, however, this might be an artefact due to to XCB  drilling",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-26X-3-A,342,,U1406,A,26,26-3,X,3,A,0,18,220.7,220.88,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,"uniform interval, brighter intervals occur every ten cm, however, this might be an artefact due to to XCB  drilling",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-26X-3-A,342,,U1406,A,26,26-3,X,3,A,18,37,220.88,221.07,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 7/2 (light gray),,,,moderate_339 [DB91],4,,"reddish-gray interval (5Y 7/2), top gradual, base sharp",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-26X-3-A,342,,U1406,A,26,26-3,X,3,A,37,60,221.07,221.3,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,"uniform interval, brighter intervals occur every ten cm, however, this might be an artefact due to to XCB  drilling",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-26X-CC-A,342,,U1406,A,26,26-CC,X,CC,A,0,44,221.3,221.79,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1,,,,moderate_339 [DB91],4,,"uniform interval, brighter intervals occur every ten cm, however, this might be an artefact due to to XCB  drilling",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1406A-27X-1-A,342,,U1406,A,27,27-1,X,1,A,0,150,222.8,224.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"slight mottling between different shades of 10Y 7/1, foraminiferal tests are macroscopically visible and are concentrated in several areas; between 80 and 120 cm ""reddish""metallogenic mineral phases occur in thin veins and as single crystals",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-2-A,342,,U1406,A,27,27-2,X,2,A,0,118,224.3,225.48,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"slight mottling,",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-2-A,342,,U1406,A,27,27-2,X,2,A,118,150,225.48,225.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"still similar to previous sections, but horizontal textures sometimes finely laminated occur, forams are macroscopically visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-3-A,342,,U1406,A,27,27-3,X,3,A,0,150,225.8,227.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],5Y 7/2 (light gray),,,,slight_339 [DB91],3,,"subhorizontal textures occur frequently maybe indicating in some places ripple marks (20-35, 104-113 cm)  foraminifera are still macroscopically visible< different shades of grey (5Y 7/2 - 10Y 7/1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-4-A,342,,U1406,A,27,27-4,X,4,A,0,150,227.3,228.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,similar to section 1 and 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-5-A,342,,U1406,A,27,27-5,X,5,A,0,150,228.8,230.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,similar to section 1 and 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-6-A,342,,U1406,A,27,27-6,X,6,A,0,54,230.3,230.84,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,similar to section 1 and 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-6-A,342,,U1406,A,27,27-6,X,6,A,54,68,230.84,230.98,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],N 8,,,,slight_339 [DB91],3,,"light grayish to whitish interval, moderately mottled, forams are still macroscopically visible, whitish horizontal layers, gradual transition on top and base of this interval",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-6-A,342,,U1406,A,27,27-6,X,6,A,68,112,230.98,231.52,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,similar to section 1 and 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-27X-7-A,342,,U1406,A,27,27-7,X,7,A,0,74,231.52,232.26,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"similar to section 1 and 2
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-28X-1-A,342,,U1406,A,28,28-1,X,1,A,0,150,232.4,233.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"up to cm-thick burrows, slightly mottled (color range 10Y 7/1 to 8/1), microfaults causing cm off-sets, foraminifera are macroscopically visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-28X-2-A,342,,U1406,A,28,28-2,X,2,A,0,150,233.9,235.4,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"up to cm-thick burrows, slightly mottled (color range 10Y 7/1 to 8/1), microfaults causing cm off-sets, foraminifera are macroscopically visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-28X-3-A,342,,U1406,A,28,28-3,X,3,A,0,150,235.4,236.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,sparse_339 [DB91],2,,"light greyish (10Y 7/1) sediment only slightly burrwed, sometimes lamination; whitish levels (N 8/1) are strongly bioturbated at 56-64 cm, 80-90cm, 148-top Section 4; boundaries are gradual",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-28X-4-A,342,,U1406,A,28,28-4,X,4,A,0,150,236.9,238.4,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"as above, in additon cm-thick, well-developed burrows, indications of microfaulting and maybe slumping (?): whitish intervals: down to 11 cm, 107 to 108 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-28X-5-A,342,,U1406,A,28,28-5,X,5,A,0,150,238.4,239.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"as above, strongly burrowed whitish layers: 81-83 cm, 115-116 cm, 134-135 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-28X-6-A,342,,U1406,A,28,28-6,X,6,A,0,116,239.9,241.16,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"as above, two thick whitish horizons: 39-47 cm (top gradiual, base very sharp => allochthonous?) and 57-66 cm (base gradual, top biscuit)",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-28X-7-A,342,,U1406,A,28,28-7,X,7,A,0,76,241.16,241.92,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,"as above (microfaulting, strongly mottled between 41 to 51 cm) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-28X-CC-A,342,,U1406,A,28,28-CC,X,CC,A,0,35,241.92,242.33,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],10Y 7/1,,,,slight_339 [DB91],3,,as above,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-1-A,342,,U1406,A,29,29-1,X,1,A,0,140,241.9,243.4,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],2.5Y 8/1 (white),,,,moderate_339 [DB91],4,,"forams visible, moderately burrowed, biscuits",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-2-A,342,,U1406,A,29,29-2,X,2,A,0,150,243.4,244.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,"color becomes a pinkish, otherwise as above, forams visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-3-A,342,,U1406,A,29,29-3,X,3,A,0,84,244.9,245.74,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,as Section 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-3-A,342,,U1406,A,29,29-3,X,3,A,84,120,245.74,246.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians [Leg339],5YR 8/3 (pink),,,,moderate_339 [DB91],4,,"pinkish interval with brownish-grayish (5YR 7/1) patches that in turn contain black blebs (smaller than 1 cm), transitioon to the top is gradual",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians [Leg339],,,,,,
342-U1406A-29X-4-A,342,,U1406,A,29,29-4,X,4,A,0,32,246.1,246.42,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians [Leg339],5YR 8/3 (pink),,,,moderate_339 [DB91],4,,interval is more fractured than the rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians [Leg339],,,,,,
342-U1406A-29X-4-A,342,,U1406,A,29,29-4,X,4,A,32,150,246.42,247.6,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],2.5Y 7/2 (light gray),,,,moderate_339 [DB91],4,,"forams visible, black nodule 118-121 cm: cm-thick pinkish levels with radiolarians are intercalated into this part, showing usually sharp boundaries",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-5-A,342,,U1406,A,29,29-5,X,5,A,0,33,247.6,247.93,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians [Leg339],5YR 8/3 (pink),,,,moderate_339 [DB91],4,,"irregularly shaped black patches: hydrocarbons, forams visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians [Leg339],,,,,,
342-U1406A-29X-5-A,342,,U1406,A,29,29-5,X,5,A,33,150,247.93,249.1,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],5YR 7/1 (light gray),,,,moderate_339 [DB91],4,,"irregularly shaped black patches: hydrocarbons, forams visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-6-A,342,,U1406,A,29,29-6,X,6,A,0,135,249.1,250.45,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],5YR 7/1 (light gray),,,,moderate_339 [DB91],4,,"irregularly shaped black patches: hydrocarbons, coarser grained intervals with forams and radiolarians have  been observed",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-CC-A,342,,U1406,A,29,29-CC,X,CC,A,0,18,250.45,250.78,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],5YR 7/1 (light gray),,,,moderate_339 [DB91],4,,"irregularly shaped black patches: hydrocarbons, forams visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-CC-A,342,,U1406,A,29,29-CC,X,CC,A,26,33,250.45,250.78,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers [Leg339],5YR 7/1 (light gray),,,,moderate_339 [DB91],4,,"irregularly shaped black patches: hydrocarbons, forams visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers [Leg339],,,,,,
342-U1406A-29X-CC-A,342,,U1406,A,29,29-CC,X,CC,A,33,38,250.78,250.83,,chert [MMK88],,chert ,,,,,moderate_339 [DB91],4,,fractured chert,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1406A-30X-1-A,342,,U1406,A,30,30-1,X,1,A,0,10,251.5,251.6,,chert [MMK88],,chert ,,,,,moderate_339 [DB91],4,,"fractured, dark greyish chert + fall - in",,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1406A-30X-1-A,342,,U1406,A,30,30-1,X,1,A,10,140,251.6,253.0,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,"several sand-sized intervals containing foraminfiera and possibly  radiolarians (54-57 cm, 135-140 cm), oval pinkish burrow traces (7.5YR 8/3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1406A-30X-2-A,342,,U1406,A,30,30-2,X,2,A,0,151,253.0,254.51,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1406A-30X-CC-A,342,,U1406,A,30,30-CC,X,CC,A,0,13,254.51,254.84,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,"sand-sized sediments of foams and radiolarians occur, the lowermost 5 cm are strongly fragmented",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1406A-30X-CC-A,342,,U1406,A,30,30-CC,X,CC,A,20,33,254.51,254.84,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,"sand-sized sediments of foams and radiolarians occur, the lowermost 5 cm are strongly fragmented",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1406A-31X-1-A,342,,U1406,A,31,31-1,X,1,A,0,21,255.8,256.01,,chert [MMK88],,chert ,,,,,moderate_339 [DB91],4,,chert and fall-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1406A-31X-1-A,342,,U1406,A,31,31-1,X,1,A,21,140,256.01,257.3,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,"Zoophycus burrows, mm-sized sulfide layer at 38.5 cm, again pinkish, oval-shaped burrows but less common compared to core 30",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1406A-31X-2-A,342,,U1406,A,31,31-2,X,2,A,0,150,257.3,258.8,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,"Zoophycus burrows,  few pinkish, oval-shaped burrows, mottled, bioturbated pinkish interval between 93 and 107 cm (7.5YR 8/3), forams visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1406A-31X-3-A,342,,U1406,A,31,31-3,X,3,A,0,154,258.8,260.34,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,"Zoophycus burrows, mm-sized sulfide layer at 38.5 cm, again pinkish, oval-shaped burrows but less common compared to core 30, forams visible",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1406A-31X-CC-A,342,,U1406,A,31,31-CC,X,CC,A,0,7,260.34,260.47,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,fractured foram-sand chalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1406A-32X-1-A,342,,U1406,A,32,32-1,X,1,A,10,150,261.0,262.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 6/3 (pale brown),,,,moderate_339 [DB91],4,,"white, multi-generational burrow complexes, large Planolites followed by secondary Planolites and Chondrities",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1406A-32X-2-A,342,,U1406,A,32,32-2,X,2,A,0,150,262.5,264.0,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 6/3 (pale brown),,,,moderate_339 [DB91],4,,"white, multi-generational burrow complexes, large Planolites followed by secondary Planolites and Chondrities",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
