Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
363-U1487B-13H-5-A,0,14,113.2,113.34,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-5-A,14,22,113.34,113.42,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-5-A,22,137,113.42,114.57,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-5-A,137,150,114.57,114.7,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-6-A,0,28,114.7,114.98,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-6-A,28,115,114.98,115.85,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-7-A,0,34,115.85,116.19,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-7-A,34,37,116.19,116.22,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-7-A,37,94,116.22,116.79,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-CC-A,0,21,116.79,117,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-CC-A,21,26,117,117.05,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-13H-CC-A,26,34,117.05,117.13,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-1-A,0,6,116.7,116.76,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-1-A,6,79,116.76,117.49,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-1-A,79,120,117.49,117.9,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-1-A,120,150,117.9,118.2,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-2-A,0,27,118.2,118.47,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-2-A,27,29,118.47,118.49,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-2-A,29,81,118.49,119.01,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-2-A,81,84,119.01,119.04,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-2-A,84,150,119.04,119.7,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-3-A,0,21,119.7,119.91,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-3-A,21,32,119.91,120.02,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-3-A,32,71,120.02,120.41,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-3-A,71,129,120.41,120.99,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-4-A,0,24,120.99,121.23,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-4-A,24,42,121.23,121.41,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-4-A,42,64,121.41,121.63,nannofossil-bearing foraminifer-rich [X363],ash(tuff) [MMK88m],nannofossil-bearing foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-4-A,64,66,121.63,121.65,,ash(tuff) [MMK88m],ash(tuff),,5YR 5/4 (reddish brown),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-14H-4-A,66,107,121.65,122.06,,ash(tuff) [MMK88m],ash(tuff),,N 5 (gray),,,,,,,volcanic clastic flow deposition,,,,,,,,,,,,
363-U1487B-14H-4-A,107,132,122.06,122.31,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,volcanic clastic flow deposition,,,,,,,,,,,,
363-U1487B-14H-5-A,0,130,122.31,123.61,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,volcanic clastic flow deposition,,,,,,,,,,,,
363-U1487B-14H-6-A,0,96,123.61,124.57,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,volcanic clastic flow deposition,,,,,,,,,,,,
363-U1487B-14H-7-A,0,76,124.57,125.33,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,volcanic clastic flow deposition,,,,,,,,,,,,
363-U1487B-14H-CC-A,0,18,125.33,125.51,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),,,,,,,volcanic clastic flow deposition,,,,,,,,,,,,
363-U1487B-15F-1-A,0,30,125.5,125.8,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-1-A,30,36,125.8,125.86,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-1-A,36,130,125.86,126.8,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-1-A,130,150,126.8,127,nannofossil-rich [X363],foraminiferal ash [X363],nannofossil-rich foraminiferal ash,,10Y 5/2 (grayish green),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-2-A,0,25,127,127.25,nannofossil-rich [X363],foraminiferal ash [X363],nannofossil-rich foraminiferal ash,,10Y 5/2 (grayish green),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-2-A,25,150,127.25,128.5,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-3-A,0,41,128.5,128.91,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-3-A,41,74,128.91,129.24,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-3-A,74,92,129.24,129.42,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-3-A,92,103,129.42,129.53,,ash(tuff) [MMK88m],ash(tuff),,5YR 5/1 (gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-3-A,103,106,129.53,129.56,,ash(tuff) [MMK88m],ash(tuff),,5YR 5/2 (reddish gray),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-3-A,106,113,129.56,129.63,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-3-A,113,149,129.63,129.99,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-15F-CC-A,0,19,129.99,130.18,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-1-A,0,24,130.2,130.44,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-1-A,24,26,130.44,130.46,,ash(tuff) [MMK88m],ash(tuff),,5YR 5/2 (reddish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-1-A,26,145,130.46,131.65,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-1-A,145,150,131.65,131.7,,ash(tuff) [MMK88m],ash(tuff),,5YR 5/2 (reddish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-2-A,0,5,131.7,131.75,,ash(tuff) [MMK88m],ash(tuff),,5YR 5/2 (reddish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-2-A,5,15,131.75,131.85,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-2-A,15,20,131.85,131.9,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-2-A,20,150,131.9,133.2,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-3-A,0,25,133.2,133.45,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-3-A,25,62,133.45,133.82,,ash(tuff) [MMK88m],ash(tuff),,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-3-A,62,150,133.82,134.7,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-16F-CC-A,0,22,134.7,134.92,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-1-A,0,18,134.9,135.08,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-1-A,18,20,135.08,135.1,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-1-A,20,57,135.1,135.47,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-1-A,57,58,135.47,135.48,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-1-A,58,137,135.48,136.27,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-1-A,137,138,136.27,136.28,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-1-A,138,150,136.28,136.4,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-2-A,0,45,136.4,136.85,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-2-A,45,46,136.85,136.86,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-2-A,46,59,136.86,136.99,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-2-A,59,61,136.99,137.01,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-2-A,61,109,137.01,137.49,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-2-A,109,134,137.49,137.74,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-2-A,134,150,137.74,137.9,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-3-A,0,10,137.9,138,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-3-A,10,27,138,138.17,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-3-A,27,63,138.17,138.53,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-3-A,63,67,138.53,138.57,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-3-A,67,90,138.57,138.8,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-3-A,90,102,138.8,138.92,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-3-A,102,151,138.92,139.41,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-17F-CC-A,0,16,139.41,139.57,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-1-A,0,110,139.6,140.7,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-1-A,110,113,140.7,140.73,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-1-A,113,150,140.73,141.1,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-2-A,0,55,141.1,141.65,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-2-A,55,57,141.65,141.67,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-2-A,57,108,141.67,142.18,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-2-A,108,110,142.18,142.2,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-2-A,110,150,142.2,142.6,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-3-A,0,16,142.6,142.76,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-3-A,16,20,142.76,142.8,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-3-A,20,91,142.8,143.51,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-4-A,0,64,143.51,144.15,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
363-U1487B-18F-CC-A,0,20,144.15,144.35,nannofossil-bearing [X363],foraminiferal ash [X363],nannofossil-bearing foraminiferal ash,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,
