Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,34,56,57.24,57.46,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,granule [T07],9,,,,,100,,1,100,,0,,0,,0,,0,,0,,0,,,,rounded,10,0,5,0,80,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,56,60,57.46,57.5,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,5,0,80,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,60,70,57.5,57.6,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,70,104,57.6,57.94,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,104,106,57.94,57.96,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,10,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,106,108.5,57.96,57.985,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,10,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,108.5,120,57.985,58.1,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,120,128,58.1,58.18,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,2,0,53,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,128,147.5,58.18,58.375,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,2,0,53,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-5-A,340,U1398,A,8,8-5,H,5,A,147.5,150,58.375,58.4,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,2,0,53,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-6-A,340,U1398,A,8,8-6,H,6,A,0,42,58.4,58.82,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,8,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,15,8,25,50,0,0,1,1,0,,well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-6-A,340,U1398,A,8,8-6,H,6,A,42,63,58.82,59.03,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-6-A,340,U1398,A,8,8-6,H,6,A,63,77.5,59.03,59.175,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,10,65,0,0,2,3,5,,poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-6-A,340,U1398,A,8,8-6,H,6,A,77.5,81.5,59.175,59.215,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-6-A,340,U1398,A,8,8-6,H,6,A,81.5,103,59.215,59.43,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,medium sand [T07],6,calcareous sand [Leg210],10,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,45,0,5,15,30,0,0,2,3,0,,very poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-6-A,340,U1398,A,8,8-6,H,6,A,103,118,59.43,59.58,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-6-A,340,U1398,A,8,8-6,H,6,A,118,137.5,59.58,59.775,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],60,fine mud [T07],3,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,5,10,20,0,0,1,2,7,,very poor [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-6-A,340,U1398,A,8,8-6,H,6,A,137.5,141,59.775,59.81,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-7-A,340,U1398,A,8,8-7,H,7,A,0,28,59.81,60.09,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-8H-7-A,340,U1398,A,8,8-7,H,7,A,28,29,60.09,60.1,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,3,0,2,5,85,0,0,3,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-7-A,340,U1398,A,8,8-7,H,7,A,29,43,60.1,60.24,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-8H-7-A,340,U1398,A,8,8-7,H,7,A,43,45,60.24,60.26,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,97,0,1,0,2,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-7-A,340,U1398,A,8,8-7,H,7,A,45,48,60.26,60.29,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,3,0,2,5,85,0,0,3,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-8H-7-A,340,U1398,A,8,8-7,H,7,A,48,59,60.29,60.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-8H-CC-A,340,U1398,A,8,8-CC,H,CC,A,0,6,60.4,60.46,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1398A-8H-CC-A,340,U1398,A,8,8-CC,H,CC,A,6,10,60.46,60.5,destroyed [drilling disturbance],8,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,51,0,0,0,45,0,0,1,2,1,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-CC-A,340,U1398,A,8,8-CC,H,CC,A,10,17,60.5,60.57,destroyed [drilling disturbance],8,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-8H-CC-A,340,U1398,A,8,8-CC,H,CC,A,17,20,60.57,60.6,destroyed [drilling disturbance],8,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,37,0,0,0,60,0,0,2,1,0,,well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-8H-CC-A,340,U1398,A,8,8-CC,H,CC,A,20,41,60.6,60.81,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-1-A,340,U1398,A,9,9-1,H,1,A,0,51,60.4,60.91,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-1-A,340,U1398,A,9,9-1,H,1,A,51,89,60.91,61.29,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],70,coarse sand [T07],7,calcareous sand [Leg210],30,fine sand [T07],4,100,,30,10,pebble [W22_2],0,,0,,0,,0,,0,,90,pebble [W22_2],,,rounded,40,0,0,0,30,0,0,15,5,10,,very poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-1-A,340,U1398,A,9,9-1,H,1,A,89,108,61.29,61.48,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-1-A,340,U1398,A,9,9-1,H,1,A,108,109,61.48,61.49,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,0,0,45,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-1-A,340,U1398,A,9,9-1,H,1,A,109,132,61.49,61.72,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-1-A,340,U1398,A,9,9-1,H,1,A,132,136,61.72,61.76,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,80,0,0,15,0,0,0,3,2,0,,moderate [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-1-A,340,U1398,A,9,9-1,H,1,A,136,148,61.76,61.88,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,20,0,0,80,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-1-A,340,U1398,A,9,9-1,H,1,A,148,150,61.88,61.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-2-A,340,U1398,A,9,9-2,H,2,A,0,38,61.9,62.28,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],95,coarse sand [T07],7,calcareous sand [Leg210],5,fine medium sand [T07],5,100,,15,60,pebble [W22_2],0,,0,,0,,0,,40,,0,,,,rounded,45,0,5,0,40,0,0,3,2,5,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-2-A,340,U1398,A,9,9-2,H,2,A,38,56,62.28,62.46,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,medium sand [T07],6,calcareous sand [Leg210],10,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,50,0,0,5,10,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-2-A,340,U1398,A,9,9-2,H,2,A,56,93,62.46,62.83,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,coarse sand [T07],7,calcareous sand [Leg210],5,fine medium sand [T07],5,100,,10,60,pebble [W22_2],0,,0,,0,,0,,40,,0,,,,rounded,45,0,5,0,40,0,0,3,2,5,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-2-A,340,U1398,A,9,9-2,H,2,A,93,108,62.83,62.98,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-2-A,340,U1398,A,9,9-2,H,2,A,108,111.5,62.98,63.015,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],85,coarse sand [T07],7,calcareous sand [Leg210],15,fine medium sand [T07],5,100,,5,60,pebble [W22_2],0,,0,,0,,0,,40,,0,,,,rounded,30,0,10,0,45,0,0,0,5,10,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-2-A,340,U1398,A,9,9-2,H,2,A,111.5,150,63.015,63.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,0,34,63.4,63.74,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,34,35,63.74,63.75,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,fine sand [T07],4,calcareous sand [Leg210],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,17,0,3,0,70,0,0,7,3,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,35,65,63.75,64.05,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,65,78,64.05,64.18,minimal [drilling disturbance],1,carbonate ooze [Leg178],90,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],10,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,0,0,0,0,0,2,2,86,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,78,81,64.18,64.21,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,81,88,64.21,64.28,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],50,silt-fine mud [T07],2,carbonate ooze [Leg178],50,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,30,0,0,10,40,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,88,89,64.28,64.29,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],50,fine sand [T07],4,calcareous sand [Leg210],50,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,30,0,0,10,40,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,89,91,64.29,64.31,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,91,93.5,64.31,64.335,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],50,fine sand [T07],4,calcareous sand [Leg210],50,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,30,0,0,10,40,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-3-A,340,U1398,A,9,9-3,H,3,A,93.5,150,64.335,64.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,0,40,64.9,65.3,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,40,68,65.3,65.58,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,2,3,3,0,0,2,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,68,75,65.58,65.65,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,2,3,89,0,0,0,1,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,75,92,65.65,65.82,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,92,96,65.82,65.86,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,2,3,3,0,0,2,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,96,103,65.86,65.93,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,103,111.5,65.93,66.015,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,78,0,1,1,20,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,111.5,117,66.015,66.07,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,60,0,5,2,25,0,0,3,5,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,117,122,66.07,66.12,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,122,127.5,66.12,66.175,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,0,10,0,20,15,20,10,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-4-A,340,U1398,A,9,9-4,H,4,A,127.5,145,66.175,66.35,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,0,37,66.35,66.72,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,37,43,66.72,66.78,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,78,0,1,1,20,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,43,51,66.78,66.86,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,51,57,66.86,66.92,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,78,0,1,1,20,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,57,63,66.92,66.98,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,78,0,1,1,20,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,63,94,66.98,67.29,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,94,99,67.29,67.34,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,78,0,1,1,20,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,99,105,67.34,67.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,105,112,67.4,67.47,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,2,3,3,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,112,126,67.47,67.61,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,126,129,67.61,67.64,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,2,3,89,0,0,0,0,1,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1398A-9H-5-A,340,U1398,A,9,9-5,H,5,A,129,141,67.64,67.76,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,
