Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1490A-26H-2-A,119,125,234.89,234.95,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,2,A,
363-U1490A-26H-2-A,125,134,234.95,235.04,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,2,A,
363-U1490A-26H-2-A,134,150,235.04,235.2,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,2,A,
363-U1490A-26H-3-A,0,136,235.2,236.56,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,3,A,
363-U1490A-26H-3-A,136,145,236.56,236.65,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,2.5y 9/1,,,,,,,,,,,,,363,U1490,A,26,H,3,A,
363-U1490A-26H-3-A,145,146,236.65,236.66,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,3,A,
363-U1490A-26H-3-A,146,150,236.66,236.7,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,2.5y 9/1,,,,,,,,,,,,,363,U1490,A,26,H,3,A,
363-U1490A-26H-4-A,0,86,236.7,237.56,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,2.5y 9/1,,,,,,,,,,,,,363,U1490,A,26,H,4,A,
363-U1490A-26H-4-A,86,150,237.56,238.2,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,4,A,
363-U1490A-26H-5-A,0,120,238.2,239.4,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,5,A,
363-U1490A-26H-5-A,120,131,239.4,239.51,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,2.5y 9/1,,,,,,,,,,,,,363,U1490,A,26,H,5,A,
363-U1490A-26H-5-A,131,135,239.51,239.55,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,5,A,
363-U1490A-26H-5-A,135,145,239.55,239.65,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,2.5y 9/1,,,,,,,,,,,,,363,U1490,A,26,H,5,A,
363-U1490A-26H-5-A,145,150,239.65,239.7,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,5,A,
363-U1490A-26H-6-A,0,140,239.7,241.1,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,6,A,
363-U1490A-26H-7-A,0,33,241.2,241.53,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,7,A,
363-U1490A-26H-7-A,33,68,241.53,241.88,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,26,H,7,A,
363-U1490A-27H-1-A,0,38,241.7,242.08,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,sponge-rich,,,,,,,,,,,,,363,U1490,A,27,H,1,A,
363-U1490A-27H-1-A,38,50,242.08,242.2,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,2.5y 8.5/1 foram-rich,,,,,,,,,,,,,363,U1490,A,27,H,1,A,
363-U1490A-27H-1-A,50,53,242.2,242.23,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,27,H,1,A,
363-U1490A-27H-1-A,53,59,242.23,242.29,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,2.5y 8.5/1 foram-rich,,,,,,,,,,,,,363,U1490,A,27,H,1,A,
363-U1490A-27H-1-A,59,150,242.29,243.2,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,27,H,1,A,
363-U1490A-27H-2-A,0,63,243.2,243.83,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,27,H,2,A,
363-U1490A-27H-2-A,63,150,243.83,244.7,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,foram-rich,,,,,,,,,,,,,363,U1490,A,27,H,2,A,
363-U1490A-27H-3-A,0,16,244.7,244.86,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,sponge-rich,,,,,,,,,,,,,363,U1490,A,27,H,3,A,
363-U1490A-27H-3-A,16,32,244.86,245.02,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,foram-rich,,,,,,,,,,,,,363,U1490,A,27,H,3,A,
363-U1490A-27H-3-A,32,150,245.02,246.2,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,27,H,3,A,
363-U1490A-27H-4-A,0,140,246.2,247.6,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,27,H,4,A,
363-U1490A-27H-4-A,140,150,247.6,247.7,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,27,H,4,A,
363-U1490A-27H-5-A,0,41,247.7,248.11,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,27,H,5,A,
363-U1490A-27H-5-A,41,150,248.11,249.2,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,sponge-rich,,,,,,,,,,,,,363,U1490,A,27,H,5,A,
363-U1490A-27H-6-A,0,96,249.2,250.16,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,sponge-rich,,,,,,,,,,,,,363,U1490,A,27,H,6,A,
363-U1490A-27H-6-A,96,116,250.16,250.36,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,2.5y 8.5/1 foram-rich,,,,,,,,,,,,,363,U1490,A,27,H,6,A,
363-U1490A-27H-6-A,116,140,250.36,250.6,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,sponge-rich,,,,,,,,,,,,,363,U1490,A,27,H,6,A,
363-U1490A-27H-7-A,0,11,250.7,250.81,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,sponge-rich,,,,,,,,,,,,,363,U1490,A,27,H,7,A,
363-U1490A-27H-7-A,11,60,250.81,251.3,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,27,H,7,A,
363-U1490A-27H-CC-A,0,13,251.3,251.43,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,sponge-rich,,,,,,,,,,,,,363,U1490,A,27,H,CC,A,
363-U1490A-28F-1-A,0,147,251.2,252.67,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,28,F,1,A,
363-U1490A-28F-2-A,0,85,252.7,253.55,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,28,F,2,A,
363-U1490A-28F-2-A,85,91,253.55,253.61,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 7/1 (light gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,28,F,2,A,
363-U1490A-28F-2-A,91,150,253.61,254.2,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,28,F,2,A,
363-U1490A-28F-3-A,0,108,254.2,255.28,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,28,F,3,A,
363-U1490A-28F-4-A,0,62,255.28,255.9,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,28,F,4,A,
363-U1490A-28F-CC-A,0,16,255.9,256.06,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,28,F,CC,A,
363-U1490A-29F-1-A,0,150,255.9,257.4,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,1,A,
363-U1490A-29F-2-A,0,64,257.4,258.04,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,2,A,
363-U1490A-29F-2-A,64,80,258.04,258.2,clay-bearing ash-rich [X363],nannofossil ooze [Leg339],clay-bearing ash-rich nannofossil ooze,,5Y 6/1 (gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,2,A,
363-U1490A-29F-2-A,80,117,258.2,258.57,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,2,A,
363-U1490A-29F-2-A,117,122,258.57,258.62,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 6/1 (gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,2,A,
363-U1490A-29F-2-A,122,127,258.62,258.67,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,2,A,
363-U1490A-29F-2-A,127,146,258.67,258.86,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5Y 7/1 (light gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,2,A,
363-U1490A-29F-2-A,146,150,258.86,258.9,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,N 3 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,2,A,
363-U1490A-29F-3-A,0,5,258.9,258.95,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,3,A,
363-U1490A-29F-3-A,5,22,258.95,259.12,radiolarian-bearing [X363],nannofossil clay [X363],radiolarian-bearing nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,3,A,
363-U1490A-29F-3-A,22,58,259.12,259.48,radiolarian-rich [X363],nannofossil clay [X363],radiolarian-rich nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,3,A,
363-U1490A-29F-3-A,58,77,259.48,259.67,radiolarian-bearing [X363],nannofossil clay [X363],radiolarian-bearing nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,3,A,
363-U1490A-29F-3-A,77,101,259.67,259.91,radiolarian-rich [X363],nannofossil clay [X363],radiolarian-rich nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,3,A,
363-U1490A-29F-4-A,0,4,260.02,260.06,radiolarian-rich [X363],nannofossil clay [X363],radiolarian-rich nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,4,A,
363-U1490A-29F-4-A,4,18,260.06,260.2,radiolarian-bearing [X363],nannofossil clay [X363],radiolarian-bearing nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,4,A,
363-U1490A-29F-4-A,18,49,260.2,260.51,radiolarian-bearing [X363],nannofossil clay [X363],radiolarian-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,4,A,
363-U1490A-29F-4-A,49,60,260.51,260.62,radiolarian-bearing [X363],nannofossil clay [X363],radiolarian-bearing nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,4,A,
363-U1490A-29F-CC-A,0,16,260.62,260.78,radiolarian-bearing [X363],nannofossil clay [X363],radiolarian-bearing nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,29,F,CC,A,
363-U1490A-30F-1-A,0,110,260.6,261.7,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5GY 8/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,30,F,1,A,
363-U1490A-30F-1-A,110,150,261.7,262.1,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,30,F,1,A,
363-U1490A-30F-2-A,0,28,262.1,262.38,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5GY 8/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,30,F,2,A,
363-U1490A-30F-2-A,28,40,262.38,262.5,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,30,F,2,A,
363-U1490A-30F-2-A,40,100,262.5,263.1,foraminifer-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminifer-bearing radiolarian-bearing nannofossil clay,,5GY 8/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,30,F,2,A,
363-U1490A-30F-2-A,100,150,263.1,263.6,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,30,F,2,A,
363-U1490A-30F-3-A,0,119,263.6,264.79,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,30,F,3,A,
363-U1490A-30F-CC-A,0,22,264.79,265.01,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,30,F,CC,A,
363-U1490A-31F-1-A,0,150,265.3,266.8,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,31,F,1,A,
363-U1490A-31F-2-A,0,150,266.8,268.3,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,31,F,2,A,
363-U1490A-31F-3-A,0,92,268.3,269.22,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,31,F,3,A,
363-U1490A-31F-4-A,0,66,269.31,269.97,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,31,F,4,A,
363-U1490A-31F-CC-A,0,18,269.97,270.15,radiolarian-bearing foraminifer-rich [X363],nannofossil clay [X363],radiolarian-bearing foraminifer-rich nannofossil clay,,2.5Y 8/1 (white),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,31,F,CC,A,
363-U1490A-32X-1-A,0,148,270,271.48,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,1,A,
363-U1490A-32X-2-A,0,150,271.48,272.98,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,2,A,
363-U1490A-32X-3-A,0,150,272.98,274.48,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,3,A,
363-U1490A-32X-4-A,0,133,274.48,275.81,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,4,A,
363-U1490A-32X-4-A,133,140,275.81,275.88,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,4,A,
363-U1490A-32X-4-A,140,150,275.88,275.98,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,4,A,
363-U1490A-32X-5-A,0,87,275.98,276.85,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,5,A,
363-U1490A-32X-5-A,87,108,276.85,277.06,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,5,A,
363-U1490A-32X-5-A,108,141,277.06,277.39,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,5,A,
363-U1490A-32X-6-A,0,55,277.48,278.03,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,6,A,
363-U1490A-32X-CC-A,0,12,278.03,278.15,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,CC,A,
363-U1490A-32X-CC-A,12,36,278.15,278.39,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,32,X,CC,A,
363-U1490A-33X-1-A,0,150,279.7,281.2,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,1,A,
363-U1490A-33X-2-A,0,9,281.2,281.29,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,2,A,
363-U1490A-33X-2-A,9,26,281.29,281.46,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,2,A,
363-U1490A-33X-2-A,26,60,281.46,281.8,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,2,A,
363-U1490A-33X-2-A,60,92,281.8,282.12,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,2,A,
363-U1490A-33X-2-A,92,110,282.12,282.3,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,2,A,
363-U1490A-33X-2-A,110,123,282.3,282.43,ash-rich [X363],chalk [MMK88],ash-rich chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,2,A,
363-U1490A-33X-2-A,123,150,282.43,282.7,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,2,A,
363-U1490A-33X-3-A,0,135,282.7,284.05,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,3,A,
363-U1490A-33X-3-A,135,141,284.05,284.11,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,3,A,
363-U1490A-33X-3-A,141,150,284.11,284.2,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,3,A,
363-U1490A-33X-4-A,0,25,284.2,284.45,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,4,A,
363-U1490A-33X-4-A,25,53,284.45,284.73,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,4,A,
363-U1490A-33X-4-A,53,79,284.73,284.99,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,4,A,
