Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Principal lithology,Lithology classification,Lithology prefix,Lithology suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,
320-U1331C-14H-3-A,320,U1331,C,14,14-3,H,3,A,0,150,151,152.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-14H-4-A,320,U1331,C,14,14-4,H,4,A,0,150,152.5,154,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-14H-5-A,320,U1331,C,14,14-5,H,5,A,0,150,154,155.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-14H-6-A,320,U1331,C,14,14-6,H,6,A,0,115,155.5,156.65,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-14H-CC-A,320,U1331,C,14,14-CC,H,CC,A,0,26,156.65,156.91,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,,soft,10YR 3/3,,,
320-U1331C-14H-CC-A,320,U1331,C,14,14-CC,H,CC,A,26,29,156.91,156.94,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,10YR 2/1,porcellanite pebble (4cm in diameter),,
320-U1331C-16H-1-A,320,U1331,C,16,16-1,H,1,A,0,150,177,178.5,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,,,,
320-U1331C-16H-2-A,320,U1331,C,16,16-2,H,2,A,0,28,178.5,178.78,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,,,,
320-U1331C-16H-2-A,320,U1331,C,16,16-2,H,2,A,28,150,178.78,180,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-16H-2-A,320,U1331,C,16,16-2,H,2,A,28,150,178.78,180,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,50,soft,10YR 6/4,,,
320-U1331C-16H-3-A,320,U1331,C,16,16-3,H,3,A,0,150,180,181.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-16H-3-A,320,U1331,C,16,16-3,H,3,A,0,150,180,181.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,50,soft,10YR 6/4,,,
320-U1331C-16H-4-A,320,U1331,C,16,16-4,H,4,A,0,150,181.5,183,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-16H-4-A,320,U1331,C,16,16-4,H,4,A,0,150,181.5,183,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,50,soft,10YR 6/4,,,
320-U1331C-16H-4-A,320,U1331,C,16,16-4,H,4,A,108,119,182.58,182.69,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,,soft,10YR 3/3,,,
320-U1331C-16H-4-A,320,U1331,C,16,16-4,H,4,A,110,113,182.6,182.63,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,,,,
320-U1331C-16H-5-A,320,U1331,C,16,16-5,H,5,A,0,150,183,184.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-16H-5-A,320,U1331,C,16,16-5,H,5,A,0,150,183,184.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,50,soft,10YR 6/4,,,
320-U1331C-16H-6-A,320,U1331,C,16,16-6,H,6,A,0,74,184.5,185.24,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-16H-6-A,320,U1331,C,16,16-6,H,6,A,0,74,184.5,185.24,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,50,soft,10YR 6/4,,,
320-U1331C-16H-CC-A,320,U1331,C,16,16-CC,H,CC,A,0,20,185.24,185.44,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/4,,,
320-U1331C-16H-CC-A,320,U1331,C,16,16-CC,H,CC,A,0,20,185.24,185.44,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,50,soft,10YR 6/4,,,
320-U1331C-17H-1-A,320,U1331,C,17,17-1,H,1,A,0,124,184,185.24,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,,brecciated porcellanite float from hole,,
320-U1331C-17H-1-A,320,U1331,C,17,17-1,H,1,A,124,132,185.24,185.32,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,,soft,10YR 4/4,,,
320-U1331C-17H-1-A,320,U1331,C,17,17-1,H,1,A,132,144,185.32,185.44,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Zeolite,,Zeolite Clay,,firm,10YR 3/3,,,
320-U1331C-17H-1-A,320,U1331,C,17,17-1,H,1,A,144,150,185.44,185.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,,soft,10YR 5/6,,,
320-U1331C-17H-2-A,320,U1331,C,17,17-2,H,2,A,0,29,185.5,185.79,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,,soft,10YR 5/6,,,
320-U1331C-17H-2-A,320,U1331,C,17,17-2,H,2,A,29,44,185.79,185.94,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Zeolite,,Zeolite Clay,,firm,10YR 3/3,,,
320-U1331C-17H-2-A,320,U1331,C,17,17-2,H,2,A,44,65,185.94,186.15,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian ooze,,soft,10YR 4/4,,,
320-U1331C-17H-2-A,320,U1331,C,17,17-2,H,2,A,65,150,186.15,187,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Zeolite,,Zeolite Clay,,firm,10YR 3/3,,,
320-U1331C-17H-3-A,320,U1331,C,17,17-3,H,3,A,0,55,187,187.55,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Zeolite,,Zeolite Clay,,firm,10YR 3/3,,,
320-U1331C-17H-3-A,320,U1331,C,17,17-3,H,3,A,55,106,187.55,188.06,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous nannofossil,,Calcareous nannofossil ooze,,soft,10YR 6/4,nannofossils and micrite,,
320-U1331C-17H-3-A,320,U1331,C,17,17-3,H,3,A,106,150,188.06,188.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous nannofossil,,Calcareous nannofossil ooze,,soft,10YR 6/4,"Disturbed (flow-in?), with hydrothermal color alteration and solid concretions",,
320-U1331C-17H-4-A,320,U1331,C,17,17-4,H,4,A,0,90,188.5,189.4,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous nannofossil,,Calcareous nannofossil ooze,,soft,10YR 6/4,"Disturbed (flow-in?), with hydrothermal color alteration and solid concretions",,
320-U1331C-17H-CC-A,320,U1331,C,17,17-CC,H,CC,A,0,10,189.4,189.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous nannofossil,,Calcareous nannofossil ooze,,soft,10YR 6/4,"Disturbed (flow-in?), with hydrothermal color alteration and solid concretions",,
