Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1409A-14H-3-A,342,U1409,A,14,14-3,H,3,A,125.0,150.0,119.35,119.6,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-4-A,342,U1409,A,14,14-4,H,4,A,0.0,117.0,119.6,120.77,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-4-A,342,U1409,A,14,14-4,H,4,A,117.0,136.0,120.77,120.96,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-14H-4-A,342,U1409,A,14,14-4,H,4,A,136.0,150.0,120.96,121.1,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-5-A,342,U1409,A,14,14-5,H,5,A,0.0,150.0,121.1,122.6,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,"significantly disturbed section, looks like flow-in occurred",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-6-A,342,U1409,A,14,14-6,H,6,A,0.0,142.0,122.6,124.1,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,"significantly disturbed section, looks like flow-in occurred",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-7-A,342,U1409,A,14,14-7,H,7,A,0.0,62.0,124.1,124.72,,nannofossil ooze [Leg339],,nannofossil ooze ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-14H-CC-A,342,U1409,A,14,14-CC,H,CC,A,0.0,12.0,124.72,124.96,,nannofossil ooze [Leg339],,nannofossil ooze ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-15H-1-A,342,U1409,A,15,15-1,H,1,A,0.0,22.0,124.6,124.82,,nannofossil ooze [Leg339],,nannofossil ooze ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-15H-1-A,342,U1409,A,15,15-1,H,1,A,22.0,92.0,124.82,125.52,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-15H-1-A,342,U1409,A,15,15-1,H,1,A,92.0,139.0,125.52,125.99,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-15H-CC-A,342,U1409,A,15,15-CC,H,CC,A,0.0,7.0,125.99,126.06,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-16H-1-A,342,U1409,A,16,16-1,H,1,A,0.0,5.0,126.1,126.15,,chert [MMK88],,chert ,10YR 4/3 (brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1409A-17X-1-A,342,U1409,A,17,17-1,X,1,A,10.0,127.0,127.0,128.27,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,"Color is a bit lighter than denoted by the Munsel color. 5-cm wide bands of darker and lighter pink, brown, and grey (all faint) occur with a decimeter scale frequency. Rare partially lithified mm-wide white layers occur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-17X-1-A,342,U1409,A,17,17-1,X,1,A,127.0,137.0,128.27,128.37,,chert [MMK88],,chert ,10YR 4/3 (brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1409A-17X-1-A,342,U1409,A,17,17-1,X,1,A,137.0,150.0,128.37,128.5,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,"Color is a bit lighter than denoted by the Munsel color. 5-cm wide bands of darker and lighter pink, brown, and grey (all faint) occur with a decimeter scale frequency.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-17X-2-A,342,U1409,A,17,17-2,X,2,A,0.0,142.0,128.5,130.0,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,"Color is true to Munsell color.  Decemeter color banding occurs from darker to lighter pink, and slightly browner pink, with very occasional mottling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-17X-3-A,342,U1409,A,17,17-3,X,3,A,0.0,113.0,130.0,131.13,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,"Gradual variation in background color (not as defined decimeter scale banding), with a distinct pink layer (not distinguished by Munsell) from 39-41 cm. Rare browner intervals occur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-17X-CC-A,342,U1409,A,17,17-CC,X,CC,A,0.0,13.0,131.13,131.37,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-18X-1-A,342,U1409,A,18,18-1,X,1,A,18.0,110.0,131.78,132.7,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,"Color grades from a pale version of pink (5YR 8/3) at 18-67  cm to greyish, brownish pink (10YR 8/2) from 67-110cm. Bioturbation clear in browner interval, likely due to diagenetic sulfides.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-18X-1-A,342,U1409,A,18,18-1,X,1,A,110.0,115.0,132.7,132.75,,chert [MMK88],,chert ,10YR 7/4 (very pale brown),,,,,,,Mottled with darker brown (10YR 5/3). ,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1409A-18X-1-A,342,U1409,A,18,18-1,X,1,A,115.0,150.0,132.75,133.1,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,On the pink (5YR 8/2) end of the scale.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-18X-2-A,342,U1409,A,18,18-2,X,2,A,0.0,150.0,133.1,134.6,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,"Decimeter scale color variation from a browner (10YR 8/2) to a pinker (10YR 8/3, dominant color) pinkish brown.  Browner intervals clearly bioturbated, although relatively completely in comparison to surrounding sediments.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-18X-3-A,342,U1409,A,18,18-3,X,3,A,0.0,150.0,134.6,136.1,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,"Color grades from greyish, brownish pink (10YR 8/2) to a pale version of pink (5YR 8/3). Clear bioturbation from top to bottom. Brown background color intensified in burrows, likely diagenetic sulfides.  Mottling and brown/grey essentially absent from the bottom 50 cm of the section.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-18X-4-A,342,U1409,A,18,18-4,X,4,A,0.0,106.0,136.1,137.16,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,"Decimeter scale color variation from a browner (10YR 8/2) to a pinker (10YR 8/3, dominant color) pinkish brown.  Browner intervals clearly bioturbated and containing diagenetic sulfur. Color variation internally also includes relative abrupt contacts between color bands. Relatively lithified layer from 12-18.5, contains a very fine chert layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-18X-4-A,342,U1409,A,18,18-4,X,4,A,106.0,118.0,137.16,137.28,,chert [MMK88],,chert ,10YR 7/4 (very pale brown),,,,,,,"Distinctive 'blocky' colored chert with white (N 8), pale brown (10YR 7/4), and dark brown (10YR3/3) mottles and layers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1409A-18X-4-A,342,U1409,A,18,18-4,X,4,A,118.0,142.0,137.28,137.6,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,With darker mottles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-18X-5-A,342,U1409,A,18,18-5,X,5,A,0.0,64.0,137.6,138.24,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,10YR 7/3 (very pale brown),,,,moderate_339 [DB91],4,,"A greyer pinkish brown color (10YR 7/2) dominants in a fairly homogenized interval from 0-14cm. Clear bioturbation mottles (light pink, 5YR 8/3) on a brown background with diffuse sulfide mottles in Chondrites sized burrows.",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-18X-5-A,342,U1409,A,18,18-5,X,5,A,64.0,69.0,138.24,138.29,,chert [MMK88],,chert ,10YR 7/4 (very pale brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1409A-18X-5-A,342,U1409,A,18,18-5,X,5,A,69.0,107.0,138.29,138.67,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,moderate_339 [DB91],4,,"Two decimeter scale intervals are browner (10YR 7/3). Clear bioturbation mottles (light pink, 5YR 8/3 and browner) on a brown background with diffuse sulfide mottles in Chondrites sized burrows.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-18X-CC-A,342,U1409,A,18,18-CC,X,CC,A,0.0,28.0,138.67,139.01,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,moderate_339 [DB91],4,,"Decimeter scale intervals are browner (10YR 7/3) to whiter (clear pink-white, off the lightness charts on Munsell). Clear bioturbation mottles (light pink, 5YR 8/3 and browner) with diffuse sulfide mottles in Chondrites sized burrows.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-20X-1-A,342,U1409,A,20,20-1,X,1,A,0.0,150.0,150.8,152.3,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/3 (very pale brown),,,,moderate_339 [DB91],4,,"Decimeter scale variation from pinker light tan (10YR 8/3) to a greyer light tan (10YR 8/1) to a dark greyer light tan (10YR 6/2, only present from 82-88 cm). Bioturbation mottles clear throughout and color breaks between three dominant colors typically sharp.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-20X-2-A,342,U1409,A,20,20-2,X,2,A,0.0,51.0,152.3,152.81,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,Moderately to heavily bioturbated with rare much lighter burrows.  Mottling grades from relatively heavy to moderate through the interval.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-20X-2-A,342,U1409,A,20,20-2,X,2,A,51.0,103.0,152.81,153.33,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/3 (very pale brown),,,,moderate_339 [DB91],4,,"Color banded interval of Section 2, with color bands on the scale of 5-cm and including the browner 10YR 8/3, the greyer 10YR 7/1), and the pinker (10YR 8/3).",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-20X-2-A,342,U1409,A,20,20-2,X,2,A,103.0,150.0,153.33,153.8,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/3 (very pale brown),,,,moderate_339 [DB91],4,,Color generally homogenous with small burrows present in many intervals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-20X-3-A,342,U1409,A,20,20-3,X,3,A,0.0,44.0,153.8,154.24,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,"Bioturbation heavy to moderate.  A distinct darker pinky brown (approaching 10YR 7/3) interval with sharp upper and lower contacts occurs, diagonally, from 38-40 cm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-20X-3-A,342,U1409,A,20,20-3,X,3,A,44.0,49.0,154.24,154.29,,chert [MMK88],,chert ,10YR 3/2 (very dark grayish brown),,,,,,,"Mostly very dark brown chert with come lighter, tanner mottles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1409A-20X-3-A,342,U1409,A,20,20-3,X,3,A,49.0,81.0,154.29,154.61,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,"Textured dark grey brown (10YR 4/1) with constiuent colors being both lighter (10YR 5/2) and darker (10YR 4/2) grey in addition to the dominant grey brown. Tan mottling occurs (10YR 8/4), with a particularly large bleb at 55-59 cm. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,,
342-U1409A-20X-3-A,342,U1409,A,20,20-3,X,3,A,81.0,119.0,154.61,154.99,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,"Large tan mottles (10YR 8/3) from 81-109 cm, with a highly mottled tan layer from 109-115 cm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-20X-3-A,342,U1409,A,20,20-3,X,3,A,119.0,122.0,154.99,155.02,,chert [MMK88],,chert ,10YR 4/1 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1409A-20X-3-A,342,U1409,A,20,20-3,X,3,A,122.0,150.0,155.02,155.3,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,Smaller pinkish white mottles (5YR 8/3) in a slighly greyer brown interval.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-20X-4-A,342,U1409,A,20,20-4,X,4,A,0.0,150.0,155.3,156.8,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,"Cm-scale diffuse whitish pink (5YR 8/3) diagenetic blebs. Sulfide flecks and diffuse mottling concentrated, typically around burrows. The boundary between nannofossil chalk and nannofossil chalk with radiolarians is unclear as it is not marked by any change in the visual appearance of the core.  Section 4, 45 cm is a nannofossil chalk and Section 5, 15 cm is a nannofossil chalk with radiolarians, with this interval bracketing the depth over which the lithological change must occur.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-20X-5-A,342,U1409,A,20,20-5,X,5,A,0.0,24.0,156.8,157.04,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,"Cm-scale diffuse whitish pink (5YR 8/3) diagenetic blebs, with sulfide flecks and diffuse mottling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-20X-5-A,342,U1409,A,20,20-5,X,5,A,24.0,150.0,157.04,158.3,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,"Cm-scale diffuse whitish pink (5YR 8/3) diagenetic blebs, many with pink diagenetic rings. Cross-cutting pink/white bleb across the lighter/darker intervals in Section 5, speaks to the diagenetic origin of the whitish pink blebs. Discrete concentrates of sulfide flecks and small, approx. Chondrites sized brown mottling. Tiny light brown in-filled fractures at 25, 43-48, and (much longer) 56-74 cm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-20X-6-A,342,U1409,A,20,20-6,X,6,A,0.0,129.0,158.3,159.72,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,"Cm-scale diffuse whitish pink (5YR 8/3) diagenetic blebs, some with pink diagenetic rings. Sulfide flecks and diffuse mottling concentrated, typically around burrows. Two fractures from 84-91 and 94-98 cm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-20X-7-A,342,U1409,A,20,20-7,X,7,A,0.0,53.0,159.72,160.25,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,Mm- to cm-scale diffuse whitish pink (5YR 8/3) diagenetic blebs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-20X-CC-A,342,U1409,A,20,20-CC,X,CC,A,0.0,30.0,160.25,160.61,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,Mm- to cm-scale diffuse whitish pink (5YR 8/3) diagenetic blebs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-21X-1-A,342,U1409,A,21,21-1,X,1,A,0.0,150.0,160.4,161.9,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,"Rare light tan to light pink (colors around 10YR 8/3) mottles, with sharp to diagenetic hazy boundaries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-21X-2-A,342,U1409,A,21,21-2,X,2,A,0.0,59.0,161.9,162.49,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,"Rare light tan to light pink (colors around 10YR 8/3) mottles, with sharp to diagenetic hazy boundaries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-21X-CC-A,342,U1409,A,21,21-CC,X,CC,A,0.0,19.0,162.49,162.73,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/3 (very pale brown),,,,heavy_339 [DB91],5,,Mottled pinkish (10YR 8/2) from 5-9 cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-22X-1-A,342,U1409,A,22,22-1,X,1,A,0.0,150.0,170.0,171.5,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,"Rare light tan to light pink (colors around 10YR 8/3) mottles from Chondrites to Zoophycus size, with sharp to diagenetic hazy boundaries. Occasionally concentrated sulfidic flecks occur in rings around particularly distinct burrows.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-22X-2-A,342,U1409,A,22,22-2,X,2,A,0.0,150.0,171.5,173.0,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,"Rare light tan to light pink (colors around 10YR 8/3) mottles from Chondrites to Zoophycus size, with sharp to diagenetic hazy boundaries. Occasionally concentrated sulfidic flecks occur in rings around particularly distinct burrows. Note, there is an unclear boundary between nannofossil chalk with radiolarians (lowermost sample Section 1, 62 cm) and nannofossil chalks (topmost sample Section 3, 74 cm). Section 2 is simply assigned as nannofossil chalk with radiolarians.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1409A-22X-3-A,342,U1409,A,22,22-3,X,3,A,0.0,150.0,173.0,174.5,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,"Rare light tan to light pink (colors around 10YR 8/3) mottles from Chondrites to Zoophycus size, with sharp to diagenetic hazy boundaries. Occasionally concentrated sulfidic flecks occur in rings around particularly distinct burrows (particularly from 39-52 cm).",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-22X-4-A,342,U1409,A,22,22-4,X,4,A,0.0,150.0,174.5,176.0,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,"Rare light tan to light pink (colors around 10YR 8/3) mottles from Chondrites to Zoophycus size, with sharp to diagenetic hazy boundaries. Occasionally concentrated sulfidic flecks occur in rings around particularly distinct burrows.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-22X-5-A,342,U1409,A,22,22-5,X,5,A,0.0,37.0,176.0,176.37,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,"Rare light tan to light pink (colors around 10YR 8/3) mottles from Chondrites to Zoophycus size, with sharp to diagenetic hazy boundaries. Occasionally concentrated sulfidic flecks occur in rings around particularly distinct burrows.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-22X-5-A,342,U1409,A,22,22-5,X,5,A,37.0,39.0,176.37,176.39,,chert [MMK88],,chert ,10YR 4/2 (dark grayish brown),,,,,,,Underlain by 2 cm of relatively lithofied sediments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1409A-22X-5-A,342,U1409,A,22,22-5,X,5,A,39.0,150.0,176.39,177.5,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,"Rare light tan to light pink (colors around 10YR 8/3) mottles from Chondrites to Zoophycus size, with sharp to diagenetic hazy boundaries. Occasionally concentrated sulfidic flecks occur in rings around particularly distinct burrows.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-22X-6-A,342,U1409,A,22,22-6,X,6,A,0.0,98.0,177.5,178.61,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,Rare light tan to light pink (colors around 10YR 8/3) mottles of Zoophycus size with diagenetic hazy boundaries. Occasionally concentrated sulfidic flecks occur in rings around particularly distinct burrows (see 5-7 and 48-51 cm).,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-22X-7-A,342,U1409,A,22,22-7,X,7,A,0.0,47.0,178.61,179.08,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,Rare light tan to light pink (colors around 10YR 8/3) mottles of Zoophycus size with diagenetic hazy boundaries.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1409A-22X-CC-A,342,U1409,A,22,22-CC,X,CC,A,0.0,23.0,179.08,179.37,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,Rare light tan to light pink (colors around 10YR 8/3) mottles of Chondrites to Zoophycus size with diagenetic hazy boundaries. A single burrow concentration of sulfide flecks at 9-11 cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
