Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1430A-4H-7-A,15.0,18.0,31.37,31.4,,tephra [FS84],,tephra ,vitric,,,normal grading,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,18.0,33.0,31.4,31.55,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,25.0,27.0,31.47,31.49,,,,,vitric,,,patch or bleb,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,33.0,34.5,31.55,31.565,,tephra [FS84],,tephra ,pumice,,,normal grading,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,34.5,36.0,31.565,31.58,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,36.0,37.0,31.58,31.59,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,37.0,50.0,31.59,31.72,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,46.0,72.0,31.68,31.94,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,50.0,54.0,31.72,31.76,,tephra [FS84],,tephra ,pumice,,,normal grading,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,54.0,61.0,31.76,31.83,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,61.0,63.0,31.83,31.85,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,63.0,72.0,31.85,31.94,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-CC-A,0.0,4.0,31.94,31.98,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,CC,A
346-U1430A-4H-CC-A,4.0,6.0,31.98,32.0,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,CC,A
346-U1430A-4H-CC-A,6.0,12.0,32.0,32.06,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,CC,A
346-U1430A-4H-CC-A,12.0,13.0,32.06,32.07,,tephra [FS84],,tephra ,vitric,,,patch or bleb,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,CC,A
346-U1430A-4H-CC-A,13.0,18.0,32.07,32.12,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,CC,A
346-U1430A-4H-CC-A,18.0,19.5,32.12,32.135,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,CC,A
346-U1430A-4H-CC-A,19.5,28.0,32.135,32.22,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,CC,A
346-U1430A-5H-1-A,0.0,29.0,32.1,32.39,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,29.0,72.0,32.39,32.82,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,70.0,78.0,32.8,32.88,,,,,pumice,volcaniclastic-bearing,2,patch or bleb,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,72.0,80.0,32.82,32.9,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,80.0,83.0,32.9,32.93,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,83.0,91.0,32.93,33.01,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,91.0,99.0,33.01,33.09,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,99.0,110.0,33.09,33.2,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,110.0,133.0,33.2,33.43,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-1-A,133.0,150.0,33.43,33.6,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,1,A
346-U1430A-5H-2-A,0.0,9.0,33.6,33.69,,tephra [FS84],,tephra ,pumice,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,2,A
346-U1430A-5H-2-A,9.0,54.0,33.69,34.14,,calcareous ooze [Leg339],,calcareous ooze ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,2,A
346-U1430A-5H-2-A,54.0,68.0,34.14,34.28,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 6/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,2,A
346-U1430A-5H-2-A,68.0,77.0,34.28,34.37,,calcareous ooze [Leg339],,calcareous ooze ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,2,A
346-U1430A-5H-2-A,77.0,103.0,34.37,34.63,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,color banding,10Y 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,2,A
346-U1430A-5H-2-A,103.0,105.0,34.63,34.65,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,2,A
346-U1430A-5H-2-A,105.0,150.0,34.65,35.1,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,color banding,10Y 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,2,A
346-U1430A-5H-3-A,0.0,86.0,35.1,35.96,volcanic glass rich,clayey silt [MMK88],,volcanic glass rich clayey silt ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,volcanic glass rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,3,A
346-U1430A-5H-3-A,65.0,71.0,35.75,35.81,,,,,vitric,,,patch or bleb,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,3,A
346-U1430A-5H-3-A,86.0,150.0,35.96,36.6,volcanic glass rich,silty clay [MMK88],,volcanic glass rich silty clay ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,volcanic glass rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,3,A
346-U1430A-5H-4-A,0.0,36.0,36.6,36.96,,silty clay [MMK88],,silty clay ,,,,,5Y 3/1 (very dark gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,4,A
346-U1430A-5H-4-A,36.0,37.0,36.96,36.97,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,4,A
346-U1430A-5H-4-A,37.0,109.0,36.97,37.69,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,4,A
346-U1430A-5H-4-A,109.0,150.0,37.69,38.1,,silty clay [MMK88],,silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,4,A
346-U1430A-5H-5-A,0.0,27.0,38.1,38.37,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze ,,,,,5Y 5/3 (olive),,,,,,,,,,,,,,,,,foraminifer rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,5,A
346-U1430A-5H-5-A,27.0,104.0,38.37,39.14,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,5,A
346-U1430A-5H-5-A,104.0,129.0,39.14,39.39,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,5,A
346-U1430A-5H-5-A,129.0,150.0,39.39,39.6,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,5,A
346-U1430A-5H-6-A,0.0,18.0,39.6,39.78,volcanic glass rich,clayey silt [MMK88],with nannofossils [Leg339],volcanic glass rich clayey silt  with nannofossils ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,volcanic glass rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-6-A,18.0,56.5,39.78,40.165,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,color banding,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-6-A,56.5,57.5,40.165,40.175,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-6-A,57.5,102.0,40.175,40.62,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,color banding,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-6-A,74.0,83.0,40.34,40.43,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-6-A,90.0,102.0,40.5,40.62,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-6-A,102.0,136.0,40.62,40.96,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-6-A,136.0,147.0,40.96,41.07,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-6-A,147.0,150.0,41.07,41.1,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,6,A
346-U1430A-5H-7-A,0.0,40.0,41.1,41.5,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,7,A
346-U1430A-5H-7-A,40.0,64.0,41.5,41.74,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,7,A
346-U1430A-5H-CC-A,0.0,36.0,41.74,42.1,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,5,H,CC,A
346-U1430A-6H-1-A,0.0,57.0,41.6,42.17,,clayey silt [MMK88],,clayey silt ,,,,,5Y 3/1 (very dark gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,1,A
346-U1430A-6H-1-A,57.0,75.0,42.17,42.35,,clayey silt [MMK88],,clayey silt ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,1,A
346-U1430A-6H-1-A,75.0,89.0,42.35,42.49,,clayey silt [MMK88],,clayey silt ,,,,,10YR 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,1,A
346-U1430A-6H-1-A,89.0,90.0,42.49,42.5,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,1,A
346-U1430A-6H-1-A,90.0,97.0,42.5,42.57,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,1,A
346-U1430A-6H-1-A,97.0,117.0,42.57,42.77,,clayey silt [MMK88],,clayey silt ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,1,A
346-U1430A-6H-1-A,117.0,150.0,42.77,43.1,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,1,A
346-U1430A-6H-2-A,0.0,53.0,43.1,43.63,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,53.0,64.0,43.63,43.74,,silty clay [MMK88],,silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,60.0,61.0,43.7,43.71,,,,,vitric,,,patch or bleb,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,64.0,66.0,43.74,43.76,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,66.0,75.0,43.76,43.85,,silty clay [MMK88],,silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,68.0,80.0,43.78,43.9,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,75.0,76.0,43.85,43.86,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,76.0,80.0,43.86,43.9,,silty clay [MMK88],,silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,80.0,96.0,43.9,44.06,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,96.0,102.0,44.06,44.12,,silty clay [MMK88],,silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,102.0,105.0,44.12,44.15,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,105.0,112.0,44.15,44.22,,silty clay [MMK88],,silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,112.0,116.0,44.22,44.26,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,116.0,126.0,44.26,44.36,,silty clay [MMK88],,silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,126.0,150.0,44.36,44.6,,clayey silt [MMK88],,clayey silt ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-2-A,130.0,131.0,44.4,44.41,,,,,vitric,volcaniclastic-bearing,2,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,2,A
346-U1430A-6H-3-A,0.0,19.0,44.6,44.79,,clayey silt [MMK88],,clayey silt ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
346-U1430A-6H-3-A,19.0,22.0,44.79,44.82,,silty clay [MMK88],,silty clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
346-U1430A-6H-3-A,22.0,23.0,44.82,44.83,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
346-U1430A-6H-3-A,23.0,24.0,44.83,44.84,,silty clay [MMK88],,silty clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
346-U1430A-6H-3-A,24.0,56.0,44.84,45.16,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
346-U1430A-6H-3-A,56.0,58.0,45.16,45.18,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
346-U1430A-6H-3-A,58.0,59.0,45.18,45.19,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
346-U1430A-6H-3-A,59.0,64.0,45.19,45.24,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
346-U1430A-6H-3-A,64.0,150.0,45.24,46.1,silty [Leg339],nannofossil ooze [Leg339],with volcanic ash [Leg339],silty [Leg339] nannofossil ooze  with volcanic ash ,vitric,,,color banding,5G 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty [Leg339]  nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,6,H,3,A
