Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1482A-7H-6-A,43,64,58.33,58.54,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,7,H,6,A,
363-U1482A-7H-6-A,64,97,58.54,58.87,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,7,H,6,A,
363-U1482A-7H-7-A,0,6,58.9,58.96,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,7,H,7,A,
363-U1482A-7H-7-A,6,93,58.96,59.83,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,7,H,7,A,
363-U1482A-7H-7-A,93,99,59.83,59.89,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,7,H,7,A,
363-U1482A-7H-CC-A,0,27,59.89,60.16,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,7,H,CC,A,
363-U1482A-8H-1-A,0,90,59.9,60.8,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,1,A,
363-U1482A-8H-1-A,90,146,60.8,61.36,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,1,A,
363-U1482A-8H-1-A,146,150,61.36,61.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,1,A,
363-U1482A-8H-2-A,0,11,61.4,61.51,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,2,A,
363-U1482A-8H-2-A,11,150,61.51,62.9,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,2,A,
363-U1482A-8H-3-A,0,66,62.9,63.56,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,3,A,
363-U1482A-8H-3-A,66,150,63.56,64.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,3,A,
363-U1482A-8H-4-A,0,80,64.4,65.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,4,A,
363-U1482A-8H-4-A,80,152,65.2,65.92,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,4,A,
363-U1482A-8H-5-A,0,33,65.92,66.25,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,5,A,
363-U1482A-8H-5-A,33,122,66.25,67.14,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,5,A,
363-U1482A-8H-5-A,122,150,67.14,67.42,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,5,A,
363-U1482A-8H-6-A,0,15,67.42,67.57,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,6,A,
363-U1482A-8H-6-A,15,69,67.57,68.11,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,6,A,
363-U1482A-8H-6-A,69,144,68.11,68.86,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,6,A,
363-U1482A-8H-7-A,0,37,68.92,69.29,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,7,A,
363-U1482A-8H-7-A,37,72,69.29,69.64,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,7,A,
363-U1482A-8H-CC-A,0,10,69.64,69.74,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,8,H,CC,A,
363-U1482A-9H-1-A,0,150,69.4,70.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,1,A,
363-U1482A-9H-2-A,0,89,70.9,71.79,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,2,A,
363-U1482A-9H-2-A,89,110,71.79,72,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,2,A,
363-U1482A-9H-2-A,110,150,72,72.4,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,2.5Y 6/1 (gray),,,,,,,Mass Flow Deposit,,,,,,,,,,,,,363,U1482,A,9,H,2,A,
363-U1482A-9H-3-A,0,20,72.4,72.6,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,2.5Y 6/1 (gray),,,,,,,Mass Flow Deposit,,,,,,,,,,,,,363,U1482,A,9,H,3,A,
363-U1482A-9H-3-A,20,65,72.6,73.05,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,3,A,
363-U1482A-9H-3-A,65,118,73.05,73.58,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,3,A,
363-U1482A-9H-3-A,118,150,73.58,73.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,3,A,
363-U1482A-9H-4-A,0,21,73.9,74.11,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,4,A,
363-U1482A-9H-4-A,21,80,74.11,74.7,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,4,A,
363-U1482A-9H-4-A,80,115,74.7,75.05,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,4,A,
363-U1482A-9H-4-A,115,152,75.05,75.42,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,4,A,
363-U1482A-9H-5-A,0,9,75.42,75.51,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,5,A,
363-U1482A-9H-5-A,9,31,75.51,75.73,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,2.5Y 7/1 (light gray),,,,,,,Mass Flow Deposit,,,,,,,,,,,,,363,U1482,A,9,H,5,A,
363-U1482A-9H-5-A,31,61,75.73,76.03,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),,,,,,,Mass Flow Deposit,,,,,,,,,,,,,363,U1482,A,9,H,5,A,
363-U1482A-9H-5-A,61,81,76.03,76.23,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,5,A,
363-U1482A-9H-5-A,81,112,76.23,76.54,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),,,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,5,A,
363-U1482A-9H-5-A,112,152,76.54,76.94,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,5,A,
363-U1482A-9H-6-A,0,95,76.94,77.89,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,6,A,
363-U1482A-9H-6-A,95,145,77.89,78.39,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,6,A,
363-U1482A-9H-7-A,0,20,78.44,78.64,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,7,A,
363-U1482A-9H-7-A,20,68,78.64,79.12,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,7,A,
363-U1482A-9H-CC-A,0,13,79.12,79.25,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,9,H,CC,A,
363-U1482A-10H-1-A,5,39,78.95,79.29,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,1,A,
363-U1482A-10H-1-A,39,78,79.29,79.68,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,1,A,
363-U1482A-10H-1-A,78,150,79.68,80.4,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,burrows infilled,,,,,,,,,,,,,363,U1482,A,10,H,1,A,
363-U1482A-10H-2-A,0,50,80.4,80.9,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,2,A,
363-U1482A-10H-2-A,50,151,80.9,81.91,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,2,A,
363-U1482A-10H-3-A,0,116,81.91,83.07,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,3,A,
363-U1482A-10H-3-A,116,152,83.07,83.43,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,3,A,
363-U1482A-10H-4-A,0,49,83.43,83.92,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,4,A,
363-U1482A-10H-4-A,49,90,83.92,84.33,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,4,A,
363-U1482A-10H-4-A,90,122,84.33,84.65,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,4,A,
363-U1482A-10H-4-A,122,152,84.65,84.95,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,4,A,
363-U1482A-10H-5-A,0,65,84.95,85.6,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,5,A,
363-U1482A-10H-5-A,65,110,85.6,86.05,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,5,A,
363-U1482A-10H-5-A,110,152,86.05,86.47,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,5,A,
363-U1482A-10H-6-A,0,49,86.47,86.96,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,6,A,
363-U1482A-10H-6-A,49,105,86.96,87.52,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,6,A,
363-U1482A-10H-6-A,105,145,87.52,87.92,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5Y 7/1 (light greenish gray),heavy [DB86],,,,,,light gray,,,,,,,,,,,,,363,U1482,A,10,H,6,A,
363-U1482A-10H-7-A,0,23,87.97,88.2,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,7,A,
363-U1482A-10H-7-A,23,66,88.2,88.63,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,7,A,
363-U1482A-10H-CC-A,0,28,88.63,88.91,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,10,H,CC,A,
363-U1482A-11H-1-A,0,69,88.4,89.09,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,burrows; filled with forams and others no forams,,,,,,,,,,,,,363,U1482,A,11,H,1,A,
363-U1482A-11H-1-A,69,150,89.09,89.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,1,A,
363-U1482A-11H-2-A,0,14,89.9,90.04,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,2,A,
363-U1482A-11H-2-A,14,57,90.04,90.47,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,2,A,
363-U1482A-11H-2-A,57,130,90.47,91.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,2,A,
363-U1482A-11H-2-A,130,150,91.2,91.4,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,2,A,
363-U1482A-11H-3-A,0,31,91.4,91.71,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,3,A,
363-U1482A-11H-3-A,31,101,91.71,92.41,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,3,A,
363-U1482A-11H-3-A,101,150,92.41,92.9,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,3,A,
363-U1482A-11H-4-A,0,66,92.9,93.56,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,4,A,
363-U1482A-11H-4-A,66,150,93.56,94.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,4,A,
363-U1482A-11H-5-A,0,93,94.4,95.33,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,5,A,
363-U1482A-11H-5-A,93,151,95.33,95.91,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,5,A,
363-U1482A-11H-6-A,0,34,95.91,96.25,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,6,A,
363-U1482A-11H-6-A,34,80,96.25,96.71,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,6,A,
363-U1482A-11H-6-A,80,126,96.71,97.17,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,6,A,
363-U1482A-11H-6-A,126,146,97.17,97.37,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,6,A,
363-U1482A-11H-7-A,0,58,97.42,98,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,7,A,
363-U1482A-11H-CC-A,0,7,98,98.07,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,11,H,CC,A,
363-U1482A-12H-1-A,0,34,97.9,98.24,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,10Y 7/1 (light greenish gray),complete [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,12,H,1,A,
363-U1482A-12H-1-A,34,151,98.24,99.41,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,12,H,1,A,
363-U1482A-12H-2-A,0,151,99.41,100.92,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,12,H,2,A,
363-U1482A-12H-3-A,0,150,100.92,102.42,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,12,H,3,A,
363-U1482A-12H-4-A,0,151,102.42,103.93,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,12,H,4,A,
363-U1482A-12H-5-A,0,151,103.93,105.44,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,12,H,5,A,
363-U1482A-12H-6-A,0,145,105.44,106.89,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,12,H,6,A,
363-U1482A-12H-7-A,0,69,106.94,107.63,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,12,H,7,A,
363-U1482A-12H-CC-A,0,16,107.63,107.79,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,12,H,CC,A,
363-U1482A-13H-1-A,0,7,107.4,107.47,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,1,A,
363-U1482A-13H-1-A,7,150,107.47,108.9,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,1,A,
363-U1482A-13H-2-A,0,150,108.9,110.4,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,2,A,
363-U1482A-13H-3-A,0,152,110.4,111.92,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,3,A,
363-U1482A-13H-4-A,0,151,111.92,113.43,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,4,A,
363-U1482A-13H-5-A,0,151,113.43,114.94,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,5,A,
363-U1482A-13H-6-A,0,147,114.94,116.41,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,6,A,
363-U1482A-13H-7-A,0,72,116.46,117.18,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,7,A,
363-U1482A-13H-CC-A,0,29,117.18,117.47,clay-bearing foraminiferal-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminiferal-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Dark burrow have higher clay mineral content better preserved foraminferas,,,,,,,,,,,,,363,U1482,A,13,H,CC,A,
363-U1482A-14H-1-A,0,150,116.9,118.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,Dark mottles have more and better preserved foraminifera. This section has a concretion between 105 and 109cm. Includes dark sulfide patches.,,,,,,,,,,,,,363,U1482,A,14,H,1,A,
363-U1482A-14H-2-A,0,151,118.4,119.91,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,Dark mottles have more and better preserved foraminifera. Includes dark sulfide patches.,,,,,,,,,,,,,363,U1482,A,14,H,2,A,
