Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
359-U1471E-38R-4-A,29,83,949.9,950.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Cemented, Zoophycos, Chondrites. Pyrite",,,,359,U1471,E,38,R,4,A,,,,
359-U1471E-38R-4-A,83,91,950.44,950.52,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Wispy seams. Planolites,,,,359,U1471,E,38,R,4,A,,,,
359-U1471E-38R-4-A,91,99,950.52,950.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Dissolution seams. Burrows slightly compressed,,,,359,U1471,E,38,R,4,A,,,,
359-U1471E-38R-CC-A,0,6,950.6,950.66,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.Slightly compacted,,,,359,U1471,E,38,R,CC,A,,,,
359-U1471E-38R-CC-A,6,14,950.66,950.74,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/1 (gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Heavily compacted, wispy seams. Planolites, Chondrites, Phycosiphon",,,,359,U1471,E,38,R,CC,A,,,,
359-U1471E-39R-1-A,0,34,955.2,955.54,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,N 9 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Chondrites,,,,359,U1471,E,39,R,1,A,,,,
359-U1471E-39R-1-A,34,40,955.54,955.6,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,"Planktic foraminifera-rich MUDSTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.Slightly compacted, dissolution seams",,,,359,U1471,E,39,R,1,A,,,,
359-U1471E-39R-1-A,40,103,955.6,956.23,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,N 9 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,"Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.Zoophycus, Chondrites, Rosselia",,,,359,U1471,E,39,R,1,A,,,,
359-U1471E-39R-1-A,103,141,956.23,956.61,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Chondrites,,,,359,U1471,E,39,R,1,A,,,,
359-U1471E-39R-2-A,0,2,956.71,956.73,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Phycosiphon,,,,359,U1471,E,39,R,2,A,,,,
359-U1471E-39R-2-A,2,10,956.73,956.81,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich MUDSTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Zoophycos,,,,359,U1471,E,39,R,2,A,,,,
359-U1471E-39R-2-A,10,70,956.81,957.41,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Chondrites, Rosselia, Zoophycos. Phycosiphon",,,,359,U1471,E,39,R,2,A,,,,
359-U1471E-39R-2-A,70,72,957.41,957.43,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich MUDSTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.,,,,359,U1471,E,39,R,2,A,,,,
359-U1471E-39R-2-A,72,126,957.43,957.97,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Chondrites and Rosselia,,,,359,U1471,E,39,R,2,A,,,,
359-U1471E-39R-2-A,126,138,957.97,958.09,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,N 9 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.Thalassionides,,,,359,U1471,E,39,R,2,A,,,,
359-U1471E-39R-2-A,138,143,958.09,958.14,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.,,,,359,U1471,E,39,R,2,A,,,,
359-U1471E-39R-3-A,0,22,958.14,958.36,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,"Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Zoophycos, Phycosiphon and others. Green Glauconite 7-13cm",,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-39R-3-A,22,25,958.36,958.39,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/1 (dark gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Planolites,,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-39R-3-A,25,27,958.39,958.41,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/1 (dark gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams,,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-39R-3-A,27,45,958.41,958.59,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Zoophycos and others,,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-39R-3-A,45,54,958.59,958.68,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.Zoophycos,,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-39R-3-A,54,73,958.68,958.87,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams, Planolites",,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-39R-3-A,73,83,958.87,958.97,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.,,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-39R-3-A,83,89,958.97,959.03,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.,,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-39R-3-A,89,98,959.03,959.12,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Chondrites,,,,359,U1471,E,39,R,3,A,,,,
359-U1471E-40R-1-A,0,44,964.9,965.34,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Chondrites, Rosselia, Trichichnus",,,,359,U1471,E,40,R,1,A,,,,
359-U1471E-40R-1-A,44,74,965.34,965.64,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Chondrites,,,,359,U1471,E,40,R,1,A,,,,
359-U1471E-40R-1-A,74,82,965.64,965.72,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,horizontal,Planktic foraminifera-rich MUDSTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few.,,,,359,U1471,E,40,R,1,A,,,,
359-U1471E-40R-1-A,82,143,965.72,966.33,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Trichichnus, Daedaloides, Chondrites, Ophiomorpha?",,,,359,U1471,E,40,R,1,A,,,,
359-U1471E-40R-2-A,0,28,966.33,966.61,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Slighly compacted,,,,359,U1471,E,40,R,2,A,,,,
359-U1471E-40R-2-A,28,33,966.61,966.66,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.,,,,359,U1471,E,40,R,2,A,,,,
359-U1471E-40R-2-A,33,120,966.66,967.53,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich WACKESTONE. Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Cemented. Daedaloides? P113 Seilacher (2007). (Insannus maldaviensis?). Palaeophycus, Chondrites",,,,359,U1471,E,40,R,2,A,,,,
359-U1471E-40R-2-A,120,146,967.53,967.79,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted,,,,359,U1471,E,40,R,2,A,,,,
359-U1471E-40R-3-A,0,3,967.79,967.82,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams,,,,359,U1471,E,40,R,3,A,,,,
359-U1471E-40R-3-A,3,24,967.82,968.03,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.,,,,359,U1471,E,40,R,3,A,,,,
359-U1471E-40R-3-A,24,30,968.03,968.09,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/1 (dark gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams,,,,359,U1471,E,40,R,3,A,,,,
359-U1471E-40R-3-A,30,102,968.09,968.81,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Chondrites, Palaeophycus, Spirophyton. Glauconite",,,,359,U1471,E,40,R,3,A,,,,
359-U1471E-40R-3-A,102,111,968.81,968.9,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams, Chondrites",,,,359,U1471,E,40,R,3,A,,,,
359-U1471E-40R-3-A,111,123,968.9,969.02,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams, Thalassinoides, Phycosiphon. Glauconite",,,,359,U1471,E,40,R,3,A,,,,
359-U1471E-41R-1-A,0,34,969.6,969.94,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,N 9 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Glauconite,,,,359,U1471,E,41,R,1,A,,,,
359-U1471E-41R-1-A,34,44,969.94,970.04,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams, Chondrites",,,,359,U1471,E,41,R,1,A,,,,
359-U1471E-41R-1-A,44,62,970.04,970.22,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams,Tha;assinoides, Phycosiphon",,,,359,U1471,E,41,R,1,A,,,,
359-U1471E-41R-1-A,62,66,970.22,970.26,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/1 (gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds.,,,,359,U1471,E,41,R,1,A,,,,
359-U1471E-41R-1-A,66,82,970.26,970.42,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams, Chondrites",,,,359,U1471,E,41,R,1,A,,,,
359-U1471E-41R-1-A,82,86,970.42,970.46,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams, Chondrites",,,,359,U1471,E,41,R,1,A,,,,
359-U1471E-41R-1-A,86,132,970.46,970.92,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,N 9 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams, Chondrites, Rosselia. Glauconite",,,,359,U1471,E,41,R,1,A,,,,
359-U1471E-41R-2-A,0,14,971.02,971.16,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Cemented,,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,14,18,971.16,971.2,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted,,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,18,27,971.2,971.29,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Cemented,,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,27,39,971.29,971.41,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Cemented, Zoophycos, Chondrites",,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,39,47,971.41,971.49,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Cemented,,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,47,58,971.49,971.6,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams,",,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,58,65,971.6,971.67,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/1 (gray),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams, Plaeophycus",,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,65,108,971.67,972.1,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Cemented, Zoophycos, Planolites",,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,108,110,972.1,972.12,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,"Planktic foraminifera-rich PACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Compacted seams,",,,,359,U1471,E,41,R,2,A,,,,
359-U1471E-41R-2-A,110,120,972.12,972.22,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,bioturbated,,Planktic foraminifera-rich WACKESTONE.Very fine- to fine-grained. Planktic foraminifera are abundant and benthic foraminifera are few. Components often present as molds. Cemented,,,,359,U1471,E,41,R,2,A,,,,
