Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1422D-5H-6-A,52,52.1,38.31,38.311,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,52.1,58.5,38.311,38.375,,silty clay [MMK88],,silty clay ,,,,color banding,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,58.5,94,38.375,38.73,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,94,132.5,38.73,39.115,,silty clay [MMK88],,silty clay ,,,,color banding,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,80,,,,,,,,,,foraminifer bearing,silty sand [MMK88],,foraminifer bearing  silty sand ,foraminifer bearing silty sand ,silty sand ,,20,,,,,100,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,132.5,132.7,39.115,39.117,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,sharp contact,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,132.7,137,39.117,39.16,,silty clay [MMK88],,silty clay ,,,,color banding,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,80,,,,,,,,,,foraminifer bearing,silty sand [MMK88],,foraminifer bearing  silty sand ,foraminifer bearing silty sand ,silty sand ,,20,,,,,100,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,137,141,39.16,39.2,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,141,150,39.2,39.29,,silty clay [MMK88],,silty clay ,,,,color banding,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,80,,,,,,,,,,foraminifer bearing,silty sand [MMK88],,foraminifer bearing  silty sand ,foraminifer bearing silty sand ,silty sand ,,20,,,,,100,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-7-A,0,92,39.29,40.21,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,7,A,
346-U1422D-5H-7-A,92,93,40.21,40.22,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,7,A,
346-U1422D-5H-7-A,93,102,40.22,40.31,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,7,A,
346-U1422D-5H-7-A,102,102.5,40.31,40.315,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,7,A,
346-U1422D-5H-7-A,102.5,103,40.315,40.32,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,7,A,
346-U1422D-5H-7-A,103,104,40.32,40.33,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,7,A,
346-U1422D-5H-7-A,104,128,40.33,40.57,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,7,A,
346-U1422D-5H-CC-A,0,12,40.57,40.69,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,CC,A,
346-U1422D-5H-CC-A,12,13,40.69,40.7,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,CC,A,
346-U1422D-5H-CC-A,13,18,40.7,40.75,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,CC,A,
346-U1422D-6H-1-A,0,11,40.6,40.71,,silty clay [MMK88],,silty clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,11,21,40.71,40.81,,silty clay [MMK88],,silty clay ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,21,63,40.81,41.23,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,48,55,41.08,41.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fault,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,63,68,41.23,41.28,,silty clay [MMK88],,silty clay ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,68,93,41.28,41.53,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,2.5Y 4/3 (olive brown),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,93,93.2,41.53,41.532,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,93.2,118,41.532,41.78,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,2.5Y 4/3 (olive brown),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,118,120.5,41.78,41.805,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-1-A,120.5,150,41.805,42.1,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,2.5Y 4/3 (olive brown),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,1,A,
346-U1422D-6H-2-A,0,1.5,42.1,42.115,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,2,A,
346-U1422D-6H-2-A,1.5,49.5,42.115,42.595,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,2,A,
346-U1422D-6H-2-A,49.5,61.5,42.595,42.715,,silty clay [MMK88],,silty clay ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,2,A,
346-U1422D-6H-2-A,61.5,91.5,42.715,43.015,,silty clay [MMK88],,silty clay ,,,,color banding,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,"color baning dark olive green, light greenish gray, brownish green

dark layers few mm to cm thisck",,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,2,A,
346-U1422D-6H-2-A,91.5,92,43.015,43.02,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,2,A,
346-U1422D-6H-2-A,92,110,43.02,43.2,,silty clay [MMK88],,silty clay ,,,,color banding,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,"color baning dark olive green, light greenish gray, brownish green

dark layers few mm to cm thisck",,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,2,A,
346-U1422D-6H-3-A,0,1,43.2,43.21,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,1,15,43.21,43.35,,silty clay [MMK88],,silty clay ,,,,color banding,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,15,17.5,43.35,43.375,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,17.5,31.5,43.375,43.515,,silty clay [MMK88],,silty clay ,,,,color banding,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,31.5,52.5,43.515,43.725,,silty clay [MMK88],,silty clay ,,,,color banding,7.5YR 4/3 (brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,52.5,67.5,43.725,43.875,,silty clay [MMK88],,silty clay ,,,,color banding,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,67.5,69.5,43.875,43.895,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,69.5,124.5,43.895,44.445,,silty clay [MMK88],,silty clay ,,,,color banding,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,124.5,131.5,44.445,44.515,,silty clay [MMK88],,silty clay ,,,,,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-3-A,131.5,150,44.515,44.7,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,3,A,
346-U1422D-6H-4-A,0,21.5,44.7,44.915,,silty clay [MMK88],,silty clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,4,A,
346-U1422D-6H-4-A,21.5,22,44.915,44.92,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,4,A,
346-U1422D-6H-4-A,22,54.5,44.92,45.245,,silty clay [MMK88],,silty clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,4,A,
346-U1422D-6H-4-A,54.5,55,45.245,45.25,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,4,A,
346-U1422D-6H-4-A,55,81,45.25,45.51,,silty clay [MMK88],,silty clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,4,A,
346-U1422D-6H-4-A,81,119.5,45.51,45.895,,silty clay [MMK88],,silty clay ,,,,color banding,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,4,A,
346-U1422D-6H-4-A,119.5,120,45.895,45.9,foraminifer rich,sandy silt [Leg339],,foraminifer rich sandy silt ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sandy silt ,sandy silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,4,A,
346-U1422D-6H-4-A,120,150,45.9,46.2,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,4,A,
346-U1422D-6H-5-A,0,54,46.2,46.74,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,54,62,46.74,46.82,,silty clay [MMK88],,silty clay ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,62,77,46.82,46.97,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,77,77.2,46.97,46.972,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,77.2,94,46.972,47.14,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,94,94.2,47.14,47.142,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,94.2,109,47.142,47.29,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,96,98,47.16,47.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,sulfide,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,109,115,47.29,47.35,,silty clay [MMK88],,silty clay,,,,,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,115,140,47.35,47.6,,silty clay [MMK88],,silty clay,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,133,139,47.53,47.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,140,147,47.6,47.67,,silty clay [MMK88],,silty clay,,,,,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-5-A,147,150,47.67,47.7,,silty clay [MMK88],,silty clay,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,5,A,
346-U1422D-6H-6-A,0,74,47.7,48.44,,silty clay [MMK88],,silty clay,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,6,A,
346-U1422D-6H-6-A,26,27,47.96,47.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cement,carbonate,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,6,A,
346-U1422D-6H-6-A,74,77,48.44,48.47,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,6,A,
346-U1422D-6H-6-A,77,140,48.47,49.1,,silty clay [MMK88],,silty clay,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,6,A,
346-U1422D-6H-6-A,140,150,49.1,49.2,,silty clay [MMK88],,silty clay,,,,,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,6,A,
346-U1422D-6H-7-A,0,27,49.2,49.47,,silty clay [MMK88],,silty clay,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,7,A,
346-U1422D-6H-7-A,27,83,49.47,50.03,,silty clay [MMK88],,silty clay,,,,,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,7,A,
346-U1422D-6H-7-A,83,85,50.03,50.05,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,7,A,
346-U1422D-6H-7-A,85,95,50.05,50.15,,silty clay [MMK88],,silty clay,,,,,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,7,A,
346-U1422D-6H-CC-A,0,14,50.15,50.29,,silty clay [MMK88],,silty clay,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,CC,A,
346-U1422D-6H-CC-A,14,15,50.29,50.3,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,CC,A,
346-U1422D-6H-CC-A,15,25,50.3,50.4,,silty clay [MMK88],,silty clay,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,6,H,CC,A,
346-U1422D-7H-1-A,0,10,50.1,50.2,,silty clay [MMK88],,silty clay,,,,structureless,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,1,A,
346-U1422D-7H-1-A,10,20,50.2,50.3,,silty clay [MMK88],,silty clay,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,1,A,
346-U1422D-7H-1-A,20,36.5,50.3,50.465,,silty clay [MMK88],,silty clay,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,1,A,
346-U1422D-7H-1-A,36.5,36.7,50.465,50.467,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,1,A,
346-U1422D-7H-1-A,36.7,105,50.467,51.15,,silty clay [MMK88],,silty clay,vitric,,,,10BG 8/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,1,A,
346-U1422D-7H-1-A,105,121,51.15,51.31,diatom bearing,silty clay [MMK88],,diatom bearing silty clay,,,,,10YR 5/2 (grayish brown),,,,,,,,,,,,,,,,,diatom bearing  silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,1,A,
346-U1422D-7H-2-A,0,18,51.31,51.49,diatom bearing,silty clay [MMK88],,diatom bearing silty clay,,,,,10YR 5/2 (grayish brown),,,,,,,,,,,,,,,,,diatom bearing  silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,2,A,
346-U1422D-7H-2-A,18,61,51.49,51.92,,silty clay [MMK88],,silty clay,,,,color banding,10BG 8/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,2,A,
346-U1422D-7H-3-A,0,3,51.92,51.95,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,sharp contact,erosive,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,3,11,51.95,52.03,,silty clay [MMK88],,silty clay,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,11,17,52.03,52.09,,silty clay [MMK88],,silty clay,,,,,10YR 4/3 (brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,17,35.5,52.09,52.275,,silty clay [MMK88],,silty clay,,,,color banding,10BG 8/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,35.5,36,52.275,52.28,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,36,40,52.28,52.32,,silty clay [MMK88],,silty clay,,,,color banding,10BG 8/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,40,41,52.32,52.33,,tephra [FS84],,tephra,,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,41,121,52.33,53.13,,silty clay [MMK88],,silty clay,,,,color banding,10BG 8/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,121,121.5,53.13,53.135,,tephra [FS84],,tephra,vitric,,,,,,,,,,,,,,,,,,,,,tephra,tephra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,121.5,134.5,53.135,53.265,,silty clay [MMK88],,silty clay,,,,color banding,10BG 8/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-3-A,134.5,150,53.265,53.42,,silty clay [MMK88],,silty clay,,,,color banding,10YR 4/3 (brown),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,3,A,
346-U1422D-7H-4-A,0,21.5,53.42,53.635,,silty clay [MMK88],,silty clay,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,7,H,4,A,
