Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
361,U1475,C,22,22-1,H,1,A,0,150,189.5,191,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-22H-1-A,,,,
361,U1475,C,22,22-2,H,2,A,0,150,191,192.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-22H-2-A,,,,
361,U1475,C,22,22-3,H,3,A,0,150,192.5,194,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-22H-3-A,,,,
361,U1475,C,22,22-4,H,4,A,0,150,194,195.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-22H-4-A,,,,
361,U1475,C,22,22-5,H,5,A,0,150,195.5,197,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-22H-5-A,,,,
361,U1475,C,22,22-6,H,6,A,0,150,197,198.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-22H-6-A,,,,
361,U1475,C,22,22-7,H,7,A,0,58,198.5,199.08,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-22H-7-A,,,,
361,U1475,C,22,22-CC,H,CC,A,0,23,199.08,199.31,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-22H-CC-A,,,,
361,U1475,C,23,23-1,H,1,A,0,150,199,200.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-23H-1-A,,,,
361,U1475,C,23,23-2,H,2,A,0,150,200.5,202,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-23H-2-A,,,,
361,U1475,C,23,23-3,H,3,A,0,150,202,203.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-23H-3-A,,,,
361,U1475,C,23,23-4,H,4,A,0,150,203.5,205,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-23H-4-A,,,,
361,U1475,C,23,23-5,H,5,A,0,150,205,206.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-23H-5-A,,,,
361,U1475,C,23,23-6,H,6,A,0,130,206.5,207.8,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-23H-6-A,,,,
361,U1475,C,23,23-7,H,7,A,0,60,207.8,208.4,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-23H-7-A,,,,
361,U1475,C,23,23-CC,H,CC,A,0,20,208.4,208.6,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-23H-CC-A,,,,
361,U1475,C,24,24-1,H,1,A,0,150,208.5,210,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-24H-1-A,,,,
361,U1475,C,24,24-2,H,2,A,0,150,210,211.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-24H-2-A,,,,
361,U1475,C,24,24-3,H,3,A,0,150,211.5,213,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-24H-3-A,,,,
361,U1475,C,24,24-4,H,4,A,0,150,213,214.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-24H-4-A,,,,
361,U1475,C,24,24-5,H,5,A,0,150,214.5,216,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-24H-5-A,,,,
361,U1475,C,24,24-6,H,6,A,0,150,216,217.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-24H-6-A,,,,
361,U1475,C,24,24-7,H,7,A,0,63,217.5,218.13,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-24H-7-A,,,,
361,U1475,C,24,24-CC,H,CC,A,0,29,218.13,218.42,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-24H-CC-A,,,,
361,U1475,C,25,25-1,H,1,A,0,150,218,219.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-25H-1-A,,,,
361,U1475,C,25,25-2,H,2,A,0,150,219.5,221,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-25H-2-A,,,,
361,U1475,C,25,25-3,H,3,A,0,150,221,222.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-25H-3-A,,,,
361,U1475,C,25,25-4,H,4,A,0,150,222.5,224,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-25H-4-A,,,,
361,U1475,C,25,25-5,H,5,A,0,150,224,225.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-25H-5-A,,,,
361,U1475,C,25,25-6,H,6,A,0,120,225.5,226.7,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-25H-6-A,,,,
361,U1475,C,25,25-7,H,7,A,0,63,226.7,227.33,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-25H-7-A,,,,
361,U1475,C,25,25-CC,H,CC,A,0,32,227.33,227.65,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-25H-CC-A,,,,
361,U1475,C,26,26-1,H,1,A,0,150,227.5,229,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-26H-1-A,,,,
361,U1475,C,26,26-2,H,2,A,0,150,229,230.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-26H-2-A,,,,
361,U1475,C,26,26-3,H,3,A,0,150,230.5,232,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-26H-3-A,,,,
361,U1475,C,26,26-4,H,4,A,0,150,232,233.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-26H-4-A,,,,
361,U1475,C,26,26-5,H,5,A,0,150,233.5,235,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-26H-5-A,,,,
361,U1475,C,26,26-6,H,6,A,0,140,235,236.4,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-26H-6-A,,,,
361,U1475,C,26,26-7,H,7,A,0,59,236.4,236.99,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-26H-7-A,,,,
361,U1475,C,26,26-CC,H,CC,A,0,21,236.99,237.2,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-26H-CC-A,,,,
361,U1475,C,27,27-1,H,1,A,0,150,237,238.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-27H-1-A,,,,
361,U1475,C,27,27-2,H,2,A,0,150,238.5,240,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-27H-2-A,,,,
361,U1475,C,27,27-3,H,3,A,0,150,240,241.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-27H-3-A,,,,
361,U1475,C,27,27-4,H,4,A,0,150,241.5,243,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-27H-4-A,,,,
361,U1475,C,27,27-5,H,5,A,0,150,243,244.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-27H-5-A,,,,
361,U1475,C,27,27-6,H,6,A,0,150,244.5,246,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-27H-6-A,,,,
361,U1475,C,27,27-7,H,7,A,0,69,246,246.69,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-27H-7-A,,,,
361,U1475,C,27,27-CC,H,CC,A,0,24,246.69,246.93,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-27H-CC-A,,,,
361,U1475,C,28,28-1,H,1,A,0,150,246.5,248,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-28H-1-A,,,,
361,U1475,C,28,28-2,H,2,A,0,150,248,249.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-28H-2-A,,,,
361,U1475,C,28,28-3,H,3,A,0,150,249.5,251,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-28H-3-A,,,,
361,U1475,C,28,28-4,H,4,A,0,150,251,252.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-28H-4-A,,,,
361,U1475,C,28,28-5,H,5,A,0,150,252.5,254,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-28H-5-A,,,,
361,U1475,C,28,28-6,H,6,A,0,121,254,255.21,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-28H-6-A,,,,
361,U1475,C,28,28-7,H,7,A,0,66,255.21,255.87,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-28H-7-A,,,,
361,U1475,C,28,28-CC,H,CC,A,0,25,255.87,256.12,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-28H-CC-A,,,,
361,U1475,C,29,29-1,H,1,A,0,150,256,257.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-29H-1-A,,,,
361,U1475,C,29,29-2,H,2,A,0,150,257.5,259,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-29H-2-A,,,,
361,U1475,C,29,29-3,H,3,A,0,150,259,260.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-29H-3-A,,,,
361,U1475,C,29,29-4,H,4,A,0,150,260.5,262,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-29H-4-A,,,,
361,U1475,C,29,29-5,H,5,A,0,150,262,263.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-29H-5-A,,,,
361,U1475,C,29,29-6,H,6,A,0,145,263.5,264.95,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-29H-6-A,,,,
361,U1475,C,29,29-7,H,7,A,0,62,265,265.62,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-29H-7-A,,,,
361,U1475,C,29,29-CC,H,CC,A,0,21,265.62,265.83,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-29H-CC-A,,,,
361,U1475,C,30,30-1,H,1,A,0,150,265.5,267,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-30H-1-A,,,,
361,U1475,C,30,30-2,H,2,A,0,150,267,268.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-30H-2-A,,,,
361,U1475,C,30,30-3,H,3,A,0,150,268.5,270,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-30H-3-A,,,,
361,U1475,C,30,30-4,H,4,A,0,150,270,271.5,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-30H-4-A,,,,
361,U1475,C,30,30-5,H,5,A,0,150,271.5,273,2,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-30H-5-A,,,,
