Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1471A-14H-6-A,70,91,126.8,127.01,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,14,H,6,A,
359-U1471A-14H-6-A,91,95,127.01,127.05,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Partly lithified planktic foraminifera-rich PACKSTONE . Medium-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Echinoderm spine.",,,,359,U1471,A,14,H,6,A,
359-U1471A-14H-6-A,95,122,127.05,127.32,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,14,H,6,A,
359-U1471A-14H-6-A,122,149,127.32,127.59,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Partly lithified planktic foraminifera-rich PACKSTONE . Medium-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Echinoderm spine.",,,,359,U1471,A,14,H,6,A,
359-U1471A-14H-7-A,0,26,127.59,127.85,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,14,H,7,A,
359-U1471A-14H-7-A,26,58,127.85,128.17,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,14,H,7,A,
359-U1471A-14H-CC-A,0,7,128.17,128.24,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,14,H,CC,A,
359-U1471A-15H-1-A,0,48,128.1,128.58,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5y 7/2 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),common,echinoderm,spines,intraclast,black grains,,,,,complete,6,,,,Unlithified planktic foraminifera-rich WACKESTONE.,,,,359,U1471,A,15,H,1,A,
359-U1471A-15H-1-A,48,150,128.58,129.6,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5y 7/2 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),common,echinoderm,spines,intraclast,black grains,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich WACKESTONE to PACKSTONE.,,,,359,U1471,A,15,H,1,A,
359-U1471A-15H-2-A,0,5,129.6,129.65,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,2,A,
359-U1471A-15H-2-A,5,10,129.65,129.7,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,2,A,
359-U1471A-15H-2-A,10,15,129.7,129.75,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,2,A,
359-U1471A-15H-2-A,15,24,129.75,129.84,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,2,A,
359-U1471A-15H-2-A,24,113,129.84,130.73,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,2,A,
359-U1471A-15H-2-A,113,118,130.73,130.78,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,2,A,
359-U1471A-15H-2-A,118,150,130.78,131.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,2,A,
359-U1471A-15H-3-A,0,9,131.1,131.19,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,3,A,
359-U1471A-15H-3-A,9,36,131.19,131.46,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE. Fine- to medium grained.,,,,359,U1471,A,15,H,3,A,
359-U1471A-15H-3-A,36,138,131.46,132.48,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,3,A,
359-U1471A-15H-3-A,138,150,132.48,132.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,3,A,
359-U1471A-15H-4-A,0,44,132.6,133.04,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-4-A,44,55,133.04,133.15,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-4-A,55,60,133.15,133.2,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-4-A,60,66,133.2,133.26,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-4-A,66,84,133.26,133.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-4-A,84,97,133.44,133.57,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-4-A,97,122,133.57,133.82,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-4-A,122,126,133.82,133.86,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-4-A,126,140,133.86,134,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,4,A,
359-U1471A-15H-5-A,0,78,134.1,134.88,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,5,A,
359-U1471A-15H-5-A,78,128,134.88,135.38,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),rare,,,aggregate,,mottling,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,5,A,
359-U1471A-15H-5-A,128,132,135.38,135.42,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,5,A,
359-U1471A-15H-5-A,132,140,135.42,135.5,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,5,A,
359-U1471A-15H-5-A,140,150,135.5,135.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,5,A,
359-U1471A-15H-6-A,0,87,135.6,136.47,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 7/1 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,6,A,
359-U1471A-15H-6-A,87,113,136.47,136.73,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5y 7/1 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,aggregate,,mottling,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,6,A,
359-U1471A-15H-6-A,113,150,136.73,137.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 7/1 (light gray),medium sand,5,foraminifera (planktic),abundant,foraminifera (benthic),few,,,,,,,,,complete,6,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,6,A,
359-U1471A-15H-7-A,0,15,137.1,137.25,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 7/1 (light gray),very fine sand,3,foraminifera (planktic),abundant,calcareous bioclast,,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,7,A,
359-U1471A-15H-7-A,15,19,137.25,137.29,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/1 (gray),very fine sand,3,foraminifera (planktic),abundant,calcareous bioclast,,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,7,A,
359-U1471A-15H-7-A,19,44,137.29,137.54,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),very fine sand,3,foraminifera (planktic),abundant,calcareous bioclast,,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,7,A,
359-U1471A-15H-7-A,44,53,137.54,137.63,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/1 (gray),very fine sand,3,foraminifera (planktic),abundant,calcareous bioclast,,,,,,,,,,complete,6,,,,Partially lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,7,A,
359-U1471A-15H-7-A,53,65,137.63,137.75,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),very fine sand,3,foraminifera (planktic),abundant,calcareous bioclast,,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,7,A,
359-U1471A-15H-CC-A,0,12,137.93,138.05,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),very fine sand,3,foraminifera (planktic),abundant,,,,,,,,,,,complete,6,,,,Unlithified planktic foraminifera-rich PACKSTONE.,,,,359,U1471,A,15,H,CC,A,
359-U1471A-16H-1-A,0,20,137.6,137.8,,wackestone,2,wackestone,,,,,,,,,,,,,,,,,,,,,,,Flow in,,,,359,U1471,A,16,H,1,A,
359-U1471A-16H-1-A,20,150,137.8,139.1,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,16,H,1,A,
359-U1471A-16H-2-A,0,37,139.1,139.47,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich WACKESTONE . Fine- to very fine-grained, Planktic foraminifera are abundant.",,,,359,U1471,A,16,H,2,A,
359-U1471A-16H-2-A,37,48,139.47,139.58,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Partly lithified planktic foraminifera-rich WACKESTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,16,H,2,A,
359-U1471A-16H-2-A,48,150,139.58,140.6,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich WACKESTONE . Fine- to very fine-grained, Planktic foraminifera are abundant.",,,,359,U1471,A,16,H,2,A,
359-U1471A-16H-3-A,0,11,140.6,140.71,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich WACKESTONE . Fine- to very fine-grained, Planktic foraminifera are abundant.",,,,359,U1471,A,16,H,3,A,
359-U1471A-16H-3-A,11,48,140.71,141.08,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Partly lithified planktic foraminifera-rich WACKESTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,16,H,3,A,
359-U1471A-16H-3-A,48,69,141.08,141.29,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich WACKESTONE . Fine- to very fine-grained, Planktic foraminifera are abundant.",,,,359,U1471,A,16,H,3,A,
359-U1471A-16H-3-A,69,72,141.29,141.32,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Partly lithified planktic foraminifera-rich WACKESTONE . Fine- to very fine-grained, Planktic foraminifera are abundant, Benthic Foraminifera. Very well-sorted",,,,359,U1471,A,16,H,3,A,
359-U1471A-16H-3-A,72,79,141.32,141.39,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,,Bioclasts,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich WACKESTONE . Fine- to very fine-grained, Planktic foraminifera are abundant.",,,,359,U1471,A,16,H,3,A,
