Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
359-U1472A-12H-5-A,0,150,106.2,107.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,12,H,5,A,,,,
359-U1472A-12H-6-A,0,101,107.7,108.71,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,12,H,6,A,,,,
359-U1472A-12H-7-A,0,104,108.71,109.75,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,12,H,7,A,,,,
359-U1472A-13H-1-A,0,43,109.7,110.13,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,13,H,1,A,,,,
359-U1472A-13H-1-A,43,150,110.13,111.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,1,A,,,,
359-U1472A-13H-2-A,0,150,111.2,112.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,2,A,,,,
359-U1472A-13H-3-A,0,29,112.7,112.99,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,3,A,,,,
359-U1472A-13H-3-A,29,81,112.99,113.51,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,13,H,3,A,,,,
359-U1472A-13H-3-A,81,150,113.51,114.2,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,3,A,,,,
359-U1472A-13H-4-A,0,140,114.2,115.6,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,4,A,,,,
359-U1472A-13H-5-A,0,150,115.7,117.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. poorly-sorted.,,,,359,U1472,A,13,H,5,A,,,,
359-U1472A-13H-6-A,0,27,117.2,117.47,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,13,H,6,A,,,,
359-U1472A-13H-6-A,27,32,117.47,117.52,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,6,A,,,,
359-U1472A-13H-6-A,32,36,117.52,117.56,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,13,H,6,A,,,,
359-U1472A-13H-6-A,36,90,117.56,118.1,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,6,A,,,,
359-U1472A-13H-7-A,0,27,118.1,118.37,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,7,A,,,,
359-U1472A-13H-7-A,27,42,118.37,118.52,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,13,H,7,A,,,,
359-U1472A-13H-7-A,42,90,118.52,119.0,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,7,A,,,,
359-U1472A-13H-CC-A,0,12,119.0,119.12,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,13,H,CC,A,,,,
359-U1472A-14H-1-A,0,50,119.2,119.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,shell fragment,,aggregate,,,,,,complete,6.0,,,,"Unlithified to indurated planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera, shell fragments and aggregates. Very well-sorted.",,,,359,U1472,A,14,H,1,A,,,,
359-U1472A-14H-1-A,50,136,119.7,120.56,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 7/2 (light gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,echinoderm,spines,aggregate,,,,,,complete,6.0,,,,"Unlithified to indurated planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera, shell fragments, echinoid spines and aggragets.",,,,359,U1472,A,14,H,1,A,,,,
359-U1472A-14H-2-A,0,67,120.7,121.37,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera,,,,359,U1472,A,14,H,2,A,,,,
359-U1472A-14H-2-A,67,150,121.37,122.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates.,,,,359,U1472,A,14,H,2,A,,,,
359-U1472A-14H-3-A,0,62,122.2,122.82,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera,,,,359,U1472,A,14,H,3,A,,,,
359-U1472A-14H-3-A,62,150,122.82,123.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates.,,,,359,U1472,A,14,H,3,A,,,,
359-U1472A-14H-4-A,0,51,123.7,124.21,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 9/1 (white),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,reverse grading,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates.,,,,359,U1472,A,14,H,4,A,,,,
359-U1472A-14H-4-A,51,140,124.21,125.1,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,reverse grading,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates.,,,,359,U1472,A,14,H,4,A,,,,
359-U1472A-14H-5-A,0,150,125.2,126.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates.,,,,359,U1472,A,14,H,5,A,,,,
359-U1472A-14H-6-A,0,111,126.7,127.81,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,reverse grading,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates.,,,,359,U1472,A,14,H,6,A,,,,
359-U1472A-14H-7-A,0,91,127.81,128.72,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates. Moderately-sorted.,,,,359,U1472,A,14,H,7,A,,,,
359-U1472A-14H-CC-A,0,10,128.72,128.82,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates. Moderately-sorted.,,,,359,U1472,A,14,H,CC,A,,,,
359-U1472A-15H-1-A,0,34,128.7,129.04,,packstone,3,packstone,unlithified,1,2.5y 6/2 (light brownish gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,CAVE IN,,,,359,U1472,A,15,H,1,A,,,,
359-U1472A-15H-1-A,34,106,129.04,129.76,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5y 7/1 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera,,,,359,U1472,A,15,H,1,A,,,,
359-U1472A-15H-1-A,106,150,129.76,130.2,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5y 7/1 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera and aggregates.,,,,359,U1472,A,15,H,1,A,,,,
359-U1472A-15H-2-A,0,150,130.2,131.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,15,H,2,A,,,,
359-U1472A-15H-3-A,0,87,131.7,132.57,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 7/2 (light gray),Fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,15,H,3,A,,,,
359-U1472A-15H-3-A,87,96,132.57,132.66,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,3,A,,,,
359-U1472A-15H-3-A,96,100,132.66,132.7,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 7/2 (light gray),Fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,15,H,3,A,,,,
359-U1472A-15H-3-A,100,104,132.7,132.74,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,3,A,,,,
359-U1472A-15H-3-A,104,150,132.74,133.2,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 7/2 (light gray),Fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,15,H,3,A,,,,
359-U1472A-15H-4-A,0,140,133.2,134.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,black grains,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,15,H,4,A,,,,
359-U1472A-15H-5-A,0,12,134.7,134.82,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,12,15,134.82,134.85,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,15,27,134.85,134.97,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,27,47,134.97,135.17,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,47,53,135.17,135.23,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,53,57,135.23,135.27,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,57,80,135.27,135.5,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,80,84,135.5,135.54,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,84,89,135.54,135.59,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,89,117,135.59,135.87,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-5-A,117,150,135.87,136.2,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,5,A,,,,
359-U1472A-15H-6-A,0,63,136.2,136.83,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,black grains,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly-sorted.,,,,359,U1472,A,15,H,6,A,,,,
359-U1472A-15H-6-A,63,67,136.83,136.87,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,black grains,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly-sorted.,,,,359,U1472,A,15,H,6,A,,,,
359-U1472A-15H-6-A,67,101,136.87,137.21,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,black grains,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly-sorted.,,,,359,U1472,A,15,H,6,A,,,,
359-U1472A-15H-7-A,0,93,137.21,138.14,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,7,A,,,,
359-U1472A-15H-CC-A,0,17,138.14,138.31,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,15,H,CC,A,,,,
359-U1472A-16H-1-A,0,109,138.2,139.29,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,1,A,,,,
359-U1472A-16H-1-A,109,116,139.29,139.36,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,16,H,1,A,,,,
359-U1472A-16H-1-A,116,120,139.36,139.4,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,1,A,,,,
359-U1472A-16H-1-A,120,125,139.4,139.45,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,16,H,1,A,,,,
