Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1505D-11H-4-A,0,6,94.02,94.08,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,4,A
368-U1505D-11H-4-A,6,42,94.08,94.44,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,4,A
368-U1505D-11H-4-A,42,65,94.44,94.67,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,4,A
368-U1505D-11H-4-A,65,72,94.67,94.74,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,4,A
368-U1505D-11H-4-A,72,150,94.74,95.52,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,4,A
368-U1505D-11H-5-A,0,151,95.52,97.03,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,5,A
368-U1505D-11H-6-A,0,59,97.03,97.62,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,6,A
368-U1505D-11H-6-A,59,62,97.62,97.65,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,6,A
368-U1505D-11H-6-A,62,102,97.65,98.05,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,6,A
368-U1505D-11H-6-A,102,109,98.05,98.12,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,6,A
368-U1505D-11H-6-A,109,150,98.12,98.53,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,6,A
368-U1505D-11H-7-A,0,8,98.53,98.61,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,7,A
368-U1505D-11H-7-A,8,65,98.61,99.18,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,7,A
368-U1505D-11H-7-A,65,71,99.18,99.24,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,7,A
368-U1505D-11H-CC-A,0,17,99.24,99.41,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,With pyrite,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,CC,A
368-U1505D-11H-CC-A,17,36,99.41,99.6,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,CC,A
368-U1505D-12H-1-A,0,151,99.0,100.51,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,With silt patches at 40-42 cm and pyrite patches,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,1,A
368-U1505D-12H-2-A,0,15,100.51,100.66,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,2,A
368-U1505D-12H-2-A,15,46,100.66,100.97,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,2,A
368-U1505D-12H-2-A,46,92,100.97,101.43,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,2,A
368-U1505D-12H-2-A,92,111,101.43,101.62,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,With pyrite patches,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,2,A
368-U1505D-12H-2-A,111,151,101.62,102.02,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,With pyrite patches,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,2,A
368-U1505D-12H-3-A,0,150,102.02,103.52,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,Pyrite strip at 27 cm,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,3,A
368-U1505D-12H-4-A,0,36,103.52,103.88,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,4,A
368-U1505D-12H-4-A,36,42,103.88,103.94,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,4,A
368-U1505D-12H-4-A,42,86,103.94,104.38,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,planar,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,4,A
368-U1505D-12H-4-A,86,112,104.38,104.64,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,4,A
368-U1505D-12H-4-A,112,151,104.64,105.03,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,4,A
368-U1505D-12H-5-A,0,44,105.03,105.47,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,5,A
368-U1505D-12H-5-A,44,83,105.47,105.86,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,5,A
368-U1505D-12H-5-A,83,126,105.86,106.29,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,With pyrite patches,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,5,A
368-U1505D-12H-5-A,126,150,106.29,106.53,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,With dot-like pyrite,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,5,A
368-U1505D-12H-6-A,0,16,106.53,106.69,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,6,A
368-U1505D-12H-6-A,16,45,106.69,106.98,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,6,A
368-U1505D-12H-6-A,45,72,106.98,107.25,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,6,A
368-U1505D-12H-6-A,72,92,107.25,107.45,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,6,A
368-U1505D-12H-6-A,92,121,107.45,107.74,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,6,A
368-U1505D-12H-6-A,121,130,107.74,107.83,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,planar,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,6,A
368-U1505D-12H-6-A,130,151,107.83,108.04,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,6,A
368-U1505D-12H-7-A,0,28,108.04,108.32,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,Pyrite strip at 18-19cm,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,7,A
368-U1505D-12H-7-A,28,62,108.32,108.66,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,7,A
368-U1505D-12H-CC-A,0,28,108.66,108.94,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,12,H,CC,A
368-U1505D-13H-1-A,0,67,108.5,109.17,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,1,A
368-U1505D-13H-1-A,67,110,109.17,109.6,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,With pyrite patches,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,1,A
368-U1505D-13H-1-A,110,124,109.6,109.74,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,1,A
368-U1505D-13H-1-A,124,128,109.74,109.78,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,Pyrite rich,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,1,A
368-U1505D-13H-1-A,128,145,109.78,109.95,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,1,A
368-U1505D-13H-1-A,145,150,109.95,110.0,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,1,A
368-U1505D-13H-2-A,0,47,110.0,110.47,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,silt and pyrite silt patches,gradational,sub-horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,2,A
368-U1505D-13H-2-A,47,109,110.47,111.09,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,silt and pyrite silt patches,gradational,sub-horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,2,A
368-U1505D-13H-2-A,109,148,111.09,111.48,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,silt and pyrite silt patches,gradational,sub-horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,2,A
368-U1505D-13H-2-A,148,149,111.48,111.49,,silt [Leg339],,silt,silt,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,silt and pyrite silt patches,erosive,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,2,A
368-U1505D-13H-2-A,149,151,111.49,111.51,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,silt and pyrite silt patches,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,2,A
368-U1505D-13H-3-A,0,46,111.51,111.97,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 5/1 (gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,silt and pyrite silt patches,gradational,sub-horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,3,A
368-U1505D-13H-3-A,46,73,111.97,112.24,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,silt and pyrite silt patches,gradational,sub-horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,13,H,3,A
