Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1404B-25H-2-A,342,U1404,B,25,25-2,H,2,A,0,150,210.2,211.7,,clay [Leg339],,clay ,2.5Y 7/1 (light gray),,mineral,dolomite,moderate_339 [DB91],4,,2.5Y 7/1 (light gray) at the top of the core grading down to 2.5Y 6/2 (light brownish gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-25H-3-A,342,U1404,B,25,25-3,H,3,A,0,150,211.7,213.2,,clay [Leg339],,clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,2.5Y 7/1 (light gray) surrounding small concretion at 20cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-25H-4-A,342,U1404,B,25,25-4,H,4,A,0,102,213.2,214.22,,clay [Leg339],,clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-25H-5-A,342,U1404,B,25,25-5,H,5,A,0,65,214.22,214.87,,clay [Leg339],,clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-25H-CC-A,342,U1404,B,25,25-CC,H,CC,A,0,31,214.87,215.23,,clay [Leg339],,clay ,2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-26H-1-A,342,U1404,B,26,26-1,H,1,A,0,150,215.2,216.7,,clay [Leg339],,clay ,2.5Y 5/2 (grayish brown),,,,moderate_339 [DB91],4,,"2.5Y 7/1 (light gray) surrounding scattered reduced zones.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-26H-2-A,342,U1404,B,26,26-2,H,2,A,0,150,216.7,218.2,,clay [Leg339],,clay ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,Grades to 10Y 6/1 (greenish gray) at 47cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-26H-3-A,342,U1404,B,26,26-3,H,3,A,0,150,218.2,219.7,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,, 10Y 5/1 (greenish gray) mottles common below 89cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1404B-26H-4-A,342,U1404,B,26,26-4,H,4,A,0,150,219.7,221.2,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,," 10Y 5/1 (greenish gray) mottles scattered throughout.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1404B-26H-5-A,342,U1404,B,26,26-5,H,5,A,0,101,221.2,222.21,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 6/1 (gray),,,,,,,Flow In,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1404B-26H-6-A,342,U1404,B,26,26-6,H,6,A,0,76,222.21,222.97,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 6/1 (gray),,,,,,,Flow In,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1404B-26H-CC-A,342,U1404,B,26,26-CC,H,CC,A,0,31,222.97,223.33,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 6/1 (gray),,,,,,,Flow In,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1404B-27H-1-A,342,U1404,B,27,27-1,H,1,A,0,81,223.3,224.11,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,2.5Y 6/2 (light brownish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1404B-27H-2-A,342,U1404,B,27,27-2,H,2,A,0,100,224.11,225.11,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,2.5Y 6/2 (light brownish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1404B-27H-3-A,342,U1404,B,27,27-3,H,3,A,0,87,225.11,225.98,,clay [Leg339],,clay ,5GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-27H-4-A,342,U1404,B,27,27-4,H,4,A,0,103,225.98,227.01,,clay [Leg339],,clay ,5GY 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-27H-5-A,342,U1404,B,27,27-5,H,5,A,0,112,227.01,228.13,,clay [Leg339],,clay ,5GY 6/1 (greenish gray),,,,,,,Utterly disturbed by flow-in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-27H-CC-A,342,U1404,B,27,27-CC,H,CC,A,0,56,228.13,228.75,,clay [Leg339],,clay ,5GY 6/1 (greenish gray),,,,,,,Utterly disturbed by flow-in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
