Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Extra Sample ID Data
361,U1478,C,13,13-7,H,7,A,0,10,106.5,106.6,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-13H-7-A,
361,U1478,C,13,13-7,H,7,A,10,97,106.6,107.47,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-13H-7-A,
361,U1478,C,13,13-CC,H,CC,A,0,23,107.47,107.7,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-13H-CC-A,
361,U1478,C,14,14-1,H,1,A,0,64,107.5,108.14,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-1-A,
361,U1478,C,14,14-1,H,1,A,64,142,108.14,108.92,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-1-A,
361,U1478,C,14,14-1,H,1,A,142,150,108.92,109,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-1-A,
361,U1478,C,14,14-2,H,2,A,0,21,109,109.21,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-2-A,
361,U1478,C,14,14-2,H,2,A,21,131,109.21,110.31,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-2-A,
361,U1478,C,14,14-2,H,2,A,131,150,110.31,110.5,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-2-A,
361,U1478,C,14,14-3,H,3,A,0,10,110.5,110.6,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-3-A,
361,U1478,C,14,14-3,H,3,A,10,80,110.6,111.3,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-3-A,
361,U1478,C,14,14-3,H,3,A,80,89,111.3,111.39,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-3-A,
361,U1478,C,14,14-3,H,3,A,89,150,111.39,112,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-3-A,
361,U1478,C,14,14-4,H,4,A,0,100,112,113,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-4-A,
361,U1478,C,14,14-4,H,4,A,100,132,113,113.32,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-4-A,
361,U1478,C,14,14-4,H,4,A,132,150,113.32,113.5,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-4-A,
361,U1478,C,14,14-5,H,5,A,0,128,113.5,114.78,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-5-A,
361,U1478,C,14,14-5,H,5,A,128,147,114.78,114.97,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-5-A,
361,U1478,C,14,14-5,H,5,A,147,150,114.97,115,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-5-A,
361,U1478,C,14,14-6,H,6,A,0,2,115,115.02,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-6-A,
361,U1478,C,14,14-6,H,6,A,2,55,115.02,115.55,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-6-A,
361,U1478,C,14,14-6,H,6,A,55,87,115.55,115.87,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-6-A,
361,U1478,C,14,14-6,H,6,A,87,150,115.87,116.5,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-6-A,
361,U1478,C,14,14-7,H,7,A,0,81,116.5,117.31,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-7-A,
361,U1478,C,14,14-CC,H,CC,A,0,16,117.31,117.47,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-14H-CC-A,
361,U1478,C,15,15-1,H,1,A,0,8,117,117.08,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-1-A,
361,U1478,C,15,15-1,H,1,A,8,147,117.08,118.47,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-1-A,
361,U1478,C,15,15-1,H,1,A,147,150,118.47,118.5,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-1-A,
361,U1478,C,15,15-2,H,2,A,0,33,118.5,118.83,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-2-A,
361,U1478,C,15,15-2,H,2,A,33,54,118.83,119.04,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-2-A,
361,U1478,C,15,15-2,H,2,A,54,70,119.04,119.2,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-2-A,
361,U1478,C,15,15-2,H,2,A,70,150,119.2,120,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-2-A,
361,U1478,C,15,15-3,H,3,A,0,2,120,120.02,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-3-A,
361,U1478,C,15,15-3,H,3,A,2,17,120.02,120.17,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-3-A,
361,U1478,C,15,15-3,H,3,A,17,64,120.17,120.64,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-3-A,
361,U1478,C,15,15-3,H,3,A,64,132,120.64,121.32,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-3-A,
361,U1478,C,15,15-3,H,3,A,132,150,121.32,121.5,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-3-A,
361,U1478,C,15,15-4,H,4,A,0,42,121.5,121.92,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-4-A,
361,U1478,C,15,15-4,H,4,A,42,150,121.92,123,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-4-A,
361,U1478,C,15,15-5,H,5,A,0,150,123,124.5,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-5-A,
361,U1478,C,15,15-6,H,6,A,0,150,124.5,126,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-6-A,
361,U1478,C,15,15-7,H,7,A,0,25,126,126.25,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-7-A,
361,U1478,C,15,15-7,H,7,A,25,70,126.25,126.7,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-7-A,
361,U1478,C,15,15-CC,H,CC,A,0,4,126.7,126.74,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-CC-A,
361,U1478,C,15,15-CC,H,CC,A,4,10,126.74,126.8,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-15H-CC-A,
361,U1478,C,15,15-CC,H,CC,A,10,16,126.8,126.86,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-15H-CC-A,
361,U1478,C,16,16-1,H,1,A,0,150,126.5,128,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-16H-1-A,
361,U1478,C,16,16-2,H,2,A,0,112,128,129.12,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-16H-2-A,
361,U1478,C,16,16-2,H,2,A,112,135,129.12,129.35,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-2-A,
361,U1478,C,16,16-2,H,2,A,135,150,129.35,129.5,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-16H-2-A,
361,U1478,C,16,16-3,H,3,A,0,114,129.5,130.64,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-3-A,
361,U1478,C,16,16-3,H,3,A,114,150,130.64,131,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-3-A,
361,U1478,C,16,16-4,H,4,A,0,58,131,131.58,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-4-A,
361,U1478,C,16,16-4,H,4,A,58,110,131.58,132.1,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-16H-4-A,
361,U1478,C,16,16-4,H,4,A,110,125,132.1,132.25,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-4-A,
361,U1478,C,16,16-4,H,4,A,125,150,132.25,132.5,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-16H-4-A,
361,U1478,C,16,16-5,H,5,A,0,67,132.5,133.17,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-5-A,
361,U1478,C,16,16-5,H,5,A,67,127,133.17,133.77,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-5-A,
361,U1478,C,16,16-5,H,5,A,127,150,133.77,134,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,present [A79],,,,,361-U1478C-16H-5-A,
361,U1478,C,16,16-6,H,6,A,0,150,134,135.5,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-6-A,
361,U1478,C,16,16-7,H,7,A,0,55,135.5,136.05,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-7-A,
361,U1478,C,16,16-CC,H,CC,A,0,8,136.05,136.13,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-16H-CC-A,
361,U1478,C,17,17-1,H,1,A,0,24,136,136.24,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-1-A,
361,U1478,C,17,17-1,H,1,A,24,97,136.24,136.97,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-1-A,
361,U1478,C,17,17-1,H,1,A,97,119,136.97,137.19,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-1-A,
361,U1478,C,17,17-1,H,1,A,119,150,137.19,137.5,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-1-A,
361,U1478,C,17,17-2,H,2,A,0,89,137.5,138.39,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-2-A,
361,U1478,C,17,17-2,H,2,A,89,136,138.39,138.86,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-2-A,
361,U1478,C,17,17-2,H,2,A,136,146,138.86,138.96,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-2-A,
361,U1478,C,17,17-2,H,2,A,146,150,138.96,139,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-2-A,
361,U1478,C,17,17-3,H,3,A,0,23,139,139.23,1,clayey,silt [2014],with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-3-A,
361,U1478,C,17,17-3,H,3,A,23,38,139.23,139.38,1,,sand [2014],with foraminifers,sand,sand with foraminifers,sand with foraminifers,dark greenish gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,mineral,pyrite,shell fragment,abundant [A79],,,,,361-U1478C-17H-3-A,
