Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links
361,U1476,A,14,14-5,H,5,A,0,150,125.7,127.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,
361,U1476,A,14,14-6,H,6,A,0,145,127.2,128.65,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,14,14-7,H,7,A,0,64,128.7,129.34,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,14,14-CC,H,CC,A,0,33,129.34,129.67,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,15,15-1,H,1,A,0,150,129.2,130.7,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,15,15-2,H,2,A,0,150,130.7,132.2,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,Chondrites,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,15,15-3,H,3,A,0,150,132.2,133.7,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,15,15-4,H,4,A,0,150,133.7,135.2,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,15,15-5,H,5,A,0,150,135.2,136.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,15,15-6,H,6,A,0,144,136.7,138.14,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,15,15-7,H,7,A,0,58,138.2,138.78,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,15,15-CC,H,CC,A,0,6,138.78,138.84,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,16,16-1,H,1,A,0,150,138.7,140.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,16,16-2,H,2,A,0,150,140.2,141.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,16,16-3,H,3,A,0,150,141.7,143.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,16,16-4,H,4,A,0,150,143.2,144.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,16,16-5,H,5,A,0,150,144.7,146.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,16,16-6,H,6,A,0,145,146.2,147.65,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,16,16-7,H,7,A,0,68,147.7,148.38,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,16,16-CC,H,CC,A,0,6,148.38,148.44,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,17,17-1,H,1,A,0,150,148.2,149.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,17,17-2,H,2,A,0,150,149.7,151.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,17,17-3,H,3,A,0,150,151.2,152.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,17,17-4,H,4,A,0,150,152.7,154.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,17,17-5,H,5,A,0,150,154.2,155.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,17,17-6,H,6,A,0,145,155.7,157.15,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,17,17-7,H,7,A,0,69,157.2,157.89,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,18,18-1,H,1,A,0,150,157.7,159.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,18,18-2,H,2,A,0,150,159.2,160.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,18,18-3,H,3,A,0,150,160.7,162.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,18,18-4,H,4,A,0,150,162.2,163.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,18,18-5,H,5,A,0,150,163.7,165.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,18,18-6,H,6,A,0,145,165.2,166.65,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,18,18-7,H,7,A,0,66,166.7,167.36,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,18,18-CC,H,CC,A,0,29,167.36,167.65,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,19,19-1,H,1,A,0,150,167.2,168.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,19,19-2,H,2,A,0,150,168.7,170.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,19,19-3,H,3,A,0,150,170.2,171.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,19,19-4,H,4,A,0,150,171.7,173.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,19,19-5,H,5,A,0,150,173.2,174.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,19,19-6,H,6,A,0,145,174.7,176.15,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,19,19-7,H,7,A,0,50,176.2,176.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,19,19-CC,H,CC,A,0,22,176.7,176.92,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,20,20-1,H,1,A,0,150,176.7,178.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,20,20-2,H,2,A,0,150,178.2,179.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,20,20-3,H,3,A,0,150,179.7,181.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,20,20-4,H,4,A,0,150,181.2,182.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,20,20-5,H,5,A,0,150,182.7,184.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,20,20-6,H,6,A,0,145,184.2,185.65,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,20,20-7,H,7,A,0,68,185.7,186.38,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,20,20-CC,H,CC,A,0,16,186.38,186.54,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,21,21-1,H,1,A,0,150,186.2,187.7,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,21,21-2,H,2,A,0,150,187.7,189.2,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,21,21-3,H,3,A,0,150,189.2,190.7,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,21,21-4,H,4,A,0,150,190.7,192.2,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,21,21-5,H,5,A,0,150,192.2,193.7,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,21,21-6,H,6,A,0,145,193.7,195.15,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,21,21-7,H,7,A,0,57,195.2,195.77,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,21,21-CC,H,CC,A,0,23,195.77,196,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,22,22-1,H,1,A,0,150,195.7,197.2,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,22,22-2,H,2,A,0,150,197.2,198.7,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,22,22-3,H,3,A,0,150,198.7,200.2,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,22,22-4,H,4,A,0,150,200.2,201.7,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,22,22-5,H,5,A,0,150,201.7,203.2,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,22,22-6,H,6,A,0,145,203.2,204.65,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,22,22-7,H,7,A,0,71,204.7,205.41,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,22,22-CC,H,CC,A,0,21,205.41,205.62,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,23,23-1,H,1,A,0,150,205.2,206.7,2,,nannofossil ooze [2014],with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,23,23-2,H,2,A,0,150,206.7,208.2,2,,nannofossil ooze [2014],with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,23,23-3,H,3,A,0,150,208.2,209.7,2,,nannofossil ooze [2014],with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,23,23-4,H,4,A,0,150,209.7,211.2,2,,nannofossil ooze [2014],with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
