Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix,Extra Sample ID Data
340-U1397B-7H-CC-A,340,U1395,B,7,7-CC,H,CC,A,0.0,15.0,61.23,61.38,minimal [drilling disturbance],1,calcareous sand [Leg210],60,medium sand [T07],6,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,mixed bio/volcaniclastic turbidite,5,100,,0,,0,,0,,0,,0,,0,,100,,rounded,0,0,20,0,20,0,0,20.0,40.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,0.0,18.0,61.3,61.48,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,peblle-clast concentrated part of the mixed turbidite of bioclastic and volcaniclastic materials,80,0,,0,,50,pebble [W22_2],45,pebble [W22_2],0,,0,,5,pebble [W22_2],100,mostly volcanic rock fragments with small amount of biogenic clast,angular,0,0,10,0,40,0,0,20.0,30.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,18.0,54.0,61.48,61.84,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,mixed turbidite of bioclastic and volcaniclastic materials,,,,,,,,,,,,,,,,,,,0,0,10,0,40,0,0,20.0,30.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,54.0,74.0,61.84,62.04,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,peblle-clast concentrated part of the mixed turbidite of bioclastic and volcaniclastic materials,70,0,,0,,50,pebble [W22_2],45,pebble [W22_2],0,,0,,5,pebble [W22_2],100,mostly volcanic rock fragments with small amount of biogenic clast,angular,0,0,10,0,40,0,0,20.0,30.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,74.0,88.0,62.04,62.18,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,mixed turbidite of bioclastic and volcaniclastic materials,,,,,,,,,,,,,,,,,,,0,0,10,0,40,0,0,20.0,30.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,88.0,90.0,62.18,62.2,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,peblle-clast concentrated part of the mixed turbidite of bioclastic and volcaniclastic materials,50,0,,0,,50,pebble [W22_2],45,pebble [W22_2],0,,0,,5,pebble [W22_2],100,mostly volcanic rock fragments with small amount of biogenic clast,angular,0,0,10,0,40,0,0,20.0,30.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-1-A,340,U1395,B,8,8-1,H,1,A,90.0,150.0,62.2,62.8,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,calcareous sand [Leg210],50,coarse sand [T07],7,100,mixed turbidite of bioclastic and volcaniclastic materials,,,,,,,,,,,,,,,,,,,0,0,10,0,40,0,0,20.0,30.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-2-A,340,U1395,B,8,8-2,H,2,A,0.0,33.0,62.8,63.13,minimal [drilling disturbance],1,calcareous sand [Leg210],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,100,,50,0,,0,,100,granule [T07],0,,0,,0,,0,,100,,rounded,0,0,10,0,40,0,0,20.0,30.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-2-A,340,U1395,B,8,8-2,H,2,A,33.0,123.0,63.13,64.03,minimal [drilling disturbance],1,calcareous sand [Leg210],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,40,0,0,20.0,30.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-2-A,340,U1395,B,8,8-2,H,2,A,123.0,150.0,64.03,64.3,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0.0,0.0,85,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-3-A,340,U1395,B,8,8-3,H,3,A,0.0,27.0,64.3,64.57,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-3-A,340,U1395,B,8,8-3,H,3,A,27.0,49.0,64.57,64.79,moderate [drilling disturbance],4,calcareous sand [Leg210],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,100,mixed bio/volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,40,0,0,10.0,40.0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-3-A,340,U1395,B,8,8-3,H,3,A,49.0,87.0,64.79,65.17,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-3-A,340,U1395,B,8,8-3,H,3,A,87.0,112.0,65.17,65.42,slight [drilling disturbance],2,calcareous sand [Leg210],50,fine medium sand [T07],5,volcaniclastic-sand [BGS-S81],50,fine medium sand [T07],5,100,mixed bio/volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,0,30,0,0,10.0,40.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-4-A,340,U1395,B,8,8-4,H,4,A,0.0,99.0,65.42,66.41,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,calcareous sand [Leg210],50,medium sand [T07],6,100,mixted turbidite of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,40,0,0,20.0,30.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-5-A,340,U1395,B,8,8-5,H,5,A,0.0,130.0,66.41,67.71,minimal [drilling disturbance],1,calcareous sand [Leg210],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,20,0,20,0,0,25.0,25.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-6-A,340,U1395,B,8,8-6,H,6,A,0.0,100.0,67.71,68.71,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,calcareous sand [Leg210],40,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,40,0,20,0,0,20.0,20.0,0,110,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-7-A,340,U1395,B,8,8-7,H,7,A,0.0,69.0,68.71,69.4,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,calcareous sand [Leg210],40,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,40,0,20,0,0,20.0,20.0,0,110,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-CC-A,340,U1395,B,8,8-CC,H,CC,A,0.0,21.0,69.4,69.61,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,calcareous sand [Leg210],40,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,40,0,20,0,0,20.0,20.0,0,110,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-8H-CC-A,340,U1395,B,8,8-CC,H,CC,A,21.0,27.0,69.61,69.67,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1397B-9H-1-A,340,U1395,B,9,9-1,H,1,A,0.0,18.0,69.6,69.78,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,25.0,0.0,75,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-1-A,340,U1395,B,9,9-1,H,1,A,18.0,43.0,69.78,70.03,,,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,pumiceous volcaniclastic turbidite,2,100,granule [T07],0,,0,,0,,0,,0,,0,,100,pumice granule,rounded,50,0,0,0,50,0,0,0.0,0.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-1-A,340,U1395,B,9,9-1,H,1,A,43.0,54.0,70.03,70.14,,,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,pumiceous volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,0,0,50,0,0,0.0,0.0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-1-A,340,U1395,B,9,9-1,H,1,A,54.0,93.0,70.14,70.53,,,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,40,0,0,0,60,0,0,0.0,0.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-1-A,340,U1395,B,9,9-1,H,1,A,93.0,110.0,70.53,70.7,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,25.0,0.0,75,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-1-A,340,U1395,B,9,9-1,H,1,A,110.0,118.0,70.7,70.78,,,,,,,,,,,,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1397B-9H-1-A,340,U1395,B,9,9-1,H,1,A,118.0,150.0,70.78,71.1,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,25.0,0.0,75,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-2-A,340,U1395,B,9,9-2,H,2,A,0.0,17.0,71.1,71.27,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10.0,5.0,83,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-2-A,340,U1395,B,9,9-2,H,2,A,17.0,35.0,71.27,71.45,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,25,0,70,0,0,0.0,5.0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-2-A,340,U1395,B,9,9-2,H,2,A,35.0,67.0,71.45,71.77,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine sand [T07],4,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10.0,5.0,83,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-2-A,340,U1395,B,9,9-2,H,2,A,67.0,118.0,71.77,72.28,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,massive volcaniclasic turbidite with pumice clasts (1-2 cm in diametre) and shell fragments,5,100,,0,,0,,0,,0,,0,,0,,100,,rounded,10,0,20,0,70,0,0,0.0,0.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-2-A,340,U1395,B,9,9-2,H,2,A,118.0,128.0,72.28,72.38,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,very fine mud [T07],1,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10.0,5.0,83,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-2-A,340,U1395,B,9,9-2,H,2,A,128.0,150.0,72.38,72.6,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10.0,5.0,83,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-3-A,340,U1395,B,9,9-3,H,3,A,0.0,18.0,72.6,72.78,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,5,0,0,20.0,0.0,75,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-3-A,340,U1395,B,9,9-3,H,3,A,18.0,154.0,72.78,74.14,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,deformed silty hemipelagic sediment with volcanic clasts,1,50,,0,,50,,0,,0,,0,,0,,100,pumice and dense lava clasts,angular,0,0,0,0,5,0,0,20.0,0.0,75,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-4-A,340,U1395,B,9,9-4,H,4,A,0.0,122.0,74.14,75.36,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"heavily deformed hemipelagic mud strata, containing massive lava clasts (pebble-cobble sized).",10,0,,0,,100,,0,,0,,0,,0,,100,,rounded,0,0,0,0,2,0,0,5.0,5.0,88,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-4-A,340,U1395,B,9,9-4,H,4,A,122.0,130.0,75.36,75.44,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,"heavily deformed hemipelagic mud strata, containing massive lava clasts (pebble-cobble sized).",50,0,,0,,0,,0,,0,,0,,100,,100,,rounded,0,0,20,0,70,0,0,0.0,10.0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-4-A,340,U1395,B,9,9-4,H,4,A,130.0,140.0,75.44,75.54,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"heavily deformed hemipelagic mud strata, containing massive lava clasts (pebble-cobble sized).",0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-4-A,340,U1395,B,9,9-4,H,4,A,140.0,151.0,75.54,75.65,,,,,,,,,,,,IW sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1397B-9H-5-A,340,U1395,B,9,9-5,H,5,A,0.0,32.0,75.65,75.97,minimal [drilling disturbance],1,carbonate ooze [Leg178],65,silt-fine mud [T07],2,carbonate ooze [Leg178],35,fine mud [T07],3,100,Mixture of mud clasts and silty matrix consisting of debris flows,45,15,,0,,0,,0,,0,,85,,0,,100,,rounded,0,0,0,0,0,0,0,5.0,0.0,95,100,poor [BP01],moderate [alteration],4,,churned or chaotic strata,,,,,,,,,,,,
340-U1397B-9H-5-A,340,U1395,B,9,9-5,H,5,A,32.0,33.0,75.97,75.98,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,very coarse sand [T07],8,calcareous sand [Leg210],5,very coarse sand [T07],8,100,Sandy matrix of debris flow,0,0,,0,,0,,0,,0,,0,,0,,0,,,30,0,10,0,55,0,0,1.0,4.0,0,100,very poor [BP01],absent [alteration],0,,churned or chaotic strata,,,,,,,,,,,,
340-U1397B-9H-5-A,340,U1395,B,9,9-5,H,5,A,33.0,37.5,75.98,76.025,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,A part of mud clast,1,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,5.0,0.0,95,100,poor [BP01],moderate [alteration],4,,churned or chaotic strata,,,,,,,,,,,,
340-U1397B-9H-5-A,340,U1395,B,9,9-5,H,5,A,37.5,151.0,76.025,77.16,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],95,very coarse sand [T07],8,calcareous sand [Leg210],5,very coarse sand [T07],8,100,Sandy matrix and mud or pumice clasts consisting debris flow.,30,15,,0,,15,,0,,0,,70,,0,,100,"Pebble-sized massive lava and pumice, and cobble sized mud clasts",rounded,30,0,10,0,55,0,0,1.0,4.0,0,100,very poor [BP01],absent [alteration],0,,churned or chaotic strata,,,,,,,,,,,,
340-U1397B-9H-6-A,340,U1395,B,9,9-6,H,6,A,0.0,46.0,77.16,77.62,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,15,30,pebble [W22_2],0,,0,,0,,0,,70,fine mud [T07],0,,100,,rounded,30,30,0,0,30,0,0,10.0,0.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-6-A,340,U1395,B,9,9-6,H,6,A,46.0,118.5,77.62,78.345,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,10,0,,0,,40,cobble [T07],0,,0,,60,fine mud [T07],0,,100,,angular,0,0,0,0,0,0,0,0.0,0.0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-9H-6-A,340,U1395,B,9,9-6,H,6,A,118.5,119.5,78.345,78.355,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,30,30,0,0,30,0,0,10.0,0.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-6-A,340,U1395,B,9,9-6,H,6,A,119.5,122.5,78.355,78.385,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,85,10,0,0,5,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-6-A,340,U1395,B,9,9-6,H,6,A,122.5,124.0,78.385,78.4,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,15,100,,0,,0,,0,,0,,0,,0,,100,,angular,30,30,0,0,30,0,0,10.0,0.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-6-A,340,U1395,B,9,9-6,H,6,A,124.0,131.0,78.4,78.47,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,pebble [W22_2],0,,0,,0,,0,,0,,0,,0,,,90,0,5,0,5,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-6-A,340,U1395,B,9,9-6,H,6,A,131.0,153.0,78.47,78.69,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],70,medium sand [T07],6,volcaniclastic-sand [BGS-S81],30,very coarse sand [T07],8,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,30,0,0,40,0,0,20.0,0.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-CC-A,340,U1395,B,9,9-CC,H,CC,A,0.0,6.0,78.69,78.75,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,100,0,0,0.0,0.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-9H-CC-A,340,U1395,B,9,9-CC,H,CC,A,15.0,20.0,78.69,78.89,minimal [drilling disturbance],1,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,,0,0,0.0,0.0,0,0,,,,PAL,,,,,,,,,,,,,
340-U1397B-9H-CC-A,340,U1395,B,9,9-CC,H,CC,A,6.0,15.0,78.75,78.84,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,100,0,0.0,0.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,0.0,4.0,79.1,79.14,slight [drilling disturbance],2,carbonate ooze [Leg178],100,,,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1.0,0.0,99,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,4.0,7.0,79.14,79.17,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],95,very coarse sand [T07],8,calcareous sand [Leg210],5,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,40,0,10,0,45,0,0,0.0,5.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,7.0,20.0,79.17,79.3,slight [drilling disturbance],2,carbonate ooze [Leg178],100,,,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1.0,0.0,99,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,20.0,21.0,79.3,79.31,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],70,fine sand [T07],4,calcareous sand [Leg210],30,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,35,0,5,0,30,0,0,2.0,28.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,21.0,22.0,79.31,79.32,slight [drilling disturbance],2,carbonate ooze [Leg178],100,,,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1.0,0.0,99,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,22.0,25.0,79.32,79.35,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],70,medium sand [T07],6,calcareous sand [Leg210],30,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,35,0,5,0,30,0,0,2.0,28.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,25.0,27.0,79.35,79.37,slight [drilling disturbance],2,carbonate ooze [Leg178],100,,,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1.0,0.0,99,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,27.0,30.5,79.37,79.405,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],95,medium sand [T07],6,calcareous sand [Leg210],5,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,30,0,5,0,60,0,0,0.0,5.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,30.5,48.0,79.405,79.58,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,,,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1.0,0.0,99,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,48.0,70.5,79.58,79.805,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,coarse sand [T07],7,calcareous sand [Leg210],10,fine sand [T07],4,100,,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,100,,rounded,15,0,15,0,50,0,10,0.0,10.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,70.5,85.0,79.805,79.95,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,,,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1.0,0.0,99,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-10H-1-A,340,U1395,B,10,10-1,H,1,A,85.0,108.0,79.95,80.18,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],70,medium sand [T07],6,calcareous sand [Leg210],30,fine sand [T07],4,100,,1,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,100,,rounded,35,0,5,0,30,0,0,2.0,28.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
