Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
346-U1424B-15H-4-A,129,150,131.99,132.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-5-A,0,64,132.2,132.84,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-5-A,64,65,132.84,132.85,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-5-A,65,100,132.85,133.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-5-A,100,103,133.2,133.23,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-5-A,103,150,133.23,133.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-5-A,127,128,133.47,133.48,,,,,vitric,,,patch or bleb,N 6 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-5-A,131,132,133.51,133.52,,,,,vitric,,,patch or bleb,N 6 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-6-A,0,150,133.7,135.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-7-A,0,43,135.2,135.63,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-7-A,43,45,135.63,135.65,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-7-A,45,53,135.65,135.73,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-15H-CC-A,0,21,135.73,135.94,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-1-A,0,150,135.7,137.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-1-A,31,33,136.01,136.03,,,,,vitric,,,patch or bleb,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-2-A,0,150,137.2,138.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-3-A,0,150,138.7,140.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-4-A,0,11,140.2,140.31,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-4-A,11,12,140.31,140.32,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-4-A,12,150,140.32,141.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-5-A,0,25,141.7,141.95,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-5-A,25,28,141.95,141.98,,tephra [FS84],,tephra ,vitric,,,,10YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-5-A,28,85,141.98,142.55,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-5-A,85,98,142.55,142.68,diatom rich,foraminiferal ooze [Leg339],with clay [Leg339],diatom rich foraminiferal ooze  with clay ,,,,,2.5Y 6/3 (light yellowish brown),,,,,,,,,,,,,,,,,diatom rich  foraminiferal ooze ,foraminiferal ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-5-A,98,150,142.68,143.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-6-A,0,150,143.2,144.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-7-A,0,64,144.7,145.34,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-CC-A,0,12,145.34,145.46,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-CC-A,12,13,145.46,145.47,,tephra [FS84],,tephra ,,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-16H-CC-A,13,24,145.47,145.58,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-1-A,0,4,145.2,145.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-1-A,0,150,145.2,146.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-2-A,0,150,146.7,148.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-3-A,0,150,148.2,149.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-3-A,20,22,148.4,148.42,,,,,pumice,trace amount,1,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-3-A,64,67,148.84,148.87,,,,,vitric,trace amount,1,patch or bleb,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-3-A,71,73,148.91,148.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-4-A,0,150,149.7,151.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-5-A,0,150,151.2,152.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-6-A,0,40,152.7,153.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-6-A,40,44,153.1,153.14,tephra rich,diatom ooze [Leg339],,tephra rich diatom ooze ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-6-A,44,150,153.14,154.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-7-A,0,70,154.2,154.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1424B-17H-CC-A,0,18,154.9,155.08,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
