Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data
371-U1509A-39R-1-A,0,56,346.1,346.66,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-1-A,56,93,346.66,347.03,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,interval micro-faulted,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-1-A,93,151,347.03,347.61,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-2-A,0,67,347.61,348.28,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-2-A,67,137,348.28,348.98,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-2-A,137,150,348.98,349.11,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-3-A,0,63,349.11,349.74,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-3-A,63,150,349.74,350.61,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),tilted bedding,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-4-A,0,27,350.61,350.88,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),tilted bedding,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-4-A,27,30,350.88,350.91,,,,,biosiliceous,foraminiferal chalk [Leg339],,biosiliceous foraminiferal chalk,,,GLEY 1 7/10Y (light greenish grey),bed,,,,,fine sand [W22_2],4,,,slight [B06],2,,sharp boundary or contact,,,,,,,,,biosiliceous foraminiferal chalk,foraminiferal chalk,,,
371-U1509A-39R-4-A,30,56,350.91,351.17,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),tilted bedding,,,,,silt [W22_1],2,,,moderate [B06],3,,sheared boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-4-A,56,125,351.17,351.86,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,N 8 (white),tilted bedding,,,,,silt [W22_1],2,,,slight [B06],2,presence of wispy laminations,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-5-A,0,150,351.86,353.36,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,N 8 (white),tilted bedding,,,,,silt [W22_1],2,,,slight [B06],2,presence of wispy laminations,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-6-A,0,121,353.36,354.57,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,N 8 (white),tilted bedding,,,,,silt [W22_1],2,,,slight [B06],2,presence of wispy laminations,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-7-A,0,14,354.72,354.86,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),tilted bedding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-7-A,14,23,354.86,354.95,,,,,biosiliceous,nannofossil chalk [Leg339],,biosiliceous nannofossil chalk,,,2.5Y 6/3 (light yellowish brown),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,biosiliceous nannofossil chalk,nannofossil chalk,,,
371-U1509A-39R-7-A,23,114,354.95,355.86,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),tilted bedding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-39R-CC-A,0,13,355.86,355.99,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),tilted bedding,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-40R-1-A,0,78,355.6,356.38,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-40R-1-A,78,84,356.38,356.44,,,,,biosiliceous,foraminiferal chalk [Leg339],,biosiliceous foraminiferal chalk,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,biosiliceous foraminiferal chalk,foraminiferal chalk,,,
371-U1509A-40R-1-A,84,145,356.44,357.05,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-40R-2-A,0,147,357.05,358.52,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-40R-3-A,0,123,358.52,359.75,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-40R-3-A,123,147,359.75,359.99,,,,,biosiliceous,foraminiferal chalk [Leg339],,biosiliceous foraminiferal chalk,,,2.5Y 7/1 (light gray),,,,,,silt [W22_1],2,,,sparse [B06],1,mm-thick layer of dark fine sand-sized grains. Pale green laminae and darker burrows tilted ~45 degrees,,,,,,,,,,biosiliceous foraminiferal chalk,foraminiferal chalk,,,
371-U1509A-40R-4-A,0,29,359.99,360.28,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-40R-4-A,29,37,360.28,360.36,,,,,biosiliceous,foraminiferal chalk [Leg339],,biosiliceous foraminiferal chalk,,,2.5Y 7/1 (light gray),,,,,,silt [W22_1],2,,,sparse [B06],1,cm-thick layer of dark fine sand-sized grains at 35-37cm. Pale green laminae and darker burrows tilted ~45 degrees,,,,,,,,,,biosiliceous foraminiferal chalk,foraminiferal chalk,,,
371-U1509A-40R-4-A,37,75,360.36,360.74,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-40R-5-A,0,87,360.74,361.61,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-40R-CC-A,0,15,361.61,361.76,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-1-A,0,143,365.2,366.63,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-2-A,0,89,366.63,367.52,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-2-A,89,140,367.52,368.03,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-3-A,0,61,368.03,368.64,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-3-A,61,93,368.64,368.96,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-3-A,93,126,368.96,369.29,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-4-A,0,66,369.49,370.15,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,sparse [B06],1,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-4-A,66,133,370.15,370.82,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-41R-CC-A,0,14,370.82,370.96,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows tilted ~15 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-42R-1-A,0,145,374.7,376.15,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Pale green laminae and darker burrows (including Zoophycos) apparently tilted ~2-3 degrees and offset by normal faults,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-42R-2-A,0,145,376.15,377.6,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows apparently tilted ~30 degrees and offset by normal faults,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-42R-3-A,0,24,377.6,377.84,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows apparently tilted ~30 degrees and offset by faults,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-42R-3-A,24,34,377.84,377.94,,,,,biosiliceous,nannofossil chalk [Leg339],,biosiliceous nannofossil chalk,,,2.5Y 7/1 (light gray),bed,,,,very thin bed [B01],very fine sand [W22_2],3,,,sparse [B06],1,cm-thick layer of dark fine sand-sized grains. Pale green laminae and darker burrows tilted ~45 degrees,,,,,,,,,,biosiliceous nannofossil chalk,nannofossil chalk,,,
371-U1509A-42R-3-A,34,145,377.94,379.05,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows apparently tilted ~30 degrees and offset by faults,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-42R-4-A,0,136,379.05,380.41,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows apparently tilted ~50 degrees and offset by faults,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-42R-5-A,0,100,380.41,381.41,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows apparently tilted ~30 degrees and offset by faults,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-42R-CC-A,0,11,381.41,381.52,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows apparently tilted ~30 degrees and offset by faults,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-43R-1-A,0,85,384.3,385.15,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker burrows apparently tilted ~30 degrees and offset by faults,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-43R-1-A,85,96,385.15,385.26,,,,,,foraminiferal limestone,,foraminiferal limestone,,,2.5Y 7/1 (light gray),bed,,,,very thin bed [B01],fine sand [W22_2],4,,,sparse [B06],1,,,,,,,,,,,foraminiferal limestone,foraminiferal limestone,,,
371-U1509A-43R-1-A,96,148,385.26,385.78,,,,,biosiliceous,nannofossil chalk [Leg339],with foraminifers [2014],biosiliceous nannofossil chalk with foraminifers,,,2.5Y 7/1 (light gray),bed,,,,very thin bed [B01],fine sand [W22_2],4,,,sparse [B06],1,,,,,,,,,,,biosiliceous nannofossil chalk,nannofossil chalk with foraminifers,,,
371-U1509A-43R-2-A,0,139,385.78,387.17,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-43R-2-A,139,145,387.17,387.23,,,,,,limestone [USGS],,limestone,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-43R-3-A,0,146,387.23,388.69,,,,,,limestone [USGS],,limestone,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-43R-4-A,0,22,388.69,388.91,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-43R-4-A,22,125,388.91,389.94,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-43R-5-A,0,116,389.94,391.1,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-43R-6-A,0,72,391.1,391.82,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-43R-7-A,0,96,392.02,392.98,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-44R-1-A,0,146,393.9,395.36,,,,,,limestone [USGS],,limestone,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-44R-2-A,0,114,395.36,396.5,,,,,,limestone [USGS],,limestone,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-44R-3-A,0,110,396.5,397.6,,,,,,limestone [USGS],,limestone,,,7.5YR 8.5/1 (white),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-44R-3-A,110,126,397.6,397.76,,,,,cherty,limestone [USGS],,cherty limestone,,,7.5YR 8.5/1 (white),,,,,,silt [W22_1],2,,,sparse [B06],1,,,,,,,,,,,cherty limestone,limestone,,,
371-U1509A-44R-3-A,126,138,397.76,397.88,,,,,,limestone [USGS],,limestone,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-44R-CC-A,0,19,397.88,398.07,,,,,cherty,limestone [USGS],,cherty limestone,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,cherty limestone,limestone,,,
371-U1509A-45R-1-A,0,35,403.4,403.75,,,,,,limestone [USGS],,limestone,,,GLEy 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,limestone,limestone,,,
371-U1509A-45R-1-A,35,100,403.75,404.4,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,slight [B06],2,Abundant dark green grains and wispy laminations.,,,,,,medium sand [W22_2],,,,limestone,limestone,,,
371-U1509A-45R-1-A,100,105,404.4,404.45,,,,,,chert [USGS],,chert,,,GLEY 1 6/10GY (greenish gray),,,,,,,,,,absent,0,,,,,,,,,,,chert,chert,,,
371-U1509A-45R-1-A,105,146,404.45,404.86,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,slight [B06],2,Abundant dark green grains.,,,,,,medium sand [W22_2],,,,limestone,limestone,,,
371-U1509A-45R-2-A,0,135,404.86,406.21,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,slight [B06],2,Abundant wispy laminations. Concentration of green grains at 27-28 cm,,,,,,medium sand [W22_2],,,,limestone,limestone,,,
371-U1509A-45R-3-A,0,10,406.21,406.31,,,,,,limestone [USGS],,limestone,,,7.5YR 8.5/1 (white),,,,,,silt [W22_1],2,,,slight [B06],2,"Abundant blebs of darker material, possibly siliceous nodules?",,,,,,medium sand [W22_2],,,,limestone,limestone,,,
371-U1509A-45R-3-A,10,18,406.31,406.39,,,,,,chert [USGS],,chert,,,7.5YR 6/1 (gray),,,,,,,,,,slight [B06],2,,,,,,,,,,,chert,chert,,,
371-U1509A-45R-3-A,18,29,406.39,406.5,,,,,,limestone [USGS],,limestone,,,7.5YR 8.5/1 (white),,,,,,silt [W22_1],2,,,slight [B06],2,"Abundant blebs of darker material, possibly siliceous nodules?",,,,,,,,,,limestone,limestone,,,
371-U1509A-45R-3-A,29,73,406.5,406.94,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,"Abundant dark green grains, wispy laminations and horizontal Planolites burrows.",,,,,,,,,,limestone,limestone,,,
371-U1509A-45R-CC-A,0,10,406.94,407.04,,,,,,limestone [USGS],,limestone,,,GLEY 1 7/10GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Abundant dark green grains.,,,,,,,,,,limestone,limestone,,,
371-U1509A-45R-CC-A,16,20,407.1,407.14,,,,,,mudstone [USGS],with nannofossils [2014],mudstone with nannofossils,,,10YR 7/3 (very pale brown),,,,,,silt [W22_1],2,,,,,"A pale brown mudstone, possibly with decreased carbonate content.",,,,,,,,,,mudstone,mudstone with nannofossils,,,
371-U1509A-46R-1-A,0,7,412.9,412.97,,,,,,limestone,with silicate minerals,limestone with silicate minerals,,,GLEY 1 6/5G (pale green),,,,,,fine sand [W22_2],4,,,,,,,,,,,,,,,limestone,limestone with silicate minerals,,,
371-U1509A-46R-1-A,7,66,412.97,413.56,,,,,,claystone [USGS],,claystone,,,GLEY 1 6/5G (pale green),,,,,,silt [W22_1],2,,,slight [B06],2,Pyritised burrows. Several Zoophycos,,,,,,,,,,claystone,claystone,,,
371-U1509A-46R-1-A,66,104,413.56,413.94,,,,,,limestone [USGS],,limestone,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,limestone,limestone,,,
371-U1509A-46R-1-A,104,133,413.94,414.23,,,,,,foraminiferal limestone,with clay [2014],foraminiferal limestone with clay,,,GLEY 1 7/5G (pale green),,,,,,silt [W22_1],2,,,slight [B06],2,Pyritised burrow,,,,,,,,,,foraminiferal limestone,foraminiferal limestone with clay,,,
371-U1509A-46R-2-A,0,34,414.23,414.57,,,,,,foraminiferal limestone,with clay [2014],foraminiferal limestone with clay,,,GLEY 1 7/5G (pale green),,,,,,silt [W22_1],2,,,sparse [B06],1,,,,,,,,,,,foraminiferal limestone,foraminiferal limestone with clay,,,
371-U1509A-46R-2-A,34,146,414.57,415.69,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 6/10Y (greenish gray),,,,,,clay [W22_1],1,,,sparse [B06],1,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-46R-3-A,0,112,415.69,416.81,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 6/10Y (greenish gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-46R-4-A,0,137,417.01,418.38,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 6/10Y (greenish gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-46R-CC-A,0,10,418.38,418.48,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 6/10Y (greenish gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-47R-1-A,0,110,422.5,423.6,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/10GY (greenish gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-47R-2-A,0,90,423.6,424.5,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/10GY (greenish gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-47R-2-A,90,105,424.5,424.65,,,,,nannofossil-rich [2014b],claystone [USGS],with chert [2014],nannofossil-rich claystone with chert,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil-rich claystone,claystone with chert,,,
371-U1509A-47R-3-A,0,68,424.65,425.33,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/10GY (greenish gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-48R-1-A,0,150,432.1,433.6,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/10GY (greenish gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
