Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1407A-27X-3-A,342,U1407,A,27,27-3,X,3,A,24,35,225.54,225.65,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 5/3 (brown),parallel lamination,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-3-A,342,U1407,A,27,27-3,X,3,A,35,38,225.65,225.68,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 5/3 (brown),massive [BJ84],,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-3-A,342,U1407,A,27,27-3,X,3,A,38,44.5,225.68,225.745,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 5/3 (brown),parallel lamination,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-3-A,342,U1407,A,27,27-3,X,3,A,44.5,59,225.745,225.89,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 5/3 (brown),parallel lamination,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-3-A,342,U1407,A,27,27-3,X,3,A,59,63,225.89,225.93,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 7/2 (pinkish gray),non-parallel stratification,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-3-A,342,U1407,A,27,27-3,X,3,A,63,70,225.93,226,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,abundant dark flecks within moderately to highly burrowed interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-3-A,342,U1407,A,27,27-3,X,3,A,70,150,226,226.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-4-A,342,U1407,A,27,27-4,X,4,A,0,57,226.8,227.37,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-4-A,342,U1407,A,27,27-4,X,4,A,57,150,227.37,228.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,0,28,228.3,228.58,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/3 (pink),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,28,38.5,228.58,228.685,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,N 8 (white),,,,moderate_339 [DB91],4,,forams altering to silica,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,38.5,41,228.685,228.71,,chert [MMK88],,chert ,7.5YR 3/4 (dark brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,41,64.5,228.71,228.945,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,64.5,73,228.945,229.03,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 8/1 (white),,,,moderate_339 [DB91],4,,with very light green tinge to it,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,73,120,229.03,229.5,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,120,122,229.5,229.52,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 6/6 (reddish yellow),,,,moderate_339 [DB91],4,,"diagenetic coloring, no noticeable change in color/texture",,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,122,124,229.52,229.54,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,124,125.5,229.54,229.555,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,125.5,127.5,229.555,229.575,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,127.5,131,229.575,229.61,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,131,133,229.61,229.63,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 6/6 (reddish yellow),,,,moderate_339 [DB91],4,,"diagenetic coloring, no noticeable change in color/texture",,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-5-A,342,U1407,A,27,27-5,X,5,A,133,140,229.63,229.8,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-6-A,342,U1407,A,27,27-6,X,6,A,0,3.5,229.8,229.835,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,N 8 (white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-6-A,342,U1407,A,27,27-6,X,6,A,3.5,5.5,229.835,229.855,,claystone [Leg339],with nannofossils [Leg339],claystone  with nannofossils ,5G 4/1 (dark greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone   with nannofossils ,,,,,,,
342-U1407A-27X-6-A,342,U1407,A,27,27-6,X,6,A,5.5,57.5,229.855,230.375,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,slight_339 [DB91],3,,0.5-5 cm layers of more concentrated macroscopic forams,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-6-A,342,U1407,A,27,27-6,X,6,A,57.5,60,230.375,230.4,,chert [MMK88],,chert ,10YR 7/3 (very pale brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1407A-27X-6-A,342,U1407,A,27,27-6,X,6,A,60,74.5,230.4,230.545,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-6-A,342,U1407,A,27,27-6,X,6,A,74.5,76.5,230.545,230.565,,chert [MMK88],,chert ,10YR 7/3 (very pale brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1407A-27X-6-A,342,U1407,A,27,27-6,X,6,A,76.5,82,230.565,230.62,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,0,3.5,230.62,230.655,,claystone [Leg339],with nannofossils [Leg339],claystone  with nannofossils ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone   with nannofossils ,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,3.5,8.5,230.655,230.705,,claystone [Leg339],,claystone ,10GY 4/1 (dark greenish gray),parallel lamination,,,slight_339 [DB91],3,,with pyrite concentrated in laminae,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,8.5,16,230.705,230.78,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),parallel lamination,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,16,19.5,230.78,230.815,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 7/1 (light greenish gray),parallel lamination,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,19.5,22,230.815,230.84,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),parallel lamination,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,22,30,230.84,230.92,,,,,,,,,,,,"this interval empty, went to PAL sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,30,34,230.92,230.96,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 7/1 (light greenish gray),parallel lamination,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,34,36.5,230.96,230.985,,claystone [Leg339],with nannofossils [Leg339],claystone  with nannofossils ,10GY 5/1 (greenish gray),parallel lamination,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone   with nannofossils ,,,,,,,
342-U1407A-27X-CC-A,342,U1407,A,27,27-CC,X,CC,A,36.5,40,230.985,231.02,,claystone [Leg339],,claystone ,10GY 4/1 (dark greenish gray),parallel lamination,,,absent_339 [DB91],1,,with pyrite concentrated in laminae,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,18,24,232.08,232.14,,claystone [Leg339],,claystone ,N 2.5 (black),massive [BJ84],,,absent_339 [DB91],1,,with abundant zeolite in smear slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,24,25,232.14,232.15,,claystone [Leg339],,claystone ,N 4 (dark gray),parallel lamination,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,25,32.5,232.15,232.225,,claystone [Leg339],,claystone ,10G 4/1 (dark greenish gray),parallel lamination,,,absent_339 [DB91],1,,with macroscopic pyrite crystals,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,32.5,35,232.225,232.25,,claystone [Leg339],,claystone ,N 2.5 (black),massive [BJ84],,,absent_339 [DB91],1,,with abundant zeolite in smear slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,35,36.5,232.25,232.265,,claystone [Leg339],,claystone ,10G 4/1 (dark greenish gray),parallel lamination,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,36.5,37,232.265,232.27,,claystone [Leg339],,claystone ,N 2.5 (black),massive [BJ84],,,absent_339 [DB91],1,,with abundant zeolite in smear slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,37,41,232.27,232.31,,claystone [Leg339],,claystone ,10G 4/1 (dark greenish gray),parallel lamination,,,absent_339 [DB91],1,,deformed from drilling (within a biscuited interval),,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,41,44,232.31,232.34,,claystone [Leg339],,claystone ,N 2.5 (black),massive [BJ84],,,absent_339 [DB91],1,,with abundant zeolite in smear slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,44,46.5,232.34,232.365,,claystone [Leg339],,claystone ,N 2.5 (black),parallel lamination,,,absent_339 [DB91],1,,interlaminated black + white just above boundary to underlying thick white,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-28X-1-A,342,U1407,A,28,28-1,X,1,A,46.5,150,232.365,233.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1407A-28X-2-A,342,U1407,A,28,28-2,X,2,A,0,150,233.4,234.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-28X-3-A,342,U1407,A,28,28-3,X,3,A,0,102,234.9,235.92,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-28X-3-A,342,U1407,A,28,28-3,X,3,A,102,107,235.92,235.97,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey  nannofossil chalk  with foraminifers ,5GY 3/1 (very dark greenish gray),parallel lamination,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-28X-3-A,342,U1407,A,28,28-3,X,3,A,107,113,235.97,236.03,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,N 5 (gray),parallel lamination,,,slight_339 [DB91],3,,"with organic matter
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,,
342-U1407A-28X-3-A,342,U1407,A,28,28-3,X,3,A,113,150,236.03,236.4,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-28X-4-A,342,U1407,A,28,28-4,X,4,A,0,150,236.4,237.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-28X-5-A,342,U1407,A,28,28-5,X,5,A,0,1.5,237.9,237.915,nannofossil [Leg339],nannofossil chalk [Leg339],,nannofossil  claystone ,N 5 (gray),parallel lamination,,,absent_339 [DB91],1,,with organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,,
342-U1407A-28X-5-A,342,U1407,A,28,28-5,X,5,A,1.5,12,237.915,238.02,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),parallel lamination,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-28X-5-A,342,U1407,A,28,28-5,X,5,A,12,110,238.02,239,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-28X-5-A,342,U1407,A,28,28-5,X,5,A,33,34,238.23,238.24,,,,,,,,,,,,ammonite fragment,,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,
342-U1407A-28X-5-A,342,U1407,A,28,28-5,X,5,A,59,65,238.49,238.55,,,,,,,,,,,,inoceramid fragments,,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,
342-U1407A-28X-5-A,342,U1407,A,28,28-5,X,5,A,102,102.5,238.92,238.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,belemnite,,,,,,,,,,
342-U1407A-28X-6-A,342,U1407,A,28,28-6,X,6,A,0,53,239,239.53,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-28X-CC-A,342,U1407,A,28,28-CC,X,CC,A,0,28,239.53,239.86,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-29X-1-A,342,U1407,A,29,29-1,X,1,A,0,7,241.5,241.57,,chert [MMK88],,chert ,7.5YR 6/4 (light brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1407A-29X-1-A,342,U1407,A,29,29-1,X,1,A,7,150,241.57,243,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,alternating with intervals of white (5Y 8/1); zones of weak horizontal layering that is disrupted by moderate bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-29X-2-A,342,U1407,A,29,29-2,X,2,A,0,150,243,244.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,alternating with intervals of white (5Y 8/1); zones of weak horizontal layering that is disrupted by moderate bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-29X-3-A,342,U1407,A,29,29-3,X,3,A,0,107,244.5,245.57,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,alternating with intervals of white (5Y 8/1); zones of weak horizontal layering that is disrupted by moderate bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-29X-3-A,342,U1407,A,29,29-3,X,3,A,107,150,245.57,246,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5Y 8/3 (pale yellow),,,,moderate_339 [DB91],4,,alternating with intervals of white (5Y 8/2); zones of weak horizontal layering that is disrupted by moderate bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-29X-4-A,342,U1407,A,29,29-4,X,4,A,0,140,246,247.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5Y 8/3 (pale yellow),,,,moderate_339 [DB91],4,,alternating with intervals of white (5Y 8/2); zones of weak horizontal layering that is disrupted by moderate bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-29X-5-A,342,U1407,A,29,29-5,X,5,A,0,150,247.5,249,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5Y 8/3 (pale yellow),,,,moderate_339 [DB91],4,,alternating with intervals of white (5Y 8/2); zones of weak horizontal layering that is disrupted by moderate bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-29X-6-A,342,U1407,A,29,29-6,X,6,A,0,90,249,249.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5Y 8/3 (pale yellow),,,,moderate_339 [DB91],4,,alternating with intervals of white (5Y 8/2); zones of weak horizontal layering that is disrupted by moderate bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-29X-CC-A,342,U1407,A,29,29-CC,X,CC,A,0,32,249.9,250.28,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5Y 8/3 (pale yellow),,,,moderate_339 [DB91],4,,alternating with intervals of white (5Y 8/2); zones of weak horizontal layering that is disrupted by moderate bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-30X-1-A,342,U1407,A,30,30-1,X,1,A,0,150,251.1,252.6,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/3 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-30X-2-A,342,U1407,A,30,30-2,X,2,A,0,150,252.6,254.1,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/3 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-30X-3-A,342,U1407,A,30,30-3,X,3,A,0,150,254.1,255.6,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
