Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1407C-26X-6-A,342,U1407,C,26,26-6,X,6,A,80.5,87.0,231.375,231.44,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey  nannofossil chalk  with foraminifers ,N 6 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-CC-A,342,U1407,C,26,26-CC,X,CC,A,0.0,15.0,231.44,231.59,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey  nannofossil chalk  with foraminifers ,N 7 (light gray),parallel lamination,,,moderate_339 [DB91],4,,distinct chondrites burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-1-A,342,U1407,C,27,27-1,X,1,A,0.0,74.0,232.8,233.54,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-1-A,342,U1407,C,27,27-1,X,1,A,74.0,150.0,233.54,234.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-2-A,342,U1407,C,27,27-2,X,2,A,0.0,150.0,234.3,235.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-3-A,342,U1407,C,27,27-3,X,3,A,0.0,150.0,235.8,237.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-4-A,342,U1407,C,27,27-4,X,4,A,0.0,150.0,237.3,238.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-5-A,342,U1407,C,27,27-5,X,5,A,0.0,23.0,238.8,239.03,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-5-A,342,U1407,C,27,27-5,X,5,A,23.0,29.5,239.03,239.095,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 6 (gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-5-A,342,U1407,C,27,27-5,X,5,A,29.5,41.0,239.095,239.21,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey  nannofossil chalk  with foraminifers ,N 7 (light gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-5-A,342,U1407,C,27,27-5,X,5,A,41.0,73.0,239.21,239.53,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-5-A,342,U1407,C,27,27-5,X,5,A,73.0,78.0,239.53,239.58,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey  nannofossil chalk  with foraminifers ,N 7 (light gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-5-A,342,U1407,C,27,27-5,X,5,A,78.0,131.0,239.58,240.11,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-6-A,342,U1407,C,27,27-6,X,6,A,0.0,150.0,240.11,241.61,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-7-A,342,U1407,C,27,27-7,X,7,A,0.0,61.0,241.61,242.22,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-27X-CC-A,342,U1407,C,27,27-CC,X,CC,A,0.0,23.0,242.22,242.51,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-28X-1-A,342,U1407,C,28,28-1,X,1,A,0.0,150.0,242.4,243.9,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-2-A,342,U1407,C,28,28-2,X,2,A,0.0,150.0,243.9,245.4,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-3-A,342,U1407,C,28,28-3,X,3,A,0.0,150.0,245.4,246.9,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-4-A,342,U1407,C,28,28-4,X,4,A,0.0,150.0,246.9,248.4,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-5-A,342,U1407,C,28,28-5,X,5,A,0.0,74.0,248.4,249.14,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-5-A,342,U1407,C,28,28-5,X,5,A,74.0,86.0,249.14,249.26,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-5-A,342,U1407,C,28,28-5,X,5,A,86.0,150.0,249.26,249.9,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-6-A,342,U1407,C,28,28-6,X,6,A,0.0,131.0,249.9,251.21,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-7-A,342,U1407,C,28,28-7,X,7,A,0.0,62.5,251.21,251.835,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-7-A,342,U1407,C,28,28-7,X,7,A,62.5,64.0,251.835,251.85,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-7-A,342,U1407,C,28,28-7,X,7,A,64.0,70.0,251.85,251.91,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-CC-A,342,U1407,C,28,28-CC,X,CC,A,0.0,4.0,251.91,251.95,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-CC-A,342,U1407,C,28,28-CC,X,CC,A,4.0,8.0,251.95,251.99,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-CC-A,342,U1407,C,28,28-CC,X,CC,A,8.0,27.0,251.99,252.18,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-CC-A,342,U1407,C,28,28-CC,X,CC,A,27.0,29.5,252.18,252.205,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-28X-CC-A,342,U1407,C,28,28-CC,X,CC,A,29.5,32.0,252.205,252.23,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-29X-1-A,342,U1407,C,29,29-1,X,1,A,0.0,150.0,252.0,253.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-29X-2-A,342,U1407,C,29,29-2,X,2,A,0.0,150.0,253.5,255.0,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,Some darker intervals to 2.5Y 7/2 (light gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-29X-3-A,342,U1407,C,29,29-3,X,3,A,0.0,150.0,255.0,256.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5Y 8/2 (pale yellow),,,oxide,moderate_339 [DB91],4,,"Some darker intervals to 2.5Y 7/2, an iron oxide band at 111cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-29X-4-A,342,U1407,C,29,29-4,X,4,A,0.0,150.0,256.5,258.0,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5Y 8/2 (pale yellow),,,oxide,moderate_339 [DB91],4,,"Some darker intervals to 2.5Y 7/2, an iron oxide band at 13, 52, 112cm. 68-80cm and 127-143 cm dispersed oxides.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-29X-5-A,342,U1407,C,29,29-5,X,5,A,0.0,150.0,258.0,259.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5Y 8/2 (pale yellow),,concretion,,moderate_339 [DB91],4,,Chert layer at 67-77cm. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-29X-6-A,342,U1407,C,29,29-6,X,6,A,0.0,131.0,259.5,260.81,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-29X-7-A,342,U1407,C,29,29-7,X,7,A,0.0,63.0,260.81,261.44,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-29X-CC-A,342,U1407,C,29,29-CC,X,CC,A,0.0,37.0,261.44,261.81,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5Y 8/2 (pale yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
