Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1403B-21H-7-A,342,U1403,B,21,21-7,H,7,A,0,57,172.5,173.07,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,0,22,173,173.22,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,22,27,173.22,173.27,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,27,40,173.27,173.4,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,40,50,173.4,173.5,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,50,57,173.5,173.57,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,57,67,173.57,173.67,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,67,76,173.67,173.76,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,76,83,173.76,173.83,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,83,93,173.83,173.93,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,93,103,173.93,174.03,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,103,114,174.03,174.14,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,114,120,174.14,174.2,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,120,138,174.2,174.38,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-1-A,342,U1403,B,22,22-1,H,1,A,138,150,174.38,174.5,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,0,6,174.5,174.56,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,6,12,174.56,174.62,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,12,19,174.62,174.69,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,19,28,174.69,174.78,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,28,37,174.78,174.87,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,37,44,174.87,174.94,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,44,50,174.94,175,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,50,101,175,175.51,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,101,116,175.51,175.66,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,116,126,175.66,175.76,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-22H-2-A,342,U1403,B,22,22-2,H,2,A,126,140,175.76,175.9,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,moderate [DB91],4,,With zeolites and poorly preserved radiolarians.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-22H-CC-A,342,U1403,B,22,22-CC,H,CC,A,0,4,175.9,175.97,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-23X-1-A,342,U1403,B,23,23-1,X,1,A,0,23,175.9,176.13,,,,,10YR 7/4 (very pale brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1403B-23X-1-A,342,U1403,B,23,23-1,X,1,A,23,29,176.13,176.19,,clay [Leg339],with radiolarians [Leg339],clay  with radiolarians [Leg339],7.5YR 5/3 (brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with radiolarians [Leg339],,,,,,,
342-U1403B-23X-1-A,342,U1403,B,23,23-1,X,1,A,29,142,176.19,177.4,,clay [Leg339],with radiolarians [Leg339],clay  with radiolarians [Leg339],10YR 5/3 (brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with radiolarians [Leg339],,,,,,,
342-U1403B-23X-2-A,342,U1403,B,23,23-2,X,2,A,0,110,177.4,178.5,,clay [Leg339],,clay ,7.5YR 5/3 (brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-23X-3-A,342,U1403,B,23,23-3,X,3,A,0,61,178.5,179.11,,clay [Leg339],,clay ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-23X-CC-A,342,U1403,B,23,23-CC,X,CC,A,0,40,179.11,179.51,,clay [Leg339],,clay ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-23X-CC-A,342,U1403,B,23,23-CC,X,CC,A,40,43,179.51,179.57,,chert [MMK88],,chert ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1403B-24X-1-A,342,U1403,B,24,24-1,X,1,A,15,133,184.5,185.83,,claystone [Leg339],,claystone ,,,,,moderate [DB91],4,,"Alternating intervals of lighter (5YR 5/4) and darker (5YR 3/1) indurated clay. Layering is seen but is contorted and convoluted in places, unclear if it's drilling/coring-induced.",,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-24X-CC-A,342,U1403,B,24,24-CC,X,CC,A,0,23,185.83,186.12,,clay [Leg339],,clay ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-25X-1-A,342,U1403,B,25,25-1,X,1,A,10,150,187.5,189,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,with discontinuous lenses of salmon-colored (10R 6/6) material from 30-65 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-2-A,342,U1403,B,25,25-2,X,2,A,0,31,189,189.31,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-2-A,342,U1403,B,25,25-2,X,2,A,31,87,189.31,189.87,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-2-A,342,U1403,B,25,25-2,X,2,A,87,111,189.87,190.11,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-2-A,342,U1403,B,25,25-2,X,2,A,111,150,190.11,190.5,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-3-A,342,U1403,B,25,25-3,X,3,A,0,87,190.5,191.37,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-3-A,342,U1403,B,25,25-3,X,3,A,87,150,191.37,192,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-4-A,342,U1403,B,25,25-4,X,4,A,0,13,192,192.13,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-4-A,342,U1403,B,25,25-4,X,4,A,13,35,192.13,192.35,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-4-A,342,U1403,B,25,25-4,X,4,A,35,51,192.35,192.51,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-4-A,342,U1403,B,25,25-4,X,4,A,51,90,192.51,192.9,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-4-A,342,U1403,B,25,25-4,X,4,A,90,133,192.9,193.33,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-4-A,342,U1403,B,25,25-4,X,4,A,133,150,193.33,193.5,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-5-A,342,U1403,B,25,25-5,X,5,A,0,16,193.5,193.66,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-5-A,342,U1403,B,25,25-5,X,5,A,16,19,193.66,193.69,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-5-A,342,U1403,B,25,25-5,X,5,A,19,24,193.69,193.74,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-5-A,342,U1403,B,25,25-5,X,5,A,24,44,193.74,193.94,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-5-A,342,U1403,B,25,25-5,X,5,A,44,48,193.94,193.98,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-5-A,342,U1403,B,25,25-5,X,5,A,48,53,193.98,194.03,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-5-A,342,U1403,B,25,25-5,X,5,A,53,150,194.03,195,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-6-A,342,U1403,B,25,25-6,X,6,A,0,16,195,195.16,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-6-A,342,U1403,B,25,25-6,X,6,A,16,29,195.16,195.29,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-6-A,342,U1403,B,25,25-6,X,6,A,29,65,195.29,195.65,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-6-A,342,U1403,B,25,25-6,X,6,A,65,75,195.65,195.75,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-6-A,342,U1403,B,25,25-6,X,6,A,75,120,195.75,196.25,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-7-A,342,U1403,B,25,25-7,X,7,A,0,26,196.25,196.51,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-7-A,342,U1403,B,25,25-7,X,7,A,26,33,196.51,196.58,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-7-A,342,U1403,B,25,25-7,X,7,A,33,58,196.58,196.83,,claystone [Leg339],,claystone ,5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-25X-7-A,342,U1403,B,25,25-7,X,7,A,58,71,196.83,197.01,,claystone [Leg339],,claystone ,5YR 5/4 (reddish brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-26X-1-A,342,U1403,B,26,26-1,X,1,A,0,150,197.2,198.7,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/3 (very pale brown),,,,moderate [DB91],4,,There is chert in 29-33 cm (7.5YR 6/4).,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-26X-2-A,342,U1403,B,26,26-2,X,2,A,0,150,198.7,200.2,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/3 (very pale brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-26X-3-A,342,U1403,B,26,26-3,X,3,A,0,144,200.2,201.64,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,moderate [DB91],4,,There is chert in 81-86 cm (7.5YR 6/4). Whole section is biscuit with occasional strawberry (5YR 7/6).,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-26X-4-A,342,U1403,B,26,26-4,X,4,A,0,4,201.7,201.74,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,moderate [DB91],4,,Whole section is biscuit with occasional strawberry (5YR 7/6).,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-26X-4-A,342,U1403,B,26,26-4,X,4,A,4,14,201.74,201.84,,claystone [Leg339],,claystone ,7.5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-26X-4-A,342,U1403,B,26,26-4,X,4,A,14,59,201.84,202.29,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,moderate [DB91],4,,There is chert in 21-25 cm (5GY 5/1). Whole section is biscuit with occasional strawberry (5YR 7/6).,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-26X-4-A,342,U1403,B,26,26-4,X,4,A,59,69,202.29,202.39,,claystone [Leg339],,claystone ,7.5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-26X-4-A,342,U1403,B,26,26-4,X,4,A,69,122,202.39,202.92,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,moderate [DB91],4,,There is chert in 92-94 cm and 102-107 cm (7.5YR 6/4). Whole section is biscuit with occasional strawberry (5YR 7/6). ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-26X-4-A,342,U1403,B,26,26-4,X,4,A,122,125,202.92,202.95,,claystone [Leg339],,claystone ,7.5YR 3/1 (very dark gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-26X-4-A,342,U1403,B,26,26-4,X,4,A,125,151,202.95,203.21,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,moderate [DB91],4,,Whole section is biscuited with occasional strawberry (5YR 7/6).,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-26X-CC,342,U1403,B,26,26-CC,X,CC,,0,13,203.21,203.58,,nannofossil chalk [Leg339],,nannofossil chalk ,5GY 7/1 (light greenish gray),,,,moderate [DB91],4,,"There is chert in 0-6 cm, 10-15 cm, 27-30 cm and 32-35 cm (5GY 5/1). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-26X-CC,342,U1403,B,26,26-CC,X,CC,,24,37,203.21,203.58,,nannofossil chalk [Leg339],,nannofossil chalk ,5GY 7/1 (light greenish gray),,,,moderate [DB91],4,,"There is chert in 0-6 cm, 10-15 cm, 27-30 cm and 32-35 cm (5GY 5/1). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-27X-CC-A,342,U1403,B,27,27-CC,X,CC,A,0,23,206.9,207.13,,nannofossil chalk [Leg339],,nannofossil chalk ,10Y 7/1,,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-28X-1-A,342,U1403,B,28,28-1,X,1,A,0,41,216.6,217.01,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 6/3 (light brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-28X-1-A,342,U1403,B,28,28-1,X,1,A,41,46,217.01,217.06,,nannofossil chalk [Leg339],,nannofossil chalk ,5YR 7/4 (pink),,,,moderate [DB91],4,,Distinct burrows from 44.5-45.5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-28X-1-A,342,U1403,B,28,28-1,X,1,A,46,47,217.06,217.07,,,,,10GY 7/1 (light greenish gray),,,,moderate [DB91],4,,K/Pg boundary layer. 0.5cm of light green gray sediment (10GY 7/1) overlying 0.5cm of graded green spherules.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1403B-28X-1-A,342,U1403,B,28,28-1,X,1,A,47,52,217.07,217.12,,nannofossil chalk [Leg339],,nannofossil chalk ,10Y 8/1,,,,moderate [DB91],4,,Fine white layer without burrows from 47-47.5cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-28X-1-A,342,U1403,B,28,28-1,X,1,A,52,63,217.12,217.23,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 6/6 (reddish yellow),,,,moderate [DB91],4,,Distinct burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-28X-1-A,342,U1403,B,28,28-1,X,1,A,63,67,217.23,217.27,,nannofossil chalk [Leg339],,nannofossil chalk ,10Y 8/1,,,,moderate [DB91],4,,Distinct burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-28X-1-A,342,U1403,B,28,28-1,X,1,A,67,81,217.27,217.41,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 6/6 (reddish yellow),,,,moderate [DB91],4,,"The Munsell color entered in the the database is the dominant color, but a secondary color of light grey (10Y 8/1) occurs in large splotches throughout the interval.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-28X-1-A,342,U1403,B,28,28-1,X,1,A,81,143,217.41,218.03,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1403B-28X-2-A,342,U1403,B,28,28-2,X,2,A,0,3,218.1,218.13,,claystone [Leg339],,claystone ,7.5YR 4/2 (brown),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1403B-28X-2-A,342,U1403,B,28,28-2,X,2,A,3,11,218.13,218.21,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/4 (pink),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
