Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
367-U1499A-32X-5-A,125,128,295.75,295.78,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,32,X,5,A,
367-U1499A-32X-5-A,128,150,295.78,296,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,32,X,5,A,
367-U1499A-32X-6-A,0,90,296,296.9,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,32,X,6,A,
367-U1499A-32X-6-A,90,94,296.9,296.94,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,32,X,6,A,
367-U1499A-32X-6-A,94,150,296.94,297.5,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,32,X,6,A,
367-U1499A-32X-7-A,0,56,297.5,298.06,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,32,X,7,A,
367-U1499A-32X-CC-A,0,24,298.06,298.3,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,32,X,CC,A,
367-U1499A-33X-1-A,0,32,298.2,298.52,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,1,A,
367-U1499A-33X-1-A,32,35,298.52,298.55,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,1,A,
367-U1499A-33X-1-A,35,101,298.55,299.21,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,1,A,
367-U1499A-33X-1-A,101,103,299.21,299.23,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay,nannofossil rich silty clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,1,A,
367-U1499A-33X-1-A,103,139,299.23,299.59,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,1,A,
367-U1499A-33X-1-A,139,145,299.59,299.65,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,1,A,
367-U1499A-33X-1-A,145,150,299.65,299.7,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,1,A,
367-U1499A-33X-2-A,0,51,299.7,300.21,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,2,A,
367-U1499A-33X-2-A,51,64,300.21,300.34,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,2,A,
367-U1499A-33X-2-A,64,96,300.34,300.66,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,2,A,
367-U1499A-33X-2-A,96,98,300.66,300.68,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,2,A,
367-U1499A-33X-2-A,98,150,300.68,301.2,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,2,A,
367-U1499A-33X-3-A,0,78,301.2,301.98,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,3,A,
367-U1499A-33X-3-A,78,81,301.98,302.01,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,3,A,
367-U1499A-33X-3-A,81,150,302.01,302.7,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,3,A,
367-U1499A-33X-4-A,0,97,302.7,303.67,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,4,A,
367-U1499A-33X-4-A,97,100,303.67,303.7,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,4,A,
367-U1499A-33X-4-A,100,141,303.7,304.11,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,4,A,
367-U1499A-33X-5-A,0,150,304.2,305.7,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,5,A,
367-U1499A-33X-6-A,0,82,305.7,306.52,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,6,A,
367-U1499A-33X-CC-A,0,31,306.52,306.83,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,33,X,CC,A,
367-U1499A-34X-1-A,0,79,307.9,308.69,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,1,A,
367-U1499A-34X-1-A,79,85,308.69,308.75,,foraminiferal clayey sand [X363],,foraminiferal clayey sand,foraminiferal clayey sand,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,planar,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,1,A,
367-U1499A-34X-1-A,85,150,308.75,309.4,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,1,A,
367-U1499A-34X-2-A,0,150,309.4,310.9,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,2,A,
367-U1499A-34X-3-A,0,110,310.9,312,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,3,A,
367-U1499A-34X-3-A,110,112,312,312.02,,foraminiferal clayey sand [X363],,foraminiferal clayey sand,foraminiferal clayey sand,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,3,A,
367-U1499A-34X-3-A,112,144,312.02,312.34,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,3,A,
367-U1499A-34X-3-A,144,147,312.34,312.37,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,3,A,
367-U1499A-34X-3-A,147,150,312.37,312.4,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,3,A,
367-U1499A-34X-4-A,0,150,312.4,313.9,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,4,A,
367-U1499A-34X-5-A,0,135,313.9,315.25,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,5,A,
367-U1499A-34X-6-A,0,138,315.4,316.78,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,6,A,
367-U1499A-34X-6-A,138,146,316.78,316.86,,foraminiferal clayey sand [X363],,foraminiferal clayey sand,foraminiferal clayey sand,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,6,A,
367-U1499A-34X-6-A,146,150,316.86,316.9,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,6,A,
367-U1499A-34X-7-A,0,48,316.9,317.38,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,34,X,7,A,
367-U1499A-35X-1-A,0,29,317.6,317.89,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,1,A,
367-U1499A-35X-1-A,29,35,317.89,317.95,,foraminiferal clayey sand [X363],,foraminiferal clayey sand,foraminiferal clayey sand,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,1,A,
367-U1499A-35X-1-A,35,50,317.95,318.1,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,1,A,
367-U1499A-35X-1-A,50,59,318.1,318.19,,foraminiferal clayey sand [X363],,foraminiferal clayey sand,foraminiferal clayey sand,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,1,A,
367-U1499A-35X-1-A,59,94,318.19,318.54,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,1,A,
367-U1499A-35X-1-A,94,97,318.54,318.57,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,1,A,
367-U1499A-35X-1-A,97,150,318.57,319.1,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,1,A,
367-U1499A-35X-2-A,0,150,319.1,320.6,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,2,A,
367-U1499A-35X-3-A,0,150,320.6,322.1,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,3,A,
367-U1499A-35X-4-A,0,150,322.1,323.6,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,4,A,
367-U1499A-35X-5-A,0,150,323.6,325.1,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,5,A,
367-U1499A-35X-6-A,0,86,325.1,325.96,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,6,A,
367-U1499A-35X-6-A,86,93,325.96,326.03,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,6,A,
367-U1499A-35X-6-A,93,111,326.03,326.21,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,6,A,
367-U1499A-35X-7-A,0,71,326.31,327.02,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,7,A,
367-U1499A-35X-CC-A,0,31,327.02,327.33,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,35,X,CC,A,
367-U1499A-36X-1-A,0,102,327.3,328.32,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,36,X,1,A,
367-U1499A-36X-1-A,102,106,328.32,328.36,,foraminiferal sand [X363],,foraminiferal sand,foraminiferal sand,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,36,X,1,A,
367-U1499A-36X-1-A,106,125,328.36,328.55,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,36,X,1,A,
367-U1499A-36X-1-A,125,128,328.55,328.58,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,36,X,1,A,
367-U1499A-36X-1-A,128,150,328.58,328.8,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,36,X,1,A,
367-U1499A-36X-2-A,0,87,328.8,329.67,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,36,X,2,A,
